"id","year","month","day","hour","minute","second","lat","long","id_gps"
"893016",22,3,30,10,19,24,37.004947,-3.046382,"AV610"
"942017",22,3,30,10,25,10,37.004959,-3.046405,"AV610"
"979501",22,3,30,10,30,44,37.005275,-3.046655,"AV610"
"1045366",22,3,30,10,36,47,37.003955,-3.047282,"AV610"
"1110857",22,3,30,10,42,49,37.00283,-3.050214,"AV610"
"1176936",22,3,30,10,48,52,37.001731,-3.05222,"AV610"
"1242609",22,3,30,10,54,55,37.001926,-3.054,"AV610"
"1282990",22,3,30,11,0,32,37.002334,-3.055482,"AV610"
"1289960",22,3,30,11,5,36,37.002338,-3.056399,"AV610"
"1296940",22,3,30,11,10,39,37.001781,-3.056105,"AV610"
"1304925",22,3,30,11,15,44,37.001399,-3.0559,"AV610"
"1311907",22,3,30,11,20,48,37.001171,-3.056484,"AV610"
"1319896",22,3,30,11,25,53,37.001152,-3.056436,"AV610"
"1326890",22,3,30,11,30,57,37.001304,-3.056572,"AV610"
"1334871",22,3,30,11,36,2,37.001304,-3.05691,"AV610"
"1352770",22,3,30,11,41,16,37.001083,-3.056872,"AV610"
"1360899",22,3,30,11,46,21,36.999794,-3.056837,"AV610"
"1404118",22,3,30,11,52,1,36.999794,-3.05635,"AV610"
"1412625",22,3,30,11,57,5,36.999839,-3.056857,"AV610"
"1469339",22,3,30,12,2,59,37.000591,-3.057719,"AV610"
"1535455",22,3,30,12,9,2,37.000797,-3.059048,"AV610"
"1567236",22,3,30,12,14,31,37.000282,-3.060037,"AV610"
"1579393",22,3,30,12,19,40,36.999732,-3.061298,"AV610"
"1600725",22,3,30,12,24,58,36.999168,-3.061347,"AV610"
"1610252",22,3,30,12,30,3,36.999809,-3.060922,"AV610"
"1617301",22,3,30,12,35,7,36.999946,-3.060794,"AV610"
"1624336",22,3,30,12,40,11,37.000396,-3.062273,"AV610"
"1633364",22,3,30,12,45,17,37.00106,-3.062695,"AV610"
"1644411",22,3,30,12,50,24,37.001159,-3.063074,"AV610"
"1652953",22,3,30,12,55,30,37.001594,-3.063353,"AV610"
"1662005",22,3,30,13,0,35,37.00193,-3.063325,"AV610"
"1671551",22,3,30,13,5,41,37.002174,-3.062891,"AV610"
"1678610",22,3,30,13,10,45,37.002349,-3.062614,"AV610"
"1686662",22,3,30,13,15,49,37.002315,-3.060839,"AV610"
