Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_2;37.2613600000;-2.5908200000;04-06-2021 18:51:25;LOW;
GPS_2;37.2497000000;-2.5860000000;04-06-2021 21:40:01;LOW;
GPS_2;37.2498000000;-2.5860000000;05-06-2021 00:05:58;LOW;
GPS_2;37.2499000000;-2.5861800000;05-06-2021 07:49:31;LOW;
GPS_2;37.2528900000;-2.5880100000;04-06-2021 20:20:10;LOW;
GPS_2;37.2497500000;-2.5858800000;04-06-2021 22:13:30;LOW;
GPS_2;37.2497200000;-2.5858700000;05-06-2021 01:50:38;LOW;
GPS_2;37.2499100000;-2.5860900000;04-06-2021 21:25:04;LOW;
GPS_2;37.2497900000;-2.5860300000;04-06-2021 23:56:35;LOW;
GPS_2;37.2495800000;-2.5860000000;05-06-2021 04:51:58;LOW;
GPS_2;37.2547100000;-2.5912200000;04-06-2021 19:55:06;LOW;
GPS_2;37.2497200000;-2.5858500000;04-06-2021 22:03:32;LOW;
GPS_2;37.2497600000;-2.5856900000;05-06-2021 02:00:38;LOW;
GPS_2;37.2502500000;-2.5860400000;04-06-2021 20:41:56;LOW;
GPS_2;37.2497900000;-2.5858800000;04-06-2021 23:26:08;LOW;
GPS_2;37.2496400000;-2.5860600000;05-06-2021 03:18:20;LOW;
GPS_2;37.2547000000;-2.5919800000;04-06-2021 19:45:11;LOW;
GPS_2;37.2496900000;-2.5859100000;04-06-2021 21:54:05;LOW;
GPS_2;37.2497700000;-2.5859700000;05-06-2021 00:25:55;LOW;
GPS_2;37.2546300000;-2.5853200000;04-06-2021 12:12:50;LOW;
GPS_2;37.2529600000;-2.5857200000;04-06-2021 13:42:43;LOW;
GPS_2;37.2553800000;-2.5917100000;04-06-2021 17:05:18;LOW;
GPS_2;37.2473400000;-2.5845600000;04-06-2021 11:16:26;LOW;
GPS_2;37.2535300000;-2.5844400000;04-06-2021 12:52:47;LOW;
GPS_2;37.2533100000;-2.5866500000;04-06-2021 14:07:43;LOW;
GPS_2;37.2548200000;-2.5844100000;04-06-2021 11:57:49;LOW;
GPS_2;37.2530400000;-2.5857900000;04-06-2021 13:22:45;LOW;
GPS_2;37.2535200000;-2.5887500000;04-06-2021 15:02:58;LOW;
GPS_2;37.2496000000;-2.5858500000;04-06-2021 10:57:53;LOW;
GPS_2;37.2540400000;-2.5838900000;04-06-2021 12:37:50;LOW;
GPS_2;37.2531800000;-2.5868200000;04-06-2021 14:17:43;LOW;
GPS_2;37.2544000000;-2.5844100000;04-06-2021 11:52:52;LOW;
GPS_2;37.2528800000;-2.5859400000;04-06-2021 13:12:48;LOW;
GPS_2;37.2534300000;-2.5887500000;04-06-2021 15:12:58;LOW;
GPS_2;37.2497500000;-2.5860000000;04-06-2021 10:44:20;LOW;
GPS_2;37.2543500000;-2.5833900000;04-06-2021 12:22:50;LOW;
GPS_2;37.2533000000;-2.5861500000;04-06-2021 13:57:42;LOW;
GPS_2;37.2514800000;-2.5843500000;04-06-2021 11:34:22;LOW;
GPS_2;37.2529700000;-2.5855400000;04-06-2021 13:02:44;LOW;
GPS_2;37.2537600000;-2.5870300000;04-06-2021 14:32:45;LOW;
GPS_2;37.2497100000;-2.5859100000;04-06-2021 10:29:15;LOW;
GPS_2;37.2549300000;-2.5847200000;04-06-2021 12:07:50;LOW;
GPS_2;37.2529600000;-2.5857200000;04-06-2021 13:37:43;LOW;
GPS_2;37.2561600000;-2.5921300000;04-06-2021 17:15:19;LOW;
GPS_2;37.2495400000;-2.5844400000;04-06-2021 11:26:28;LOW;
GPS_2;37.2530800000;-2.5851700000;04-06-2021 12:57:48;LOW;
GPS_2;37.2540200000;-2.5882300000;04-06-2021 14:42:45;LOW;
GPS_2;37.2547200000;-2.5838600000;04-06-2021 12:17:50;LOW;
GPS_2;37.2529900000;-2.5857500000;04-06-2021 13:33:04;LOW;
GPS_2;37.2544400000;-2.5900300000;04-06-2021 16:55:16;LOW;
GPS_2;37.2468600000;-2.5845300000;04-06-2021 11:11:23;LOW;
GPS_2;37.2538900000;-2.5839500000;04-06-2021 12:42:51;LOW;
GPS_2;37.2531400000;-2.5868200000;04-06-2021 14:12:43;LOW;
GPS_2;37.2532800000;-2.5847500000;04-06-2021 11:47:52;LOW;
GPS_2;37.2530400000;-2.5858800000;04-06-2021 13:27:45;LOW;
GPS_2;37.2534300000;-2.5887500000;04-06-2021 15:07:58;LOW;
GPS_2;37.2497100000;-2.5860000000;04-06-2021 10:39:20;LOW;
GPS_2;37.2541100000;-2.5837700000;04-06-2021 12:33:51;LOW;
GPS_2;37.2533000000;-2.5860600000;04-06-2021 13:52:42;LOW;
GPS_2;37.2596400000;-2.5903200000;04-06-2021 17:45:32;LOW;
GPS_2;37.2528800000;-2.5846900000;04-06-2021 11:42:55;LOW;
GPS_2;37.2529200000;-2.5859400000;04-06-2021 13:17:48;LOW;
GPS_2;37.2538200000;-2.5887800000;04-06-2021 14:47:46;LOW;
GPS_2;37.2497100000;-2.5859700000;04-06-2021 10:34:16;LOW;
GPS_2;37.2542200000;-2.5835600000;04-06-2021 12:27:50;LOW;
GPS_2;37.2533000000;-2.5862400000;04-06-2021 14:02:42;LOW;
GPS_2;37.2585000000;-2.5916400000;04-06-2021 17:35:33;LOW;
GPS_2;37.2485100000;-2.5845300000;04-06-2021 11:21:28;LOW;
GPS_2;37.2529300000;-2.5858800000;04-06-2021 13:07:44;LOW;
GPS_2;37.2538500000;-2.5872000000;04-06-2021 14:37:45;LOW;
GPS_2;37.2494600000;-2.5856600000;03-06-2021 21:05:08;LOW;
GPS_2;37.2497300000;-2.5857500000;03-06-2021 23:09:47;LOW;
GPS_2;37.2497800000;-2.5859400000;04-06-2021 04:18:13;LOW;
GPS_2;37.2497300000;-2.5858500000;04-06-2021 09:32:39;LOW;
GPS_2;37.2498600000;-2.5860000000;03-06-2021 21:44:53;LOW;
GPS_2;37.2497100000;-2.5859700000;03-06-2021 23:44:46;LOW;
GPS_2;37.2496800000;-2.5861800000;04-06-2021 06:18:29;LOW;
GPS_2;37.2528000000;-2.5870100000;03-06-2021 20:10:02;LOW;
GPS_2;37.2497000000;-2.5858800000;03-06-2021 22:42:10;LOW;
GPS_2;37.2497700000;-2.5860600000;04-06-2021 01:03:33;LOW;
GPS_2;37.2497300000;-2.5860900000;04-06-2021 09:17:10;LOW;
GPS_2;37.2493000000;-2.5858000000;03-06-2021 21:21:32;LOW;
GPS_2;37.2496800000;-2.5857900000;03-06-2021 23:25:11;LOW;
GPS_2;37.2497800000;-2.5860000000;04-06-2021 04:58:22;LOW;
GPS_2;37.2497700000;-2.5860300000;03-06-2021 22:04:54;LOW;
GPS_2;37.2497500000;-2.5860300000;04-06-2021 01:08:31;LOW;
GPS_2;37.2497400000;-2.5860600000;04-06-2021 07:31:58;LOW;
GPS_2;37.2498200000;-2.5858800000;03-06-2021 21:31:32;LOW;
GPS_2;37.2497300000;-2.5858800000;03-06-2021 23:35:11;LOW;
GPS_2;37.2497300000;-2.5859700000;04-06-2021 04:43:25;LOW;
GPS_2;37.2498000000;-2.5860300000;03-06-2021 22:00:02;LOW;
GPS_2;37.2497100000;-2.5859400000;04-06-2021 00:43:30;LOW;
GPS_2;37.2496900000;-2.5858800000;04-06-2021 07:21:47;LOW;
GPS_2;37.2488200000;-2.5856600000;03-06-2021 21:00:08;LOW;
GPS_2;37.2497700000;-2.5856900000;03-06-2021 23:19:49;LOW;
GPS_2;37.2497600000;-2.5859700000;04-06-2021 04:43:26;LOW;
GPS_2;37.2498600000;-2.5860000000;03-06-2021 21:39:53;LOW;
GPS_2;37.2497300000;-2.5859400000;03-06-2021 23:49:45;LOW;
GPS_2;37.2497300000;-2.5860900000;04-06-2021 06:23:27;LOW;
GPS_2;37.2500000000;-2.5854500000;03-06-2021 20:45:09;LOW;
GPS_2;37.2496100000;-2.5858800000;03-06-2021 22:37:10;LOW;
GPS_2;37.2498700000;-2.5858800000;04-06-2021 02:53:54;LOW;
GPS_2;37.2497300000;-2.5860600000;04-06-2021 09:27:43;LOW;
GPS_2;37.2497800000;-2.5859400000;03-06-2021 21:35:03;LOW;
GPS_2;37.2497100000;-2.5859400000;03-06-2021 23:39:45;LOW;
GPS_2;37.2497600000;-2.5860000000;04-06-2021 06:13:30;LOW;
GPS_2;37.2497100000;-2.5858800000;03-06-2021 22:33:06;LOW;
GPS_2;37.2497700000;-2.5860600000;04-06-2021 01:13:33;LOW;
GPS_2;37.2497700000;-2.5860300000;04-06-2021 09:12:12;LOW;
GPS_2;37.2495600000;-2.5853700000;03-06-2021 21:26:32;LOW;
GPS_2;37.2496400000;-2.5857900000;03-06-2021 23:30:11;LOW;
GPS_2;37.2497800000;-2.5859700000;04-06-2021 04:54:00;LOW;
GPS_2;37.2498400000;-2.5860300000;03-06-2021 21:55:02;LOW;
GPS_2;37.2496400000;-2.5858800000;04-06-2021 00:48:32;LOW;
GPS_2;37.2497800000;-2.5860000000;04-06-2021 07:26:57;LOW;
GPS_2;37.2491200000;-2.5856600000;03-06-2021 20:55:08;LOW;
GPS_2;37.2497700000;-2.5857800000;03-06-2021 23:14:49;LOW;
GPS_2;37.2497300000;-2.5859700000;04-06-2021 04:48:25;LOW;
GPS_2;37.2498900000;-2.5860300000;03-06-2021 21:49:54;LOW;
GPS_2;37.2497400000;-2.5859400000;04-06-2021 00:38:43;LOW;
GPS_2;37.2497300000;-2.5859400000;04-06-2021 07:17:16;LOW;
GPS_2;37.2537400000;-2.5856600000;03-06-2021 11:07:16;LOW;
GPS_2;37.2575700000;-2.5918900000;03-06-2021 12:43:40;LOW;
GPS_2;37.2559900000;-2.5892300000;03-06-2021 18:20:08;LOW;
GPS_2;37.2540100000;-2.5890500000;03-06-2021 11:53:41;LOW;
GPS_2;37.2565600000;-2.5905500000;03-06-2021 13:43:43;LOW;
GPS_2;37.2510900000;-2.5874900000;03-06-2021 19:10:05;LOW;
GPS_2;37.2525400000;-2.5851400000;03-06-2021 10:37:09;LOW;
GPS_2;37.2561000000;-2.5917700000;03-06-2021 12:33:40;LOW;
GPS_2;37.2568300000;-2.5880100000;03-06-2021 18:10:08;LOW;
GPS_2;37.2538100000;-2.5886500000;03-06-2021 11:43:46;LOW;
GPS_2;37.2575100000;-2.5912200000;03-06-2021 13:29:41;LOW;
GPS_2;37.2533200000;-2.5896600000;03-06-2021 18:50:07;LOW;
GPS_2;37.2513100000;-2.5844600000;03-06-2021 10:27:10;LOW;
GPS_2;37.2537600000;-2.5895500000;03-06-2021 12:08:48;LOW;
GPS_2;37.2557400000;-2.5877400000;03-06-2021 17:25:13;LOW;
GPS_2;37.2521200000;-2.5865200000;03-06-2021 19:55:03;LOW;
GPS_2;37.2546300000;-2.5865700000;03-06-2021 11:25:55;LOW;
GPS_2;37.2589600000;-2.5928300000;03-06-2021 13:03:40;LOW;
GPS_2;37.2552600000;-2.5891400000;03-06-2021 18:30:07;LOW;
GPS_2;37.2546100000;-2.5895700000;03-06-2021 12:13:41;LOW;
GPS_2;37.2556700000;-2.5887100000;03-06-2021 14:59:10;LOW;
GPS_2;37.2510200000;-2.5881200000;03-06-2021 19:25:07;LOW;
GPS_2;37.2542500000;-2.5878600000;03-06-2021 11:35:55;LOW;
GPS_2;37.2579900000;-2.5918600000;03-06-2021 12:48:42;LOW;
GPS_2;37.2543100000;-2.5892300000;03-06-2021 18:40:07;LOW;
GPS_2;37.2538400000;-2.5890500000;03-06-2021 11:48:41;LOW;
GPS_2;37.2558400000;-2.5898100000;03-06-2021 13:53:37;LOW;
GPS_2;37.2510200000;-2.5874300000;03-06-2021 19:35:07;LOW;
GPS_2;37.2535800000;-2.5855100000;03-06-2021 11:02:16;LOW;
GPS_2;37.2555000000;-2.5910900000;03-06-2021 12:23:40;LOW;
GPS_2;37.2562000000;-2.5888700000;03-06-2021 18:15:07;LOW;
GPS_2;37.2540100000;-2.5889600000;03-06-2021 11:58:41;LOW;
GPS_2;37.2578100000;-2.5919100000;03-06-2021 13:24:41;LOW;
GPS_2;37.2523800000;-2.5882900000;03-06-2021 19:00:05;LOW;
GPS_2;37.2504100000;-2.5846300000;03-06-2021 10:22:10;LOW;
GPS_2;37.2558000000;-2.5914300000;03-06-2021 12:30:23;LOW;
GPS_2;37.2573100000;-2.5878900000;03-06-2021 18:05:09;LOW;
GPS_2;37.2527400000;-2.5882600000;03-06-2021 20:05:06;LOW;
GPS_2;37.2540300000;-2.5884100000;03-06-2021 11:38:45;LOW;
GPS_2;37.2570800000;-2.5908800000;03-06-2021 13:34:41;LOW;
GPS_2;37.2535800000;-2.5897800000;03-06-2021 18:45:05;LOW;
GPS_2;37.2520000000;-2.5847200000;03-06-2021 10:32:10;LOW;
GPS_2;37.2551800000;-2.5905800000;03-06-2021 12:18:48;LOW;
GPS_2;37.2554200000;-2.5884700000;03-06-2021 17:22:24;LOW;
GPS_2;37.2511900000;-2.5871900000;03-06-2021 19:45:36;LOW;
GPS_2;37.2547200000;-2.5870000000;03-06-2021 11:30:55;LOW;
GPS_2;37.2567800000;-2.5920300000;03-06-2021 12:38:42;LOW;
GPS_2;37.2547000000;-2.5892300000;03-06-2021 18:35:07;LOW;
GPS_2;37.2538500000;-2.5889900000;03-06-2021 12:03:42;LOW;
GPS_2;37.2563500000;-2.5908400000;03-06-2021 13:48:37;LOW;
GPS_2;37.2510600000;-2.5875200000;03-06-2021 19:30:07;LOW;
GPS_2;37.2497800000;-2.5857800000;02-06-2021 23:47:44;LOW;
GPS_2;37.2481900000;-2.5845800000;03-06-2021 04:11:40;LOW;
GPS_2;37.2498000000;-2.5859700000;03-06-2021 08:24:07;LOW;
GPS_2;37.2497800000;-2.5858500000;02-06-2021 23:17:48;LOW;
GPS_2;37.2497800000;-2.5860300000;03-06-2021 00:55:04;LOW;
GPS_2;37.2499300000;-2.5859400000;03-06-2021 05:16:00;LOW;
GPS_2;37.2497700000;-2.5860000000;03-06-2021 09:38:21;LOW;
GPS_2;37.2498600000;-2.5859700000;02-06-2021 23:42:44;LOW;
GPS_2;37.2481600000;-2.5845000000;03-06-2021 04:12:00;LOW;
GPS_2;37.2497700000;-2.5860300000;03-06-2021 07:41:39;LOW;
GPS_2;37.2497700000;-2.5860300000;03-06-2021 00:24:43;LOW;
GPS_2;37.2499700000;-2.5860000000;03-06-2021 05:11:34;LOW;
GPS_2;37.2497500000;-2.5860000000;03-06-2021 09:23:26;LOW;
GPS_2;37.2499400000;-2.5860000000;02-06-2021 23:27:59;LOW;
GPS_2;37.2499000000;-2.5860300000;03-06-2021 02:07:14;LOW;
GPS_2;37.2497600000;-2.5860000000;03-06-2021 07:35:11;LOW;
GPS_2;37.2497600000;-2.5859700000;03-06-2021 00:07:43;LOW;
GPS_2;37.2498000000;-2.5863000000;03-06-2021 04:56:40;LOW;
GPS_2;37.2497500000;-2.5862400000;03-06-2021 09:07:01;LOW;
GPS_2;37.2498700000;-2.5859100000;02-06-2021 23:22:46;LOW;
GPS_2;37.2498000000;-2.5859400000;03-06-2021 00:59:51;LOW;
GPS_2;37.2497600000;-2.5859700000;03-06-2021 07:07:39;LOW;
GPS_2;37.2493400000;-2.5854800000;03-06-2021 10:02:02;LOW;
GPS_2;37.2498000000;-2.5860300000;03-06-2021 00:03:59;LOW;
GPS_2;37.2471200000;-2.5838100000;03-06-2021 04:06:40;LOW;
GPS_2;37.2498000000;-2.5859700000;03-06-2021 08:19:07;LOW;
GPS_2;37.2497800000;-2.5861100000;02-06-2021 23:12:48;LOW;
GPS_2;37.2498200000;-2.5860300000;03-06-2021 00:50:04;LOW;
GPS_2;37.2497800000;-2.5860300000;03-06-2021 06:57:39;LOW;
GPS_2;37.2497800000;-2.5860300000;03-06-2021 09:46:57;LOW;
GPS_2;37.2497800000;-2.5862100000;02-06-2021 23:52:44;LOW;
GPS_2;37.2498600000;-2.5861200000;03-06-2021 04:16:40;LOW;
GPS_2;37.2501500000;-2.5855400000;03-06-2021 08:08:43;LOW;
GPS_2;37.2497700000;-2.5860300000;03-06-2021 00:29:47;LOW;
GPS_2;37.2498400000;-2.5860900000;03-06-2021 05:06:34;LOW;
GPS_2;37.2497300000;-2.5858200000;03-06-2021 09:30:58;LOW;
GPS_2;37.2499000000;-2.5860000000;02-06-2021 23:37:45;LOW;
GPS_2;37.2499000000;-2.5860300000;03-06-2021 02:02:14;LOW;
GPS_2;37.2497600000;-2.5860000000;03-06-2021 07:30:11;LOW;
GPS_2;37.2498100000;-2.5860300000;03-06-2021 00:19:43;LOW;
GPS_2;37.2498100000;-2.5860900000;03-06-2021 05:00:57;LOW;
GPS_2;37.2497500000;-2.5858800000;03-06-2021 09:18:25;LOW;
GPS_2;37.2499000000;-2.5860000000;02-06-2021 23:32:59;LOW;
GPS_2;37.2498600000;-2.5859400000;03-06-2021 02:12:14;LOW;
GPS_2;37.2497800000;-2.5860300000;03-06-2021 07:25:11;LOW;
GPS_2;37.2498000000;-2.5860300000;02-06-2021 23:58:59;LOW;
GPS_2;37.2497500000;-2.5860000000;03-06-2021 04:25:15;LOW;
GPS_2;37.2497600000;-2.5859700000;03-06-2021 08:14:07;LOW;
GPS_2;37.2497800000;-2.5860300000;03-06-2021 00:45:04;LOW;
GPS_2;37.2497600000;-2.5859700000;03-06-2021 07:02:38;LOW;
GPS_2;37.2495100000;-2.5853600000;03-06-2021 09:57:01;LOW;
GPS_2;37.2996800000;-2.6027200000;02-06-2021 20:03:02;LOW;
GPS_2;37.2497100000;-2.5859400000;02-06-2021 22:28:01;LOW;
GPS_2;37.2564600000;-2.6013200000;29-05-2021 11:32:39;LOW;
GPS_2;37.2495500000;-2.5857200000;02-06-2021 21:03:03;LOW;
GPS_2;37.3006700000;-2.6014100000;02-06-2021 19:24:55;GOOD;
GPS_2;37.2495700000;-2.5856900000;02-06-2021 22:22:59;LOW;
GPS_2;37.2578900000;-2.6022300000;29-05-2021 11:07:40;LOW;
GPS_2;37.2497500000;-2.6184400000;02-06-2021 20:32:56;LOW;
GPS_2;37.2497900000;-2.5859400000;02-06-2021 22:56:20;LOW;
GPS_2;37.3006900000;-2.6012300000;02-06-2021 19:14:51;GOOD;
GPS_2;37.2496700000;-2.5859400000;02-06-2021 22:12:52;LOW;
GPS_2;37.2573300000;-2.6021400000;29-05-2021 11:17:40;LOW;
GPS_2;37.2978800000;-2.6074500000;02-06-2021 20:15:07;LOW;
GPS_2;37.2497300000;-2.5858800000;02-06-2021 22:43:17;LOW;
GPS_2;37.2567900000;-2.5979300000;29-05-2021 11:55:24;LOW;
GPS_2;37.2497600000;-2.5858800000;02-06-2021 21:59:35;LOW;
GPS_2;37.2913100000;-2.6043700000;02-06-2021 20:07:54;LOW;
GPS_2;37.2498000000;-2.5859700000;02-06-2021 22:37:55;LOW;
GPS_2;37.2566700000;-2.6015800000;29-05-2021 11:27:39;LOW;
GPS_2;37.2470600000;-2.5880400000;02-06-2021 20:58:03;LOW;
GPS_2;37.3007000000;-2.6015000000;02-06-2021 19:29:57;LOW;
GPS_2;37.2495700000;-2.5856000000;02-06-2021 22:17:59;LOW;
GPS_2;37.2562900000;-2.6009800000;29-05-2021 11:37:39;LOW;
GPS_2;37.2545900000;-2.5978400000;02-06-2021 20:47:53;LOW;
GPS_2;37.2497800000;-2.5859400000;02-06-2021 22:57:49;LOW;
GPS_2;37.3007000000;-2.6013500000;02-06-2021 19:19:53;GOOD;
GPS_2;37.2497100000;-2.5859400000;02-06-2021 22:07:52;LOW;
GPS_2;37.2577200000;-2.6021400000;29-05-2021 11:12:40;LOW;
GPS_2;37.2820600000;-2.6007400000;02-06-2021 20:22:56;LOW;
GPS_2;37.2497600000;-2.5859100000;02-06-2021 22:51:21;LOW;
GPS_2;37.2560300000;-2.5999100000;29-05-2021 11:57:38;LOW;
GPS_2;37.2497500000;-2.5860300000;02-06-2021 22:02:46;LOW;
GPS_2;37.2904600000;-2.6000700000;02-06-2021 20:20:07;LOW;
GPS_2;37.2497600000;-2.5859700000;02-06-2021 22:32:55;LOW;
GPS_2;37.2563400000;-2.6008300000;29-05-2021 11:42:38;LOW;
GPS_2;37.2401900000;-2.5955900000;02-06-2021 20:53:03;LOW;
GPS_2;37.2497800000;-2.5858500000;02-06-2021 23:07:48;LOW;
GPS_2;37.2498400000;-2.5859400000;05-06-2021 12:42:58;LOW;
GPS_2;37.2498200000;-2.5859400000;05-06-2021 12:47:59;LOW;
GPS_2;37.2499800000;-2.5859700000;05-06-2021 12:57:59;LOW;
GPS_2;37.2497700000;-2.5858800000;05-06-2021 13:02:54;LOW;
GPS_2;37.2498400000;-2.5859100000;05-06-2021 13:15:06;LOW;
GPS_2;37.2497500000;-2.5859100000;05-06-2021 13:20:06;LOW;
GPS_2;37.2495500000;-2.5852700000;05-06-2021 13:30:02;LOW;
GPS_2;37.2497400000;-2.5857800000;05-06-2021 13:25:01;LOW;
GPS_2;37.2460600000;-2.5838600000;05-06-2021 14:05:02;LOW;
GPS_2;37.2460600000;-2.5838600000;05-06-2021 14:00:02;LOW;
GPS_2;37.2460600000;-2.5838600000;05-06-2021 14:10:02;LOW;
GPS_2;37.2420300000;-2.5848100000;05-06-2021 14:35:03;LOW;
GPS_2;37.2423700000;-2.5851500000;05-06-2021 14:30:03;LOW;
GPS_2;37.2414300000;-2.5849000000;05-06-2021 14:40:03;LOW;
GPS_2;37.2410900000;-2.5853000000;05-06-2021 14:47:24;LOW;
GPS_2;37.2408300000;-2.5855700000;05-06-2021 14:50:02;LOW;
GPS_2;37.2399900000;-2.5846900000;05-06-2021 14:59:58;LOW;
GPS_2;37.2400600000;-2.5841400000;05-06-2021 15:04:56;LOW;
GPS_2;37.2404500000;-2.5855100000;05-06-2021 14:54:56;LOW;
GPS_2;37.2395600000;-2.5831000000;05-06-2021 15:14:55;LOW;
GPS_2;37.2370500000;-2.5835900000;05-06-2021 15:34:48;LOW;
GPS_2;37.2376900000;-2.5832200000;05-06-2021 15:39:52;LOW;
GPS_2;37.2370900000;-2.5835600000;05-06-2021 15:29:52;LOW;
GPS_2;37.2379200000;-2.5831300000;05-06-2021 15:44:50;LOW;
GPS_2;37.2378000000;-2.5833400000;05-06-2021 15:52:11;LOW;
GPS_2;37.2376400000;-2.5834400000;05-06-2021 15:54:45;LOW;
GPS_2;37.2374500000;-2.5836900000;05-06-2021 15:59:43;LOW;
GPS_2;37.2372500000;-2.5836200000;05-06-2021 16:04:46;LOW;
GPS_2;37.2368100000;-2.5842000000;05-06-2021 16:09:43;LOW;
GPS_2;37.2373500000;-2.5825200000;05-06-2021 16:44:37;LOW;
GPS_2;37.2382400000;-2.5819400000;05-06-2021 16:49:33;LOW;
GPS_2;37.2385000000;-2.5818500000;05-06-2021 16:59:33;LOW;
GPS_2;37.2384100000;-2.5819400000;05-06-2021 16:54:33;LOW;
GPS_2;37.2386000000;-2.5818800000;05-06-2021 17:04:28;LOW;
GPS_2;37.2392000000;-2.5830200000;05-06-2021 17:29:32;LOW;
GPS_2;37.2392000000;-2.5826800000;05-06-2021 17:24:32;LOW;
GPS_2;37.2391100000;-2.5832800000;05-06-2021 17:34:32;LOW;
GPS_2;37.2390800000;-2.5832900000;05-06-2021 17:39:28;LOW;
GPS_2;37.2387800000;-2.5826100000;05-06-2021 17:49:28;LOW;
GPS_2;37.2390800000;-2.5831200000;05-06-2021 17:44:28;LOW;
GPS_2;37.2389200000;-2.5823300000;05-06-2021 17:54:20;LOW;
GPS_2;37.2389200000;-2.5822400000;05-06-2021 17:59:20;LOW;
GPS_2;37.2388000000;-2.5824600000;05-06-2021 18:09:25;LOW;
GPS_2;37.2388000000;-2.5822900000;05-06-2021 18:04:25;LOW;
GPS_2;37.2388600000;-2.5821800000;05-06-2021 18:14:18;LOW;
GPS_2;37.2392400000;-2.5824200000;05-06-2021 18:25:32;LOW;
GPS_2;37.2392800000;-2.5819100000;05-06-2021 18:30:32;LOW;
GPS_2;37.2394700000;-2.5812400000;05-06-2021 18:40:36;LOW;
GPS_2;37.2397900000;-2.5813600000;05-06-2021 18:59:15;LOW;
GPS_2;37.2396400000;-2.5821500000;05-06-2021 19:05:46;LOW;
GPS_2;37.2398100000;-2.5813800000;05-06-2021 18:55:46;LOW;
GPS_2;37.2389300000;-2.5820300000;05-06-2021 19:15:44;LOW;
GPS_2;37.2394400000;-2.5822000000;05-06-2021 19:10:44;LOW;
GPS_2;37.2382300000;-2.5822400000;05-06-2021 19:20:41;LOW;
GPS_2;37.2375900000;-2.5830100000;05-06-2021 19:30:41;LOW;
GPS_2;37.2377200000;-2.5827500000;05-06-2021 19:25:41;LOW;
GPS_2;37.2377900000;-2.5824000000;05-06-2021 19:35:42;LOW;
GPS_2;37.2382000000;-2.5823100000;05-06-2021 19:45:41;LOW;
GPS_2;37.2394700000;-2.5827600000;05-06-2021 19:50:39;LOW;
GPS_2;37.2401000000;-2.5824000000;05-06-2021 20:02:23;LOW;
GPS_2;37.2408500000;-2.5827800000;05-06-2021 20:10:33;LOW;
GPS_2;37.2416600000;-2.5829500000;05-06-2021 20:20:33;LOW;
GPS_2;37.2410600000;-2.5829500000;05-06-2021 20:15:33;LOW;
GPS_2;37.2424500000;-2.5839800000;05-06-2021 20:35:30;LOW;
GPS_2;37.2496800000;-2.5859700000;05-06-2021 21:08:25;LOW;
