Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_3;37.2549800000;-2.5909400000;04-06-2021 19:58:30;LOW;
GPS_3;37.2547100000;-2.5825500000;04-06-2021 12:43:19;LOW;
GPS_3;37.2533400000;-2.5869400000;04-06-2021 14:28:20;LOW;
GPS_3;37.2588800000;-2.5902400000;04-06-2021 19:14:36;LOW;
GPS_3;37.2539200000;-2.5856000000;04-06-2021 13:43:25;LOW;
GPS_3;37.2540500000;-2.5889300000;04-06-2021 16:24:02;LOW;
GPS_3;37.2557100000;-2.5907900000;04-06-2021 19:43:40;LOW;
GPS_3;37.2546700000;-2.5824600000;04-06-2021 12:38:20;LOW;
GPS_3;37.2531900000;-2.5870400000;04-06-2021 14:18:23;LOW;
GPS_3;37.2637900000;-2.5891700000;04-06-2021 18:33:42;LOW;
GPS_3;37.2547000000;-2.5852700000;04-06-2021 13:18:17;LOW;
GPS_3;37.2537900000;-2.5888700000;04-06-2021 15:44:52;LOW;
GPS_3;37.2558700000;-2.5907900000;04-06-2021 19:38:33;LOW;
GPS_3;37.2535600000;-2.5864500000;04-06-2021 13:58:37;LOW;
GPS_3;37.2619200000;-2.5895700000;04-06-2021 18:08:44;LOW;
GPS_3;37.2537100000;-2.5890100000;04-06-2021 20:13:33;LOW;
GPS_3;37.2557500000;-2.5824000000;04-06-2021 12:23:31;LOW;
GPS_3;37.2545300000;-2.5843200000;04-06-2021 13:08:18;LOW;
GPS_3;37.2537600000;-2.5888700000;04-06-2021 15:18:08;LOW;
GPS_3;37.2573300000;-2.5897200000;04-06-2021 19:18:32;LOW;
GPS_3;37.2534700000;-2.5868800000;04-06-2021 14:08:37;LOW;
GPS_3;37.2571200000;-2.5915500000;04-06-2021 17:23:59;LOW;
GPS_3;37.2552400000;-2.5912800000;04-06-2021 19:53:30;LOW;
GPS_3;37.2544900000;-2.5833400000;04-06-2021 12:53:20;LOW;
GPS_3;37.2532500000;-2.5869400000;04-06-2021 14:23:20;LOW;
GPS_3;37.2596500000;-2.5904100000;04-06-2021 19:09:36;LOW;
GPS_3;37.2536100000;-2.5864000000;04-06-2021 13:53:22;LOW;
GPS_3;37.2531500000;-2.5876400000;04-06-2021 16:14:02;LOW;
GPS_3;37.2553300000;-2.5911900000;04-06-2021 19:48:38;LOW;
GPS_3;37.2497900000;-2.5858800000;04-06-2021 00:46:15;LOW;
GPS_3;37.2499100000;-2.5860300000;04-06-2021 06:47:42;LOW;
GPS_3;37.2498600000;-2.5860000000;04-06-2021 10:13:20;LOW;
GPS_3;37.2498900000;-2.5858800000;03-06-2021 23:23:54;LOW;
GPS_3;37.2499600000;-2.5859400000;04-06-2021 02:33:46;LOW;
GPS_3;37.2496600000;-2.5860000000;04-06-2021 08:41:15;LOW;
GPS_3;37.2526100000;-2.5842600000;04-06-2021 11:43:37;LOW;
GPS_3;37.2498600000;-2.5860300000;04-06-2021 00:16:25;LOW;
GPS_3;37.2499300000;-2.5864100000;04-06-2021 06:37:24;LOW;
GPS_3;37.2498700000;-2.5859400000;04-06-2021 10:04:00;LOW;
GPS_3;37.2497500000;-2.5858200000;04-06-2021 01:16:05;LOW;
GPS_3;37.2498600000;-2.5860000000;04-06-2021 07:35:48;LOW;
GPS_3;37.2541500000;-2.5834000000;04-06-2021 11:53:37;LOW;
GPS_3;37.2498400000;-2.5860000000;03-06-2021 23:48:29;LOW;
GPS_3;37.2498000000;-2.5862300000;04-06-2021 06:12:09;LOW;
GPS_3;37.2498200000;-2.5859400000;04-06-2021 09:06:08;LOW;
GPS_3;37.2498000000;-2.5857800000;04-06-2021 01:06:08;LOW;
GPS_3;37.2496900000;-2.5859400000;04-06-2021 07:20:51;LOW;
GPS_3;37.2498500000;-2.5860000000;04-06-2021 10:28:22;LOW;
GPS_3;37.2498700000;-2.5859400000;03-06-2021 23:39:41;LOW;
GPS_3;37.2499300000;-2.5864900000;04-06-2021 06:22:09;LOW;
GPS_3;37.2497100000;-2.5859400000;04-06-2021 08:46:10;LOW;
GPS_3;37.2547700000;-2.5823700000;04-06-2021 12:09:54;LOW;
GPS_3;37.2497900000;-2.5858800000;04-06-2021 00:41:15;LOW;
GPS_3;37.2499000000;-2.5860900000;04-06-2021 06:57:29;LOW;
GPS_3;37.2498600000;-2.5860000000;04-06-2021 10:33:18;LOW;
GPS_3;37.2499600000;-2.5859100000;04-06-2021 03:29:54;LOW;
GPS_3;37.2496900000;-2.5860300000;04-06-2021 08:51:13;LOW;
GPS_3;37.2543500000;-2.5832200000;04-06-2021 11:58:37;LOW;
GPS_3;37.2497900000;-2.5858800000;04-06-2021 00:51:15;LOW;
GPS_3;37.2499300000;-2.5861500000;04-06-2021 06:32:24;LOW;
GPS_3;37.2498600000;-2.5859400000;04-06-2021 10:08:19;LOW;
GPS_3;37.2499000000;-2.5858200000;04-06-2021 02:14:21;LOW;
GPS_3;37.2496900000;-2.5855700000;04-06-2021 07:30:48;LOW;
GPS_3;37.2535500000;-2.5835700000;04-06-2021 11:48:37;LOW;
GPS_3;37.2498600000;-2.5859400000;04-06-2021 00:21:25;LOW;
GPS_3;37.2499300000;-2.5862400000;04-06-2021 06:42:24;LOW;
GPS_3;37.2497700000;-2.5858800000;04-06-2021 09:58:26;LOW;
GPS_3;37.2497600000;-2.5857800000;04-06-2021 01:01:08;LOW;
GPS_3;37.2499700000;-2.5860600000;04-06-2021 07:25:56;LOW;
GPS_3;37.2497300000;-2.5858800000;04-06-2021 10:58:41;LOW;
GPS_3;37.2498900000;-2.5860000000;03-06-2021 23:43:36;LOW;
GPS_3;37.2499300000;-2.5864900000;04-06-2021 06:17:09;LOW;
GPS_3;37.2498000000;-2.5859100000;04-06-2021 09:01:53;LOW;
GPS_3;37.2546800000;-2.5828800000;04-06-2021 12:04:54;LOW;
GPS_3;37.2498000000;-2.5857800000;04-06-2021 01:11:08;LOW;
GPS_3;37.2499000000;-2.5859200000;04-06-2021 06:52:29;LOW;
GPS_3;37.2498900000;-2.5860000000;04-06-2021 10:38:22;LOW;
GPS_3;37.2499600000;-2.5859700000;04-06-2021 03:44:04;LOW;
GPS_3;37.2497100000;-2.5859400000;04-06-2021 08:56:10;LOW;
GPS_3;37.2547300000;-2.5824600000;04-06-2021 12:14:54;LOW;
GPS_3;37.2512500000;-2.5882300000;03-06-2021 19:12:40;LOW;
GPS_3;37.2502300000;-2.5856900000;03-06-2021 20:42:34;LOW;
GPS_3;37.2498100000;-2.5858800000;03-06-2021 22:38:43;LOW;
GPS_3;37.2557400000;-2.5892200000;03-06-2021 18:27:49;LOW;
GPS_3;37.2527300000;-2.5880100000;03-06-2021 20:07:29;LOW;
GPS_3;37.2497300000;-2.5860000000;03-06-2021 21:32:30;LOW;
GPS_3;37.2514600000;-2.5879500000;03-06-2021 19:07:38;LOW;
GPS_3;37.2492000000;-2.5859400000;03-06-2021 20:52:34;LOW;
GPS_3;37.2498400000;-2.5860000000;03-06-2021 22:28:43;LOW;
GPS_3;37.2514000000;-2.5875900000;03-06-2021 19:37:35;LOW;
GPS_3;37.2490000000;-2.5859400000;03-06-2021 21:17:34;LOW;
GPS_3;37.2498600000;-2.5858200000;03-06-2021 23:03:52;LOW;
GPS_3;37.2535600000;-2.5897400000;03-06-2021 18:47:43;LOW;
GPS_3;37.2525700000;-2.5862300000;03-06-2021 20:19:55;LOW;
GPS_3;37.2498600000;-2.5859400000;03-06-2021 22:18:40;LOW;
GPS_3;37.2511200000;-2.5895400000;03-06-2021 19:18:22;LOW;
GPS_3;37.2488700000;-2.5853900000;03-06-2021 21:12:34;LOW;
GPS_3;37.2498400000;-2.5858500000;03-06-2021 22:43:50;LOW;
GPS_3;37.2545100000;-2.5890600000;03-06-2021 18:37:46;LOW;
GPS_3;37.2518900000;-2.5855400000;03-06-2021 20:29:55;LOW;
GPS_3;37.2499300000;-2.5859400000;03-06-2021 22:08:41;LOW;
GPS_3;37.2512500000;-2.5881700000;03-06-2021 19:28:22;LOW;
GPS_3;37.2489700000;-2.5859400000;03-06-2021 20:57:33;LOW;
GPS_3;37.2497700000;-2.5858800000;03-06-2021 22:33:43;LOW;
GPS_3;37.2559100000;-2.5890500000;03-06-2021 18:22:49;LOW;
GPS_3;37.2526400000;-2.5881800000;03-06-2021 20:02:29;LOW;
GPS_3;37.2496000000;-2.5860000000;03-06-2021 21:27:30;LOW;
GPS_3;37.2498900000;-2.5858800000;03-06-2021 23:18:54;LOW;
GPS_3;37.2524900000;-2.5876100000;03-06-2021 19:02:38;LOW;
GPS_3;37.2496700000;-2.5860300000;03-06-2021 20:47:34;LOW;
GPS_3;37.2498400000;-2.5860000000;03-06-2021 22:23:43;LOW;
GPS_3;37.2555700000;-2.5890500000;03-06-2021 18:32:49;LOW;
GPS_3;37.2514100000;-2.5874900000;03-06-2021 19:42:35;LOW;
GPS_3;37.2497700000;-2.5860000000;03-06-2021 21:37:30;LOW;
GPS_3;37.2498300000;-2.5859400000;03-06-2021 23:08:51;LOW;
GPS_3;37.2533500000;-2.5883200000;03-06-2021 18:57:40;LOW;
GPS_3;37.2517900000;-2.5855400000;03-06-2021 20:32:33;LOW;
GPS_3;37.2498600000;-2.5859400000;03-06-2021 22:13:40;LOW;
GPS_3;37.2511200000;-2.5878300000;03-06-2021 19:32:38;LOW;
GPS_3;37.2487400000;-2.5852200000;03-06-2021 21:07:34;LOW;
GPS_3;37.2498300000;-2.5858200000;03-06-2021 22:58:56;LOW;
GPS_3;37.2535600000;-2.5895700000;03-06-2021 18:52:43;LOW;
GPS_3;37.2523600000;-2.5858000000;03-06-2021 20:24:55;LOW;
GPS_3;37.2499300000;-2.5859400000;03-06-2021 22:03:41;LOW;
GPS_3;37.2513800000;-2.5893700000;03-06-2021 19:23:22;LOW;
GPS_3;37.2487500000;-2.5853000000;03-06-2021 21:02:32;LOW;
GPS_3;37.2498400000;-2.5858500000;03-06-2021 22:48:50;LOW;
GPS_3;37.2543000000;-2.5892300000;03-06-2021 18:42:46;LOW;
GPS_3;37.2523800000;-2.5871500000;03-06-2021 19:57:29;LOW;
GPS_3;37.2499100000;-2.5860300000;03-06-2021 21:58:57;LOW;
GPS_3;37.2498900000;-2.5858800000;03-06-2021 23:13:54;LOW;
GPS_3;37.2499100000;-2.5859100000;02-06-2021 23:08:30;LOW;
GPS_3;37.2500200000;-2.5860900000;03-06-2021 01:49:45;LOW;
GPS_3;37.2499000000;-2.5859400000;03-06-2021 04:39:46;LOW;
GPS_3;37.2497400000;-2.5859000000;03-06-2021 09:47:16;LOW;
GPS_3;37.2577000000;-2.5922900000;03-06-2021 12:46:34;LOW;
GPS_3;37.2557300000;-2.5889600000;03-06-2021 16:31:27;LOW;
GPS_3;37.2498600000;-2.5859700000;03-06-2021 00:06:16;LOW;
GPS_3;37.2500600000;-2.5859700000;03-06-2021 02:55:40;LOW;
GPS_3;37.2499400000;-2.5859700000;03-06-2021 08:05:12;LOW;
GPS_3;37.2542300000;-2.5860300000;03-06-2021 11:10:38;LOW;
GPS_3;37.2584500000;-2.5928600000;03-06-2021 13:16:28;LOW;
GPS_3;37.2499000000;-2.5859100000;02-06-2021 22:58:30;LOW;
GPS_3;37.2499200000;-2.5860000000;03-06-2021 01:23:58;LOW;
GPS_3;37.2499000000;-2.5859400000;03-06-2021 04:49:46;LOW;
GPS_3;37.2498100000;-2.5859700000;03-06-2021 09:48:22;LOW;
GPS_3;37.2536700000;-2.5887800000;03-06-2021 11:53:29;LOW;
GPS_3;37.2555000000;-2.5889900000;03-06-2021 15:28:49;LOW;
GPS_3;37.2498600000;-2.5859400000;02-06-2021 23:51:19;LOW;
GPS_3;37.2498900000;-2.5859700000;03-06-2021 03:05:40;LOW;
GPS_3;37.2499200000;-2.5859100000;03-06-2021 07:17:50;LOW;
GPS_3;37.2533300000;-2.5855100000;03-06-2021 10:57:45;LOW;
GPS_3;37.2586300000;-2.5927300000;03-06-2021 12:57:36;LOW;
GPS_3;37.2576200000;-2.5868000000;03-06-2021 17:37:47;LOW;
GPS_3;37.2499200000;-2.5859400000;02-06-2021 22:33:33;LOW;
GPS_3;37.2498600000;-2.5859700000;03-06-2021 01:14:49;LOW;
GPS_3;37.2498700000;-2.5859700000;03-06-2021 04:12:06;LOW;
GPS_3;37.2498900000;-2.5860000000;03-06-2021 09:36:57;LOW;
GPS_3;37.2540800000;-2.5881600000;03-06-2021 11:37:14;LOW;
GPS_3;37.2555800000;-2.5889300000;03-06-2021 15:12:22;LOW;
GPS_3;37.2499000000;-2.5859100000;02-06-2021 23:41:17;LOW;
GPS_3;37.2498700000;-2.5859700000;03-06-2021 02:40:39;LOW;
GPS_3;37.2499100000;-2.5859100000;03-06-2021 06:36:41;LOW;
GPS_3;37.2492200000;-2.5847800000;03-06-2021 10:12:10;LOW;
GPS_3;37.2585600000;-2.5923500000;03-06-2021 12:51:35;LOW;
GPS_3;37.2566300000;-2.5873700000;03-06-2021 17:32:48;LOW;
GPS_3;37.2498700000;-2.5860000000;03-06-2021 00:46:27;LOW;
GPS_3;37.2499400000;-2.5860300000;03-06-2021 04:06:20;LOW;
GPS_3;37.2498700000;-2.5860300000;03-06-2021 09:21:57;LOW;
GPS_3;37.2536600000;-2.5888400000;03-06-2021 11:47:14;LOW;
GPS_3;37.2563000000;-2.5903400000;03-06-2021 13:51:43;LOW;
GPS_3;37.2498700000;-2.5859700000;02-06-2021 23:13:27;LOW;
GPS_3;37.2500500000;-2.5861800000;03-06-2021 02:31:59;LOW;
GPS_3;37.2499500000;-2.5858800000;03-06-2021 06:12:28;LOW;
GPS_3;37.2491800000;-2.5848700000;03-06-2021 10:07:12;LOW;
GPS_3;37.2574900000;-2.5922000000;03-06-2021 12:41:34;LOW;
GPS_3;37.2555100000;-2.5892000000;03-06-2021 17:17:50;LOW;
GPS_3;37.2498700000;-2.5859400000;03-06-2021 00:16:21;LOW;
GPS_3;37.2499100000;-2.5860900000;03-06-2021 03:47:22;LOW;
GPS_3;37.2498400000;-2.5860900000;03-06-2021 08:10:22;LOW;
GPS_3;37.2551200000;-2.5866700000;03-06-2021 11:20:41;LOW;
GPS_3;37.2577000000;-2.5920400000;03-06-2021 13:26:36;LOW;
GPS_3;37.2499000000;-2.5859100000;02-06-2021 22:53:30;LOW;
GPS_3;37.2499800000;-2.5860600000;03-06-2021 01:44:44;LOW;
GPS_3;37.2498600000;-2.5859400000;03-06-2021 04:44:46;LOW;
GPS_3;37.2493600000;-2.5853000000;03-06-2021 09:57:16;LOW;
GPS_3;37.2558500000;-2.5912200000;03-06-2021 12:26:37;LOW;
GPS_3;37.2555600000;-2.5889900000;03-06-2021 15:34:29;LOW;
GPS_3;37.2498600000;-2.5859400000;02-06-2021 23:56:17;LOW;
GPS_3;37.2499300000;-2.5859700000;03-06-2021 03:00:40;LOW;
GPS_3;37.2499000000;-2.5859400000;03-06-2021 07:21:31;LOW;
GPS_3;37.2534600000;-2.5855700000;03-06-2021 11:02:05;LOW;
GPS_3;37.2595000000;-2.5928000000;03-06-2021 13:06:28;LOW;
GPS_3;37.2499000000;-2.5859100000;02-06-2021 23:03:30;LOW;
GPS_3;37.2498300000;-2.5860000000;03-06-2021 01:19:04;LOW;
GPS_3;37.2499000000;-2.5858800000;03-06-2021 04:33:58;LOW;
GPS_3;37.2498500000;-2.5860000000;03-06-2021 09:31:57;LOW;
GPS_3;37.2536300000;-2.5887800000;03-06-2021 11:58:29;LOW;
GPS_3;37.2555300000;-2.5889600000;03-06-2021 15:13:55;LOW;
GPS_3;37.2499000000;-2.5859700000;02-06-2021 23:46:12;LOW;
GPS_3;37.2498600000;-2.5859700000;03-06-2021 02:45:38;LOW;
GPS_3;37.2499100000;-2.5859100000;03-06-2021 06:31:41;LOW;
GPS_3;37.2523000000;-2.5850800000;03-06-2021 10:37:18;LOW;
GPS_3;37.2588900000;-2.5929000000;03-06-2021 13:02:36;LOW;
GPS_3;37.2580100000;-2.5864600000;03-06-2021 17:42:47;LOW;
GPS_3;37.2498700000;-2.5860000000;03-06-2021 00:51:22;LOW;
GPS_3;37.2499000000;-2.5860300000;03-06-2021 04:01:20;LOW;
GPS_3;37.2498600000;-2.5860000000;03-06-2021 09:27:04;LOW;
GPS_3;37.2538700000;-2.5883300000;03-06-2021 11:42:14;LOW;
GPS_3;37.2568100000;-2.5907700000;03-06-2021 13:46:43;LOW;
GPS_3;37.2498600000;-2.5860300000;02-06-2021 23:18:18;LOW;
GPS_3;37.2498600000;-2.5859700000;03-06-2021 02:35:37;LOW;
GPS_3;37.2499200000;-2.5858500000;03-06-2021 06:26:40;LOW;
GPS_3;37.2491800000;-2.5854700000;03-06-2021 10:02:12;LOW;
GPS_3;37.2564200000;-2.5922000000;03-06-2021 12:36:34;LOW;
GPS_3;37.2561000000;-2.5878900000;03-06-2021 17:24:21;LOW;
GPS_3;37.2498600000;-2.5859700000;03-06-2021 00:41:31;LOW;
GPS_3;37.2499000000;-2.5860300000;03-06-2021 03:56:19;LOW;
GPS_3;37.2498600000;-2.5860000000;03-06-2021 08:47:21;LOW;
GPS_3;37.2552100000;-2.5865000000;03-06-2021 11:15:41;LOW;
GPS_3;37.2555700000;-2.5895700000;03-06-2021 13:56:43;LOW;
GPS_3;37.2440000000;-2.6121800000;02-06-2021 20:42:30;LOW;
GPS_3;37.2497500000;-2.5859400000;02-06-2021 21:58:45;LOW;
GPS_3;37.3006900000;-2.6014100000;02-06-2021 19:33:36;LOW;
GPS_3;37.2495700000;-2.5858500000;02-06-2021 21:07:35;LOW;
GPS_3;37.2462500000;-2.5875800000;02-06-2021 20:57:37;LOW;
GPS_3;37.2497400000;-2.5858800000;02-06-2021 22:02:37;LOW;
GPS_3;37.2386400000;-2.6222200000;02-06-2021 20:37:30;LOW;
GPS_3;37.2497900000;-2.5858800000;02-06-2021 22:12:37;LOW;
GPS_3;37.2491800000;-2.6214300000;02-06-2021 20:33:24;LOW;
GPS_3;37.2495700000;-2.5858800000;02-06-2021 21:12:32;LOW;
GPS_3;37.3006700000;-2.6014100000;02-06-2021 19:28:13;LOW;
GPS_3;37.2409700000;-2.5947900000;02-06-2021 20:52:37;LOW;
GPS_3;37.2498400000;-2.5858800000;02-06-2021 22:28:32;LOW;
GPS_3;37.2490000000;-2.5861200000;02-06-2021 21:02:37;LOW;
GPS_3;37.2498300000;-2.5858800000;02-06-2021 22:07:37;LOW;
GPS_3;37.2498700000;-2.5860900000;05-06-2021 12:58:01;LOW;
GPS_3;37.2497500000;-2.5860000000;05-06-2021 13:08:03;LOW;
GPS_3;37.2498400000;-2.5860100000;05-06-2021 13:03:07;LOW;
GPS_3;37.2501500000;-2.5867000000;05-06-2021 13:18:04;LOW;
GPS_3;37.2499600000;-2.5861800000;05-06-2021 13:13:07;LOW;
GPS_3;37.2497000000;-2.5857800000;05-06-2021 13:28:06;LOW;
GPS_3;37.2500900000;-2.5861200000;05-06-2021 13:23:06;LOW;
GPS_3;37.2485300000;-2.5858800000;05-06-2021 13:32:58;LOW;
GPS_3;37.2469400000;-2.5845900000;05-06-2021 13:37:58;LOW;
GPS_3;37.2461200000;-2.5839800000;05-06-2021 13:43:50;LOW;
GPS_3;37.2462900000;-2.5842000000;05-06-2021 13:47:53;LOW;
GPS_3;37.2463800000;-2.5842000000;05-06-2021 13:57:53;LOW;
GPS_3;37.2462900000;-2.5842000000;05-06-2021 13:52:53;LOW;
GPS_3;37.2421300000;-2.5849300000;05-06-2021 14:33:09;LOW;
GPS_3;37.2431600000;-2.5849300000;05-06-2021 14:28:09;LOW;
GPS_3;37.2420400000;-2.5848400000;05-06-2021 14:38:09;LOW;
GPS_3;37.2405500000;-2.5865600000;05-06-2021 14:53:07;LOW;
GPS_3;37.2407600000;-2.5861300000;05-06-2021 14:48:07;LOW;
GPS_3;37.2400800000;-2.5853600000;05-06-2021 14:58:07;LOW;
GPS_3;37.2401300000;-2.5838300000;05-06-2021 15:13:03;LOW;
GPS_3;37.2374300000;-2.5834000000;05-06-2021 15:23:03;LOW;
GPS_3;37.2391000000;-2.5837400000;05-06-2021 15:18:03;LOW;
GPS_3;37.2377300000;-2.5837100000;05-06-2021 15:43:02;LOW;
GPS_3;37.2370100000;-2.5834700000;05-06-2021 16:02:56;LOW;
GPS_3;37.2367000000;-2.5835600000;05-06-2021 16:08:03;LOW;
GPS_3;37.2374700000;-2.5834700000;05-06-2021 15:58:03;LOW;
GPS_3;37.2366400000;-2.5838000000;05-06-2021 16:13:02;LOW;
GPS_3;37.2384100000;-2.5817600000;05-06-2021 16:50:14;LOW;
GPS_3;37.2384800000;-2.5820000000;05-06-2021 16:52:58;LOW;
GPS_3;37.2373700000;-2.5826000000;05-06-2021 16:42:58;LOW;
GPS_3;37.2388500000;-2.5830100000;05-06-2021 17:32:47;LOW;
GPS_3;37.2390600000;-2.5830100000;05-06-2021 17:27:47;LOW;
GPS_3;37.2385500000;-2.5823200000;05-06-2021 17:22:47;LOW;
GPS_3;37.2389600000;-2.5829800000;05-06-2021 17:42:53;LOW;
GPS_3;37.2391300000;-2.5833200000;05-06-2021 17:37:53;LOW;
GPS_3;37.2390200000;-2.5828600000;05-06-2021 17:47:56;LOW;
GPS_3;37.2384300000;-2.5827000000;05-06-2021 17:52:43;LOW;
GPS_3;37.2388200000;-2.5827000000;05-06-2021 17:57:43;LOW;
GPS_3;37.2388900000;-2.5826400000;05-06-2021 18:07:42;LOW;
GPS_3;37.2388000000;-2.5827300000;05-06-2021 18:02:42;LOW;
GPS_3;37.2387900000;-2.5825200000;05-06-2021 18:17:41;LOW;
GPS_3;37.2388400000;-2.5824900000;05-06-2021 18:22:40;LOW;
GPS_3;37.2390500000;-2.5824000000;05-06-2021 18:27:40;LOW;
GPS_3;37.2394200000;-2.5814400000;05-06-2021 18:37:49;LOW;
GPS_3;37.2390300000;-2.5820400000;05-06-2021 18:32:49;LOW;
GPS_3;37.2391200000;-2.5811800000;05-06-2021 18:42:49;LOW;
GPS_3;37.2393400000;-2.5809900000;05-06-2021 18:54:32;LOW;
GPS_3;37.2389100000;-2.5808200000;05-06-2021 18:49:32;LOW;
