Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_9;36.9389400000;-3.4998800000;25-08-2022 15:53:44;GOOD;
GPS_9;36.9388900000;-3.4997900000;25-08-2022 16:03:46;GOOD;
GPS_9;36.9389800000;-3.4998200000;25-08-2022 16:24:03;LOW;
GPS_9;36.9389800000;-3.4998200000;25-08-2022 16:14:03;LOW;
GPS_9;36.9686800000;-3.4588600000;25-08-2022 17:14:15;LOW;
GPS_9;36.9516800000;-3.4734500000;25-08-2022 16:54:15;LOW;
GPS_9;36.9666600000;-3.4619500000;25-08-2022 17:04:15;LOW;
GPS_9;36.9688200000;-3.4592000000;25-08-2022 17:23:44;LOW;
GPS_9;36.9698600000;-3.4577000000;27-08-2022 12:51:50;LOW;
GPS_9;36.9724000000;-3.4560500000;27-08-2022 13:01:55;LOW;
GPS_9;36.9790500000;-3.4487300000;27-08-2022 13:31:42;LOW;
GPS_9;36.9745400000;-3.4507900000;27-08-2022 13:21:42;LOW;
GPS_9;36.9729100000;-3.4531900000;27-08-2022 13:11:42;LOW;
GPS_9;36.9846900000;-3.4426000000;27-08-2022 13:51:39;LOW;
GPS_9;36.9826700000;-3.4450000000;27-08-2022 13:41:39;LOW;
GPS_9;36.9875800000;-3.4401600000;27-08-2022 14:01:49;LOW;
GPS_9;37.0007900000;-3.4367700000;27-08-2022 14:42:40;LOW;
GPS_9;36.9978700000;-3.4394300000;27-08-2022 14:32:40;LOW;
GPS_9;36.9934900000;-3.4408900000;27-08-2022 14:22:40;LOW;
GPS_9;37.0030300000;-3.4342700000;27-08-2022 14:51:35;LOW;
GPS_9;37.0130500000;-3.4271500000;27-08-2022 15:21:29;LOW;
GPS_9;37.0147400000;-3.4251700000;27-08-2022 15:31:37;LOW;
GPS_9;37.0092500000;-3.4304900000;27-08-2022 15:11:37;LOW;
GPS_9;37.0213800000;-3.4209600000;27-08-2022 15:51:32;LOW;
GPS_9;37.0213800000;-3.4207500000;27-08-2022 16:11:34;LOW;
GPS_9;37.0238000000;-3.4162600000;27-08-2022 17:01:20;LOW;
GPS_9;37.0226400000;-3.4183200000;27-08-2022 16:51:20;LOW;
GPS_9;37.0225500000;-3.4184100000;27-08-2022 16:41:20;LOW;
GPS_9;37.0248100000;-3.4137900000;27-08-2022 17:11:18;LOW;
GPS_9;37.0250500000;-3.4137300000;27-08-2022 17:31:26;LOW;
GPS_9;37.0249600000;-3.4136400000;27-08-2022 17:21:26;LOW;
GPS_9;37.0242200000;-3.4140900000;27-08-2022 17:42:24;LOW;
GPS_9;37.0207500000;-3.4213900000;27-08-2022 18:01:26;LOW;
GPS_9;37.0208900000;-3.4216300000;27-08-2022 18:11:25;LOW;
GPS_9;37.0222200000;-3.4181100000;27-08-2022 17:51:25;LOW;
GPS_9;37.0195300000;-3.4237400000;27-08-2022 18:21:26;LOW;
GPS_9;37.0186900000;-3.4245300000;27-08-2022 18:31:24;LOW;
GPS_9;37.0096700000;-3.4307300000;27-08-2022 19:11:13;LOW;
GPS_9;37.0122000000;-3.4285000000;27-08-2022 19:01:13;LOW;
GPS_9;37.0136200000;-3.4262700000;27-08-2022 18:51:13;LOW;
GPS_9;37.0022700000;-3.4349100000;27-08-2022 19:41:59;LOW;
GPS_9;37.0082800000;-3.4317400000;27-08-2022 19:21:59;LOW;
GPS_9;37.0061300000;-3.4331100000;27-08-2022 19:31:59;LOW;
GPS_9;36.9999500000;-3.4395400000;27-08-2022 20:20:57;LOW;
GPS_9;37.0004700000;-3.4384300000;27-08-2022 20:00:57;LOW;
GPS_9;36.9999100000;-3.4396300000;27-08-2022 20:10:57;LOW;
GPS_9;37.0031100000;-3.4384500000;28-08-2022 08:39:00;LOW;
GPS_9;37.0011600000;-3.4374700000;28-08-2022 10:06:19;LOW;
GPS_9;37.0083700000;-3.4312100000;28-08-2022 10:46:21;LOW;
GPS_9;37.0077700000;-3.4320700000;28-08-2022 10:36:21;LOW;
GPS_9;37.0055000000;-3.4328400000;28-08-2022 10:26:21;LOW;
GPS_9;37.0113300000;-3.4269700000;28-08-2022 11:16:02;LOW;
GPS_9;37.0113300000;-3.4279100000;28-08-2022 11:06:02;LOW;
GPS_9;37.0095700000;-3.4297100000;28-08-2022 10:56:02;LOW;
GPS_9;37.0112800000;-3.4264500000;28-08-2022 11:26:00;LOW;
GPS_9;37.0113600000;-3.4253800000;28-08-2022 11:56:02;LOW;
GPS_9;37.0117500000;-3.4253800000;28-08-2022 11:46:02;LOW;
GPS_9;37.0117500000;-3.4256400000;28-08-2022 11:36:02;LOW;
GPS_9;37.0110500000;-3.4254200000;28-08-2022 12:06:00;LOW;
GPS_9;37.0108000000;-3.4255400000;28-08-2022 12:25:58;LOW;
GPS_9;37.0107400000;-3.4259000000;28-08-2022 12:35:54;LOW;
GPS_9;37.0108200000;-3.4253900000;28-08-2022 12:15:54;LOW;
GPS_9;37.0115700000;-3.4253200000;28-08-2022 12:55:49;LOW;
GPS_9;37.0109300000;-3.4270000000;28-08-2022 13:05:48;LOW;
GPS_9;37.0104600000;-3.4265700000;28-08-2022 12:45:48;LOW;
GPS_9;37.0110500000;-3.4274300000;28-08-2022 13:25:35;LOW;
GPS_9;37.0111000000;-3.4279500000;28-08-2022 13:35:41;LOW;
GPS_9;37.0107600000;-3.4286800000;28-08-2022 14:05:31;LOW;
GPS_9;37.0111000000;-3.4286800000;28-08-2022 13:55:31;LOW;
GPS_9;37.0111400000;-3.4285100000;28-08-2022 13:45:31;LOW;
GPS_9;37.0106700000;-3.4286800000;28-08-2022 14:15:30;LOW;
GPS_9;37.0109000000;-3.4286800000;28-08-2022 14:25:27;LOW;
GPS_9;37.0113600000;-3.4281300000;28-08-2022 14:55:19;LOW;
GPS_9;37.0110200000;-3.4283100000;28-08-2022 14:35:19;LOW;
GPS_9;37.0113600000;-3.4282200000;28-08-2022 14:45:19;LOW;
GPS_9;37.0116100000;-3.4282800000;28-08-2022 15:05:18;LOW;
GPS_9;37.0106000000;-3.4282500000;28-08-2022 15:15:17;LOW;
GPS_9;37.0102200000;-3.4279800000;28-08-2022 15:35:17;LOW;
GPS_9;37.0105200000;-3.4280700000;28-08-2022 15:25:17;LOW;
GPS_9;37.0106800000;-3.4301500000;28-08-2022 16:15:17;LOW;
GPS_9;37.0103800000;-3.4310000000;28-08-2022 16:25:18;LOW;
GPS_9;37.0104200000;-3.4280000000;28-08-2022 16:05:18;LOW;
GPS_9;37.0075900000;-3.4292300000;28-08-2022 16:55:20;LOW;
GPS_9;37.0102900000;-3.4313700000;28-08-2022 16:35:20;LOW;
GPS_9;37.0099500000;-3.4320600000;28-08-2022 16:45:20;LOW;
GPS_9;37.0057200000;-3.4274600000;28-08-2022 17:25:25;LOW;
GPS_9;37.0095000000;-3.4305500000;28-08-2022 17:15:25;LOW;
GPS_9;37.0075700000;-3.4291800000;28-08-2022 17:05:25;LOW;
GPS_9;37.0078800000;-3.4346300000;28-08-2022 17:47:24;LOW;
GPS_9;37.0040400000;-3.4372600000;28-08-2022 18:15:14;LOW;
GPS_9;37.0053700000;-3.4361400000;28-08-2022 18:05:14;LOW;
GPS_9;37.0062300000;-3.4354500000;28-08-2022 17:55:14;LOW;
GPS_9;37.0038100000;-3.4402200000;28-08-2022 18:25:13;LOW;
GPS_9;37.0032800000;-3.4431800000;28-08-2022 19:25:07;LOW;
GPS_9;37.0033500000;-3.4426600000;28-08-2022 19:56:22;LOW;
GPS_9;37.0032200000;-3.4428300000;28-08-2022 19:46:22;LOW;
GPS_9;37.0031300000;-3.4429200000;28-08-2022 19:36:22;LOW;
GPS_9;37.0013600000;-3.4404900000;28-08-2022 20:45:00;LOW;
GPS_9;37.0017500000;-3.4404000000;28-08-2022 20:35:00;LOW;
GPS_9;37.0019600000;-3.4411700000;28-08-2022 20:25:00;LOW;
GPS_9;37.0024500000;-3.4377400000;28-08-2022 21:55:38;LOW;
GPS_9;37.0028400000;-3.4383400000;28-08-2022 21:35:38;LOW;
GPS_9;37.0024100000;-3.4375700000;28-08-2022 21:45:38;LOW;
GPS_9;37.0024900000;-3.4376800000;28-08-2022 23:45:20;LOW;
GPS_9;37.0026200000;-3.4376800000;28-08-2022 23:35:20;LOW;
GPS_9;37.0024500000;-3.4376800000;28-08-2022 23:25:20;LOW;
GPS_9;37.0024900000;-3.4376800000;29-08-2022 01:05:41;LOW;
GPS_9;37.0024000000;-3.4377700000;29-08-2022 00:55:41;LOW;
GPS_9;37.0024400000;-3.4377700000;29-08-2022 00:45:41;LOW;
GPS_9;37.0026300000;-3.4379600000;29-08-2022 03:57:32;LOW;
GPS_9;37.0027600000;-3.4386400000;29-08-2022 03:37:32;LOW;
GPS_9;37.0026700000;-3.4381300000;29-08-2022 03:47:32;LOW;
GPS_9;37.0026100000;-3.4378100000;29-08-2022 05:37:20;LOW;
GPS_9;37.0026100000;-3.4378100000;29-08-2022 05:27:20;LOW;
GPS_9;37.0026100000;-3.4378100000;29-08-2022 05:17:20;LOW;
GPS_9;37.0024800000;-3.4378100000;29-08-2022 06:42:59;LOW;
GPS_9;37.0025200000;-3.4378100000;29-08-2022 06:32:59;LOW;
GPS_9;37.0018600000;-3.4365800000;29-08-2022 08:55:53;LOW;
GPS_9;37.0024600000;-3.4363200000;29-08-2022 08:45:53;LOW;
GPS_9;37.0024200000;-3.4377800000;29-08-2022 08:35:53;LOW;
GPS_9;36.9999800000;-3.4378700000;29-08-2022 09:05:50;LOW;
GPS_9;37.0012400000;-3.4364600000;29-08-2022 09:25:49;LOW;
GPS_9;37.0006800000;-3.4374900000;29-08-2022 09:15:49;LOW;
GPS_9;37.0002400000;-3.4390000000;29-08-2022 09:37:26;LOW;
GPS_9;36.9994000000;-3.4422300000;29-08-2022 09:45:47;LOW;
GPS_9;36.9993800000;-3.4426600000;29-08-2022 09:55:46;LOW;
GPS_9;37.0006000000;-3.4430500000;29-08-2022 10:25:41;LOW;
GPS_9;37.0009300000;-3.4414400000;29-08-2022 10:35:42;LOW;
GPS_9;37.0001600000;-3.4431600000;29-08-2022 10:15:42;LOW;
GPS_9;37.0004000000;-3.4414400000;29-08-2022 10:55:40;LOW;
GPS_9;37.0006100000;-3.4415300000;29-08-2022 10:45:40;LOW;
GPS_9;36.9981000000;-3.4443100000;29-08-2022 11:46:29;LOW;
GPS_9;36.9992600000;-3.4431100000;29-08-2022 11:36:29;LOW;
GPS_9;37.0000800000;-3.4431100000;29-08-2022 11:26:29;LOW;
GPS_9;36.9982300000;-3.4440300000;29-08-2022 12:33:21;LOW;
GPS_9;36.9982700000;-3.4448900000;29-08-2022 12:23:21;LOW;
GPS_9;36.9976000000;-3.4421700000;29-08-2022 13:03:20;LOW;
GPS_9;36.9983700000;-3.4425100000;29-08-2022 12:43:20;LOW;
GPS_9;36.9980700000;-3.4420000000;29-08-2022 12:53:20;LOW;
GPS_9;36.9994300000;-3.4409200000;29-08-2022 13:54:26;LOW;
GPS_9;36.9990000000;-3.4414300000;29-08-2022 13:34:26;LOW;
GPS_9;36.9990000000;-3.4409200000;29-08-2022 13:44:26;LOW;
GPS_9;36.9996000000;-3.4397300000;29-08-2022 14:03:17;LOW;
GPS_9;37.0007800000;-3.4417700000;29-08-2022 14:33:14;LOW;
GPS_9;37.0008300000;-3.4420200000;29-08-2022 14:43:08;LOW;
GPS_9;36.9997600000;-3.4407300000;29-08-2022 14:23:08;LOW;
GPS_9;37.0014800000;-3.4429000000;29-08-2022 15:12:58;LOW;
GPS_9;37.0014800000;-3.4423900000;29-08-2022 14:52:58;LOW;
GPS_9;37.0014800000;-3.4429000000;29-08-2022 15:02:58;LOW;
GPS_9;37.0018800000;-3.4420800000;29-08-2022 15:42:57;LOW;
GPS_9;37.0020400000;-3.4412200000;29-08-2022 16:13:03;LOW;
GPS_9;37.0020800000;-3.4416500000;29-08-2022 15:53:03;LOW;
GPS_9;37.0020400000;-3.4412200000;29-08-2022 16:03:03;LOW;
GPS_9;36.9998700000;-3.4421400000;29-08-2022 17:10:59;LOW;
GPS_9;37.0017200000;-3.4421400000;29-08-2022 17:00:59;LOW;
GPS_9;36.9998000000;-3.4421400000;29-08-2022 17:30:59;LOW;
GPS_9;36.9998000000;-3.4421400000;29-08-2022 17:20:59;LOW;
GPS_9;37.0000500000;-3.4425000000;29-08-2022 17:41:10;LOW;
GPS_9;37.0012900000;-3.4408600000;29-08-2022 18:20:52;LOW;
GPS_9;37.0011600000;-3.4408600000;29-08-2022 18:10:52;LOW;
GPS_9;37.0009900000;-3.4409500000;29-08-2022 18:00:52;LOW;
GPS_9;37.0017900000;-3.4433000000;29-08-2022 18:50:45;LOW;
GPS_9;37.0017800000;-3.4404300000;29-08-2022 19:10:56;LOW;
GPS_9;37.0020400000;-3.4427500000;29-08-2022 19:00:56;LOW;
GPS_9;37.0020900000;-3.4378400000;29-08-2022 19:30:48;LOW;
GPS_9;37.0024900000;-3.4378400000;29-08-2022 19:41:00;LOW;
GPS_9;37.0015400000;-3.4393800000;29-08-2022 19:21:00;LOW;
GPS_9;37.0003200000;-3.4328000000;29-08-2022 19:51:11;LOW;
GPS_9;37.0002900000;-3.4345700000;29-08-2022 21:21:03;LOW;
GPS_9;36.9997800000;-3.4311400000;29-08-2022 21:11:03;LOW;
GPS_9;37.0024400000;-3.4379000000;29-08-2022 23:47:22;LOW;
GPS_9;37.0024400000;-3.4379000000;29-08-2022 23:37:22;LOW;
GPS_9;37.0073300000;-3.4333500000;29-08-2022 23:27:22;LOW;
GPS_9;37.0024300000;-3.4380200000;30-08-2022 02:12:27;LOW;
GPS_9;37.0024300000;-3.4379300000;30-08-2022 01:52:27;LOW;
GPS_9;37.0024700000;-3.4380200000;30-08-2022 02:02:27;LOW;
GPS_9;37.0028600000;-3.4412200000;30-08-2022 02:42:57;LOW;
GPS_9;37.0032000000;-3.4322100000;30-08-2022 02:32:57;LOW;
GPS_9;37.0025600000;-3.4381700000;30-08-2022 05:42:52;LOW;
GPS_9;37.0024400000;-3.4352400000;30-08-2022 08:34:38;LOW;
GPS_9;37.0080700000;-3.4309700000;30-08-2022 09:14:30;LOW;
GPS_9;37.0105100000;-3.4293800000;30-08-2022 09:34:27;LOW;
GPS_9;37.0100400000;-3.4301500000;30-08-2022 09:24:27;LOW;
GPS_9;37.0154500000;-3.4255400000;30-08-2022 10:25:25;LOW;
GPS_9;37.0146300000;-3.4260500000;30-08-2022 10:15:25;LOW;
GPS_9;37.0130400000;-3.4275100000;30-08-2022 10:05:25;LOW;
GPS_9;37.0199100000;-3.4229100000;30-08-2022 10:54:22;LOW;
GPS_9;37.0193100000;-3.4233400000;30-08-2022 10:44:22;LOW;
GPS_9;37.0175500000;-3.4242000000;30-08-2022 10:34:22;LOW;
GPS_9;37.0201000000;-3.4226400000;30-08-2022 11:04:21;LOW;
GPS_9;37.0208800000;-3.4205600000;30-08-2022 11:25:53;LOW;
GPS_9;37.0201100000;-3.4225300000;30-08-2022 11:15:53;LOW;
GPS_9;37.0228300000;-3.4178200000;30-08-2022 11:54:16;LOW;
GPS_9;37.0234000000;-3.4162900000;30-08-2022 12:34:12;LOW;
GPS_9;37.0233100000;-3.4162000000;30-08-2022 12:24:12;LOW;
GPS_9;37.0230100000;-3.4166300000;30-08-2022 12:14:12;LOW;
GPS_9;37.0250000000;-3.4144600000;30-08-2022 13:04:10;LOW;
GPS_9;37.0250500000;-3.4145200000;30-08-2022 13:14:15;LOW;
GPS_9;37.0244500000;-3.4147800000;30-08-2022 12:54:15;LOW;
GPS_9;37.0238100000;-3.4158600000;30-08-2022 13:34:17;LOW;
GPS_9;37.0250500000;-3.4144900000;30-08-2022 13:24:17;LOW;
GPS_9;37.0195400000;-3.4226400000;30-08-2022 14:14:11;LOW;
GPS_9;37.0203100000;-3.4211000000;30-08-2022 14:04:11;LOW;
GPS_9;37.0210000000;-3.4195600000;30-08-2022 13:54:11;LOW;
GPS_9;37.0140300000;-3.4263300000;30-08-2022 14:44:12;LOW;
GPS_9;37.0157000000;-3.4253900000;30-08-2022 14:34:12;LOW;
GPS_9;37.0183200000;-3.4246200000;30-08-2022 14:24:12;LOW;
GPS_9;37.0113800000;-3.4292900000;30-08-2022 15:04:08;LOW;
GPS_9;37.0126200000;-3.4278300000;30-08-2022 14:54:08;LOW;
GPS_9;37.0073400000;-3.4309100000;30-08-2022 15:24:05;LOW;
GPS_9;37.0069700000;-3.4317900000;30-08-2022 15:33:55;LOW;
GPS_9;37.0066500000;-3.4325600000;30-08-2022 15:54:01;LOW;
GPS_9;37.0065200000;-3.4323000000;30-08-2022 15:44:01;LOW;
GPS_9;37.0026400000;-3.4336200000;30-08-2022 16:23:51;LOW;
GPS_9;36.9993400000;-3.4384800000;30-08-2022 17:03:46;LOW;
GPS_9;36.9991300000;-3.4387300000;30-08-2022 16:43:46;LOW;
GPS_9;36.9990000000;-3.4389900000;30-08-2022 16:53:46;LOW;
GPS_9;36.9998400000;-3.4422300000;30-08-2022 17:43:40;LOW;
GPS_9;37.0001300000;-3.4426600000;30-08-2022 17:54:23;LOW;
GPS_9;37.0009700000;-3.4428700000;30-08-2022 18:13:37;LOW;
GPS_9;37.0004100000;-3.4428700000;30-08-2022 18:03:37;LOW;
GPS_9;37.0018200000;-3.4423200000;30-08-2022 18:23:36;LOW;
GPS_9;37.0011800000;-3.4417100000;30-08-2022 18:54:21;LOW;
GPS_9;37.0004700000;-3.4421700000;30-08-2022 19:03:45;LOW;
GPS_9;37.0012500000;-3.4407100000;30-08-2022 18:43:45;LOW;
GPS_9;36.9991600000;-3.4429900000;30-08-2022 19:33:38;LOW;
GPS_9;36.9991400000;-3.4427200000;30-08-2022 19:43:31;LOW;
GPS_9;36.9992700000;-3.4429800000;30-08-2022 19:23:31;LOW;
GPS_9;36.9974600000;-3.4358500000;30-08-2022 20:23:43;LOW;
GPS_9;36.9993500000;-3.4417400000;30-08-2022 20:43:34;LOW;
GPS_9;37.0003800000;-3.4381700000;30-08-2022 21:03:36;LOW;
GPS_9;36.9997400000;-3.4395400000;30-08-2022 20:53:36;LOW;
GPS_9;37.0022700000;-3.4379000000;30-08-2022 22:33:10;LOW;
GPS_9;37.0028700000;-3.4382400000;30-08-2022 22:23:10;LOW;
GPS_9;37.0048900000;-3.4325600000;31-08-2022 08:34:58;LOW;
GPS_9;37.0090900000;-3.4296300000;31-08-2022 09:04:50;LOW;
GPS_9;37.0061300000;-3.4317700000;31-08-2022 08:44:50;LOW;
GPS_9;37.0078500000;-3.4305700000;31-08-2022 08:54:50;LOW;
GPS_9;37.0101100000;-3.4288000000;31-08-2022 09:14:47;LOW;
GPS_9;37.0114400000;-3.4278000000;31-08-2022 09:25:19;LOW;
GPS_9;37.0130800000;-3.4261200000;31-08-2022 09:44:30;LOW;
GPS_9;37.0182700000;-3.4240700000;31-08-2022 10:04:38;LOW;
GPS_9;37.0159500000;-3.4246700000;31-08-2022 09:54:38;LOW;
GPS_9;37.0204200000;-3.4239500000;31-08-2022 10:25:23;LOW;
GPS_9;37.0201600000;-3.4240400000;31-08-2022 10:15:23;LOW;
GPS_9;37.0203500000;-3.4236500000;31-08-2022 10:34:31;LOW;
GPS_9;37.0203600000;-3.4234300000;31-08-2022 10:44:31;LOW;
GPS_9;37.0187500000;-3.4252600000;31-08-2022 11:14:38;LOW;
GPS_9;37.0187900000;-3.4248300000;31-08-2022 11:04:38;LOW;
GPS_9;37.0197800000;-3.4239700000;31-08-2022 10:54:38;LOW;
GPS_9;37.0163500000;-3.4294100000;31-08-2022 11:54:41;LOW;
GPS_9;37.0183700000;-3.4276900000;31-08-2022 11:44:41;LOW;
GPS_9;37.0184100000;-3.4264000000;31-08-2022 11:34:41;LOW;
GPS_9;37.0166500000;-3.4303600000;31-08-2022 12:04:40;LOW;
GPS_9;37.0152600000;-3.4332600000;31-08-2022 12:14:41;LOW;
GPS_9;37.0145800000;-3.4347800000;31-08-2022 12:25:35;LOW;
GPS_9;37.0118700000;-3.4342700000;31-08-2022 12:34:40;LOW;
GPS_9;37.0120600000;-3.4351500000;31-08-2022 12:54:31;LOW;
GPS_9;37.0120200000;-3.4340300000;31-08-2022 12:44:31;LOW;
GPS_9;37.0120900000;-3.4352100000;31-08-2022 13:04:30;LOW;
GPS_9;37.0162400000;-3.4337200000;31-08-2022 13:25:06;LOW;
GPS_9;37.0122900000;-3.4350900000;31-08-2022 13:15:06;LOW;
GPS_9;37.0124900000;-3.4351500000;31-08-2022 13:34:27;LOW;
GPS_9;37.0124500000;-3.4351500000;31-08-2022 13:44:28;LOW;
GPS_9;37.0124900000;-3.4350900000;31-08-2022 13:54:26;LOW;
GPS_9;37.0127300000;-3.4357000000;31-08-2022 14:14:17;LOW;
GPS_9;37.0125200000;-3.4351900000;31-08-2022 14:04:17;LOW;
GPS_9;37.0127400000;-3.4356400000;31-08-2022 14:24:47;LOW;
GPS_9;37.0127100000;-3.4357300000;31-08-2022 14:34:23;LOW;
GPS_9;37.0130200000;-3.4355800000;31-08-2022 15:04:18;LOW;
GPS_9;37.0129700000;-3.4355800000;31-08-2022 14:44:18;LOW;
GPS_9;37.0129300000;-3.4355800000;31-08-2022 14:54:18;LOW;
GPS_9;37.0132600000;-3.4357600000;31-08-2022 15:14:25;LOW;
GPS_9;37.0134100000;-3.4356400000;31-08-2022 15:25:08;LOW;
GPS_9;37.0133100000;-3.4354600000;31-08-2022 15:44:20;LOW;
GPS_9;37.0131600000;-3.4354900000;31-08-2022 15:54:19;LOW;
GPS_9;37.0136300000;-3.4356600000;31-08-2022 15:34:19;LOW;
GPS_9;37.0132800000;-3.4355800000;31-08-2022 16:04:19;LOW;
GPS_9;37.0121700000;-3.4349100000;31-08-2022 16:26:34;LOW;
GPS_9;37.0134600000;-3.4355100000;31-08-2022 16:16:34;LOW;
GPS_9;37.0122300000;-3.4335600000;31-08-2022 16:44:21;LOW;
GPS_9;37.0064900000;-3.4227900000;31-08-2022 16:54:19;LOW;
GPS_9;37.0099700000;-3.4338100000;31-08-2022 17:14:17;LOW;
GPS_9;37.0108300000;-3.4334700000;31-08-2022 17:04:17;LOW;
GPS_9;37.0073900000;-3.4380200000;31-08-2022 17:44:19;LOW;
GPS_9;37.0056500000;-3.4383900000;31-08-2022 18:04:21;LOW;
GPS_9;37.0068900000;-3.4381300000;31-08-2022 17:54:21;LOW;
GPS_9;37.0013200000;-3.4419900000;31-08-2022 18:54:14;LOW;
GPS_9;37.0012000000;-3.4405800000;31-08-2022 19:54:12;LOW;
GPS_9;37.0011600000;-3.4405800000;31-08-2022 19:44:12;LOW;
GPS_9;37.0010700000;-3.4405800000;31-08-2022 19:34:12;LOW;
GPS_9;37.0023200000;-3.4381100000;31-08-2022 22:51:34;LOW;
GPS_9;37.0024100000;-3.4380200000;31-08-2022 22:41:34;LOW;
GPS_9;37.0024800000;-3.4378700000;01-09-2022 05:37:26;LOW;
GPS_9;37.0145000000;-3.4257500000;01-09-2022 09:11:14;LOW;
GPS_9;37.0203100000;-3.4225800000;01-09-2022 09:51:22;LOW;
GPS_9;37.0203100000;-3.4225800000;01-09-2022 09:41:22;LOW;
GPS_9;37.0201000000;-3.4234400000;01-09-2022 09:31:22;LOW;
GPS_9;37.0202000000;-3.4231600000;01-09-2022 10:01:18;LOW;
GPS_9;37.0189200000;-3.4258100000;01-09-2022 10:41:15;LOW;
GPS_9;37.0196500000;-3.4246100000;01-09-2022 10:21:15;LOW;
GPS_9;37.0192600000;-3.4250400000;01-09-2022 10:31:15;LOW;
GPS_9;37.0186000000;-3.4261200000;01-09-2022 10:51:13;LOW;
GPS_9;37.0181500000;-3.4263000000;01-09-2022 11:01:14;LOW;
GPS_9;37.0181200000;-3.4264200000;01-09-2022 11:11:16;LOW;
GPS_9;37.0186000000;-3.4277600000;01-09-2022 11:22:49;LOW;
GPS_9;37.0175600000;-3.4270300000;01-09-2022 11:31:13;LOW;
GPS_9;37.0169400000;-3.4315200000;01-09-2022 12:11:05;LOW;
GPS_9;37.0173300000;-3.4310900000;01-09-2022 12:01:05;LOW;
GPS_9;37.0166900000;-3.4288600000;01-09-2022 11:51:05;LOW;
GPS_9;37.0164400000;-3.4320400000;01-09-2022 12:22:03;LOW;
GPS_9;37.0163200000;-3.4321600000;01-09-2022 12:31:06;LOW;
GPS_9;37.0159500000;-3.4341400000;01-09-2022 12:41:02;LOW;
GPS_9;37.0146700000;-3.4351800000;01-09-2022 12:51:07;LOW;
GPS_9;37.0125400000;-3.4345700000;01-09-2022 13:10:57;LOW;
GPS_9;37.0126400000;-3.4347200000;01-09-2022 13:22:15;LOW;
GPS_9;37.0122100000;-3.4348000000;01-09-2022 13:02:15;LOW;
GPS_9;37.0135600000;-3.4357900000;01-09-2022 13:40:59;LOW;
