Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_13;36.8508100000;-2.1277900000;26-10-2022 17:13:42;LOW;
GPS_13;36.8506400000;-2.1276900000;26-10-2022 17:53:39;LOW;
GPS_13;36.8507700000;-2.1276900000;26-10-2022 17:43:39;LOW;
GPS_13;36.8508100000;-2.1274400000;26-10-2022 18:33:31;LOW;
GPS_13;36.8509000000;-2.1275300000;26-10-2022 18:13:31;LOW;
GPS_13;36.8508100000;-2.1274400000;26-10-2022 18:23:31;LOW;
GPS_13;36.8515900000;-2.1268000000;26-10-2022 18:52:55;LOW;
GPS_13;36.8516300000;-2.1267700000;26-10-2022 19:02:57;LOW;
GPS_13;36.8516800000;-2.1269500000;26-10-2022 21:12:25;LOW;
GPS_13;36.8516400000;-2.1269500000;26-10-2022 21:02:25;LOW;
GPS_13;36.8514100000;-2.1271100000;26-10-2022 21:32:24;LOW;
GPS_13;36.8515800000;-2.1271100000;26-10-2022 21:22:24;LOW;
GPS_13;36.8515200000;-2.1266800000;26-10-2022 22:22:17;LOW;
GPS_13;36.8516100000;-2.1266800000;26-10-2022 22:12:17;LOW;
GPS_13;36.8514800000;-2.1267700000;26-10-2022 22:02:17;LOW;
GPS_13;36.8513800000;-2.1266800000;26-10-2022 22:32:21;LOW;
GPS_13;36.8518900000;-2.1266200000;27-10-2022 00:08:15;LOW;
GPS_13;36.8515500000;-2.1267700000;27-10-2022 02:50:28;LOW;
GPS_13;36.8515500000;-2.1267700000;27-10-2022 02:40:28;LOW;
GPS_13;36.8513800000;-2.1268600000;27-10-2022 03:10:17;LOW;
GPS_13;36.8514700000;-2.1268600000;27-10-2022 03:00:17;LOW;
GPS_13;36.8513200000;-2.1271100000;27-10-2022 03:50:58;LOW;
GPS_13;36.8514900000;-2.1267700000;27-10-2022 03:40:58;LOW;
GPS_13;36.8514900000;-2.1267700000;27-10-2022 03:30:58;LOW;
GPS_13;36.8514400000;-2.1270400000;27-10-2022 04:10:58;LOW;
GPS_13;36.8515300000;-2.1268700000;27-10-2022 04:00:58;LOW;
GPS_13;36.8513300000;-2.1271400000;27-10-2022 04:20:56;LOW;
GPS_13;36.8514200000;-2.1269800000;27-10-2022 04:30:58;LOW;
GPS_13;36.8516200000;-2.1268900000;27-10-2022 04:50:56;LOW;
GPS_13;36.8515800000;-2.1267200000;27-10-2022 04:40:56;LOW;
GPS_13;36.8516400000;-2.1267100000;27-10-2022 05:00:58;LOW;
GPS_13;36.8516300000;-2.1265600000;27-10-2022 06:52:36;LOW;
GPS_13;36.8516400000;-2.1269500000;27-10-2022 08:28:36;LOW;
GPS_13;36.8516400000;-2.1268600000;27-10-2022 08:18:36;LOW;
GPS_13;36.8516000000;-2.1268600000;27-10-2022 08:08:36;LOW;
GPS_13;36.8517300000;-2.1268600000;27-10-2022 08:48:32;LOW;
GPS_13;36.8516900000;-2.1268600000;27-10-2022 08:38:32;LOW;
GPS_13;36.8517400000;-2.1270400000;27-10-2022 08:58:30;LOW;
GPS_13;36.8515500000;-2.1274100000;27-10-2022 09:28:19;LOW;
GPS_13;36.8507300000;-2.1278400000;27-10-2022 11:18:39;LOW;
GPS_13;36.8507300000;-2.1278400000;27-10-2022 11:08:39;LOW;
GPS_13;36.8507300000;-2.1277500000;27-10-2022 10:58:39;LOW;
GPS_13;36.8506900000;-2.1274700000;27-10-2022 11:28:36;LOW;
GPS_13;36.8505600000;-2.1273800000;27-10-2022 11:48:37;LOW;
GPS_13;36.8506500000;-2.1272900000;27-10-2022 11:38:37;LOW;
GPS_13;36.8539200000;-2.1292100000;27-10-2022 12:48:23;LOW;
GPS_13;36.8527700000;-2.1275600000;27-10-2022 14:08:07;LOW;
GPS_13;36.8526600000;-2.1284500000;27-10-2022 14:28:57;LOW;
GPS_13;36.8527500000;-2.1282800000;27-10-2022 14:18:57;LOW;
GPS_13;36.8527500000;-2.1283000000;27-10-2022 14:38:04;LOW;
GPS_13;36.8526700000;-2.1282300000;27-10-2022 14:48:01;LOW;
GPS_13;36.8534500000;-2.1285700000;27-10-2022 15:37:47;LOW;
GPS_13;36.8528500000;-2.1291700000;27-10-2022 15:17:47;LOW;
GPS_13;36.8532400000;-2.1288300000;27-10-2022 15:27:47;LOW;
GPS_13;36.8500600000;-2.1278100000;27-10-2022 16:07:47;LOW;
GPS_13;36.8504400000;-2.1272600000;27-10-2022 16:57:46;LOW;
GPS_13;36.8505100000;-2.1278700000;27-10-2022 17:07:50;LOW;
GPS_13;36.8504300000;-2.1272700000;27-10-2022 16:47:50;LOW;
GPS_13;36.8506800000;-2.1275000000;27-10-2022 17:29:02;LOW;
GPS_13;36.8506400000;-2.1275300000;27-10-2022 17:37:40;LOW;
GPS_13;36.8506000000;-2.1274700000;27-10-2022 17:47:41;LOW;
GPS_13;36.8503100000;-2.1281400000;27-10-2022 18:07:34;LOW;
GPS_13;36.8513200000;-2.1273200000;27-10-2022 18:47:29;LOW;
GPS_13;36.8513200000;-2.1269800000;27-10-2022 18:37:29;LOW;
GPS_13;36.8514500000;-2.1270700000;27-10-2022 18:27:29;LOW;
GPS_13;36.8512900000;-2.1273500000;27-10-2022 18:57:22;LOW;
GPS_13;36.8514500000;-2.1270800000;27-10-2022 19:49:44;LOW;
GPS_13;36.8515400000;-2.1271700000;27-10-2022 19:39:44;LOW;
GPS_13;36.8515400000;-2.1271700000;27-10-2022 19:29:44;LOW;
GPS_13;36.8514200000;-2.1269800000;27-10-2022 19:59:44;LOW;
GPS_13;36.8514300000;-2.1270400000;27-10-2022 20:09:40;LOW;
GPS_13;36.8515500000;-2.1268900000;27-10-2022 20:19:41;LOW;
GPS_13;36.8513300000;-2.1271400000;27-10-2022 20:29:56;LOW;
GPS_13;36.8514400000;-2.1271400000;27-10-2022 21:09:40;LOW;
GPS_13;36.8514000000;-2.1272300000;27-10-2022 20:59:40;LOW;
GPS_13;36.8513600000;-2.1270600000;27-10-2022 20:49:40;LOW;
GPS_13;36.8513800000;-2.1272000000;27-10-2022 21:19:43;LOW;
GPS_13;36.8514700000;-2.1269200000;27-10-2022 21:30:30;LOW;
GPS_13;36.8517900000;-2.1268900000;27-10-2022 21:49:45;LOW;
GPS_13;36.8518300000;-2.1268900000;27-10-2022 21:39:45;LOW;
GPS_13;36.8516600000;-2.1268900000;27-10-2022 21:59:45;LOW;
GPS_13;36.8516000000;-2.1268300000;27-10-2022 22:09:45;LOW;
GPS_13;36.8516400000;-2.1264000000;27-10-2022 23:37:06;LOW;
GPS_13;36.8514300000;-2.1264900000;27-10-2022 23:27:06;LOW;
GPS_13;36.8515600000;-2.1264900000;27-10-2022 23:17:06;LOW;
GPS_13;36.8515200000;-2.1267400000;28-10-2022 00:49:27;LOW;
GPS_13;36.8515800000;-2.1267100000;28-10-2022 01:08:02;LOW;
GPS_13;36.8515400000;-2.1268000000;28-10-2022 00:58:02;LOW;
GPS_13;36.8517000000;-2.1265000000;28-10-2022 01:18:00;LOW;
GPS_13;36.8516600000;-2.1268300000;28-10-2022 01:57:50;LOW;
GPS_13;36.8516600000;-2.1268300000;28-10-2022 01:47:50;LOW;
GPS_13;36.8515700000;-2.1268300000;28-10-2022 01:37:50;LOW;
GPS_13;36.8516300000;-2.1267700000;28-10-2022 02:37:44;LOW;
GPS_13;36.8515900000;-2.1267700000;28-10-2022 02:27:44;LOW;
GPS_13;36.8516800000;-2.1267700000;28-10-2022 02:17:44;LOW;
GPS_13;36.8516100000;-2.1268000000;28-10-2022 03:07:36;LOW;
GPS_13;36.8516500000;-2.1268000000;28-10-2022 02:47:36;LOW;
GPS_13;36.8516100000;-2.1268000000;28-10-2022 02:57:36;LOW;
GPS_13;36.8516800000;-2.1268300000;28-10-2022 04:17:44;LOW;
GPS_13;36.8517200000;-2.1268300000;28-10-2022 04:07:44;LOW;
GPS_13;36.8517200000;-2.1268300000;28-10-2022 03:57:44;LOW;
GPS_13;36.8515400000;-2.1270400000;28-10-2022 04:47:38;LOW;
GPS_13;36.8515800000;-2.1270100000;28-10-2022 05:07:35;LOW;
GPS_13;36.8515400000;-2.1270100000;28-10-2022 04:57:35;LOW;
GPS_13;36.8516000000;-2.1272900000;28-10-2022 08:31:53;LOW;
GPS_13;36.8517300000;-2.1270300000;28-10-2022 08:21:53;LOW;
GPS_13;36.8515100000;-2.1272000000;28-10-2022 08:41:49;LOW;
GPS_13;36.8516500000;-2.1272000000;28-10-2022 08:51:46;LOW;
GPS_13;36.8517700000;-2.1272000000;28-10-2022 09:01:45;LOW;
GPS_13;36.8521300000;-2.1283000000;28-10-2022 10:14:42;LOW;
GPS_13;36.8517500000;-2.1272700000;28-10-2022 09:54:42;LOW;
GPS_13;36.8519200000;-2.1272700000;28-10-2022 10:04:42;LOW;
GPS_13;36.8517200000;-2.1255500000;28-10-2022 10:23:28;LOW;
GPS_13;36.8512500000;-2.1267700000;28-10-2022 10:33:22;LOW;
GPS_13;36.8514600000;-2.1271100000;28-10-2022 10:43:39;LOW;
GPS_13;36.8506500000;-2.1272300000;28-10-2022 12:29:35;LOW;
GPS_13;36.8508400000;-2.1274700000;28-10-2022 13:09:29;LOW;
GPS_13;36.8508400000;-2.1277300000;28-10-2022 12:59:29;LOW;
GPS_13;36.8504100000;-2.1274700000;28-10-2022 12:49:29;LOW;
GPS_13;36.8495800000;-2.1263700000;28-10-2022 13:39:21;LOW;
GPS_13;36.8487400000;-2.1287200000;28-10-2022 13:50:28;LOW;
GPS_13;36.8511500000;-2.1275200000;28-10-2022 13:30:28;LOW;
GPS_13;36.8502300000;-2.1283600000;28-10-2022 13:59:21;LOW;
GPS_13;36.8507300000;-2.1273800000;28-10-2022 14:19:22;LOW;
GPS_13;36.8507300000;-2.1271200000;28-10-2022 14:09:22;LOW;
GPS_13;36.8509300000;-2.1272300000;28-10-2022 14:51:34;LOW;
GPS_13;36.8507600000;-2.1273200000;28-10-2022 14:41:34;LOW;
GPS_13;36.8508100000;-2.1275000000;28-10-2022 15:20:53;LOW;
GPS_13;36.8509400000;-2.1272400000;28-10-2022 15:00:53;LOW;
GPS_13;36.8509000000;-2.1275000000;28-10-2022 15:10:53;LOW;
GPS_13;36.8508600000;-2.1271700000;28-10-2022 15:30:50;LOW;
GPS_13;36.8493300000;-2.1241500000;28-10-2022 15:52:27;LOW;
GPS_13;36.8492400000;-2.1256900000;28-10-2022 15:42:27;LOW;
GPS_13;36.8505700000;-2.1273800000;28-10-2022 17:10:27;LOW;
GPS_13;36.8504400000;-2.1272900000;28-10-2022 17:00:27;LOW;
GPS_13;36.8504400000;-2.1277200000;28-10-2022 16:50:27;LOW;
GPS_13;36.8510400000;-2.1277500000;28-10-2022 17:20:24;LOW;
GPS_13;36.8506500000;-2.1275600000;28-10-2022 17:40:25;LOW;
GPS_13;36.8509100000;-2.1274700000;28-10-2022 18:00:58;LOW;
GPS_13;36.8507000000;-2.1275600000;28-10-2022 17:50:58;LOW;
GPS_13;36.8507200000;-2.1276900000;28-10-2022 18:23:28;LOW;
GPS_13;36.8508500000;-2.1276900000;28-10-2022 18:13:28;LOW;
GPS_13;36.8509800000;-2.1276900000;28-10-2022 18:43:24;LOW;
GPS_13;36.8508500000;-2.1276900000;28-10-2022 18:33:24;LOW;
GPS_13;36.8514100000;-2.1275000000;28-10-2022 18:53:20;LOW;
GPS_13;36.8511400000;-2.1274700000;28-10-2022 19:03:56;LOW;
GPS_13;36.8515900000;-2.1273500000;28-10-2022 19:33:15;LOW;
GPS_13;36.8511500000;-2.1265600000;28-10-2022 20:44:02;LOW;
GPS_13;36.8512400000;-2.1269900000;28-10-2022 20:24:02;LOW;
GPS_13;36.8512400000;-2.1265600000;28-10-2022 20:34:02;LOW;
GPS_13;36.8513200000;-2.1270100000;28-10-2022 22:50:05;LOW;
GPS_13;36.8512800000;-2.1270100000;28-10-2022 22:40:05;LOW;
GPS_13;36.8513000000;-2.1266200000;29-10-2022 00:24:52;LOW;
GPS_13;36.8513000000;-2.1268800000;29-10-2022 00:14:52;LOW;
GPS_13;36.8508100000;-2.1267400000;29-10-2022 01:49:11;LOW;
GPS_13;36.8511500000;-2.1268300000;29-10-2022 01:39:11;LOW;
GPS_13;36.8507300000;-2.1268000000;29-10-2022 01:59:09;LOW;
GPS_13;36.8513300000;-2.1270800000;29-10-2022 02:09:10;LOW;
GPS_13;36.8511900000;-2.1272000000;29-10-2022 02:19:12;LOW;
GPS_13;36.8513200000;-2.1271400000;29-10-2022 02:29:30;LOW;
GPS_13;36.8515000000;-2.1269200000;29-10-2022 03:47:56;LOW;
GPS_13;36.8515400000;-2.1269200000;29-10-2022 03:37:56;LOW;
GPS_13;36.8513400000;-2.1269800000;29-10-2022 04:57:17;LOW;
GPS_13;36.8513400000;-2.1269800000;29-10-2022 04:47:17;LOW;
GPS_13;36.8513800000;-2.1269800000;29-10-2022 04:37:17;LOW;
GPS_13;36.8514200000;-2.1272300000;29-10-2022 09:08:11;LOW;
GPS_13;36.8514100000;-2.1272600000;29-10-2022 09:18:08;LOW;
GPS_13;36.8515500000;-2.1272300000;29-10-2022 09:28:08;LOW;
GPS_13;36.8516400000;-2.1271100000;29-10-2022 09:38:05;LOW;
GPS_13;36.8514700000;-2.1271100000;29-10-2022 10:47:47;LOW;
GPS_13;36.8514700000;-2.1271100000;29-10-2022 10:37:47;LOW;
GPS_13;36.8514900000;-2.1271100000;29-10-2022 10:57:46;LOW;
GPS_13;36.8506900000;-2.1271700000;29-10-2022 11:53:15;LOW;
GPS_13;36.8506300000;-2.1274100000;29-10-2022 12:23:04;LOW;
GPS_13;36.8508000000;-2.1272400000;29-10-2022 12:03:04;LOW;
GPS_13;36.8506300000;-2.1272400000;29-10-2022 12:13:04;LOW;
GPS_13;36.8507600000;-2.1272300000;29-10-2022 12:52:56;LOW;
GPS_13;36.8507600000;-2.1267200000;29-10-2022 12:42:56;LOW;
GPS_13;36.8510200000;-2.1269800000;29-10-2022 12:32:56;LOW;
GPS_13;36.8507000000;-2.1270400000;29-10-2022 13:02:54;LOW;
GPS_13;36.8507500000;-2.1275900000;29-10-2022 13:32:35;LOW;
GPS_13;36.8507900000;-2.1273300000;29-10-2022 13:22:35;LOW;
GPS_13;36.8509200000;-2.1273300000;29-10-2022 13:12:35;LOW;
GPS_13;36.8507300000;-2.1276200000;29-10-2022 13:42:31;LOW;
GPS_13;36.8509200000;-2.1273800000;29-10-2022 13:52:30;LOW;
GPS_13;36.8508100000;-2.1277200000;29-10-2022 14:12:55;LOW;
GPS_13;36.8508100000;-2.1274600000;29-10-2022 14:02:55;LOW;
GPS_13;36.8508100000;-2.1276600000;29-10-2022 14:32:18;LOW;
GPS_13;36.8508100000;-2.1276600000;29-10-2022 14:22:18;LOW;
GPS_13;36.8511900000;-2.1275900000;29-10-2022 14:42:15;LOW;
GPS_13;36.8507100000;-2.1274100000;29-10-2022 15:02:10;LOW;
GPS_13;36.8508800000;-2.1274100000;29-10-2022 14:52:10;LOW;
GPS_13;36.8507500000;-2.1272000000;29-10-2022 15:12:27;LOW;
GPS_13;36.8505200000;-2.1270800000;29-10-2022 16:42:33;LOW;
GPS_13;36.8503400000;-2.1273400000;29-10-2022 16:22:33;LOW;
GPS_13;36.8501300000;-2.1270800000;29-10-2022 16:32:33;LOW;
GPS_13;36.8504400000;-2.1269800000;29-10-2022 16:52:29;LOW;
GPS_13;36.8501800000;-2.1274100000;29-10-2022 17:13:02;LOW;
GPS_13;36.8507400000;-2.1273200000;29-10-2022 17:03:02;LOW;
GPS_13;36.8506900000;-2.1275600000;29-10-2022 17:32:25;LOW;
GPS_13;36.8503500000;-2.1275600000;29-10-2022 17:22:25;LOW;
GPS_13;36.8509600000;-2.1278700000;29-10-2022 17:42:24;LOW;
GPS_13;36.8508400000;-2.1277200000;29-10-2022 17:52:23;LOW;
GPS_13;36.8506300000;-2.1279000000;29-10-2022 18:02:22;LOW;
GPS_13;36.8507000000;-2.1278100000;29-10-2022 18:12:55;LOW;
GPS_13;36.8508700000;-2.1280200000;29-10-2022 18:22:19;LOW;
GPS_13;36.8509600000;-2.1276600000;29-10-2022 18:32:16;LOW;
GPS_13;36.8518400000;-2.1274100000;29-10-2022 18:42:15;LOW;
GPS_13;36.8522400000;-2.1268900000;29-10-2022 19:12:27;LOW;
GPS_13;36.8522400000;-2.1264600000;29-10-2022 19:02:27;LOW;
GPS_13;36.8523300000;-2.1264600000;29-10-2022 18:52:27;LOW;
GPS_13;36.8516400000;-2.1269800000;29-10-2022 19:22:10;LOW;
GPS_13;36.8516300000;-2.1270100000;29-10-2022 19:32:10;LOW;
GPS_13;36.8515000000;-2.1268900000;29-10-2022 22:51:12;LOW;
GPS_13;36.8509600000;-2.1274700000;30-10-2022 00:28:14;LOW;
GPS_13;36.8510900000;-2.1271200000;30-10-2022 00:08:14;LOW;
GPS_13;36.8509600000;-2.1272100000;30-10-2022 00:18:14;LOW;
GPS_13;36.8510500000;-2.1263400000;30-10-2022 01:15:02;LOW;
GPS_13;36.8509600000;-2.1267700000;30-10-2022 01:05:02;LOW;
GPS_13;36.8510500000;-2.1267700000;30-10-2022 00:55:02;LOW;
GPS_13;36.8515100000;-2.1269200000;30-10-2022 02:41:25;LOW;
GPS_13;36.8513800000;-2.1269200000;30-10-2022 02:31:25;LOW;
GPS_13;36.8515000000;-2.1269200000;30-10-2022 02:51:26;LOW;
GPS_13;36.8516300000;-2.1268300000;30-10-2022 02:01:23;LOW;
GPS_13;36.8517100000;-2.1267100000;30-10-2022 02:11:23;LOW;
GPS_13;36.8515900000;-2.1268900000;30-10-2022 06:22:02;LOW;
GPS_13;36.8515100000;-2.1272000000;30-10-2022 07:33:28;LOW;
GPS_13;36.8515900000;-2.1271700000;30-10-2022 07:42:19;LOW;
GPS_13;36.8515500000;-2.1271700000;30-10-2022 07:22:19;LOW;
GPS_13;36.8514900000;-2.1272000000;30-10-2022 08:02:19;LOW;
GPS_13;36.8516600000;-2.1272000000;30-10-2022 07:52:19;LOW;
GPS_13;36.8515700000;-2.1272300000;30-10-2022 08:54:30;LOW;
GPS_13;36.8514800000;-2.1272300000;30-10-2022 08:44:30;LOW;
GPS_13;36.8514400000;-2.1272300000;30-10-2022 08:34:30;LOW;
GPS_13;36.8514500000;-2.1272000000;30-10-2022 09:04:32;LOW;
GPS_13;36.8506900000;-2.1275300000;30-10-2022 09:24:29;LOW;
GPS_13;36.8515900000;-2.1271000000;30-10-2022 09:14:29;LOW;
GPS_13;36.8506900000;-2.1272300000;30-10-2022 09:34:25;LOW;
GPS_13;36.8638200000;-2.1222800000;30-10-2022 10:54:17;LOW;
GPS_13;36.8638200000;-2.1226200000;30-10-2022 10:44:17;LOW;
GPS_13;36.8622300000;-2.1236500000;30-10-2022 10:34:17;LOW;
GPS_13;36.8644400000;-2.1227100000;30-10-2022 11:14:18;LOW;
GPS_13;36.8631400000;-2.1227100000;30-10-2022 11:24:57;LOW;
GPS_13;36.8635300000;-2.1222000000;30-10-2022 11:04:57;LOW;
GPS_13;36.8627900000;-2.1228000000;30-10-2022 11:44:15;LOW;
GPS_13;36.8625800000;-2.1229700000;30-10-2022 11:34:15;LOW;
GPS_13;36.8625800000;-2.1225000000;30-10-2022 11:54:15;LOW;
GPS_13;36.8632100000;-2.1232600000;30-10-2022 12:04:13;LOW;
GPS_13;36.8624800000;-2.1239300000;30-10-2022 12:14:10;LOW;
GPS_13;36.8506700000;-2.1272600000;30-10-2022 13:04:03;LOW;
GPS_13;36.8547500000;-2.1276900000;30-10-2022 12:54:03;LOW;
GPS_13;36.8565500000;-2.1265700000;30-10-2022 12:44:03;LOW;
GPS_13;36.8507800000;-2.1272000000;30-10-2022 13:23:56;LOW;
GPS_13;36.8510900000;-2.1273800000;30-10-2022 13:43:51;LOW;
GPS_13;36.8508300000;-2.1275500000;30-10-2022 13:33:51;LOW;
GPS_13;36.8512600000;-2.1270400000;30-10-2022 13:53:50;LOW;
GPS_13;36.8512100000;-2.1273800000;30-10-2022 14:03:45;LOW;
GPS_13;36.8508900000;-2.1271400000;30-10-2022 14:13:41;LOW;
GPS_13;36.8508700000;-2.1269800000;30-10-2022 15:43:06;LOW;
GPS_13;36.8507100000;-2.1271100000;30-10-2022 15:53:06;LOW;
GPS_13;36.8509300000;-2.1270200000;30-10-2022 15:33:06;LOW;
GPS_13;36.8513300000;-2.1275600000;30-10-2022 16:40:56;LOW;
GPS_13;36.8507700000;-2.1274700000;30-10-2022 16:30:56;LOW;
GPS_13;36.8508100000;-2.1273800000;30-10-2022 16:50:58;LOW;
GPS_13;36.8507700000;-2.1274100000;30-10-2022 17:00:52;LOW;
GPS_13;36.8508100000;-2.1274700000;30-10-2022 17:11:27;LOW;
GPS_13;36.8508300000;-2.1274400000;30-10-2022 17:30:46;LOW;
GPS_13;36.8507500000;-2.1274100000;30-10-2022 17:59:17;LOW;
GPS_13;36.8507500000;-2.1274100000;30-10-2022 17:49:17;LOW;
