Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_1;37.2497500000;-2.5859400000;03-06-2021 09:41:08;LOW;
GPS_1;37.2493900000;-2.5855400000;03-06-2021 10:00:57;LOW;
GPS_1;37.2496300000;-2.5855000000;03-06-2021 09:56:21;LOW;
GPS_1;37.2492000000;-2.5848100000;03-06-2021 10:06:21;LOW;
GPS_1;37.2492900000;-2.5848700000;03-06-2021 10:11:01;LOW;
GPS_1;37.2500300000;-2.5845000000;03-06-2021 10:19:36;LOW;
GPS_1;37.2525500000;-2.5851800000;03-06-2021 10:48:11;LOW;
GPS_1;37.2532400000;-2.5853600000;03-06-2021 10:58:11;LOW;
GPS_1;37.2528500000;-2.5852700000;03-06-2021 10:53:11;LOW;
GPS_1;37.2533800000;-2.5854500000;03-06-2021 11:01:02;LOW;
GPS_1;37.2537700000;-2.5886800000;03-06-2021 11:44:40;LOW;
GPS_1;37.2536400000;-2.5886800000;03-06-2021 11:34:40;LOW;
GPS_1;37.2574700000;-2.5920700000;03-06-2021 12:40:25;LOW;
GPS_1;37.2582900000;-2.5926200000;03-06-2021 12:50:30;LOW;
GPS_1;37.2577800000;-2.5923600000;03-06-2021 12:45:30;LOW;
GPS_1;37.2585400000;-2.5927100000;03-06-2021 12:55:29;LOW;
GPS_1;37.2587600000;-2.5931700000;03-06-2021 13:00:31;LOW;
GPS_1;37.2574600000;-2.5916500000;03-06-2021 13:26:59;LOW;
GPS_1;37.2496300000;-2.5857800000;04-06-2021 23:22:07;LOW;
GPS_1;37.2496000000;-2.5861500000;05-06-2021 02:38:03;LOW;
GPS_1;37.2497400000;-2.5860900000;05-06-2021 04:03:29;LOW;
GPS_1;37.2498300000;-2.5853600000;04-06-2021 21:17:06;LOW;
GPS_1;37.2496500000;-2.5858200000;04-06-2021 23:52:11;LOW;
GPS_1;37.2495000000;-2.5860900000;05-06-2021 03:08:02;LOW;
GPS_1;37.2497100000;-2.5861100000;05-06-2021 04:41:47;LOW;
GPS_1;37.2496100000;-2.5857800000;04-06-2021 23:12:15;LOW;
GPS_1;37.2497600000;-2.5859400000;05-06-2021 01:22:24;LOW;
GPS_1;37.2498200000;-2.5859400000;05-06-2021 03:33:23;LOW;
GPS_1;37.2496500000;-2.5857800000;04-06-2021 23:47:12;LOW;
GPS_1;37.2495500000;-2.5861500000;05-06-2021 02:53:02;LOW;
GPS_1;37.2498200000;-2.5861200000;05-06-2021 04:46:55;LOW;
GPS_1;37.2496100000;-2.5858500000;04-06-2021 22:47:36;LOW;
GPS_1;37.2496700000;-2.5859400000;05-06-2021 00:49:02;LOW;
GPS_1;37.2497600000;-2.5860900000;05-06-2021 03:28:11;LOW;
GPS_1;37.2496400000;-2.5858500000;04-06-2021 23:37:11;LOW;
GPS_1;37.2495700000;-2.5861500000;05-06-2021 02:43:05;LOW;
GPS_1;37.2498800000;-2.5862600000;05-06-2021 04:21:47;LOW;
GPS_1;37.2495700000;-2.5859400000;04-06-2021 22:02:01;LOW;
GPS_1;37.2496600000;-2.5858500000;05-06-2021 00:17:09;LOW;
GPS_1;37.2496300000;-2.5860100000;05-06-2021 03:19:42;LOW;
GPS_1;37.2496700000;-2.5857800000;04-06-2021 23:17:07;LOW;
GPS_1;37.2496000000;-2.5860600000;05-06-2021 02:33:03;LOW;
GPS_1;37.2497000000;-2.5860000000;05-06-2021 03:58:29;LOW;
GPS_1;37.2494800000;-2.5860900000;04-06-2021 21:57:00;LOW;
GPS_1;37.2496400000;-2.5857800000;05-06-2021 00:07:10;LOW;
GPS_1;37.2495900000;-2.5860000000;05-06-2021 03:03:02;LOW;
GPS_1;37.2499200000;-2.5859700000;05-06-2021 04:56:45;LOW;
GPS_1;37.2496300000;-2.5857800000;04-06-2021 23:27:07;LOW;
GPS_1;37.2497000000;-2.5858800000;05-06-2021 01:27:25;LOW;
GPS_1;37.2497800000;-2.5860000000;05-06-2021 04:08:29;LOW;
GPS_1;37.2489200000;-2.5851400000;04-06-2021 21:10:51;LOW;
GPS_1;37.2496500000;-2.5858200000;04-06-2021 23:57:11;LOW;
GPS_1;37.2495700000;-2.5861200000;05-06-2021 02:58:03;LOW;
GPS_1;37.2498000000;-2.5859400000;05-06-2021 04:51:47;LOW;
GPS_1;37.2497000000;-2.5859400000;04-06-2021 22:42:36;LOW;
GPS_1;37.2496800000;-2.5859400000;05-06-2021 00:59:01;LOW;
GPS_1;37.2499500000;-2.5859400000;05-06-2021 03:38:23;LOW;
GPS_1;37.2496400000;-2.5858500000;04-06-2021 23:32:11;LOW;
GPS_1;37.2495800000;-2.5861200000;05-06-2021 02:48:03;LOW;
GPS_1;37.2497500000;-2.5860900000;05-06-2021 04:16:47;LOW;
GPS_1;37.2495700000;-2.5858800000;04-06-2021 22:06:59;LOW;
GPS_1;37.2496600000;-2.5858500000;05-06-2021 00:12:09;LOW;
GPS_1;37.2496300000;-2.5860100000;05-06-2021 03:14:42;LOW;
GPS_1;37.2497300000;-2.5858500000;04-06-2021 23:42:11;LOW;
GPS_1;37.2496000000;-2.5861500000;05-06-2021 02:28:03;LOW;
GPS_1;37.2497100000;-2.5860000000;05-06-2021 04:26:47;LOW;
GPS_1;37.2496100000;-2.5860000000;04-06-2021 21:52:00;LOW;
GPS_1;37.2496000000;-2.5857800000;05-06-2021 00:02:10;LOW;
GPS_1;37.2492900000;-2.5861800000;05-06-2021 03:24:42;LOW;
GPS_1;37.2546000000;-2.5850200000;04-06-2021 13:14:18;LOW;
GPS_1;37.2570400000;-2.5913400000;04-06-2021 17:20:58;LOW;
GPS_1;37.2521100000;-2.5862100000;04-06-2021 20:30:53;LOW;
GPS_1;37.2546800000;-2.5826700000;04-06-2021 12:39:18;LOW;
GPS_1;37.2535900000;-2.5863300000;04-06-2021 13:49:15;LOW;
GPS_1;37.2616200000;-2.5921500000;04-06-2021 18:41:04;LOW;
GPS_1;37.2545000000;-2.5853600000;04-06-2021 13:19:16;LOW;
GPS_1;37.2534300000;-2.5890500000;04-06-2021 15:09:19;LOW;
GPS_1;37.2532500000;-2.5896600000;04-06-2021 20:10:54;LOW;
GPS_1;37.2527500000;-2.5839800000;04-06-2021 11:44:21;LOW;
GPS_1;37.2537300000;-2.5866400000;04-06-2021 13:54:17;LOW;
GPS_1;37.2607700000;-2.5932600000;04-06-2021 18:51:04;LOW;
GPS_1;37.2495700000;-2.5857900000;04-06-2021 20:55:50;LOW;
GPS_1;37.2542000000;-2.5833700000;04-06-2021 12:54:16;LOW;
GPS_1;37.2532400000;-2.5873400000;04-06-2021 14:24:16;LOW;
GPS_1;37.2528600000;-2.5882000000;04-06-2021 20:20:54;LOW;
GPS_1;37.2541400000;-2.5858200000;04-06-2021 13:39:19;LOW;
GPS_1;37.2617800000;-2.5898500000;04-06-2021 18:16:02;LOW;
GPS_1;37.2502100000;-2.5858500000;04-06-2021 20:40:52;LOW;
GPS_1;37.2549400000;-2.5827000000;04-06-2021 12:44:16;LOW;
GPS_1;37.2536200000;-2.5870100000;04-06-2021 14:04:15;LOW;
GPS_1;37.2547200000;-2.5914600000;04-06-2021 19:55:54;LOW;
GPS_1;37.2542800000;-2.5858800000;04-06-2021 13:35:11;LOW;
GPS_1;37.2563500000;-2.5916800000;04-06-2021 17:15:58;LOW;
GPS_1;37.2499100000;-2.5858500000;04-06-2021 20:50:52;LOW;
GPS_1;37.2548100000;-2.5825000000;04-06-2021 12:34:18;LOW;
GPS_1;37.2534500000;-2.5870100000;04-06-2021 14:09:14;LOW;
GPS_1;37.2555900000;-2.5912500000;04-06-2021 19:35:54;LOW;
GPS_1;37.2544700000;-2.5854500000;04-06-2021 13:24:18;LOW;
GPS_1;37.2576800000;-2.5914300000;04-06-2021 17:25:58;LOW;
GPS_1;37.2523500000;-2.5869400000;04-06-2021 20:25:53;LOW;
GPS_1;37.2534500000;-2.5833100000;04-06-2021 11:49:17;LOW;
GPS_1;37.2536300000;-2.5867600000;04-06-2021 13:59:15;LOW;
GPS_1;37.2611100000;-2.5927500000;04-06-2021 18:46:04;LOW;
GPS_1;37.2543700000;-2.5842000000;04-06-2021 12:59:14;LOW;
GPS_1;37.2541000000;-2.5880100000;04-06-2021 14:35:26;LOW;
GPS_1;37.2531600000;-2.5890600000;04-06-2021 20:15:54;LOW;
GPS_1;37.2487200000;-2.5842600000;04-06-2021 11:24:20;LOW;
GPS_1;37.2542200000;-2.5858200000;04-06-2021 13:44:14;LOW;
GPS_1;37.2620400000;-2.5898500000;04-06-2021 18:11:02;LOW;
GPS_1;37.2482800000;-2.5861300000;04-06-2021 21:00:50;LOW;
GPS_1;37.2545100000;-2.5831000000;04-06-2021 12:49:18;LOW;
GPS_1;37.2531700000;-2.5873100000;04-06-2021 14:19:14;LOW;
GPS_1;37.2548100000;-2.5916300000;04-06-2021 19:45:54;LOW;
GPS_1;37.2466800000;-2.5841100000;04-06-2021 11:14:16;LOW;
GPS_1;37.2543700000;-2.5857100000;04-06-2021 13:30:11;LOW;
GPS_1;37.2629000000;-2.5899400000;04-06-2021 18:21:02;LOW;
GPS_1;37.2493100000;-2.5859400000;04-06-2021 20:45:52;LOW;
GPS_1;37.2549400000;-2.5825000000;04-06-2021 12:29:18;LOW;
GPS_1;37.2532800000;-2.5871000000;04-06-2021 14:14:15;LOW;
GPS_1;37.2548900000;-2.5916400000;04-06-2021 19:50:53;LOW;
GPS_1;37.2495400000;-2.5860000000;03-06-2021 22:24:53;LOW;
GPS_1;37.2497900000;-2.5859100000;04-06-2021 02:49:50;LOW;
GPS_1;37.2497700000;-2.5858800000;04-06-2021 06:53:17;LOW;
GPS_1;37.2485800000;-2.5850800000;04-06-2021 11:04:18;LOW;
GPS_1;37.2496600000;-2.5857800000;04-06-2021 01:09:11;LOW;
GPS_1;37.2497900000;-2.5859100000;04-06-2021 04:20:05;LOW;
GPS_1;37.2496900000;-2.5858200000;04-06-2021 08:54:27;LOW;
GPS_1;37.2497600000;-2.5859700000;04-06-2021 02:39:54;LOW;
GPS_1;37.2497700000;-2.5858800000;04-06-2021 06:48:20;LOW;
GPS_1;37.2494000000;-2.5855700000;04-06-2021 10:44:15;LOW;
GPS_1;37.2496800000;-2.5859400000;04-06-2021 01:00:15;LOW;
GPS_1;37.2497700000;-2.5859400000;04-06-2021 04:06:13;LOW;
GPS_1;37.2491100000;-2.5865500000;04-06-2021 07:28:15;LOW;
GPS_1;37.2497700000;-2.5859400000;04-06-2021 02:24:55;LOW;
GPS_1;37.2497100000;-2.5858800000;04-06-2021 06:33:53;LOW;
GPS_1;37.2495500000;-2.5855400000;04-06-2021 10:30:24;LOW;
GPS_1;37.2496900000;-2.5860300000;03-06-2021 23:37:53;LOW;
GPS_1;37.2498000000;-2.5859100000;04-06-2021 03:14:47;LOW;
GPS_1;37.2497600000;-2.5851700000;04-06-2021 07:13:18;LOW;
GPS_1;37.2474500000;-2.5845400000;04-06-2021 11:09:16;LOW;
GPS_1;37.2497500000;-2.5859400000;04-06-2021 02:04:18;LOW;
GPS_1;37.2495200000;-2.5857500000;04-06-2021 05:48:34;LOW;
GPS_1;37.2496600000;-2.5857200000;04-06-2021 09:36:59;LOW;
GPS_1;37.2495700000;-2.5860600000;03-06-2021 23:32:56;LOW;
GPS_1;37.2497800000;-2.5859400000;04-06-2021 02:54:51;LOW;
GPS_1;37.2496900000;-2.5859400000;04-06-2021 06:58:36;LOW;
GPS_1;37.2494000000;-2.5851700000;04-06-2021 10:59:18;LOW;
GPS_1;37.2496200000;-2.5858800000;04-06-2021 01:54:07;LOW;
GPS_1;37.2496000000;-2.5859400000;04-06-2021 05:34:01;LOW;
GPS_1;37.2497100000;-2.5858800000;04-06-2021 09:03:32;LOW;
GPS_1;37.2497600000;-2.5859700000;04-06-2021 02:34:54;LOW;
GPS_1;37.2497300000;-2.5858800000;04-06-2021 06:43:20;LOW;
GPS_1;37.2495500000;-2.5856900000;04-06-2021 10:51:51;LOW;
GPS_1;37.2496600000;-2.5858200000;04-06-2021 01:04:04;LOW;
GPS_1;37.2497800000;-2.5859400000;04-06-2021 04:10:13;LOW;
GPS_1;37.2494200000;-2.5859700000;04-06-2021 07:34:04;LOW;
GPS_1;37.2498100000;-2.5859400000;04-06-2021 02:29:53;LOW;
GPS_1;37.2496800000;-2.5858800000;04-06-2021 06:38:21;LOW;
GPS_1;37.2500500000;-2.5853600000;04-06-2021 10:39:16;LOW;
GPS_1;37.2497400000;-2.5860300000;04-06-2021 00:30:37;LOW;
GPS_1;37.2497600000;-2.5859100000;04-06-2021 03:19:43;LOW;
GPS_1;37.2497200000;-2.5855100000;04-06-2021 07:08:18;LOW;
GPS_1;37.2497800000;-2.5859100000;04-06-2021 02:09:08;LOW;
GPS_1;37.2496300000;-2.5859400000;04-06-2021 06:23:26;LOW;
GPS_1;37.2496800000;-2.5857200000;04-06-2021 09:41:59;LOW;
GPS_1;37.2495200000;-2.5860300000;03-06-2021 23:42:53;LOW;
GPS_1;37.2497700000;-2.5859400000;04-06-2021 03:09:58;LOW;
GPS_1;37.2497900000;-2.5853900000;04-06-2021 07:03:19;LOW;
GPS_1;37.2498200000;-2.5859100000;04-06-2021 01:59:51;LOW;
GPS_1;37.2496000000;-2.5859700000;04-06-2021 05:43:37;LOW;
GPS_1;37.2497400000;-2.5858800000;04-06-2021 09:08:31;LOW;
GPS_1;37.2569800000;-2.5910600000;03-06-2021 13:46:56;LOW;
GPS_1;37.2532800000;-2.5879500000;03-06-2021 18:59:50;LOW;
GPS_1;37.2524200000;-2.5853300000;03-06-2021 20:25:01;LOW;
GPS_1;37.2560200000;-2.5876200000;03-06-2021 17:25:04;LOW;
GPS_1;37.2513200000;-2.5877500000;03-06-2021 19:29:57;LOW;
GPS_1;37.2489800000;-2.5854800000;03-06-2021 21:04:56;LOW;
GPS_1;37.2561500000;-2.5892000000;03-06-2021 18:19:57;LOW;
GPS_1;37.2529800000;-2.5872500000;03-06-2021 20:09:56;LOW;
GPS_1;37.2496500000;-2.5858200000;03-06-2021 22:09:54;LOW;
GPS_1;37.2555800000;-2.5889900000;03-06-2021 15:43:11;LOW;
GPS_1;37.2514400000;-2.5887100000;03-06-2021 19:24:57;LOW;
GPS_1;37.2491900000;-2.5855700000;03-06-2021 21:14:56;LOW;
GPS_1;37.2570300000;-2.5912200000;03-06-2021 13:36:59;LOW;
GPS_1;37.2573300000;-2.5878600000;03-06-2021 18:04:58;LOW;
GPS_1;37.2530300000;-2.5883500000;03-06-2021 20:04:57;LOW;
GPS_1;37.2497000000;-2.5858500000;03-06-2021 21:54:53;LOW;
GPS_1;37.2555300000;-2.5888400000;03-06-2021 14:27:14;LOW;
GPS_1;37.2514800000;-2.5878900000;03-06-2021 19:09:54;LOW;
GPS_1;37.2491400000;-2.5857800000;03-06-2021 20:49:58;LOW;
GPS_1;37.2576800000;-2.5874000000;03-06-2021 17:59:55;LOW;
GPS_1;37.2509700000;-2.5871000000;03-06-2021 19:39:58;LOW;
GPS_1;37.2496700000;-2.5858500000;03-06-2021 21:44:51;LOW;
GPS_1;37.2557100000;-2.5889900000;03-06-2021 14:12:30;LOW;
GPS_1;37.2535400000;-2.5888900000;03-06-2021 18:54:50;LOW;
GPS_1;37.2525500000;-2.5862700000;03-06-2021 20:20:01;LOW;
GPS_1;37.2579400000;-2.5864300000;03-06-2021 17:41:25;LOW;
GPS_1;37.2515100000;-2.5864900000;03-06-2021 19:47:12;LOW;
GPS_1;37.2497100000;-2.5858200000;03-06-2021 21:34:54;LOW;
GPS_1;37.2568400000;-2.5910000000;03-06-2021 13:41:53;LOW;
GPS_1;37.2556500000;-2.5889900000;03-06-2021 18:29:57;LOW;
GPS_1;37.2522100000;-2.5852400000;03-06-2021 20:30:01;LOW;
GPS_1;37.2496200000;-2.5859100000;03-06-2021 22:19:54;LOW;
GPS_1;37.2555100000;-2.5891700000;03-06-2021 16:41:35;LOW;
GPS_1;37.2509800000;-2.5874900000;03-06-2021 19:34:57;LOW;
GPS_1;37.2489800000;-2.5854800000;03-06-2021 21:09:56;LOW;
GPS_1;37.2571600000;-2.5913100000;03-06-2021 13:31:59;LOW;
GPS_1;37.2565700000;-2.5886800000;03-06-2021 18:14:56;LOW;
GPS_1;37.2525200000;-2.5872300000;03-06-2021 19:59:57;LOW;
GPS_1;37.2496500000;-2.5858200000;03-06-2021 21:59:55;LOW;
GPS_1;37.2555300000;-2.5889000000;03-06-2021 15:29:23;LOW;
GPS_1;37.2516900000;-2.5875500000;03-06-2021 19:04:54;LOW;
GPS_1;37.2499600000;-2.5855200000;03-06-2021 20:44:58;LOW;
GPS_1;37.2570300000;-2.5879500000;03-06-2021 18:09:58;LOW;
GPS_1;37.2523300000;-2.5867000000;03-06-2021 19:54:57;LOW;
GPS_1;37.2497300000;-2.5857800000;03-06-2021 21:50:13;LOW;
GPS_1;37.2555300000;-2.5888400000;03-06-2021 14:32:14;LOW;
GPS_1;37.2535800000;-2.5893200000;03-06-2021 18:49:50;LOW;
GPS_1;37.2489700000;-2.5857800000;03-06-2021 20:54:58;LOW;
GPS_1;37.2582100000;-2.5863000000;03-06-2021 17:44:59;LOW;
GPS_1;37.2516600000;-2.5866700000;03-06-2021 19:49:58;LOW;
GPS_1;37.2496800000;-2.5858500000;03-06-2021 21:39:56;LOW;
GPS_1;37.2498100000;-2.5859700000;03-06-2021 04:50:26;LOW;
GPS_1;37.2497900000;-2.5858800000;03-06-2021 07:00:38;LOW;
GPS_1;37.2499500000;-2.5858200000;03-06-2021 05:26:19;LOW;
GPS_1;37.2498100000;-2.5859700000;03-06-2021 04:36:13;LOW;
GPS_1;37.2498100000;-2.5859400000;03-06-2021 06:55:27;LOW;
GPS_1;37.2506600000;-2.5881800000;03-06-2021 05:05:23;LOW;
GPS_1;37.2498100000;-2.5859400000;03-06-2021 03:41:17;LOW;
GPS_1;37.2497500000;-2.5858800000;03-06-2021 06:31:52;LOW;
GPS_1;37.2498400000;-2.5859400000;03-06-2021 05:15:23;LOW;
GPS_1;37.2498100000;-2.5859400000;03-06-2021 03:11:10;LOW;
GPS_1;37.2497100000;-2.5859100000;03-06-2021 06:16:52;LOW;
GPS_1;37.2508000000;-2.5880100000;03-06-2021 05:00:36;LOW;
GPS_1;37.2499200000;-2.5858500000;03-06-2021 05:31:17;LOW;
GPS_1;37.2498000000;-2.5859400000;03-06-2021 04:45:41;LOW;
GPS_1;37.2498100000;-2.5860300000;03-06-2021 06:45:27;LOW;
GPS_1;37.2498600000;-2.5859400000;03-06-2021 05:21:12;LOW;
GPS_1;37.2497800000;-2.5859400000;03-06-2021 03:46:19;LOW;
GPS_1;37.2498000000;-2.5860000000;03-06-2021 06:46:43;LOW;
GPS_1;37.2498400000;-2.5860300000;03-06-2021 05:10:23;LOW;
GPS_1;37.2498100000;-2.5859400000;03-06-2021 03:36:30;LOW;
GPS_1;37.2497600000;-2.5858800000;03-06-2021 06:21:51;LOW;
GPS_1;37.2493400000;-2.5854400000;03-06-2021 04:55:36;LOW;
GPS_1;37.2497800000;-2.5860000000;03-06-2021 06:12:35;LOW;
GPS_1;37.2495000000;-2.5857200000;05-06-2021 12:47:36;LOW;
GPS_1;37.2495700000;-2.5856900000;05-06-2021 12:43:23;LOW;
GPS_1;37.2496100000;-2.5859100000;05-06-2021 13:07:35;LOW;
GPS_1;37.2495800000;-2.5860000000;05-06-2021 13:12:30;LOW;
GPS_1;37.2497500000;-2.5859100000;05-06-2021 13:17:30;LOW;
GPS_1;37.2496200000;-2.5860000000;05-06-2021 13:22:30;LOW;
GPS_1;37.2496700000;-2.5855700000;05-06-2021 13:27:22;LOW;
GPS_1;37.2468200000;-2.5845900000;05-06-2021 13:37:23;LOW;
GPS_1;37.2460700000;-2.5839200000;05-06-2021 13:43:09;LOW;
GPS_1;37.2486500000;-2.5855500000;05-06-2021 13:33:09;LOW;
GPS_1;37.2463500000;-2.5840800000;05-06-2021 13:57:19;LOW;
GPS_1;37.2466000000;-2.5841400000;05-06-2021 14:07:11;LOW;
GPS_1;37.2465600000;-2.5841400000;05-06-2021 14:02:11;LOW;
GPS_1;37.2466900000;-2.5842300000;05-06-2021 14:12:11;LOW;
GPS_1;37.2460800000;-2.5842300000;05-06-2021 14:17:08;LOW;
GPS_1;37.2416500000;-2.5852700000;05-06-2021 14:37:18;LOW;
GPS_1;37.2409500000;-2.5855100000;05-06-2021 14:47:13;LOW;
GPS_1;37.2400200000;-2.5848700000;05-06-2021 14:57:19;LOW;
GPS_1;37.2404100000;-2.5859900000;05-06-2021 14:52:19;LOW;
GPS_1;37.2399500000;-2.5844800000;05-06-2021 15:02:15;LOW;
GPS_1;37.2400700000;-2.5837100000;05-06-2021 15:12:15;LOW;
GPS_1;37.2401600000;-2.5842200000;05-06-2021 15:07:15;LOW;
GPS_1;37.2388600000;-2.5835100000;05-06-2021 15:17:14;LOW;
GPS_1;37.2381300000;-2.5833400000;05-06-2021 15:22:14;LOW;
GPS_1;37.2374700000;-2.5836500000;05-06-2021 15:32:17;LOW;
GPS_1;37.2375600000;-2.5835600000;05-06-2021 15:27:17;LOW;
GPS_1;37.2374200000;-2.5836800000;05-06-2021 15:37:26;LOW;
GPS_1;37.2380200000;-2.5836200000;05-06-2021 15:42:45;LOW;
GPS_1;37.2382000000;-2.5831600000;05-06-2021 15:52:14;LOW;
GPS_1;37.2382000000;-2.5832500000;05-06-2021 15:47:14;LOW;
GPS_1;37.2371300000;-2.5838300000;05-06-2021 16:02:16;LOW;
GPS_1;37.2366300000;-2.5842600000;05-06-2021 16:12:19;LOW;
GPS_1;37.2369300000;-2.5841700000;05-06-2021 16:07:19;LOW;
GPS_1;37.2359300000;-2.5835600000;05-06-2021 16:27:20;LOW;
GPS_1;37.2361500000;-2.5833100000;05-06-2021 16:40:53;LOW;
GPS_1;37.2359800000;-2.5834800000;05-06-2021 16:35:53;LOW;
GPS_1;37.2378200000;-2.5823700000;05-06-2021 16:45:53;LOW;
GPS_1;37.2379100000;-2.5821800000;05-06-2021 16:47:23;LOW;
GPS_1;37.2382800000;-2.5821200000;05-06-2021 16:52:22;LOW;
GPS_1;37.2393100000;-2.5821200000;05-06-2021 16:57:22;LOW;
GPS_1;37.2391600000;-2.5827300000;05-06-2021 17:27:17;LOW;
GPS_1;37.2389200000;-2.5826100000;05-06-2021 17:47:09;LOW;
GPS_1;37.2389200000;-2.5828700000;05-06-2021 17:42:09;LOW;
GPS_1;37.2387900000;-2.5827000000;05-06-2021 17:52:09;LOW;
GPS_1;37.2389200000;-2.5826400000;05-06-2021 17:57:04;LOW;
GPS_1;37.2388800000;-2.5828200000;05-06-2021 18:07:04;LOW;
GPS_1;37.2386900000;-2.5830700000;05-06-2021 18:12:08;LOW;
GPS_1;37.2388600000;-2.5828100000;05-06-2021 18:02:08;LOW;
GPS_1;37.2388500000;-2.5825800000;05-06-2021 18:17:05;LOW;
GPS_1;37.2389400000;-2.5825800000;05-06-2021 18:22:05;LOW;
GPS_1;37.2393900000;-2.5811800000;05-06-2021 18:36:57;LOW;
GPS_1;37.2392200000;-2.5818700000;05-06-2021 18:31:57;LOW;
GPS_1;37.2393900000;-2.5811800000;05-06-2021 18:41:57;LOW;
GPS_1;37.2394600000;-2.5815700000;05-06-2021 18:47:01;LOW;
GPS_1;37.2391500000;-2.5808400000;05-06-2021 18:53:40;LOW;
GPS_1;37.2393500000;-2.5810200000;05-06-2021 18:56:56;LOW;
GPS_1;37.2396300000;-2.5814200000;05-06-2021 19:01:53;LOW;
GPS_1;37.2383800000;-2.5817900000;05-06-2021 19:16:57;LOW;
GPS_1;37.2378500000;-2.5821800000;05-06-2021 19:21:59;LOW;
GPS_1;37.2386200000;-2.5819300000;05-06-2021 19:11:59;LOW;
GPS_1;37.2374900000;-2.5826300000;05-06-2021 19:26:58;LOW;
GPS_1;37.2377900000;-2.5824600000;05-06-2021 19:36:58;LOW;
GPS_1;37.2371900000;-2.5829700000;05-06-2021 19:31:58;LOW;
GPS_1;37.2384900000;-2.5826400000;05-06-2021 19:46:59;LOW;
GPS_1;37.2378000000;-2.5822100000;05-06-2021 19:41:59;LOW;
GPS_1;37.2394100000;-2.5831600000;05-06-2021 19:52:00;LOW;
GPS_1;37.2413800000;-2.5833400000;05-06-2021 20:21:58;LOW;
GPS_1;37.2406100000;-2.5827400000;05-06-2021 20:16:58;LOW;
GPS_1;37.2411700000;-2.5833400000;05-06-2021 20:26:58;LOW;
GPS_1;37.2409200000;-2.5836200000;05-06-2021 20:31:59;LOW;
GPS_1;37.2424500000;-2.5842000000;05-06-2021 20:36:57;LOW;
GPS_1;37.2436200000;-2.5837700000;05-06-2021 20:41:58;LOW;
GPS_1;37.2492800000;-2.5860600000;05-06-2021 20:56:55;LOW;
GPS_1;37.2494500000;-2.5861500000;05-06-2021 21:06:55;LOW;
GPS_1;37.2495800000;-2.5861500000;05-06-2021 21:01:55;LOW;
GPS_1;37.2498700000;-2.5875500000;06-06-2021 07:42:23;LOW;
GPS_1;37.2498000000;-2.5859400000;06-06-2021 07:50:56;LOW;
GPS_1;37.2497500000;-2.5859100000;06-06-2021 08:46:15;LOW;
GPS_1;37.2497600000;-2.5858800000;06-06-2021 08:50:05;LOW;
