Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_5;36.7728600000;-5.0215800000;03-08-2022 02:06:45;LOW;
GPS_5;36.7728300000;-5.0216700000;03-08-2022 02:16:44;LOW;
GPS_5;36.7741200000;-5.0222800000;03-08-2022 02:27:40;LOW;
GPS_5;36.7748800000;-5.0228600000;03-08-2022 02:36:36;LOW;
GPS_5;36.7751600000;-5.0227400000;03-08-2022 02:46:38;LOW;
GPS_5;36.7749600000;-5.0231000000;03-08-2022 02:56:36;LOW;
GPS_5;36.7763400000;-5.0228900000;03-08-2022 03:47:07;LOW;
GPS_5;36.7754000000;-5.0229800000;03-08-2022 03:37:07;LOW;
GPS_5;36.7779200000;-5.0213000000;03-08-2022 04:07:06;LOW;
GPS_5;36.7779600000;-5.0217300000;03-08-2022 03:57:06;LOW;
GPS_5;36.7779500000;-5.0214200000;03-08-2022 04:17:07;LOW;
GPS_5;36.7778300000;-5.0214200000;03-08-2022 04:27:02;LOW;
GPS_5;36.7780100000;-5.0215800000;03-08-2022 05:48:55;LOW;
GPS_5;36.7779200000;-5.0215800000;03-08-2022 05:38:55;LOW;
GPS_5;36.7779100000;-5.0215800000;03-08-2022 05:58:52;LOW;
GPS_5;36.7774200000;-5.0215800000;03-08-2022 06:28:52;LOW;
GPS_5;36.7779300000;-5.0215800000;03-08-2022 06:18:52;LOW;
GPS_5;36.7779300000;-5.0215800000;03-08-2022 06:08:52;LOW;
GPS_5;36.7770300000;-5.0216400000;03-08-2022 06:39:30;LOW;
GPS_5;36.7771600000;-5.0215100000;03-08-2022 06:48:53;LOW;
GPS_5;36.7777400000;-5.0212100000;03-08-2022 06:59:00;LOW;
GPS_5;36.7778400000;-5.0201400000;03-08-2022 07:08:52;LOW;
GPS_5;36.7777300000;-5.0189200000;03-08-2022 07:18:50;LOW;
GPS_5;36.7757300000;-5.0127000000;03-08-2022 08:18:51;LOW;
GPS_5;36.7756400000;-5.0127000000;03-08-2022 08:08:51;LOW;
GPS_5;36.7758500000;-5.0130400000;03-08-2022 07:58:51;LOW;
GPS_5;36.7847300000;-5.0006100000;03-08-2022 09:08:44;LOW;
GPS_5;36.7828800000;-5.0020700000;03-08-2022 08:58:44;LOW;
GPS_5;36.7808600000;-5.0038700000;03-08-2022 08:48:44;LOW;
GPS_5;36.7894100000;-4.9956400000;03-08-2022 21:01:55;LOW;
GPS_5;36.7901200000;-4.9946300000;03-08-2022 21:11:11;LOW;
GPS_5;36.7954600000;-4.9913300000;03-08-2022 21:31:07;LOW;
GPS_5;36.7954800000;-4.9921000000;03-08-2022 21:52:31;LOW;
GPS_5;36.7957400000;-4.9913300000;03-08-2022 21:42:31;LOW;
GPS_5;36.7958800000;-4.9932900000;03-08-2022 22:01:06;LOW;
GPS_5;36.7941900000;-5.0010700000;03-08-2022 22:41:01;LOW;
GPS_5;36.7941000000;-5.0001300000;03-08-2022 22:31:01;LOW;
GPS_5;36.7947000000;-4.9989300000;03-08-2022 22:21:01;LOW;
GPS_5;36.7925800000;-5.0044300000;03-08-2022 23:41:02;LOW;
GPS_5;36.7937800000;-5.0035700000;03-08-2022 23:21:02;LOW;
GPS_5;36.7932200000;-5.0044300000;03-08-2022 23:31:02;LOW;
GPS_5;36.7933400000;-5.0069900000;03-08-2022 23:51:41;LOW;
GPS_5;36.7932400000;-5.0089400000;04-08-2022 00:10:53;LOW;
GPS_5;36.7931500000;-5.0080800000;04-08-2022 00:00:53;LOW;
GPS_5;36.7906200000;-5.0103800000;04-08-2022 00:40:48;LOW;
GPS_5;36.7900500000;-5.0120500000;04-08-2022 00:51:14;LOW;
GPS_5;36.7916400000;-5.0099100000;04-08-2022 00:31:14;LOW;
GPS_5;36.7901800000;-5.0123000000;04-08-2022 01:00:46;LOW;
GPS_5;36.7904100000;-5.0124800000;04-08-2022 01:10:45;LOW;
GPS_5;36.7905600000;-5.0124200000;04-08-2022 01:20:42;LOW;
GPS_5;36.7907100000;-5.0126300000;04-08-2022 01:30:38;LOW;
GPS_5;36.7905200000;-5.0128800000;04-08-2022 01:40:35;LOW;
GPS_5;36.7897100000;-5.0125700000;04-08-2022 01:51:16;LOW;
GPS_5;36.7880900000;-5.0129100000;04-08-2022 02:10:44;LOW;
GPS_5;36.7880000000;-5.0129700000;04-08-2022 02:20:40;LOW;
GPS_5;36.7890800000;-5.0126300000;04-08-2022 02:00:40;LOW;
GPS_5;36.7869400000;-5.0127300000;04-08-2022 02:51:09;LOW;
GPS_5;36.7869400000;-5.0124700000;04-08-2022 02:41:09;LOW;
GPS_5;36.7869400000;-5.0123800000;04-08-2022 02:31:09;LOW;
GPS_5;36.7869000000;-5.0127900000;04-08-2022 03:00:34;LOW;
GPS_5;36.7843000000;-5.0125700000;04-08-2022 03:20:36;LOW;
GPS_5;36.7851600000;-5.0125700000;04-08-2022 03:10:36;LOW;
GPS_5;36.7840300000;-5.0131200000;04-08-2022 03:30:35;LOW;
GPS_5;36.7837600000;-5.0131500000;04-08-2022 03:40:38;LOW;
GPS_5;36.7836100000;-5.0133100000;04-08-2022 03:51:00;LOW;
GPS_5;36.7835500000;-5.0133400000;04-08-2022 04:00:28;LOW;
GPS_5;36.7829800000;-5.0134300000;04-08-2022 04:10:32;LOW;
GPS_5;36.7818500000;-5.0135800000;04-08-2022 04:20:25;LOW;
GPS_5;36.7811200000;-5.0130600000;04-08-2022 04:40:24;LOW;
GPS_5;36.7811200000;-5.0130600000;04-08-2022 04:30:24;LOW;
GPS_5;36.7814300000;-5.0132800000;04-08-2022 04:51:23;LOW;
GPS_5;36.7814300000;-5.0132400000;04-08-2022 05:00:31;LOW;
GPS_5;36.7814200000;-5.0132100000;04-08-2022 05:10:26;LOW;
GPS_5;36.7796600000;-5.0145000000;04-08-2022 05:30:23;LOW;
GPS_5;36.7800900000;-5.0143300000;04-08-2022 05:20:23;LOW;
GPS_5;36.7788400000;-5.0148000000;04-08-2022 05:40:21;LOW;
GPS_5;36.7789300000;-5.0145600000;04-08-2022 06:10:33;LOW;
GPS_5;36.7788400000;-5.0146500000;04-08-2022 06:00:33;LOW;
GPS_5;36.7788400000;-5.0146500000;04-08-2022 05:50:33;LOW;
GPS_5;36.7797100000;-5.0132800000;04-08-2022 06:48:33;LOW;
GPS_5;36.7790700000;-5.0143100000;04-08-2022 06:38:33;LOW;
GPS_5;36.7801800000;-5.0125400000;04-08-2022 06:59:21;LOW;
GPS_5;36.7807500000;-5.0103800000;04-08-2022 07:08:28;LOW;
GPS_5;36.7819700000;-5.0093100000;04-08-2022 07:18:14;LOW;
GPS_5;36.7824900000;-5.0092500000;04-08-2022 07:28:08;LOW;
GPS_5;36.7850600000;-5.0099800000;04-08-2022 07:48:16;LOW;
GPS_5;36.7833400000;-5.0092900000;04-08-2022 07:38:16;LOW;
GPS_5;36.7882800000;-5.0095200000;04-08-2022 08:08:09;LOW;
GPS_5;36.7860900000;-5.0098600000;04-08-2022 07:58:09;LOW;
GPS_5;36.7916900000;-5.0060700000;04-08-2022 08:38:11;LOW;
GPS_5;36.7895500000;-5.0087300000;04-08-2022 08:18:11;LOW;
GPS_5;36.7903200000;-5.0078700000;04-08-2022 08:28:11;LOW;
GPS_5;36.7933700000;-5.0040900000;04-08-2022 08:58:31;LOW;
GPS_5;36.7920000000;-5.0058900000;04-08-2022 08:48:31;LOW;
GPS_5;36.7934400000;-5.0028400000;04-08-2022 09:08:04;LOW;
GPS_5;36.7934200000;-5.0011600000;04-08-2022 09:18:01;LOW;
GPS_5;36.7906500000;-4.9975300000;04-08-2022 09:37:57;LOW;
GPS_5;36.7935300000;-5.0001000000;04-08-2022 09:27:57;LOW;
GPS_5;36.7883300000;-4.9946300000;04-08-2022 10:08:06;LOW;
GPS_5;36.7880900000;-4.9942900000;04-08-2022 18:13:06;LOW;
GPS_5;36.7879400000;-4.9944200000;04-08-2022 20:28:56;LOW;
GPS_5;36.7954600000;-4.9910900000;04-08-2022 21:41:12;LOW;
GPS_5;36.7949900000;-4.9911800000;04-08-2022 21:52:01;LOW;
GPS_5;36.7954200000;-4.9912600000;04-08-2022 21:32:01;LOW;
GPS_5;36.7854500000;-5.0010400000;04-08-2022 22:41:14;LOW;
GPS_5;36.7876000000;-4.9983800000;04-08-2022 22:31:14;LOW;
GPS_5;36.7891900000;-4.9960600000;04-08-2022 22:21:14;LOW;
GPS_5;36.7838400000;-5.0023200000;04-08-2022 22:52:10;LOW;
GPS_5;36.7800100000;-5.0051000000;04-08-2022 23:41:20;LOW;
GPS_5;36.7807400000;-5.0045900000;04-08-2022 23:31:20;LOW;
GPS_5;36.7807000000;-5.0040800000;04-08-2022 23:21:20;LOW;
GPS_5;36.7791300000;-5.0062600000;04-08-2022 23:52:43;LOW;
GPS_5;36.7788200000;-5.0068100000;05-08-2022 00:01:32;LOW;
GPS_5;36.7787600000;-5.0080000000;05-08-2022 00:21:32;LOW;
GPS_5;36.7784600000;-5.0074000000;05-08-2022 00:11:32;LOW;
GPS_5;36.7785800000;-5.0085100000;05-08-2022 00:31:21;LOW;
GPS_5;36.7784400000;-5.0098000000;05-08-2022 00:52:01;LOW;
GPS_5;36.7784400000;-5.0092900000;05-08-2022 00:42:01;LOW;
GPS_5;36.7783400000;-5.0106800000;05-08-2022 01:01:29;LOW;
GPS_5;36.7775800000;-5.0112600000;05-08-2022 01:11:19;LOW;
GPS_5;36.7764700000;-5.0121200000;05-08-2022 01:21:18;LOW;
GPS_5;36.7759600000;-5.0131200000;05-08-2022 01:31:15;LOW;
GPS_5;36.7750900000;-5.0134900000;05-08-2022 01:41:20;LOW;
GPS_5;36.7743800000;-5.0139500000;05-08-2022 01:51:37;LOW;
GPS_5;36.7734400000;-5.0138500000;05-08-2022 02:11:06;LOW;
GPS_5;36.7734100000;-5.0135500000;05-08-2022 02:30:59;LOW;
GPS_5;36.7732800000;-5.0138100000;05-08-2022 02:20:59;LOW;
GPS_5;36.7733300000;-5.0134300000;05-08-2022 02:41:00;LOW;
GPS_5;36.7735700000;-5.0131800000;05-08-2022 03:00:56;LOW;
GPS_5;36.7734800000;-5.0131800000;05-08-2022 02:50:56;LOW;
GPS_5;36.7735800000;-5.0130300000;05-08-2022 03:11:03;LOW;
GPS_5;36.7735800000;-5.0132100000;05-08-2022 03:20:59;LOW;
GPS_5;36.7737900000;-5.0131500000;05-08-2022 03:40:46;LOW;
GPS_5;36.7737900000;-5.0131500000;05-08-2022 03:30:46;LOW;
GPS_5;36.7737400000;-5.0131800000;05-08-2022 03:51:34;LOW;
GPS_5;36.7739300000;-5.0123900000;05-08-2022 04:45:20;LOW;
GPS_5;36.7738900000;-5.0123000000;05-08-2022 04:35:20;LOW;
GPS_5;36.7738500000;-5.0129900000;05-08-2022 04:25:20;LOW;
GPS_5;36.7749400000;-5.0125100000;05-08-2022 05:05:25;LOW;
GPS_5;36.7749100000;-5.0126300000;05-08-2022 05:15:24;LOW;
GPS_5;36.7743500000;-5.0124500000;05-08-2022 04:55:24;LOW;
GPS_5;36.7746100000;-5.0127600000;05-08-2022 05:45:29;LOW;
GPS_5;36.7747800000;-5.0127600000;05-08-2022 05:25:29;LOW;
GPS_5;36.7747400000;-5.0128500000;05-08-2022 05:35:29;LOW;
GPS_5;36.7745800000;-5.0126600000;05-08-2022 05:56:15;LOW;
GPS_5;36.7745700000;-5.0124800000;05-08-2022 06:15:23;LOW;
GPS_5;36.7753100000;-5.0123000000;05-08-2022 06:53:03;LOW;
GPS_5;36.7745800000;-5.0124700000;05-08-2022 06:43:03;LOW;
GPS_5;36.7758200000;-5.0120200000;05-08-2022 07:03:32;LOW;
GPS_5;36.7759900000;-5.0098000000;05-08-2022 07:12:55;LOW;
GPS_5;36.7770500000;-5.0083600000;05-08-2022 07:32:52;LOW;
GPS_5;36.7765800000;-5.0087000000;05-08-2022 07:22:52;LOW;
GPS_5;36.7779600000;-5.0068400000;05-08-2022 07:52:50;LOW;
GPS_5;36.7773600000;-5.0077800000;05-08-2022 07:42:50;LOW;
GPS_5;36.7783700000;-5.0067700000;05-08-2022 08:03:47;LOW;
GPS_5;36.7795200000;-5.0052200000;05-08-2022 08:12:48;LOW;
GPS_5;36.7871200000;-4.9969800000;05-08-2022 09:03:11;LOW;
GPS_5;36.7855800000;-4.9986100000;05-08-2022 08:53:11;LOW;
GPS_5;36.7849400000;-5.0005800000;05-08-2022 08:43:11;LOW;
GPS_5;36.7880200000;-4.9968900000;05-08-2022 09:22:36;LOW;
GPS_5;36.7875100000;-4.9968900000;05-08-2022 09:12:36;LOW;
GPS_5;36.7879800000;-4.9944800000;05-08-2022 14:54:43;LOW;
GPS_5;36.7889600000;-4.9953600000;05-08-2022 20:57:17;LOW;
GPS_5;36.7918900000;-4.9924300000;05-08-2022 21:17:59;LOW;
GPS_5;36.7955300000;-4.9914200000;05-08-2022 21:37:12;LOW;
GPS_5;36.7955300000;-4.9913300000;05-08-2022 21:27:12;LOW;
GPS_5;36.7948100000;-4.9908100000;05-08-2022 21:47:04;LOW;
GPS_5;36.7939100000;-4.9907500000;05-08-2022 21:57:05;LOW;
GPS_5;36.7916900000;-4.9911500000;05-08-2022 22:07:15;LOW;
GPS_5;36.7897900000;-4.9938000000;05-08-2022 22:17:43;LOW;
