year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,4,12,13,0,23,40.453544,-3.508508,AV597,2023-04-12,2023-04-12T13:00:23Z
23,4,12,13,14,49,40.45354,-3.508452,AV597,2023-04-12,2023-04-12T13:14:49Z
23,4,12,13,29,47,40.453567,-3.50847,AV597,2023-04-12,2023-04-12T13:29:47Z
23,4,12,13,44,46,40.453601,-3.508495,AV597,2023-04-12,2023-04-12T13:44:46Z
23,4,12,13,59,43,40.453544,-3.508388,AV597,2023-04-12,2023-04-12T13:59:43Z
23,4,12,14,14,43,40.453559,-3.508394,AV597,2023-04-12,2023-04-12T14:14:43Z
23,4,12,14,29,44,40.453544,-3.508529,AV597,2023-04-12,2023-04-12T14:29:44Z
23,4,12,14,44,38,40.453506,-3.508502,AV597,2023-04-12,2023-04-12T14:44:38Z
23,4,12,14,59,37,40.45354,-3.5085,AV597,2023-04-12,2023-04-12T14:59:37Z
23,4,12,15,14,34,40.453548,-3.508489,AV597,2023-04-12,2023-04-12T15:14:34Z
23,4,12,15,29,35,40.453479,-3.508423,AV597,2023-04-12,2023-04-12T15:29:35Z
23,4,12,15,44,34,40.453571,-3.508597,AV597,2023-04-12,2023-04-12T15:44:34Z
23,4,12,15,59,32,40.453613,-3.508532,AV597,2023-04-12,2023-04-12T15:59:32Z
23,4,12,16,14,32,40.453567,-3.508602,AV597,2023-04-12,2023-04-12T16:14:32Z
23,4,12,16,29,27,40.453517,-3.50853,AV597,2023-04-12,2023-04-12T16:29:27Z
23,4,12,16,44,25,40.453502,-3.508476,AV597,2023-04-12,2023-04-12T16:44:25Z
23,4,12,16,59,23,40.453617,-3.508537,AV597,2023-04-12,2023-04-12T16:59:23Z
23,4,12,17,14,22,40.453575,-3.50841,AV597,2023-04-12,2023-04-12T17:14:22Z
23,4,12,17,29,27,40.453514,-3.508741,AV597,2023-04-12,2023-04-12T17:29:27Z
23,4,12,17,44,25,40.45354,-3.508327,AV597,2023-04-12,2023-04-12T17:44:25Z
23,4,12,17,59,19,40.453479,-3.508543,AV597,2023-04-12,2023-04-12T17:59:19Z
23,4,12,18,14,15,40.453578,-3.508584,AV597,2023-04-12,2023-04-12T18:14:15Z
23,4,12,18,29,13,40.453647,-3.508493,AV597,2023-04-12,2023-04-12T18:29:13Z
23,4,12,18,44,12,40.453578,-3.50858,AV597,2023-04-12,2023-04-12T18:44:12Z
23,4,12,18,59,12,40.453514,-3.508476,AV597,2023-04-12,2023-04-12T18:59:12Z
23,4,12,19,14,8,40.453533,-3.508508,AV597,2023-04-12,2023-04-12T19:14:08Z
23,4,12,19,29,9,40.453578,-3.508524,AV597,2023-04-12,2023-04-12T19:29:09Z
23,4,12,19,44,9,40.453563,-3.508443,AV597,2023-04-12,2023-04-12T19:44:09Z
23,4,12,19,59,4,40.453571,-3.508484,AV597,2023-04-12,2023-04-12T19:59:04Z
23,4,12,20,14,4,40.45351,-3.50839,AV597,2023-04-12,2023-04-12T20:14:04Z
23,4,12,20,29,4,40.453487,-3.508506,AV597,2023-04-12,2023-04-12T20:29:04Z
23,4,12,20,44,1,40.453498,-3.508573,AV597,2023-04-12,2023-04-12T20:44:01Z
23,4,12,20,58,59,40.45351,-3.508586,AV597,2023-04-12,2023-04-12T20:58:59Z
23,4,12,21,13,58,40.453559,-3.508672,AV597,2023-04-12,2023-04-12T21:13:58Z
23,4,12,21,28,57,40.453495,-3.508443,AV597,2023-04-12,2023-04-12T21:28:57Z
23,4,12,21,43,56,40.453529,-3.508514,AV597,2023-04-12,2023-04-12T21:43:56Z
23,4,12,21,58,53,40.453559,-3.50846,AV597,2023-04-12,2023-04-12T21:58:53Z
23,4,12,22,13,53,40.453552,-3.508565,AV597,2023-04-12,2023-04-12T22:13:53Z
23,4,12,22,28,51,40.453468,-3.508467,AV597,2023-04-12,2023-04-12T22:28:51Z
23,4,12,22,43,49,40.45351,-3.508459,AV597,2023-04-12,2023-04-12T22:43:49Z
23,4,12,22,58,46,40.453529,-3.508352,AV597,2023-04-12,2023-04-12T22:58:46Z
23,4,12,23,13,45,40.453529,-3.508429,AV597,2023-04-12,2023-04-12T23:13:45Z
23,4,12,23,28,48,40.453483,-3.508479,AV597,2023-04-12,2023-04-12T23:28:48Z
23,4,12,23,43,45,40.453506,-3.508471,AV597,2023-04-12,2023-04-12T23:43:45Z
23,4,12,23,58,50,40.453483,-3.508511,AV597,2023-04-12,2023-04-12T23:58:50Z
23,4,13,0,13,40,40.453441,-3.508458,AV597,2023-04-13,2023-04-13T00:13:40Z
23,4,13,0,28,41,40.453495,-3.508506,AV597,2023-04-13,2023-04-13T00:28:41Z
23,4,13,0,43,37,40.45354,-3.508542,AV597,2023-04-13,2023-04-13T00:43:37Z
23,4,13,0,58,35,40.453502,-3.508489,AV597,2023-04-13,2023-04-13T00:58:35Z
23,4,13,1,13,34,40.453506,-3.508493,AV597,2023-04-13,2023-04-13T01:13:34Z
23,4,13,1,28,34,40.453491,-3.508334,AV597,2023-04-13,2023-04-13T01:28:34Z
23,4,13,1,43,32,40.453464,-3.508385,AV597,2023-04-13,2023-04-13T01:43:32Z
23,4,13,1,58,33,40.453449,-3.508451,AV597,2023-04-13,2023-04-13T01:58:33Z
23,4,13,2,13,30,40.453384,-3.508466,AV597,2023-04-13,2023-04-13T02:13:30Z
23,4,13,2,28,29,40.45351,-3.508275,AV597,2023-04-13,2023-04-13T02:28:29Z
23,4,13,2,43,28,40.453475,-3.50842,AV597,2023-04-13,2023-04-13T02:43:28Z
23,4,13,2,58,27,40.453392,-3.508456,AV597,2023-04-13,2023-04-13T02:58:27Z
23,4,13,3,13,25,40.453483,-3.508462,AV597,2023-04-13,2023-04-13T03:13:25Z
23,4,13,3,28,21,40.453502,-3.508489,AV597,2023-04-13,2023-04-13T03:28:21Z
23,4,13,3,43,20,40.453479,-3.508495,AV597,2023-04-13,2023-04-13T03:43:20Z
23,4,13,3,58,20,40.453392,-3.508439,AV597,2023-04-13,2023-04-13T03:58:20Z
23,4,13,4,13,19,40.453533,-3.508469,AV597,2023-04-13,2023-04-13T04:13:19Z
23,4,13,4,28,18,40.453655,-3.508622,AV597,2023-04-13,2023-04-13T04:28:18Z
23,4,13,4,43,17,40.453575,-3.508483,AV597,2023-04-13,2023-04-13T04:43:17Z
23,4,13,4,58,15,40.453506,-3.508486,AV597,2023-04-13,2023-04-13T04:58:15Z
