year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,4,12,13,2,41,40.453571,-3.508542,AV594,2023-04-12,2023-04-12T13:02:41Z
23,4,12,13,17,29,40.45362,-3.5087,AV594,2023-04-12,2023-04-12T13:17:29Z
23,4,12,13,32,29,40.453601,-3.508495,AV594,2023-04-12,2023-04-12T13:32:29Z
23,4,12,13,47,29,40.453575,-3.508498,AV594,2023-04-12,2023-04-12T13:47:29Z
23,4,12,14,2,29,40.453544,-3.50845,AV594,2023-04-12,2023-04-12T14:02:29Z
23,4,12,14,17,29,40.453613,-3.508435,AV594,2023-04-12,2023-04-12T14:17:29Z
23,4,12,14,32,29,40.45359,-3.50836,AV594,2023-04-12,2023-04-12T14:32:29Z
23,4,12,14,47,29,40.453491,-3.508497,AV594,2023-04-12,2023-04-12T14:47:29Z
23,4,12,15,2,30,40.453479,-3.50845,AV594,2023-04-12,2023-04-12T15:02:30Z
23,4,12,15,17,32,40.453533,-3.50853,AV594,2023-04-12,2023-04-12T15:17:32Z
23,4,12,15,32,52,40.453121,-3.508622,AV594,2023-04-12,2023-04-12T15:32:52Z
23,4,12,15,47,50,40.453582,-3.508648,AV594,2023-04-12,2023-04-12T15:47:50Z
23,4,12,16,2,38,40.453437,-3.508443,AV594,2023-04-12,2023-04-12T16:02:38Z
23,4,12,16,17,30,40.453601,-3.508728,AV594,2023-04-12,2023-04-12T16:17:30Z
23,4,12,16,32,30,40.453529,-3.508565,AV594,2023-04-12,2023-04-12T16:32:30Z
23,4,12,16,47,39,40.453624,-3.508532,AV594,2023-04-12,2023-04-12T16:47:39Z
23,4,12,17,2,33,40.453571,-3.508336,AV594,2023-04-12,2023-04-12T17:02:33Z
23,4,12,17,17,35,40.453475,-3.508479,AV594,2023-04-12,2023-04-12T17:17:35Z
23,4,12,17,32,37,40.453552,-3.508487,AV594,2023-04-12,2023-04-12T17:32:37Z
23,4,12,17,47,32,40.453548,-3.508412,AV594,2023-04-12,2023-04-12T17:47:32Z
23,4,12,18,2,35,40.453525,-3.5085,AV594,2023-04-12,2023-04-12T18:02:35Z
23,4,12,18,17,32,40.45351,-3.5084,AV594,2023-04-12,2023-04-12T18:17:32Z
23,4,12,18,32,32,40.45354,-3.50859,AV594,2023-04-12,2023-04-12T18:32:32Z
23,4,12,18,47,33,40.453544,-3.508607,AV594,2023-04-12,2023-04-12T18:47:33Z
23,4,12,19,2,34,40.453502,-3.508487,AV594,2023-04-12,2023-04-12T19:02:34Z
