year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,4,12,13,4,13,40.453727,-3.50875,AV602,2023-04-12,2023-04-12T13:04:13Z
23,4,12,13,18,47,40.45359,-3.508633,AV602,2023-04-12,2023-04-12T13:18:47Z
23,4,12,13,33,39,40.453567,-3.508425,AV602,2023-04-12,2023-04-12T13:33:39Z
23,4,12,13,48,31,40.453552,-3.508499,AV602,2023-04-12,2023-04-12T13:48:31Z
23,4,12,14,3,24,40.453712,-3.508517,AV602,2023-04-12,2023-04-12T14:03:24Z
23,4,12,14,18,15,40.453536,-3.508337,AV602,2023-04-12,2023-04-12T14:18:15Z
23,4,12,14,33,8,40.453533,-3.50854,AV602,2023-04-12,2023-04-12T14:33:08Z
23,4,12,14,48,1,40.453491,-3.508414,AV602,2023-04-12,2023-04-12T14:48:01Z
23,4,12,15,2,51,40.453521,-3.508486,AV602,2023-04-12,2023-04-12T15:02:51Z
23,4,12,15,17,43,40.453475,-3.508484,AV602,2023-04-12,2023-04-12T15:17:43Z
23,4,12,15,32,34,40.453525,-3.508443,AV602,2023-04-12,2023-04-12T15:32:34Z
23,4,12,15,47,30,40.453544,-3.508573,AV602,2023-04-12,2023-04-12T15:47:30Z
23,4,12,16,2,18,40.453533,-3.507542,AV602,2023-04-12,2023-04-12T16:02:18Z
23,4,12,16,17,10,40.453506,-3.508528,AV602,2023-04-12,2023-04-12T16:17:10Z
23,4,12,16,32,9,40.453575,-3.508595,AV602,2023-04-12,2023-04-12T16:32:09Z
23,4,12,16,46,57,40.453483,-3.50851,AV602,2023-04-12,2023-04-12T16:46:57Z
23,4,12,17,1,50,40.453605,-3.508458,AV602,2023-04-12,2023-04-12T17:01:50Z
23,4,12,17,16,45,40.453544,-3.508542,AV602,2023-04-12,2023-04-12T17:16:45Z
23,4,12,17,31,38,40.453575,-3.508456,AV602,2023-04-12,2023-04-12T17:31:38Z
23,4,12,17,46,23,40.453544,-3.508332,AV602,2023-04-12,2023-04-12T17:46:23Z
23,4,12,18,1,17,40.453491,-3.508451,AV602,2023-04-12,2023-04-12T18:01:17Z
23,4,12,18,16,8,40.453598,-3.508532,AV602,2023-04-12,2023-04-12T18:16:08Z
