year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,4,12,12,57,14,40.452827,-3.502942,AV579,2023-04-12,2023-04-12T12:57:14Z
23,4,12,13,11,48,40.453548,-3.508414,AV579,2023-04-12,2023-04-12T13:11:48Z
23,4,12,13,26,55,40.453544,-3.508469,AV579,2023-04-12,2023-04-12T13:26:55Z
23,4,12,13,42,2,40.453517,-3.508395,AV579,2023-04-12,2023-04-12T13:42:02Z
23,4,12,13,57,9,40.453533,-3.508443,AV579,2023-04-12,2023-04-12T13:57:09Z
23,4,12,14,12,16,40.453605,-3.508383,AV579,2023-04-12,2023-04-12T14:12:16Z
23,4,12,14,27,25,40.453548,-3.508598,AV579,2023-04-12,2023-04-12T14:27:25Z
23,4,12,14,42,35,40.453533,-3.508552,AV579,2023-04-12,2023-04-12T14:42:35Z
23,4,12,14,57,37,40.453536,-3.508418,AV579,2023-04-12,2023-04-12T14:57:37Z
23,4,12,15,12,44,40.453601,-3.508537,AV579,2023-04-12,2023-04-12T15:12:44Z
23,4,12,15,27,50,40.45359,-3.508496,AV579,2023-04-12,2023-04-12T15:27:50Z
23,4,12,15,42,57,40.453605,-3.508605,AV579,2023-04-12,2023-04-12T15:42:57Z
23,4,12,15,58,8,40.453765,-3.508719,AV579,2023-04-12,2023-04-12T15:58:08Z
23,4,12,16,13,19,40.453536,-3.508492,AV579,2023-04-12,2023-04-12T16:13:19Z
23,4,12,16,28,23,40.453746,-3.509032,AV579,2023-04-12,2023-04-12T16:28:23Z
23,4,12,16,43,25,40.453529,-3.508503,AV579,2023-04-12,2023-04-12T16:43:25Z
23,4,12,16,58,31,40.453582,-3.508496,AV579,2023-04-12,2023-04-12T16:58:31Z
23,4,12,17,13,40,40.453559,-3.508319,AV579,2023-04-12,2023-04-12T17:13:40Z
23,4,12,17,28,51,40.453506,-3.508755,AV579,2023-04-12,2023-04-12T17:28:51Z
23,4,12,17,43,54,40.453514,-3.508571,AV579,2023-04-12,2023-04-12T17:43:54Z
23,4,12,17,59,0,40.453575,-3.508504,AV579,2023-04-12,2023-04-12T17:59:00Z
23,4,12,18,14,4,40.453536,-3.508471,AV579,2023-04-12,2023-04-12T18:14:04Z
23,4,12,18,29,11,40.453582,-3.508587,AV579,2023-04-12,2023-04-12T18:29:11Z
23,4,12,18,44,18,40.453617,-3.508589,AV579,2023-04-12,2023-04-12T18:44:18Z
23,4,12,18,59,26,40.453544,-3.508594,AV579,2023-04-12,2023-04-12T18:59:26Z
23,4,12,19,14,33,40.453575,-3.508419,AV579,2023-04-12,2023-04-12T19:14:33Z
23,4,12,19,29,38,40.453617,-3.508641,AV579,2023-04-12,2023-04-12T19:29:38Z
23,4,12,19,44,46,40.453742,-3.508483,AV579,2023-04-12,2023-04-12T19:44:46Z
23,4,12,19,59,54,40.453529,-3.508477,AV579,2023-04-12,2023-04-12T19:59:54Z
23,4,12,20,15,1,40.453514,-3.508518,AV579,2023-04-12,2023-04-12T20:15:01Z
