year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,4,12,13,3,29,40.457374,-3.512351,AV608,2023-04-12,2023-04-12T13:03:29Z
23,4,12,13,33,25,40.464569,-3.537904,AV608,2023-04-12,2023-04-12T13:33:25Z
23,4,12,13,48,1,40.453544,-3.508597,AV608,2023-04-12,2023-04-12T13:48:01Z
23,4,12,14,2,26,40.453529,-3.50864,AV608,2023-04-12,2023-04-12T14:02:26Z
23,4,12,14,17,13,40.453495,-3.508565,AV608,2023-04-12,2023-04-12T14:17:13Z
23,4,12,14,32,16,40.453517,-3.508347,AV608,2023-04-12,2023-04-12T14:32:16Z
23,4,12,14,47,15,40.453575,-3.508445,AV608,2023-04-12,2023-04-12T14:47:15Z
23,4,12,15,2,0,40.453506,-3.508471,AV608,2023-04-12,2023-04-12T15:02:00Z
23,4,12,15,16,58,40.453422,-3.508431,AV608,2023-04-12,2023-04-12T15:16:58Z
23,4,12,15,31,50,40.45359,-3.508477,AV608,2023-04-12,2023-04-12T15:31:50Z
23,4,12,15,46,50,40.453453,-3.508572,AV608,2023-04-12,2023-04-12T15:46:50Z
23,4,12,16,1,45,40.453533,-3.508535,AV608,2023-04-12,2023-04-12T16:01:45Z
23,4,12,16,17,26,40.453575,-3.508602,AV608,2023-04-12,2023-04-12T16:17:26Z
23,4,12,16,31,28,40.453571,-3.50857,AV608,2023-04-12,2023-04-12T16:31:28Z
23,4,12,16,46,27,40.453666,-3.508627,AV608,2023-04-12,2023-04-12T16:46:27Z
23,4,12,17,1,23,40.453403,-3.508895,AV608,2023-04-12,2023-04-12T17:01:23Z
23,4,12,17,16,26,40.453514,-3.508556,AV608,2023-04-12,2023-04-12T17:16:26Z
23,4,12,17,31,20,40.45354,-3.508448,AV608,2023-04-12,2023-04-12T17:31:20Z
23,4,12,17,46,8,40.453571,-3.508481,AV608,2023-04-12,2023-04-12T17:46:08Z
23,4,12,18,1,7,40.453525,-3.508418,AV608,2023-04-12,2023-04-12T18:01:07Z
23,4,12,18,15,55,40.453472,-3.508466,AV608,2023-04-12,2023-04-12T18:15:55Z
23,4,12,18,30,50,40.453598,-3.50854,AV608,2023-04-12,2023-04-12T18:30:50Z
23,4,12,18,45,46,40.453514,-3.508467,AV608,2023-04-12,2023-04-12T18:45:46Z
23,4,12,19,0,43,40.453372,-3.508493,AV608,2023-04-12,2023-04-12T19:00:43Z
23,4,12,19,15,37,40.45362,-3.508622,AV608,2023-04-12,2023-04-12T19:15:37Z
23,4,12,19,30,33,40.453571,-3.50854,AV608,2023-04-12,2023-04-12T19:30:33Z
23,4,12,19,45,38,40.453605,-3.508466,AV608,2023-04-12,2023-04-12T19:45:38Z
23,4,12,20,0,24,40.453609,-3.508419,AV608,2023-04-12,2023-04-12T20:00:24Z
23,4,12,20,15,20,40.453533,-3.508474,AV608,2023-04-12,2023-04-12T20:15:20Z
23,4,12,20,30,15,40.453529,-3.508508,AV608,2023-04-12,2023-04-12T20:30:15Z
23,4,12,20,45,9,40.453533,-3.508579,AV608,2023-04-12,2023-04-12T20:45:09Z
