year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,4,14,7,26,2,40.453613,-3.508425,AV593,2023-04-14,2023-04-14T07:26:02Z
23,4,14,7,40,19,40.453502,-3.508334,AV593,2023-04-14,2023-04-14T07:40:19Z
23,4,14,7,55,10,40.453498,-3.508391,AV593,2023-04-14,2023-04-14T07:55:10Z
23,4,14,8,10,14,40.453521,-3.50847,AV593,2023-04-14,2023-04-14T08:10:14Z
23,4,14,8,25,19,40.453392,-3.508505,AV593,2023-04-14,2023-04-14T08:25:19Z
23,4,14,8,40,24,40.453464,-3.508516,AV593,2023-04-14,2023-04-14T08:40:24Z
23,4,14,10,54,31,40.453479,-3.508461,AV593,2023-04-14,2023-04-14T10:54:31Z
23,4,14,11,9,1,40.453563,-3.508376,AV593,2023-04-14,2023-04-14T11:09:01Z
23,4,14,11,24,4,40.453472,-3.508397,AV593,2023-04-14,2023-04-14T11:24:04Z
23,4,14,11,39,6,40.453491,-3.508441,AV593,2023-04-14,2023-04-14T11:39:06Z
23,4,14,11,54,8,40.453529,-3.508531,AV593,2023-04-14,2023-04-14T11:54:08Z
23,4,14,12,9,12,40.453521,-3.508556,AV593,2023-04-14,2023-04-14T12:09:12Z
23,4,14,12,24,13,40.453529,-3.508474,AV593,2023-04-14,2023-04-14T12:24:13Z
23,4,14,12,39,15,40.453636,-3.508679,AV593,2023-04-14,2023-04-14T12:39:15Z
23,4,14,12,54,18,40.453563,-3.508597,AV593,2023-04-14,2023-04-14T12:54:18Z
23,4,14,13,9,20,40.45359,-3.508636,AV593,2023-04-14,2023-04-14T13:09:20Z
23,4,14,13,24,22,40.453567,-3.508507,AV593,2023-04-14,2023-04-14T13:24:22Z
23,4,14,13,39,25,40.453586,-3.508534,AV593,2023-04-14,2023-04-14T13:39:25Z
23,4,14,13,54,27,40.453548,-3.508483,AV593,2023-04-14,2023-04-14T13:54:27Z
23,4,14,14,9,29,40.453567,-3.508472,AV593,2023-04-14,2023-04-14T14:09:29Z
23,4,14,14,24,35,40.453514,-3.508509,AV593,2023-04-14,2023-04-14T14:24:35Z
23,4,14,14,39,35,40.453536,-3.508522,AV593,2023-04-14,2023-04-14T14:39:35Z
23,4,14,14,54,37,40.453174,-3.505813,AV593,2023-04-14,2023-04-14T14:54:37Z
23,4,14,15,9,39,40.452301,-3.498798,AV593,2023-04-14,2023-04-14T15:09:39Z
23,4,14,15,24,41,40.458732,-3.495062,AV593,2023-04-14,2023-04-14T15:24:41Z
23,4,14,15,39,51,40.458221,-3.490813,AV593,2023-04-14,2023-04-14T15:39:51Z
23,4,14,15,54,49,40.456974,-3.489149,AV593,2023-04-14,2023-04-14T15:54:49Z
23,4,14,16,9,56,40.457389,-3.489268,AV593,2023-04-14,2023-04-14T16:09:56Z
23,4,14,16,25,3,40.455398,-3.51094,AV593,2023-04-14,2023-04-14T16:25:03Z
23,4,14,16,39,53,40.447074,-3.503981,AV593,2023-04-14,2023-04-14T16:39:53Z
23,4,14,16,55,13,40.443931,-3.488548,AV593,2023-04-14,2023-04-14T16:55:13Z
23,4,14,17,10,23,40.443855,-3.488578,AV593,2023-04-14,2023-04-14T17:10:23Z
23,4,14,17,25,20,40.443664,-3.488727,AV593,2023-04-14,2023-04-14T17:25:20Z
23,4,14,17,40,9,40.443775,-3.488742,AV593,2023-04-14,2023-04-14T17:40:09Z
23,4,14,18,10,48,40.434349,-3.568374,AV593,2023-04-14,2023-04-14T18:10:48Z
23,4,14,18,25,20,40.434486,-3.567451,AV593,2023-04-14,2023-04-14T18:25:20Z
23,4,14,18,40,27,40.434913,-3.567615,AV593,2023-04-14,2023-04-14T18:40:27Z
23,4,14,18,55,19,40.435009,-3.568612,AV593,2023-04-14,2023-04-14T18:55:19Z
23,4,14,19,10,18,40.43441,-3.567872,AV593,2023-04-14,2023-04-14T19:10:18Z
23,4,14,19,25,49,40.434532,-3.567837,AV593,2023-04-14,2023-04-14T19:25:49Z
23,4,14,19,40,21,40.434482,-3.568019,AV593,2023-04-14,2023-04-14T19:40:21Z
23,4,14,19,55,27,40.434463,-3.567776,AV593,2023-04-14,2023-04-14T19:55:27Z
23,4,14,20,10,31,40.410346,-3.540868,AV593,2023-04-14,2023-04-14T20:10:31Z
23,4,14,20,25,35,40.2765,-3.690922,AV593,2023-04-14,2023-04-14T20:25:35Z
23,4,14,20,40,34,40.084503,-3.637462,AV593,2023-04-14,2023-04-14T20:40:34Z
23,4,14,20,55,36,39.948505,-3.500055,AV593,2023-04-14,2023-04-14T20:55:36Z
23,4,14,21,10,38,39.764396,-3.480993,AV593,2023-04-14,2023-04-14T21:10:38Z
23,4,14,21,25,38,39.567378,-3.514644,AV593,2023-04-14,2023-04-14T21:25:38Z
23,4,14,21,40,44,39.372646,-3.494297,AV593,2023-04-14,2023-04-14T21:40:44Z
23,4,14,21,55,44,39.274673,-3.447835,AV593,2023-04-14,2023-04-14T21:55:44Z
23,4,14,22,10,52,39.125679,-3.378064,AV593,2023-04-14,2023-04-14T22:10:52Z
23,4,14,22,25,51,38.92284,-3.388148,AV593,2023-04-14,2023-04-14T22:25:51Z
23,4,14,22,40,54,38.768959,-3.405564,AV593,2023-04-14,2023-04-14T22:40:54Z
23,4,14,22,56,4,38.591041,-3.471451,AV593,2023-04-14,2023-04-14T22:56:04Z
23,4,14,23,26,17,38.282367,-3.607564,AV593,2023-04-14,2023-04-14T23:26:17Z
23,4,14,23,41,40,38.281887,-3.607394,AV593,2023-04-14,2023-04-14T23:41:40Z
23,4,14,23,56,14,38.281848,-3.607181,AV593,2023-04-14,2023-04-14T23:56:14Z
23,4,15,0,11,16,38.282001,-3.607481,AV593,2023-04-15,2023-04-15T00:11:16Z
23,4,15,0,26,25,38.282077,-3.607671,AV593,2023-04-15,2023-04-15T00:26:25Z
23,4,15,0,41,21,38.282157,-3.607761,AV593,2023-04-15,2023-04-15T00:41:21Z
23,4,15,0,56,25,38.281959,-3.607829,AV593,2023-04-15,2023-04-15T00:56:25Z
23,4,15,1,11,54,38.282306,-3.607938,AV593,2023-04-15,2023-04-15T01:11:54Z
23,4,15,1,26,30,38.28207,-3.607637,AV593,2023-04-15,2023-04-15T01:26:30Z
23,4,15,1,41,38,38.282009,-3.60774,AV593,2023-04-15,2023-04-15T01:41:38Z
23,4,15,1,56,51,38.282077,-3.608009,AV593,2023-04-15,2023-04-15T01:56:51Z
23,4,15,2,11,40,38.281898,-3.607666,AV593,2023-04-15,2023-04-15T02:11:40Z
23,4,15,2,26,50,38.281818,-3.607909,AV593,2023-04-15,2023-04-15T02:26:50Z
23,4,15,2,41,46,38.28197,-3.607779,AV593,2023-04-15,2023-04-15T02:41:46Z
23,4,15,2,56,53,38.281852,-3.607658,AV593,2023-04-15,2023-04-15T02:56:53Z
23,4,15,3,12,8,38.282234,-3.6077,AV593,2023-04-15,2023-04-15T03:12:08Z
23,4,15,3,26,48,38.179218,-3.69612,AV593,2023-04-15,2023-04-15T03:26:48Z
23,4,15,3,41,50,38.030441,-3.774793,AV593,2023-04-15,2023-04-15T03:41:50Z
23,4,15,3,57,1,37.845409,-3.763661,AV593,2023-04-15,2023-04-15T03:57:01Z
23,4,15,4,12,1,37.703727,-3.636492,AV593,2023-04-15,2023-04-15T04:12:01Z
23,4,15,4,27,4,37.53643,-3.635913,AV593,2023-04-15,2023-04-15T04:27:04Z
23,4,15,4,42,2,37.38985,-3.582299,AV593,2023-04-15,2023-04-15T04:42:02Z
23,4,15,4,57,4,37.228385,-3.638154,AV593,2023-04-15,2023-04-15T04:57:04Z
23,4,15,5,12,47,37.2224,-3.635568,AV593,2023-04-15,2023-04-15T05:12:47Z
23,4,15,5,27,29,37.222229,-3.635497,AV593,2023-04-15,2023-04-15T05:27:29Z
