year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,1,25,10,58,1,37.154592,-3.087338,AV599,2023-01-25,2023-01-25T10:58:01Z
23,1,25,11,27,34,37.1546784,-3.0872442,AV599,2023-01-25,2023-01-25T11:27:34Z
23,1,25,11,57,39,37.15464,-3.0873306,AV599,2023-01-25,2023-01-25T11:57:39Z
23,1,25,12,27,44,37.1534688,-3.0912432,AV599,2023-01-25,2023-01-25T12:27:44Z
23,1,25,12,58,0,37.1539136,-3.0922954,AV599,2023-01-25,2023-01-25T12:58:00Z
23,1,25,13,28,31,37.1556032,-3.0962022,AV599,2023-01-25,2023-01-25T13:28:31Z
23,1,25,13,57,50,37.15376,-3.0973996,AV599,2023-01-25,2023-01-25T13:57:50Z
23,1,25,14,27,50,37.152992,-3.09645,AV599,2023-01-25,2023-01-25T14:27:50Z
23,1,25,14,57,54,37.1528128,-3.0960816,AV599,2023-01-25,2023-01-25T14:57:54Z
23,1,25,15,27,58,37.1516672,-3.0898938,AV599,2023-01-25,2023-01-25T15:27:58Z
23,1,25,16,58,56,37.154592,-3.0872266,AV599,2023-01-25,2023-01-25T16:58:56Z
23,1,25,17,28,57,37.1545408,-3.0870668,AV599,2023-01-25,2023-01-25T17:28:57Z
23,1,25,20,29,0,37.1546368,-3.0872784,AV599,2023-01-25,2023-01-25T20:29:00Z
23,1,25,20,58,59,37.1547712,-3.0872908,AV599,2023-01-25,2023-01-25T20:58:59Z
23,1,25,21,29,16,37.1544832,-3.0874268,AV599,2023-01-25,2023-01-25T21:29:16Z
23,1,25,22,59,20,37.1545632,-3.0873754,AV599,2023-01-25,2023-01-25T22:59:20Z
23,1,25,23,29,25,37.1545152,-3.0873364,AV599,2023-01-25,2023-01-25T23:29:25Z
23,1,26,3,30,18,37.1545856,-3.0873318,AV599,2023-01-26,2023-01-26T03:30:18Z
23,1,26,4,30,7,37.1545248,-3.0873244,AV599,2023-01-26,2023-01-26T04:30:07Z
23,1,26,7,30,32,37.1546304,-3.0871668,AV599,2023-01-26,2023-01-26T07:30:32Z
23,1,26,8,0,44,37.1545504,-3.0873242,AV599,2023-01-26,2023-01-26T08:00:44Z
23,1,26,8,30,33,37.1544736,-3.0872116,AV599,2023-01-26,2023-01-26T08:30:33Z
23,1,26,9,1,14,37.1544896,-3.0872378,AV599,2023-01-26,2023-01-26T09:01:14Z
23,1,26,9,30,45,37.1548384,-3.087257,AV599,2023-01-26,2023-01-26T09:30:45Z
23,1,26,10,0,48,37.1545792,-3.087359,AV599,2023-01-26,2023-01-26T10:00:48Z
23,1,26,10,30,52,37.1547168,-3.0873888,AV599,2023-01-26,2023-01-26T10:30:52Z
23,1,26,11,0,55,37.1544,-3.0874618,AV599,2023-01-26,2023-01-26T11:00:55Z
23,1,26,11,31,0,37.1487712,-3.0929926,AV599,2023-01-26,2023-01-26T11:31:00Z
23,1,26,12,1,3,37.1495616,-3.0966048,AV599,2023-01-26,2023-01-26T12:01:03Z
23,1,26,12,31,9,37.1506016,-3.101402,AV599,2023-01-26,2023-01-26T12:31:09Z
23,1,26,13,1,10,37.1505536,-3.1036842,AV599,2023-01-26,2023-01-26T13:01:10Z
23,1,26,13,31,15,37.1508704,-3.1055718,AV599,2023-01-26,2023-01-26T13:31:15Z
23,1,26,14,1,19,37.151104,-3.1051584,AV599,2023-01-26,2023-01-26T14:01:19Z
23,1,26,14,31,24,37.1509824,-3.1035334,AV599,2023-01-26,2023-01-26T14:31:24Z
23,1,26,15,1,29,37.1519136,-3.0972116,AV599,2023-01-26,2023-01-26T15:01:29Z
23,1,26,15,31,37,37.1534784,-3.0880528,AV599,2023-01-26,2023-01-26T15:31:37Z
23,1,26,16,1,49,37.154464,-3.0872084,AV599,2023-01-26,2023-01-26T16:01:49Z
23,1,26,16,31,55,37.1546112,-3.0872524,AV599,2023-01-26,2023-01-26T16:31:55Z
23,1,26,19,32,24,37.154592,-3.0872918,AV599,2023-01-26,2023-01-26T19:32:24Z
23,1,26,20,2,34,37.1545952,-3.087041,AV599,2023-01-26,2023-01-26T20:02:34Z
23,1,26,20,32,46,37.154576,-3.0873852,AV599,2023-01-26,2023-01-26T20:32:46Z
23,1,26,21,2,40,37.1546304,-3.08737,AV599,2023-01-26,2023-01-26T21:02:40Z
23,1,26,21,32,59,37.1545984,-3.0872922,AV599,2023-01-26,2023-01-26T21:32:59Z
23,1,26,22,3,28,37.154592,-3.0871024,AV599,2023-01-26,2023-01-26T22:03:28Z
