"id","year","month","day","hour","minute","second","lat","long","id_gps"
"1578120",23,1,20,11,35,10,36.969196,-3.456903,"AV614"
"1643554",23,1,20,11,41,19,36.969085,-3.458377,"AV614"
"2010504",23,1,20,12,12,43,36.970752,-3.46457,"AV614"
"2076163",23,1,20,12,18,52,36.971405,-3.465005,"AV614"
"2105912",23,1,20,12,24,25,36.97195,-3.465337,"AV614"
"2172128",23,1,20,12,30,35,36.973106,-3.464191,"AV614"
"2237781",23,1,20,12,36,44,37.019687,-3.487959,"AV614"
"2303758",23,1,20,12,42,54,36.97166,-3.456206,"AV614"
"2369028",23,1,20,12,49,3,36.970069,-3.454986,"AV614"
"2434459",23,1,20,12,55,12,36.968879,-3.453208,"AV614"
"2473210",23,1,20,13,0,54,36.96545,-3.454723,"AV614"
"2524465",23,1,20,13,6,49,36.965099,-3.455573,"AV614"
"2582255",23,1,20,13,12,50,36.96466,-3.455867,"AV614"
"2590710",23,1,20,13,18,2,36.964912,-3.457276,"AV614"
"2607213",23,1,20,13,23,22,36.965297,-3.45686,"AV614"
"2665556",23,1,20,13,29,23,36.965148,-3.457069,"AV614"
"2708402",23,1,20,13,35,9,36.965457,-3.45734,"AV614"
"2773778",23,1,20,13,41,18,36.965332,-3.456702,"AV614"
"2812457",23,1,20,13,47,0,36.966312,-3.456405,"AV614"
"2874620",23,1,20,13,53,6,36.966953,-3.45585,"AV614"
"2940080",23,1,20,13,59,15,36.966987,-3.455327,"AV614"
"3005770",23,1,20,14,5,25,36.968891,-3.454968,"AV614"
"3057636",23,1,20,14,11,21,36.969181,-3.455385,"AV614"
"3094934",23,1,20,14,17,2,36.968631,-3.455386,"AV614"
"3136793",23,1,20,14,22,48,36.968669,-3.455409,"AV614"
"3181241",23,1,20,14,28,36,36.968852,-3.455588,"AV614"
"3221255",23,1,20,14,34,20,36.968914,-3.455425,"AV614"
"3276790",23,1,20,14,40,19,36.96891,-3.45528,"AV614"
"3285242",23,1,20,14,45,31,36.968284,-3.45504,"AV614"
"3293731",23,1,20,14,50,43,36.968589,-3.454969,"AV614"
"3301229",23,1,20,14,55,54,36.969215,-3.45516,"AV614"
"3317846",23,1,20,15,1,15,36.969501,-3.454957,"AV614"
"3336190",23,1,20,15,6,37,36.96986,-3.455128,"AV614"
"3357176",23,1,20,15,12,2,36.970367,-3.455296,"AV614"
"3403635",23,1,20,15,17,52,36.971008,-3.455375,"AV614"
"3469177",23,1,20,15,24,2,36.970966,-3.455471,"AV614"
"3476683",23,1,20,15,29,13,36.969741,-3.455137,"AV614"
"3493120",23,1,20,15,34,34,36.967235,-3.454015,"AV614"
"3500657",23,1,20,15,39,45,36.964271,-3.456022,"AV614"
"3542137",23,1,20,15,45,31,36.964134,-3.455943,"AV614"
"3557757",23,1,20,15,50,51,36.965751,-3.455361,"AV614"
"3565263",23,1,20,15,56,2,36.968757,-3.453898,"AV614"
"3572780",23,1,20,16,1,13,36.969978,-3.454713,"AV614"
"3580296",23,1,20,16,6,25,36.970874,-3.455142,"AV614"
"3597335",23,1,20,16,11,46,36.971923,-3.456244,"AV614"
"3613909",23,1,20,16,17,7,36.971351,-3.455949,"AV614"
"3663860",23,1,20,16,23,1,36.97092,-3.455945,"AV614"
"3674345",23,1,20,16,28,15,36.970142,-3.455875,"AV614"
"3683877",23,1,20,16,33,28,36.969238,-3.455473,"AV614"
"3697357",23,1,20,16,38,46,36.967857,-3.454725,"AV614"
"3704922",23,1,20,16,43,57,36.965263,-3.455907,"AV614"
"3712469",23,1,20,16,49,8,36.963451,-3.45643,"AV614"
"3724034",23,1,20,16,54,24,36.963493,-3.45624,"AV614"
"3731620",23,1,20,16,59,35,36.963653,-3.456754,"AV614"
"3739208",23,1,20,17,4,47,36.964134,-3.457501,"AV614"
"3747740",23,1,20,17,9,59,36.963981,-3.457459,"AV614"
"3756270",23,1,20,17,15,11,36.964366,-3.457144,"AV614"
"3763813",23,1,20,17,20,23,36.964622,-3.457385,"AV614"
"3772354",23,1,20,17,25,35,36.965591,-3.456826,"AV614"
"3837696",23,1,20,17,31,45,36.965942,-3.455842,"AV614"
"3879785",23,1,20,17,37,31,36.966117,-3.455334,"AV614"
"3893289",23,1,20,17,42,48,36.967033,-3.453974,"AV614"
"3902829",23,1,20,17,48,1,36.96949,-3.454808,"AV614"
"3917974",23,1,20,17,53,21,36.970809,-3.455282,"AV614"
"3942425",23,1,20,17,58,50,36.971721,-3.456068,"AV614"
"4007852",23,1,20,18,5,0,36.971031,-3.456388,"AV614"
"4019374",23,1,20,18,10,15,36.970512,-3.456929,"AV614"
"4026925",23,1,20,18,15,26,36.969196,-3.456727,"AV614"
"4036481",23,1,20,18,20,40,36.968338,-3.457671,"AV614"
"4046082",23,1,20,18,25,53,36.967979,-3.459435,"AV614"
"4055632",23,1,20,18,31,7,36.968101,-3.459882,"AV614"
"4065171",23,1,20,18,36,21,36.968048,-3.459825,"AV614"
"4074702",23,1,20,18,41,34,36.968025,-3.459878,"AV614"
"4084229",23,1,20,18,46,48,36.967643,-3.46062,"AV614"
"4101936",23,1,20,18,52,10,36.967338,-3.46118,"AV614"
"4119911",23,1,20,18,57,32,36.967262,-3.461352,"AV614"
"4167974",23,1,20,19,3,24,36.967453,-3.460537,"AV614"
"4233651",23,1,20,19,9,34,36.967529,-3.460329,"AV614"
"4752183",23,1,20,19,53,40,36.967937,-3.460082,"AV614"
"17157074",23,1,21,13,15,19,36.96775,-3.460351,"AV614"
"17297849",23,1,21,13,27,47,36.967189,-3.460273,"AV614"
"17363661",23,1,21,13,33,57,36.967121,-3.460372,"AV614"
"17429594",23,1,21,13,40,7,36.967185,-3.460314,"AV614"
"17495650",23,1,21,13,46,17,36.967048,-3.460311,"AV614"
"17636998",23,1,21,13,58,46,36.967151,-3.459923,"AV614"
"17647625",23,1,21,14,4,0,36.967895,-3.458275,"AV614"
"17697009",23,1,21,14,9,53,36.969825,-3.457303,"AV614"
"17762523",23,1,21,14,16,3,36.971679,-3.456336,"AV614"
