"id","year","month","day","hour","minute","second","lat","long","id_gps"
"291483",23,1,17,10,20,34,36.954296,-3.329882,"AV609"
"356864",23,1,17,10,26,31,36.953037,-3.330609,"AV609"
"422652",23,1,17,10,32,29,36.952617,-3.330904,"AV609"
"491518",23,1,17,10,38,29,36.950958,-3.331891,"AV609"
"531163",23,1,17,10,44,1,36.949451,-3.332136,"AV609"
"596548",23,1,17,10,49,58,36.947368,-3.331663,"AV609"
"700269",23,1,17,11,1,26,36.944957,-3.331733,"AV609"
"716301",23,1,17,11,6,34,36.943634,-3.331464,"AV609"
"723809",23,1,17,11,11,33,36.943439,-3.331396,"AV609"
"730842",23,1,17,11,16,31,36.943256,-3.331235,"AV609"
"737867",23,1,17,11,21,30,36.943225,-3.33112,"AV609"
"752016",23,1,17,11,26,37,36.943164,-3.331207,"AV609"
"759042",23,1,17,11,31,35,36.943279,-3.331079,"AV609"
"793209",23,1,17,11,37,2,36.943122,-3.331627,"AV609"
"801210",23,1,17,11,42,2,36.943553,-3.3311,"AV609"
"810197",23,1,17,11,47,3,36.943351,-3.331235,"AV609"
"817209",23,1,17,11,52,2,36.943248,-3.331115,"AV609"
"824242",23,1,17,11,57,1,36.943546,-3.331529,"AV609"
"867869",23,1,17,12,2,37,36.943653,-3.331258,"AV609"
"874886",23,1,17,12,7,35,36.943168,-3.331287,"AV609"
"881910",23,1,17,12,12,34,36.943145,-3.331261,"AV609"
"888933",23,1,17,12,17,33,36.943214,-3.331293,"AV609"
"895963",23,1,17,12,22,32,36.943519,-3.331532,"AV609"
"948826",23,1,17,12,28,18,36.943538,-3.331487,"AV609"
"988631",23,1,17,12,33,49,36.942951,-3.331564,"AV609"
"996135",23,1,17,12,38,49,36.943351,-3.33104,"AV609"
"1003653",23,1,17,12,43,48,36.943634,-3.331252,"AV609"
"1016760",23,1,17,12,48,53,36.943046,-3.331223,"AV609"
"1031833",23,1,17,12,54,0,36.943305,-3.331074,"AV609"
"1045958",23,1,17,12,59,6,36.943412,-3.33106,"AV609"
"1053501",23,1,17,13,4,5,36.943267,-3.331362,"AV609"
"1087519",23,1,17,13,9,31,36.943664,-3.331052,"AV609"
"1096094",23,1,17,13,14,32,36.943733,-3.331097,"AV609"
"1132481",23,1,17,13,20,1,36.944149,-3.331464,"AV609"
"1149486",23,1,17,13,25,10,36.944149,-3.331548,"AV609"
"1164633",23,1,17,13,30,17,36.94421,-3.331378,"AV609"
"1173895",23,1,17,13,35,18,36.944175,-3.331417,"AV609"
"1220003",23,1,17,13,40,56,36.94411,-3.33146,"AV609"
"1235992",23,1,17,13,46,4,36.943996,-3.331404,"AV609"
"1277038",23,1,17,13,51,37,36.944126,-3.331218,"AV609"
"1331665",23,1,17,13,57,24,36.944099,-3.331221,"AV609"
"1397291",23,1,17,14,3,22,36.944206,-3.331076,"AV609"
"1435255",23,1,17,14,8,52,36.944747,-3.330172,"AV609"
"1483901",23,1,17,14,14,33,36.9454,-3.32929,"AV609"
"1491934",23,1,17,14,19,33,36.944877,-3.329919,"AV609"
"1514537",23,1,17,14,24,48,36.944873,-3.33027,"AV609"
"1526530",23,1,17,14,29,52,36.944828,-3.330974,"AV609"
"1533575",23,1,17,14,34,50,36.944683,-3.332554,"AV609"
"1540620",23,1,17,14,39,50,36.944091,-3.333197,"AV609"
"1558599",23,1,17,14,45,0,36.943939,-3.333001,"AV609"
"1567641",23,1,17,14,50,0,36.943778,-3.333749,"AV609"
"1574682",23,1,17,14,54,59,36.944229,-3.333683,"AV609"
"1581734",23,1,17,14,59,58,36.944133,-3.333778,"AV609"
"1588779",23,1,17,15,4,58,36.944355,-3.333189,"AV609"
"1600823",23,1,17,15,10,2,36.944683,-3.332911,"AV609"
"1618855",23,1,17,15,15,12,36.944602,-3.332821,"AV609"
"1630091",23,1,17,15,20,15,36.94411,-3.333117,"AV609"
"1644370",23,1,17,15,25,21,36.944438,-3.332777,"AV609"
"1651421",23,1,17,15,30,19,36.944446,-3.332903,"AV609"
"1658474",23,1,17,15,35,18,36.944267,-3.333077,"AV609"
"1667030",23,1,17,15,40,19,36.944217,-3.333559,"AV609"
"1682351",23,1,17,15,45,27,36.944076,-3.333381,"AV609"
"1692393",23,1,17,15,50,28,36.944168,-3.333553,"AV609"
"1701443",23,1,17,15,55,29,36.944141,-3.333518,"AV609"
"1758800",23,1,17,16,1,19,36.944171,-3.333442,"AV609"
"1767824",23,1,17,16,6,20,36.944171,-3.333398,"AV609"
"1782236",23,1,17,16,11,27,36.944156,-3.333488,"AV609"
"1847572",23,1,17,16,17,25,36.94411,-3.333403,"AV609"
"1913090",23,1,17,16,23,23,36.944137,-3.333368,"AV609"
"1978812",23,1,17,16,29,21,36.944084,-3.333247,"AV609"
"2032773",23,1,17,16,35,7,36.944137,-3.333291,"AV609"
"2098565",23,1,17,16,41,5,36.944,-3.333234,"AV609"
"2164470",23,1,17,16,47,3,36.944145,-3.333932,"AV609"
"2230485",23,1,17,16,53,1,36.944011,-3.333103,"AV609"
"2296552",23,1,17,16,58,59,36.944034,-3.33328,"AV609"
"2362692",23,1,17,17,4,57,36.944053,-3.333311,"AV609"
"2427937",23,1,17,17,10,55,36.944103,-3.333417,"AV609"
"2490301",23,1,17,17,16,50,36.944137,-3.333503,"AV609"
"2555614",23,1,17,17,22,48,36.944046,-3.333427,"AV609"
"2594029",23,1,17,17,28,19,36.944091,-3.33329,"AV609"
"2609971",23,1,17,17,33,27,36.944065,-3.333377,"AV609"
"2618575",23,1,17,17,38,27,36.944007,-3.333353,"AV609"
"2647309",23,1,17,17,43,49,36.943977,-3.333399,"AV609"
"2672289",23,1,17,17,49,6,36.943988,-3.333332,"AV609"
"2684480",23,1,17,17,54,10,36.944061,-3.333379,"AV609"
"2701517",23,1,17,17,59,19,36.943992,-3.33327,"AV609"
"2720525",23,1,17,18,4,30,36.944034,-3.333271,"AV609"
"2750501",23,1,17,18,9,52,36.943977,-3.33338,"AV609"
