"id","year","month","day","hour","minute","second","lat","long","id_gps"
"62526",23,2,10,9,12,50,37.073295,-2.545933,"AV615"
"70462",23,2,10,9,18,2,37.073448,-2.54588,"AV615"
"77421",23,2,10,9,23,14,37.073425,-2.545983,"AV615"
"136391",23,2,10,9,29,19,37.076107,-2.545874,"AV615"
"202214",23,2,10,9,35,30,37.076332,-2.545939,"AV615"
"239277",23,2,10,9,41,12,37.076103,-2.545898,"AV615"
"293946",23,2,10,9,47,11,37.076133,-2.545823,"AV615"
"342084",23,2,10,9,53,4,37.076019,-2.545898,"AV615"
"366937",23,2,10,9,58,33,37.075981,-2.545891,"AV615"
"384885",23,2,10,10,3,55,37.075984,-2.545876,"AV615"
"398991",23,2,10,10,9,13,37.076011,-2.545935,"AV615"
"406960",23,2,10,10,14,25,37.076,-2.545899,"AV615"
"423766",23,2,10,10,19,47,37.076042,-2.545869,"AV615"
"436906",23,2,10,10,25,4,37.076026,-2.54588,"AV615"
"445870",23,2,10,10,30,17,37.076061,-2.546117,"AV615"
"459020",23,2,10,10,35,35,37.076045,-2.545931,"AV615"
"499601",23,2,10,10,41,20,37.076103,-2.545941,"AV615"
"537377",23,2,10,10,47,2,37.076103,-2.545934,"AV615"
"584242",23,2,10,10,52,53,37.076145,-2.545986,"AV615"
"601579",23,2,10,10,58,14,37.076118,-2.545961,"AV615"
"663668",23,2,10,11,4,20,37.076148,-2.545982,"AV615"
"728985",23,2,10,11,10,29,37.076145,-2.545947,"AV615"
"755597",23,2,10,11,15,59,37.076133,-2.545916,"AV615"
"821593",23,2,10,11,22,9,37.075958,-2.545964,"AV615"
"829586",23,2,10,11,27,20,37.076362,-2.546383,"AV615"
"895083",23,2,10,11,33,31,37.075771,-2.545916,"AV615"
"961295",23,2,10,11,39,41,37.076416,-2.545804,"AV615"
"1013243",23,2,10,11,45,37,37.076194,-2.545897,"AV615"
"1058108",23,2,10,11,51,26,37.07619,-2.545905,"AV615"
"1074068",23,2,10,11,56,46,37.076171,-2.545857,"AV615"
"1121350",23,2,10,12,2,37,37.076221,-2.545852,"AV615"
"1158574",23,2,10,12,8,18,37.075973,-2.546,"AV615"
"1224706",23,2,10,12,14,27,37.076927,-2.545952,"AV615"
"1268543",23,2,10,12,20,15,37.078052,-2.545187,"AV615"
"1334272",23,2,10,12,26,25,37.079795,-2.54385,"AV615"
"1399569",23,2,10,12,32,35,37.079677,-2.542596,"AV615"
"1463395",23,2,10,12,38,43,37.080417,-2.540564,"AV615"
"1528669",23,2,10,12,44,53,37.080982,-2.538545,"AV615"
"1569551",23,2,10,12,50,38,37.082546,-2.537376,"AV615"
"1625305",23,2,10,12,56,38,37.083755,-2.535847,"AV615"
"1668698",23,2,10,13,2,26,37.084533,-2.534646,"AV615"
"1734832",23,2,10,13,8,37,37.084747,-2.535061,"AV615"
"1772557",23,2,10,13,14,19,37.083702,-2.535258,"AV615"
"1779539",23,2,10,13,19,30,37.083995,-2.533347,"AV615"
"1787555",23,2,10,13,24,42,37.08485,-2.531784,"AV615"
"1794566",23,2,10,13,29,54,37.085311,-2.530461,"AV615"
"1801588",23,2,10,13,35,6,37.085483,-2.530029,"AV615"
"1808625",23,2,10,13,40,17,37.086463,-2.529213,"AV615"
"1815666",23,2,10,13,45,29,37.088012,-2.52915,"AV615"
"1822681",23,2,10,13,50,40,37.089328,-2.529079,"AV615"
