"id","year","month","day","hour","minute","second","lat","long","id_gps"
"65866",23,2,1,11,39,56,36.797061,-4.99711,"AV584"
"131283",23,2,1,11,45,56,36.797084,-4.997115,"AV584"
"190292",23,2,1,11,51,50,36.797115,-4.997069,"AV584"
"231619",23,2,1,11,57,26,36.79708,-4.997091,"AV584"
"297745",23,2,1,12,3,27,36.797233,-4.997128,"AV584"
"357190",23,2,1,12,9,21,36.797168,-4.997052,"AV584"
"398807",23,2,1,12,14,57,36.797142,-4.997018,"AV584"
"464135",23,2,1,12,20,57,36.797248,-4.996993,"AV584"
"507755",23,2,1,12,26,35,36.79729,-4.997022,"AV584"
"551277",23,2,1,12,32,13,36.797283,-4.997086,"AV584"
"615560",23,2,1,12,38,12,36.797168,-4.997033,"AV584"
"671990",23,2,1,12,44,2,36.797176,-4.997029,"AV584"
"706546",23,2,1,12,49,31,36.797248,-4.99699,"AV584"
"751682",23,2,1,12,55,11,36.797039,-4.997077,"AV584"
"802605",23,2,1,13,0,57,36.797096,-4.997068,"AV584"
"846422",23,2,1,13,6,36,36.797111,-4.997056,"AV584"
"911852",23,2,1,13,12,36,36.797103,-4.997001,"AV584"
"951540",23,2,1,13,18,10,36.797077,-4.997022,"AV584"
"1016891",23,2,1,13,24,10,36.797103,-4.997145,"AV584"
"1043558",23,2,1,13,29,31,36.797142,-4.997066,"AV584"
"1060829",23,2,1,13,34,43,36.797218,-4.996999,"AV584"
"1075493",23,2,1,13,39,52,36.797142,-4.996994,"AV584"
"1091461",23,2,1,13,45,3,36.797168,-4.997054,"AV584"
"1134581",23,2,1,13,50,41,36.79713,-4.997074,"AV584"
"1150560",23,2,1,13,55,52,36.797142,-4.997105,"AV584"
"1164014",23,2,1,14,1,0,36.797172,-4.997043,"AV584"
"1193409",23,2,1,14,6,24,36.797111,-4.997042,"AV584"
"1241199",23,2,1,14,12,7,36.797157,-4.997012,"AV584"
"1259846",23,2,1,14,17,20,36.797119,-4.997037,"AV584"
"1305676",23,2,1,14,23,1,36.797111,-4.997029,"AV584"
"1317147",23,2,1,14,28,6,36.797115,-4.996978,"AV584"
"1346991",23,2,1,14,33,31,36.797161,-4.99702,"AV584"
"1358470",23,2,1,14,38,37,36.797111,-4.997067,"AV584"
"1368998",23,2,1,14,43,41,36.797187,-4.997022,"AV584"
"1381522",23,2,1,14,48,48,36.797111,-4.997044,"AV584"
"1393051",23,2,1,14,53,55,36.797119,-4.997034,"AV584"
"1407303",23,2,1,14,59,4,36.797138,-4.99707,"AV584"
"1419824",23,2,1,15,4,11,36.7971,-4.996988,"AV584"
"1429331",23,2,1,15,9,15,36.797172,-4.997031,"AV584"
"1438830",23,2,1,15,14,19,36.797172,-4.997046,"AV584"
"1449344",23,2,1,15,19,24,36.797233,-4.996852,"AV584"
"1459844",23,2,1,15,24,29,36.796882,-4.996684,"AV584"
"1475578",23,2,1,15,29,39,36.797241,-4.996484,"AV584"
"1492707",23,2,1,15,34,51,36.796863,-4.996603,"AV584"
"1502220",23,2,1,15,39,54,36.796924,-4.996611,"AV584"
"1516232",23,2,1,15,45,3,36.796932,-4.996588,"AV584"
"1525755",23,2,1,15,50,6,36.796897,-4.996567,"AV584"
"1540765",23,2,1,15,55,16,36.796905,-4.996589,"AV584"
"1550298",23,2,1,16,0,19,36.796794,-4.996265,"AV584"
"1563456",23,2,1,16,5,27,36.792282,-4.991994,"AV584"
"1603067",23,2,1,16,11,1,36.794906,-4.990839,"AV584"
"1616819",23,2,1,16,16,9,36.794883,-4.990863,"AV584"
"1630240",23,2,1,16,21,17,36.794876,-4.99087,"AV584"
"1639735",23,2,1,16,26,20,36.794879,-4.990903,"AV584"
"1649250",23,2,1,16,31,23,36.794887,-4.99096,"AV584"
"1659770",23,2,1,16,36,28,36.79491,-4.990915,"AV584"
