"id","year","month","day","hour","minute","second","lat","long","id_gps"
"65446",23,2,1,8,57,23,36.644191,-5.063476,"AV595"
"113617",23,2,1,9,3,8,36.644153,-5.063445,"AV595"
"159212",23,2,1,9,8,50,36.644165,-5.063411,"AV595"
"196186",23,2,1,9,14,24,36.644145,-5.063424,"AV595"
"262306",23,2,1,9,20,27,36.644115,-5.063332,"AV595"
"327930",23,2,1,9,26,30,36.645019,-5.063356,"AV595"
"373052",23,2,1,9,32,12,36.641323,-5.056923,"AV595"
"386729",23,2,1,9,37,22,36.644947,-5.061305,"AV595"
"452220",23,2,1,9,43,25,36.656009,-5.075411,"AV595"
"464479",23,2,1,9,48,34,36.663501,-5.089532,"AV595"
"472501",23,2,1,9,53,38,36.679473,-5.117114,"AV595"
"480540",23,2,1,9,58,43,36.710121,-5.131822,"AV595"
"493104",23,2,1,10,3,53,36.745845,-5.145514,"AV595"
"539616",23,2,1,10,9,36,36.750171,-5.158581,"AV595"
"601465",23,2,1,10,15,35,36.75019,-5.158526,"AV595"
"627919",23,2,1,10,20,58,36.750221,-5.1585,"AV595"
"637915",23,2,1,10,26,4,36.750225,-5.158616,"AV595"
"645927",23,2,1,10,31,9,36.747219,-5.157247,"AV595"
"653945",23,2,1,10,36,14,36.737228,-5.148379,"AV595"
"662956",23,2,1,10,41,19,36.703178,-5.127134,"AV595"
"669974",23,2,1,10,46,23,36.670696,-5.116792,"AV595"
"677988",23,2,1,10,51,28,36.650337,-5.111792,"AV595"
"686014",23,2,1,10,56,33,36.635528,-5.121569,"AV595"
"693032",23,2,1,11,1,37,36.635448,-5.121452,"AV595"
"700065",23,2,1,11,6,41,36.635536,-5.121407,"AV595"
"707098",23,2,1,11,11,45,36.635509,-5.121469,"AV595"
"715134",23,2,1,11,16,50,36.635524,-5.121455,"AV595"
"722165",23,2,1,11,21,54,36.635494,-5.121368,"AV595"
"734609",23,2,1,11,27,4,36.635593,-5.121498,"AV595"
"750075",23,2,1,11,32,16,36.635543,-5.121434,"AV595"
"782476",23,2,1,11,37,45,36.63552,-5.12144,"AV595"
"790494",23,2,1,11,42,49,36.635498,-5.121543,"AV595"
"805080",23,2,1,11,48,1,36.635494,-5.121507,"AV595"
"813113",23,2,1,11,53,5,36.635589,-5.121417,"AV595"
"842551",23,2,1,11,58,32,36.63554,-5.121468,"AV595"
"851566",23,2,1,12,3,37,36.635532,-5.121606,"AV595"
"14836737",23,2,2,7,18,19,36.633552,-5.120498,"AV595"
"14876577",23,2,2,7,23,56,36.635368,-5.121536,"AV595"
"14890846",23,2,2,7,29,7,36.635406,-5.121599,"AV595"
"14899335",23,2,2,7,34,12,36.635383,-5.121554,"AV595"
"14907375",23,2,2,7,39,16,36.635414,-5.121684,"AV595"
"14915870",23,2,2,7,44,21,36.650318,-5.111391,"AV595"
"14924402",23,2,2,7,49,26,36.670204,-5.11579,"AV595"
"14931902",23,2,2,7,54,30,36.666088,-5.108209,"AV595"
"14939408",23,2,2,7,59,34,36.666156,-5.108173,"AV595"
"14947904",23,2,2,8,4,39,36.666187,-5.108162,"AV595"
"14955443",23,2,2,8,9,43,36.666233,-5.108246,"AV595"
"14965503",23,2,2,8,14,49,36.666255,-5.108303,"AV595"
"14975063",23,2,2,8,19,55,36.666297,-5.108267,"AV595"
"14984117",23,2,2,8,25,1,36.666339,-5.108418,"AV595"
"14994212",23,2,2,8,30,8,36.663261,-5.090938,"AV595"
"15012175",23,2,2,8,35,23,36.656326,-5.075521,"AV595"
"15023232",23,2,2,8,40,30,36.645198,-5.063558,"AV595"
"15033788",23,2,2,8,45,38,36.64505,-5.063292,"AV595"
"15043361",23,2,2,8,50,44,36.645332,-5.06376,"AV595"
"15051946",23,2,2,8,55,48,36.645347,-5.063809,"AV595"
"15117488",23,2,2,9,1,51,36.638023,-5.0563,"AV595"
"15135775",23,2,2,9,7,6,36.629535,-5.056838,"AV595"
"15146376",23,2,2,9,12,13,36.620052,-5.057381,"AV595"
"15157982",23,2,2,9,17,21,36.619312,-5.057912,"AV595"
"15166623",23,2,2,9,22,25,36.61935,-5.05792,"AV595"
"15184436",23,2,2,9,27,40,36.620101,-5.057574,"AV595"
"15196580",23,2,2,9,32,49,36.625221,-5.056504,"AV595"
"15207213",23,2,2,9,37,56,36.625175,-5.056509,"AV595"
"15220812",23,2,2,9,43,6,36.627861,-5.056193,"AV595"
"15237108",23,2,2,9,48,19,36.634544,-5.057776,"AV595"
"15251542",23,2,2,9,53,30,36.640819,-5.054876,"AV595"
"15261108",23,2,2,9,58,36,36.640972,-5.054997,"AV595"
"15271241",23,2,2,10,3,42,36.641075,-5.054952,"AV595"
"15280400",23,2,2,10,8,48,36.640933,-5.054866,"AV595"
"15290530",23,2,2,10,13,55,36.640991,-5.054919,"AV595"
"15299197",23,2,2,10,19,0,36.641056,-5.054899,"AV595"
"15307327",23,2,2,10,24,5,36.64101,-5.054883,"AV595"
"15315507",23,2,2,10,29,10,36.640998,-5.054975,"AV595"
"15324161",23,2,2,10,34,16,36.640537,-5.055673,"AV595"
"15332818",23,2,2,10,39,20,36.645195,-5.062676,"AV595"
"15342917",23,2,2,10,44,27,36.648765,-5.068923,"AV595"
"15353577",23,2,2,10,49,34,36.661933,-5.077341,"AV595"
"15363166",23,2,2,10,54,41,36.660724,-5.098321,"AV595"
"15372822",23,2,2,10,59,47,36.659736,-5.115514,"AV595"
"15387115",23,2,2,11,4,59,36.64347,-5.119624,"AV595"
"15398211",23,2,2,11,10,6,36.635322,-5.121263,"AV595"
