year,month,day,hour,minute,second,lat,long,id_gps,date,date_time
23,2,7,9,29,1,36.8660224,-4.9906112,AV588,2023-02-07,2023-02-07T09:29:01Z
23,2,7,9,58,39,36.8658784,-4.9906508,AV588,2023-02-07,2023-02-07T09:58:39Z
23,2,7,10,28,44,36.865984,-4.9905952,AV588,2023-02-07,2023-02-07T10:28:44Z
23,2,7,10,58,50,36.8660032,-4.9907008,AV588,2023-02-07,2023-02-07T10:58:50Z
23,2,7,11,28,56,36.8660992,-4.9906232,AV588,2023-02-07,2023-02-07T11:28:56Z
23,2,7,11,58,46,36.8660608,-4.9905984,AV588,2023-02-07,2023-02-07T11:58:46Z
23,2,7,12,29,25,36.8663168,-4.9908272,AV588,2023-02-07,2023-02-07T12:29:25Z
23,2,7,12,59,32,36.8660768,-4.9905736,AV588,2023-02-07,2023-02-07T12:59:32Z
23,2,7,13,29,0,36.866032,-4.9906452,AV588,2023-02-07,2023-02-07T13:29:00Z
23,2,7,13,59,26,36.8659872,-4.9905328,AV588,2023-02-07,2023-02-07T13:59:26Z
23,2,7,14,29,8,36.8659712,-4.990684,AV588,2023-02-07,2023-02-07T14:29:08Z
23,2,7,14,59,20,36.8658944,-4.9906656,AV588,2023-02-07,2023-02-07T14:59:20Z
23,2,7,15,29,29,36.8661376,-4.9906668,AV588,2023-02-07,2023-02-07T15:29:29Z
23,2,7,15,59,27,36.865984,-4.990564,AV588,2023-02-07,2023-02-07T15:59:27Z
23,2,7,16,29,32,36.8661056,-4.9904676,AV588,2023-02-07,2023-02-07T16:29:32Z
23,2,7,16,59,32,36.8659648,-4.9906412,AV588,2023-02-07,2023-02-07T16:59:32Z
23,2,7,17,29,34,36.8660544,-4.9907416,AV588,2023-02-07,2023-02-07T17:29:34Z
23,2,7,17,59,44,36.8660032,-4.990646,AV588,2023-02-07,2023-02-07T17:59:44Z
23,2,7,18,29,54,36.866096,-4.9904848,AV588,2023-02-07,2023-02-07T18:29:54Z
23,2,7,18,59,47,36.866048,-4.9907752,AV588,2023-02-07,2023-02-07T18:59:47Z
23,2,7,19,29,54,36.865904,-4.990658,AV588,2023-02-07,2023-02-07T19:29:54Z
23,2,7,19,59,54,36.866016,-4.9905972,AV588,2023-02-07,2023-02-07T19:59:54Z
23,2,7,20,29,58,36.8660672,-4.99057,AV588,2023-02-07,2023-02-07T20:29:58Z
23,2,7,21,0,10,36.8661312,-4.990704,AV588,2023-02-07,2023-02-07T21:00:10Z
23,2,7,21,30,7,36.8659776,-4.99065,AV588,2023-02-07,2023-02-07T21:30:07Z
23,2,7,22,0,12,36.8659392,-4.9907436,AV588,2023-02-07,2023-02-07T22:00:12Z
23,2,7,22,30,20,36.8659904,-4.9904884,AV588,2023-02-07,2023-02-07T22:30:20Z
23,2,7,23,0,26,36.8659776,-4.9905516,AV588,2023-02-07,2023-02-07T23:00:26Z
23,2,7,23,30,25,36.8659712,-4.9905916,AV588,2023-02-07,2023-02-07T23:30:25Z
23,2,8,0,1,0,36.8657344,-4.9907548,AV588,2023-02-08,2023-02-08T00:01:00Z
