"id","year","month","day","hour","minute","second","lat","long","id_gps"
"6692582",22,1,12,20,59,37,40.434337,-3.571153,"AV616"
"6761372",22,1,12,21,5,41,40.434349,-3.570314,"AV616"
"6826682",22,1,12,21,11,41,40.433986,-3.570117,"AV616"
"8255253",22,1,12,23,8,39,40.430625,-3.570274,"AV616"
"18628296",22,1,13,13,18,20,37.162864,-3.570642,"AV616"
"18694190",22,1,13,13,24,21,37.163341,-3.571966,"AV616"
"18835240",22,1,13,13,36,31,37.166309,-3.590429,"AV616"
"18901366",22,1,13,13,42,32,37.166255,-3.590557,"AV616"
"18966941",22,1,13,13,48,32,37.165843,-3.590686,"AV616"
"242193381",22,1,26,6,19,52,37.1669,-3.591504,"AV616"
"242334717",22,1,26,6,32,3,37.176219,-3.613709,"AV616"
"242400400",22,1,26,6,38,3,37.233009,-3.641202,"AV616"
"242466612",22,1,26,6,44,4,37.228824,-3.564028,"AV616"
"242523429",22,1,26,6,49,55,37.257862,-3.475137,"AV616"
"242537761",22,1,26,6,55,4,37.310222,-3.412466,"AV616"
"242550821",22,1,26,7,0,11,37.319793,-3.321458,"AV616"
"242567588",22,1,26,7,5,22,37.329551,-3.225221,"AV616"
"242574599",22,1,26,7,10,23,37.318973,-3.133885,"AV616"
"242582625",22,1,26,7,15,25,37.266075,-3.092675,"AV616"
"242590638",22,1,26,7,20,28,37.206912,-3.048546,"AV616"
"242600641",22,1,26,7,25,32,37.174114,-3.049088,"AV616"
"242615802",22,1,26,7,30,42,37.162555,-3.054638,"AV616"
"242631738",22,1,26,7,35,52,37.145908,-3.044419,"AV616"
"242697182",22,1,26,7,41,52,37.123828,-3.036311,"AV616"
"242713403",22,1,26,7,47,3,37.113842,-3.030077,"AV616"
"242723417",22,1,26,7,52,6,37.097496,-3.023821,"AV616"
"242776936",22,1,26,7,57,55,37.077964,-3.022324,"AV616"
"242799961",22,1,26,8,3,12,37.055187,-3.016881,"AV616"
"242818952",22,1,26,8,8,25,37.023788,-3.008626,"AV616"
