"id","year","month","day","hour","minute","second","lat","long","id_gps"
"5482995",22,1,12,19,20,51,40.434211,-3.567867,"AV6111"
"5548738",22,1,12,19,26,48,40.434963,-3.567583,"AV6111"
"5614366",22,1,12,19,32,45,40.434642,-3.567942,"AV6111"
"5679853",22,1,12,19,38,41,40.434482,-3.56717,"AV6111"
"5745240",22,1,12,19,44,37,40.434864,-3.566936,"AV6111"
"5810516",22,1,12,19,50,33,40.434566,-3.567283,"AV6111"
"5876730",22,1,12,19,56,30,40.434753,-3.567198,"AV6111"
"5942848",22,1,12,20,2,27,40.434925,-3.56837,"AV6111"
"6008888",22,1,12,20,8,24,40.434791,-3.568202,"AV6111"
"6074856",22,1,12,20,14,20,40.434692,-3.568134,"AV6111"
"6140783",22,1,12,20,20,17,40.434722,-3.568511,"AV6111"
"6206681",22,1,12,20,26,14,40.435302,-3.56762,"AV6111"
"6272581",22,1,12,20,32,11,40.4346,-3.568065,"AV6111"
"6338459",22,1,12,20,38,8,40.434814,-3.568552,"AV6111"
"6404300",22,1,12,20,44,5,40.434814,-3.567957,"AV6111"
"6478120",22,1,12,20,50,10,40.434425,-3.568018,"AV6111"
"6544162",22,1,12,20,56,7,40.434852,-3.567631,"AV6111"
"6610229",22,1,12,21,2,4,40.434658,-3.56674,"AV6111"
"6676326",22,1,12,21,8,1,40.43473,-3.567432,"AV6111"
"6742435",22,1,12,21,13,58,40.434619,-3.567339,"AV6111"
"6808577",22,1,12,21,19,55,40.435096,-3.567392,"AV6111"
"6932407",22,1,12,21,31,40,40.435054,-3.567336,"AV6111"
"6998512",22,1,12,21,37,37,40.435005,-3.567476,"AV6111"
"7064668",22,1,12,21,43,34,40.435039,-3.567412,"AV6111"
"7129925",22,1,12,21,49,30,40.435066,-3.567395,"AV6111"
"7200260",22,1,12,21,55,31,40.434688,-3.568289,"AV6111"
"7254833",22,1,12,22,1,16,40.434883,-3.568307,"AV6111"
"7320176",22,1,12,22,7,12,40.434741,-3.56784,"AV6111"
"7385634",22,1,12,22,13,8,40.434749,-3.568075,"AV6111"
"7451133",22,1,12,22,19,4,40.434719,-3.567777,"AV6111"
"7516802",22,1,12,22,25,0,40.434188,-3.567229,"AV6111"
"7582600",22,1,12,22,30,57,40.434364,-3.567404,"AV6111"
"7648576",22,1,12,22,36,54,40.434547,-3.567275,"AV6111"
"7714749",22,1,12,22,42,51,40.434486,-3.567224,"AV6111"
"7780115",22,1,12,22,48,47,40.434734,-3.567513,"AV6111"
"7845690",22,1,12,22,54,43,40.434715,-3.568667,"AV6111"
