"id","year","month","day","hour","minute","second","lat","long","id_gps"
"4279038",22,1,12,17,44,46,40.445545,-3.507469,"AV609"
"5401639",22,1,12,19,16,40,40.432788,-3.569711,"AV609"
"5470767",22,1,12,19,22,42,40.432243,-3.569964,"AV609"
"5536785",22,1,12,19,28,41,40.431774,-3.570198,"AV609"
"5677790",22,1,12,19,40,47,40.434665,-3.568406,"AV609"
"5893811",22,1,12,19,59,1,40.434333,-3.567713,"AV609"
"5963068",22,1,12,20,5,3,40.435523,-3.576346,"AV609"
"6112477",22,1,12,20,17,18,40.435077,-3.572597,"AV609"
"6178646",22,1,12,20,23,17,40.434501,-3.568019,"AV609"
"6244653",22,1,12,20,29,16,40.435127,-3.567642,"AV609"
"6310455",22,1,12,20,35,14,40.434844,-3.570363,"AV609"
"6376085",22,1,12,20,41,12,40.434013,-3.567468,"AV609"
"6441529",22,1,12,20,47,10,40.434547,-3.567984,"AV609"
"6506807",22,1,12,20,53,8,40.434722,-3.56827,"AV609"
"6572974",22,1,12,20,59,7,40.434917,-3.568812,"AV609"
"6714323",22,1,12,21,11,14,40.434585,-3.566623,"AV609"
"6780277",22,1,12,21,17,12,40.434959,-3.567037,"AV609"
"6846069",22,1,12,21,23,10,40.435066,-3.566612,"AV609"
"6911768",22,1,12,21,29,8,40.435199,-3.567113,"AV609"
"6977327",22,1,12,21,35,6,40.43526,-3.567229,"AV609"
"7042746",22,1,12,21,41,4,40.434978,-3.567593,"AV609"
"7108988",22,1,12,21,47,3,40.435264,-3.567187,"AV609"
"7181156",22,1,12,21,53,8,40.43542,-3.567271,"AV609"
"7321694",22,1,12,22,5,14,40.434368,-3.568534,"AV609"
"7387891",22,1,12,22,11,13,40.43449,-3.567495,"AV609"
"7453990",22,1,12,22,17,12,40.434589,-3.568031,"AV609"
"7513937",22,1,12,22,23,4,40.434658,-3.567878,"AV609"
"7654942",22,1,12,22,35,10,40.434661,-3.567843,"AV609"
"7720642",22,1,12,22,41,8,40.434574,-3.567568,"AV609"
"7786238",22,1,12,22,47,6,40.434734,-3.567773,"AV609"
"7851684",22,1,12,22,53,4,40.434455,-3.568003,"AV609"
"7917023",22,1,12,22,59,2,40.434539,-3.568031,"AV609"
