"id","year","month","day","hour","minute","second","lat","long","id_gps"
"5337958",22,1,12,19,22,45,40.432125,-3.569908,"AV586"
"5404055",22,1,12,19,28,53,40.431468,-3.570188,"AV586"
"5619826",22,1,12,19,47,32,40.43449,-3.568115,"AV586"
"5685899",22,1,12,19,53,40,40.434501,-3.568024,"AV586"
"5751785",22,1,12,19,59,47,40.435047,-3.567694,"AV586"
"5817458",22,1,12,20,5,54,40.435142,-3.568119,"AV586"
"5882886",22,1,12,20,12,1,40.434619,-3.566627,"AV586"
"5949102",22,1,12,20,18,9,40.434589,-3.568148,"AV586"
"6015107",22,1,12,20,24,16,40.434505,-3.568516,"AV586"
"6066899",22,1,12,20,30,9,40.434471,-3.568387,"AV586"
"6132527",22,1,12,20,36,16,40.434719,-3.568203,"AV586"
"6195890",22,1,12,20,42,21,40.434944,-3.56879,"AV586"
"6262018",22,1,12,20,48,29,40.434581,-3.567265,"AV586"
"6327902",22,1,12,20,54,36,40.435321,-3.56788,"AV586"
"6393616",22,1,12,21,0,43,40.434688,-3.567079,"AV586"
"6459088",22,1,12,21,6,50,40.434978,-3.568124,"AV586"
"6525320",22,1,12,21,12,58,40.434898,-3.567692,"AV586"
"6591307",22,1,12,21,19,5,40.434612,-3.567342,"AV586"
"6657060",22,1,12,21,25,12,40.435096,-3.566997,"AV586"
"6722559",22,1,12,21,31,19,40.434677,-3.567533,"AV586"
"6788732",22,1,12,21,37,27,40.435131,-3.567521,"AV586"
"6854741",22,1,12,21,43,34,40.434806,-3.567434,"AV586"
"6920441",22,1,12,21,49,41,40.434581,-3.567279,"AV586"
"6985911",22,1,12,21,55,48,40.434803,-3.568892,"AV586"
"7046136",22,1,12,22,1,50,40.434856,-3.567748,"AV586"
"7112165",22,1,12,22,7,58,40.43465,-3.568648,"AV586"
"7177965",22,1,12,22,14,5,40.434768,-3.568186,"AV586"
"7243415",22,1,12,22,20,12,40.435131,-3.567519,"AV586"
"7309553",22,1,12,22,26,20,40.4347,-3.567914,"AV586"
"7375390",22,1,12,22,32,27,40.434532,-3.567715,"AV586"
"7440842",22,1,12,22,38,34,40.434623,-3.568328,"AV586"
"7506951",22,1,12,22,44,42,40.434387,-3.567505,"AV586"
"7572804",22,1,12,22,50,49,40.434459,-3.56735,"AV586"
"7638295",22,1,12,22,56,55,40.434623,-3.568015,"AV586"
"7704413",22,1,12,23,3,3,40.434467,-3.567724,"AV586"
"7770189",22,1,12,23,9,10,40.434734,-3.567527,"AV586"
"7835551",22,1,12,23,15,17,40.43526,-3.568771,"AV586"
"7901574",22,1,12,23,21,25,40.434001,-3.56761,"AV586"
"7967286",22,1,12,23,27,32,40.434997,-3.567469,"AV586"
"8032656",22,1,12,23,33,39,40.43518,-3.567895,"AV586"
"8098642",22,1,12,23,39,47,40.43465,-3.567967,"AV586"
"8124336",22,1,12,23,45,14,40.434864,-3.56764,"AV586"
"8189946",22,1,12,23,51,21,40.435039,-3.568404,"AV586"
"8256129",22,1,12,23,57,29,40.434829,-3.5677,"AV586"
"8320952",22,1,13,0,3,35,40.434703,-3.567818,"AV586"
"8386425",22,1,13,0,9,42,40.434684,-3.568224,"AV586"
