"id","year","month","day","hour","minute","second","lat","long","id_gps"
6991031,22,1,12,21,47,3,40.430679,-3.570358,"AV585"
7282971,22,1,12,22,12,17,40.432914,-3.5713,"AV585"
7428098,22,1,12,22,24,53,40.43272,-3.571514,"AV585"
7568781,22,1,12,22,37,23,40.4318,-3.572079,"AV585"
7634634,22,1,12,22,43,34,40.43206,-3.572381,"AV585"
7775297,22,1,12,22,56,5,40.431152,-3.570255,"AV585"
7841091,22,1,12,23,2,16,40.430614,-3.569063,"AV585"
7907213,22,1,12,23,8,27,40.429138,-3.565616,"AV585"
16549764,22,1,13,11,18,26,37.143348,-3.591729,"AV585"
16609440,22,1,13,11,24,31,37.143409,-3.591576,"AV585"
16675356,22,1,13,11,30,42,37.143226,-3.591782,"AV585"
16741435,22,1,13,11,36,54,37.14508,-3.591272,"AV585"
16807633,22,1,13,11,43,6,37.164207,-3.576426,"AV585"
16873034,22,1,13,11,49,17,37.165779,-3.584781,"AV585"
16938550,22,1,13,11,55,28,37.164875,-3.585269,"AV585"
17004295,22,1,13,12,1,39,37.163772,-3.572657,"AV585"
17070230,22,1,13,12,7,50,37.163562,-3.572976,"AV585"
17105501,22,1,13,12,13,31,37.1637,-3.5728,"AV585"
17124955,22,1,13,12,18,55,37.16323,-3.572929,"AV585"
17143504,22,1,13,12,24,19,37.163383,-3.573073,"AV585"
17194940,22,1,13,12,30,16,37.163448,-3.573244,"AV585"
17209455,22,1,13,12,35,35,37.163551,-3.572824,"AV585"
17221999,22,1,13,12,40,53,37.163795,-3.573211,"AV585"
17281499,22,1,13,12,46,58,37.163429,-3.573118,"AV585"
17321442,22,1,13,12,52,43,37.163375,-3.573358,"AV585"
17342934,22,1,13,12,58,9,37.163002,-3.572655,"AV585"
17362754,22,1,13,13,3,35,37.163585,-3.572885,"AV585"
17428544,22,1,13,13,9,46,37.163082,-3.573849,"AV585"
17441793,22,1,13,13,15,4,37.162925,-3.571086,"AV585"
17453295,22,1,13,13,20,20,37.162792,-3.570522,"AV585"
17470256,22,1,13,13,25,43,37.163757,-3.576671,"AV585"
17490726,22,1,13,13,31,8,37.163887,-3.576506,"AV585"
17503229,22,1,13,13,36,26,37.166603,-3.590437,"AV585"
17568849,22,1,13,13,42,37,37.16603,-3.59045,"AV585"
17595922,22,1,13,13,48,9,37.166042,-3.59041,"AV585"
234250928,22,1,26,6,20,54,37.166252,-3.590411,"AV585"
234268256,22,1,26,6,26,16,37.156562,-3.587171,"AV585"
234278733,22,1,26,6,31,31,37.170879,-3.610701,"AV585"
234289210,22,1,26,6,36,47,37.220558,-3.628951,"AV585"
234298713,22,1,26,6,42,1,37.233345,-3.599522,"AV585"
234309205,22,1,26,6,47,16,37.227867,-3.504472,"AV585"
234322681,22,1,26,6,52,35,37.293537,-3.452715,"AV585"
234339456,22,1,26,6,57,57,37.308235,-3.364107,"AV585"
234350944,22,1,26,7,3,13,37.322559,-3.261781,"AV585"
234365682,22,1,26,7,8,33,37.322669,-3.167793,"AV585"
234380906,22,1,26,7,13,53,37.286094,-3.105243,"AV585"
234394355,22,1,26,7,19,11,37.213684,-3.071048,"AV585"
234406830,22,1,26,7,24,29,37.177143,-3.054895,"AV585"
234419316,22,1,26,7,29,46,37.164043,-3.051828,"AV585"
234427815,22,1,26,7,35,0,37.14471,-3.050024,"AV585"
234493598,22,1,26,7,41,11,37.126296,-3.037853,"AV585"
234502089,22,1,26,7,46,24,37.115943,-3.031189,"AV585"
234519221,22,1,26,7,51,46,37.098766,-3.022688,"AV585"
