"id","year","month","day","hour","minute","second","lat","long","id_gps"
"16919299",22,1,26,6,14,41,37.167057,-3.591668,"AV599"
"16965739",22,1,26,6,20,20,37.166366,-3.590333,"AV599"
"16973691",22,1,26,6,25,19,37.160705,-3.589462,"AV599"
"16981682",22,1,26,6,30,20,37.15834,-3.612294,"AV599"
"16989650",22,1,26,6,35,20,37.204227,-3.627042,"AV599"
"16997670",22,1,26,6,40,20,37.243816,-3.628147,"AV599"
"17005684",22,1,26,6,45,20,37.224861,-3.540801,"AV599"
"17013702",22,1,26,6,50,20,37.262424,-3.469966,"AV599"
"17022713",22,1,26,6,55,21,37.311695,-3.407931,"AV599"
"17029721",22,1,26,7,0,20,37.320392,-3.31856,"AV599"
"17037737",22,1,26,7,5,20,37.32928,-3.225628,"AV599"
"17045738",22,1,26,7,10,20,37.319042,-3.134917,"AV599"
"17053739",22,1,26,7,15,21,37.267051,-3.093791,"AV599"
"17061742",22,1,26,7,20,21,37.207363,-3.050571,"AV599"
"17074725",22,1,26,7,25,26,37.174121,-3.047677,"AV599"
"17083726",22,1,26,7,30,27,37.1623,-3.053249,"AV599"
"17092733",22,1,26,7,35,28,37.146427,-3.047813,"AV599"
"17103722",22,1,26,7,40,31,37.126182,-3.041099,"AV599"
"17111728",22,1,26,7,45,31,37.118434,-3.032027,"AV599"
"17177827",22,1,26,7,51,30,37.099822,-3.023092,"AV599"
"17243222",22,1,26,7,57,28,37.080238,-3.022462,"AV599"
"17252225",22,1,26,8,2,29,37.060451,-3.017717,"AV599"
"17261250",22,1,26,8,7,30,37.025344,-3.009653,"AV599"
"17268291",22,1,26,8,12,29,37.011405,-3.013941,"AV599"
"17275295",22,1,26,8,17,28,37.008491,-3.010918,"AV599"
"17282286",22,1,26,8,22,27,37.008556,-3.010857,"AV599"
"17289267",22,1,26,8,27,26,37.008472,-3.010938,"AV599"
"17296246",22,1,26,8,32,26,37.008487,-3.010793,"AV599"
"17315964",22,1,26,8,37,38,37.008605,-3.010906,"AV599"
"17332843",22,1,26,8,42,47,37.008476,-3.010746,"AV599"
