"id","year","month","day","hour","minute","second","lat","long","id_gps"
5407588,22,1,12,19,31,44,40.434284,-3.567283,"AV571"
6225204,22,1,12,20,40,48,40.434696,-3.568755,"AV571"
6591651,22,1,12,21,12,7,40.434288,-3.569332,"AV571"
7033938,22,1,12,21,49,44,40.430233,-3.570275,"AV571"
7099533,22,1,12,21,55,52,40.434684,-3.568261,"AV571"
7165643,22,1,12,22,2,1,40.43473,-3.56805,"AV571"
7231213,22,1,12,22,8,9,40.434051,-3.568566,"AV571"
7278335,22,1,12,22,13,59,40.43468,-3.568194,"AV571"
7344004,22,1,12,22,20,8,40.434684,-3.567923,"AV571"
7410095,22,1,12,22,26,17,40.434349,-3.568479,"AV571"
7475600,22,1,12,22,32,25,40.434322,-3.568136,"AV571"
7541497,22,1,12,22,38,34,40.434318,-3.567644,"AV571"
7607723,22,1,12,22,44,43,40.434799,-3.567888,"AV571"
7673312,22,1,12,22,50,51,40.435195,-3.567579,"AV571"
7814646,22,1,12,23,3,17,40.434413,-3.567908,"AV571"
7880034,22,1,12,23,9,25,40.434616,-3.568316,"AV571"
7945697,22,1,12,23,15,34,40.434089,-3.567131,"AV571"
8011585,22,1,12,23,21,43,40.434654,-3.567578,"AV571"
8077692,22,1,12,23,27,52,40.433486,-3.568126,"AV571"
8143013,22,1,12,23,34,0,40.434185,-3.569771,"AV571"
8208559,22,1,12,23,40,9,40.434932,-3.568078,"AV571"
16625970,22,1,13,11,25,53,37.142967,-3.591988,"AV571"
16691705,22,1,13,11,32,2,37.142063,-3.593364,"AV571"
16915984,22,1,13,11,50,56,37.166023,-3.585103,"AV571"
17057444,22,1,13,12,3,24,37.163204,-3.573801,"AV571"
17273383,22,1,13,12,22,9,37.16315,-3.572777,"AV571"
17414658,22,1,13,12,34,37,37.163169,-3.573347,"AV571"
17480509,22,1,13,12,40,46,37.163402,-3.573182,"AV571"
17522356,22,1,13,12,46,31,37.163578,-3.573075,"AV571"
17588239,22,1,13,12,52,40,37.163345,-3.572965,"AV571"
17608284,22,1,13,12,58,3,37.163337,-3.572896,"AV571"
17633794,22,1,13,13,3,32,37.163162,-3.57309,"AV571"
17692537,22,1,13,13,9,34,37.163619,-3.573189,"AV571"
17704022,22,1,13,13,14,48,37.16315,-3.570654,"AV571"
17723627,22,1,13,13,20,11,37.162982,-3.57075,"AV571"
17748721,22,1,13,13,25,39,37.163978,-3.576632,"AV571"
17771312,22,1,13,13,31,5,37.164215,-3.576651,"AV571"
17786407,22,1,13,13,36,23,37.166378,-3.590369,"AV571"
17851812,22,1,13,13,42,32,37.166091,-3.590266,"AV571"
17888340,22,1,13,13,48,12,37.166034,-3.590331,"AV571"
236297003,22,1,26,6,23,1,37.166332,-3.590456,"AV571"
236311966,22,1,26,6,28,19,37.145313,-3.602178,"AV571"
236320457,22,1,26,6,33,30,37.185901,-3.631052,"AV571"
236329011,22,1,26,6,38,41,37.238426,-3.648696,"AV571"
236338504,22,1,26,6,43,53,37.230545,-3.566415,"AV571"
236349998,22,1,26,6,49,7,37.249492,-3.483028,"AV571"
236366737,22,1,26,6,54,27,37.305091,-3.42222,"AV571"
236377224,22,1,26,6,59,39,37.316253,-3.331333,"AV571"
236391677,22,1,26,7,4,57,37.327453,-3.232846,"AV571"
236403144,22,1,26,7,10,11,37.319099,-3.137513,"AV571"
236415613,22,1,26,7,15,26,37.265937,-3.09241,"AV571"
236425091,22,1,26,7,20,38,37.206504,-3.046772,"AV571"
236441035,22,1,26,7,25,57,37.171474,-3.048864,"AV571"
236452508,22,1,26,7,31,11,37.1604,-3.055315,"AV571"
236463020,22,1,26,7,36,24,37.142982,-3.047809,"AV571"
236476483,22,1,26,7,41,40,37.124549,-3.037188,"AV571"
236490981,22,1,26,7,46,58,37.113876,-3.030099,"AV571"
236500451,22,1,26,7,52,10,37.097293,-3.023813,"AV571"
