"id","year","month","day","hour","minute","second","lat","long","id_gps"
"5411008",22,1,12,19,20,54,40.432331,-3.57029,"AV583"
"5477187",22,1,12,19,26,57,40.431358,-3.570074,"AV583"
"5543399",22,1,12,19,33,0,40.431678,-3.570291,"AV583"
"5609604",22,1,12,19,39,3,40.430656,-3.570065,"AV583"
"5675771",22,1,12,19,45,6,40.42979,-3.570422,"AV583"
"5741908",22,1,12,19,51,9,40.427284,-3.569026,"AV583"
"6114007",22,1,12,20,22,5,40.436309,-3.573322,"AV583"
"6405900",22,1,12,20,46,44,40.434318,-3.567294,"AV583"
"6471991",22,1,12,20,52,47,40.434322,-3.566397,"AV583"
"6538012",22,1,12,20,58,50,40.434783,-3.568286,"AV583"
"6603957",22,1,12,21,4,52,40.435005,-3.568453,"AV583"
"6669853",22,1,12,21,10,54,40.434761,-3.567142,"AV583"
"6814839",22,1,12,21,23,11,40.434795,-3.567981,"AV583"
"7181392",22,1,12,21,54,1,40.434757,-3.567436,"AV583"
"7246877",22,1,12,22,0,3,40.434925,-3.567247,"AV583"
"7312356",22,1,12,22,6,5,40.434379,-3.567886,"AV583"
"7377782",22,1,12,22,12,7,40.435039,-3.568047,"AV583"
"7443129",22,1,12,22,18,9,40.434059,-3.568031,"AV583"
"7508477",22,1,12,22,24,11,40.434169,-3.567846,"AV583"
"7573779",22,1,12,22,30,13,40.434806,-3.567482,"AV583"
"7639985",22,1,12,22,36,16,40.434677,-3.567482,"AV583"
"7706150",22,1,12,22,42,19,40.435081,-3.567532,"AV583"
"7772288",22,1,12,22,48,22,40.435646,-3.567466,"AV583"
"7838430",22,1,12,22,54,25,40.435153,-3.56752,"AV583"
"7904498",22,1,12,23,0,28,40.434516,-3.568729,"AV583"
"7970452",22,1,12,23,6,31,40.43505,-3.567688,"AV583"
"8036297",22,1,12,23,12,33,40.434638,-3.568161,"AV583"
"8102050",22,1,12,23,18,35,40.434909,-3.567272,"AV583"
"8167713",22,1,12,23,24,37,40.434722,-3.566933,"AV583"
"8233275",22,1,12,23,30,39,40.434581,-3.56725,"AV583"
"8298783",22,1,12,23,36,41,40.43444,-3.567075,"AV583"
"8364243",22,1,12,23,42,43,40.434375,-3.566876,"AV583"
"8429599",22,1,12,23,48,45,40.434936,-3.567797,"AV583"
"8494856",22,1,12,23,54,47,40.433715,-3.567023,"AV583"
"8560962",22,1,13,0,0,50,40.434444,-3.568002,"AV583"
"8626951",22,1,13,0,6,53,40.434612,-3.568921,"AV583"
"8692798",22,1,13,0,12,55,40.434509,-3.568715,"AV583"
"8758543",22,1,13,0,18,57,40.434608,-3.568297,"AV583"
"8824183",22,1,13,0,24,59,40.434501,-3.569501,"AV583"
"8889723",22,1,13,0,31,1,40.43407,-3.57219,"AV583"
"8955136",22,1,13,0,37,3,40.434627,-3.568149,"AV583"
"9020497",22,1,13,0,43,5,40.434959,-3.568113,"AV583"
"9085795",22,1,13,0,49,7,40.434467,-3.567906,"AV583"
"9151968",22,1,13,0,55,10,40.434288,-3.568575,"AV583"
"9218034",22,1,13,1,1,13,40.434776,-3.568063,"AV583"
"9283985",22,1,13,1,7,15,40.434856,-3.568433,"AV583"
"9349842",22,1,13,1,13,17,40.434497,-3.568764,"AV583"
"9791676",22,1,13,1,50,19,40.434577,-3.566767,"AV583"
"9857212",22,1,13,1,56,21,40.434524,-3.568562,"AV583"
"10148327",22,1,13,2,20,59,40.434696,-3.569099,"AV583"
"10220597",22,1,13,2,27,8,40.435062,-3.569438,"AV583"
"10286778",22,1,13,2,33,11,40.434761,-3.56838,"AV583"
"16637024",22,1,13,11,19,31,37.143115,-3.591735,"AV583"
"16681818",22,1,13,11,25,12,37.143348,-3.591722,"AV583"
"16722297",22,1,13,11,30,49,37.142944,-3.591457,"AV583"
"16758438",22,1,13,11,36,22,37.142414,-3.590615,"AV583"
"16824114",22,1,13,11,42,24,37.163764,-3.576091,"AV583"
"16889668",22,1,13,11,48,26,37.166431,-3.586005,"AV583"
"16955024",22,1,13,11,54,28,37.166645,-3.584033,"AV583"
"17021197",22,1,13,12,0,31,37.162937,-3.579297,"AV583"
"17054357",22,1,13,12,6,1,37.163352,-3.573035,"AV583"
"17117066",22,1,13,12,12,0,37.163311,-3.57286,"AV583"
"17128078",22,1,13,12,17,7,37.163459,-3.572678,"AV583"
"17139146",22,1,13,12,22,14,37.163051,-3.57309,"AV583"
"17204569",22,1,13,12,28,17,37.163368,-3.573029,"AV583"
"17258888",22,1,13,12,34,8,37.163269,-3.573154,"AV583"
"17285090",22,1,13,12,39,31,37.16344,-3.573198,"AV583"
"17299852",22,1,13,12,44,42,37.163578,-3.572854,"AV583"
"17359979",22,1,13,12,50,39,37.16349,-3.5731,"AV583"
