"id","year","month","day","hour","minute","second","lat","long","id_gps"
"7664539",22,1,12,22,21,4,40.432514,-3.571875,"AV617"
"7731721",22,1,12,22,27,6,40.432201,-3.571186,"AV617"
"7797667",22,1,12,22,33,7,40.43383,-3.56775,"AV617"
"7863351",22,1,12,22,39,8,40.431724,-3.571754,"AV617"
"8230260",22,1,12,23,9,50,40.432971,-3.568718,"AV617"
"8521483",22,1,12,23,34,20,40.433315,-3.569966,"AV617"
"8738062",22,1,12,23,52,41,40.433395,-3.571437,"AV617"
"8886101",22,1,13,0,4,59,40.433757,-3.572953,"AV617"
"18055760",22,1,13,12,36,56,37.162715,-3.573447,"AV617"
"18196664",22,1,13,12,49,7,37.163505,-3.573,"AV617"
"18262126",22,1,13,12,55,8,37.163463,-3.572893,"AV617"
"18320394",22,1,13,13,1,1,37.16341,-3.573042,"AV617"
"18357490",22,1,13,13,6,33,37.163452,-3.573247,"AV617"
"18375111",22,1,13,13,11,46,37.163761,-3.572885,"AV617"
"18401827",22,1,13,13,17,8,37.162982,-3.570641,"AV617"
"18467593",22,1,13,13,23,9,37.162685,-3.570899,"AV617"
"18533057",22,1,13,13,29,10,37.163993,-3.576858,"AV617"
"18598697",22,1,13,13,35,10,37.166625,-3.590099,"AV617"
"18624950",22,1,13,13,40,32,37.165962,-3.590438,"AV617"
"18690240",22,1,13,13,46,32,37.166069,-3.590754,"AV617"
"241239391",22,1,26,6,20,58,37.166328,-3.590372,"AV617"
"241305508",22,1,26,6,27,0,37.153663,-3.587822,"AV617"
"241371153",22,1,26,6,33,1,37.182949,-3.62477,"AV617"
"241436423",22,1,26,6,39,2,37.241539,-3.650408,"AV617"
"241500384",22,1,26,6,45,1,37.225776,-3.546923,"AV617"
"241511375",22,1,26,6,50,7,37.259529,-3.471747,"AV617"
"241527219",22,1,26,6,55,18,37.311515,-3.408822,"AV617"
"241547107",22,1,26,7,0,33,37.320655,-3.313935,"AV617"
"241563139",22,1,26,7,5,44,37.329998,-3.218206,"AV617"
"241576230",22,1,26,7,10,52,37.320346,-3.125497,"AV617"
"241598295",22,1,26,7,16,9,37.258567,-3.08242,"AV617"
"241608277",22,1,26,7,21,13,37.202972,-3.048291,"AV617"
"241627495",22,1,26,7,26,28,37.170898,-3.051199,"AV617"
"241643824",22,1,26,7,31,39,37.159339,-3.057394,"AV617"
"241653834",22,1,26,7,36,43,37.140735,-3.047518,"AV617"
"241719959",22,1,26,7,42,45,37.121273,-3.034104,"AV617"
"241770895",22,1,26,7,48,31,37.10955,-3.027889,"AV617"
"241783498",22,1,26,7,53,39,37.092361,-3.026145,"AV617"
"241833897",22,1,26,7,59,25,37.073905,-3.020759,"AV617"
"241847973",22,1,26,8,4,34,37.045043,-3.014138,"AV617"
"241857998",22,1,26,8,9,38,37.020763,-3.007588,"AV617"
"241866047",22,1,26,8,14,41,37.008537,-3.01087,"AV617"
"241874069",22,1,26,8,19,44,37.008594,-3.010838,"AV617"
"241885228",22,1,26,8,24,51,37.008537,-3.010917,"AV617"
"241896420",22,1,26,8,29,57,37.008598,-3.010871,"AV617"
"241935533",22,1,26,8,35,31,37.008571,-3.010884,"AV617"
"241943505",22,1,26,8,40,34,37.00843,-3.010555,"AV617"
"241953510",22,1,26,8,45,39,37.010406,-3.007422,"AV617"
"241961521",22,1,26,8,50,42,37.000347,-3.006225,"AV617"
"241976471",22,1,26,8,55,52,36.989204,-3.006105,"AV617"
"241992601",22,1,26,9,1,3,36.9888,-3.005912,"AV617"
"242002612",22,1,26,9,6,7,36.988746,-3.005936,"AV617"
"242012622",22,1,26,9,11,12,36.988822,-3.005902,"AV617"
"242074980",22,1,26,9,17,10,36.988761,-3.00595,"AV617"
"242101352",22,1,26,9,22,31,36.988861,-3.006013,"AV617"
"242111324",22,1,26,9,27,36,36.988845,-3.005897,"AV617"
"242122340",22,1,26,9,32,42,36.988189,-3.005501,"AV617"
"242153337",22,1,26,9,38,8,36.992073,-3.007691,"AV617"
"242165899",22,1,26,9,43,15,37.008998,-3.002274,"AV617"
"242176901",22,1,26,9,48,21,37.008522,-3.011128,"AV617"
"242188855",22,1,26,9,53,28,37.008613,-3.011311,"AV617"
"242205036",22,1,26,9,58,39,37.020561,-3.004988,"AV617"
"242214087",22,1,26,10,3,42,37.034267,-3.008496,"AV617"
"242279402",22,1,26,10,9,43,37.07447,-3.020479,"AV617"
"242291424",22,1,26,10,14,49,37.053546,-3.005436,"AV617"
"242356882",22,1,26,10,20,50,37.038379,-2.998686,"AV617"
"242402360",22,1,26,10,26,30,37.030097,-2.995337,"AV617"
"242444406",22,1,26,10,32,7,37.030017,-2.995249,"AV617"
"242484983",22,1,26,10,37,43,37.030216,-2.995262,"AV617"
"242522197",22,1,26,10,43,15,37.02539,-2.992299,"AV617"
"242561002",22,1,26,10,48,49,37.025321,-2.992291,"AV617"
"242570058",22,1,26,10,53,52,37.025291,-2.992183,"AV617"
"242592613",22,1,26,10,59,10,37.025367,-2.992326,"AV617"
"242609505",22,1,26,11,4,22,37.02536,-2.992247,"AV617"
"242647585",22,1,26,11,9,55,37.025306,-2.992361,"AV617"
"242661343",22,1,26,11,15,4,37.025344,-2.99231,"AV617"
"242671366",22,1,26,11,20,8,37.025348,-2.992333,"AV617"
"242690687",22,1,26,11,25,23,37.025257,-2.9922,"AV617"
"242700694",22,1,26,11,30,27,37.023349,-2.991735,"AV617"
"242717696",22,1,26,11,35,39,37.037891,-2.999385,"AV617"
"242726723",22,1,26,11,40,42,37.056987,-2.996357,"AV617"
