"id","year","month","day","hour","minute","second","lat","long","id_gps"
"5634048",22,1,12,19,44,0,40.434944,-3.567286,"AV606"
"5699738",22,1,12,19,50,3,40.434455,-3.56797,"AV606"
"5765718",22,1,12,19,56,6,40.434318,-3.567375,"AV606"
"5906726",22,1,12,20,8,21,40.432479,-3.564475,"AV606"
"6047526",22,1,12,20,20,35,40.43449,-3.568695,"AV606"
"6113459",22,1,12,20,26,38,40.434791,-3.567505,"AV606"
"6178753",22,1,12,20,32,40,40.434486,-3.567874,"AV606"
"6244395",22,1,12,20,38,43,40.434848,-3.567753,"AV606"
"6310367",22,1,12,20,44,46,40.434185,-3.567645,"AV606"
"6375684",22,1,12,20,50,48,40.434326,-3.567387,"AV606"
"6516941",22,1,12,21,3,4,40.434871,-3.568158,"AV606"
"6582241",22,1,12,21,9,6,40.434688,-3.568875,"AV606"
"6647871",22,1,12,21,15,9,40.434875,-3.567111,"AV606"
"6789338",22,1,12,21,27,25,40.43473,-3.567585,"AV606"
"6854868",22,1,12,21,33,28,40.434803,-3.567286,"AV606"
"6920742",22,1,12,21,39,31,40.434761,-3.568108,"AV606"
"6986958",22,1,12,21,45,34,40.435028,-3.566239,"AV606"
"7052344",22,1,12,21,51,37,40.435424,-3.566678,"AV606"
"7117899",22,1,12,21,57,40,40.435157,-3.566149,"AV606"
"7183627",22,1,12,22,3,43,40.43444,-3.566958,"AV606"
"7249554",22,1,12,22,9,46,40.435035,-3.567291,"AV606"
"7390185",22,1,12,22,22,1,40.435173,-3.56893,"AV606"
"7455840",22,1,12,22,28,4,40.434608,-3.567646,"AV606"
"7521791",22,1,12,22,34,7,40.434715,-3.567535,"AV606"
"7587983",22,1,12,22,40,10,40.434822,-3.567877,"AV606"
"7653429",22,1,12,22,46,13,40.434471,-3.567432,"AV606"
"7719141",22,1,12,22,52,16,40.43444,-3.566613,"AV606"
"7785090",22,1,12,22,58,19,40.434478,-3.567928,"AV606"
"7851191",22,1,12,23,4,22,40.434509,-3.567467,"AV606"
"7917430",22,1,12,23,10,26,40.434364,-3.567816,"AV606"
"7982787",22,1,12,23,16,29,40.43505,-3.567698,"AV606"
"8044311",22,1,12,23,22,28,40.434497,-3.568268,"AV606"
"8110005",22,1,12,23,28,31,40.434585,-3.568271,"AV606"
"8175903",22,1,12,23,34,34,40.434803,-3.567983,"AV606"
"8241982",22,1,12,23,40,37,40.434822,-3.568283,"AV606"
"8308110",22,1,12,23,46,40,40.434349,-3.567666,"AV606"
"8374277",22,1,12,23,52,44,40.434688,-3.568363,"AV606"
"8439627",22,1,12,23,58,47,40.434612,-3.568082,"AV606"
"8505081",22,1,13,0,4,50,40.43478,-3.567859,"AV606"
"8570656",22,1,13,0,10,53,40.434318,-3.568228,"AV606"
"8636296",22,1,13,0,16,56,40.434593,-3.568405,"AV606"
"8702032",22,1,13,0,22,59,40.434654,-3.568399,"AV606"
"8767830",22,1,13,0,29,2,40.434654,-3.568535,"AV606"
"8833724",22,1,13,0,35,5,40.434387,-3.568544,"AV606"
"8899717",22,1,13,0,41,8,40.434444,-3.56837,"AV606"
"8965835",22,1,13,0,47,11,40.434543,-3.567771,"AV606"
"9106606",22,1,13,0,59,27,40.433227,-3.583173,"AV606"
"9172355",22,1,13,1,5,30,40.436016,-3.573061,"AV606"
"9238264",22,1,13,1,11,33,40.435111,-3.569401,"AV606"
"9304353",22,1,13,1,17,36,40.434906,-3.567174,"AV606"
"10047377",22,1,13,2,19,34,40.434787,-3.568804,"AV606"
"10113433",22,1,13,2,25,37,40.435104,-3.568571,"AV606"
"16574364",22,1,13,11,19,49,37.143218,-3.591885,"AV606"
"16630272",22,1,13,11,25,42,37.143154,-3.591942,"AV606"
"16696085",22,1,13,11,31,45,37.142955,-3.591611,"AV606"
"16762075",22,1,13,11,37,48,37.148456,-3.591808,"AV606"
"16828191",22,1,13,11,43,51,37.16418,-3.575481,"AV606"
"16893992",22,1,13,11,49,54,37.167442,-3.583382,"AV606"
"16959469",22,1,13,11,55,57,37.166469,-3.584122,"AV606"
"16993253",22,1,13,12,1,28,37.163856,-3.573756,"AV606"
"17058858",22,1,13,12,7,31,37.164642,-3.573954,"AV606"
"17124586",22,1,13,12,13,34,37.163425,-3.573668,"AV606"
