"id","year","month","day","hour","minute","second","lat","long","id_gps"
"66017",22,10,24,7,30,42,36.644039,-5.06341,"AV594"
"119246",22,10,24,7,36,25,36.644058,-5.063431,"AV594"
"162190",22,10,24,7,41,59,36.644035,-5.063482,"AV594"
"228367",22,10,24,7,47,56,36.641895,-5.058604,"AV594"
"269765",22,10,24,7,53,28,36.64122,-5.060313,"AV594"
"310479",22,10,24,7,58,59,36.641231,-5.060405,"AV594"
"376368",22,10,24,8,4,56,36.640296,-5.056524,"AV594"
"426314",22,10,24,8,10,37,36.639308,-5.056508,"AV594"
"491774",22,10,24,8,16,33,36.641296,-5.060384,"AV594"
"529367",22,10,24,8,22,1,36.641296,-5.060418,"AV594"
"537239",22,10,24,8,27,0,36.641422,-5.06026,"AV594"
"549394",22,10,24,8,32,3,36.641365,-5.060214,"AV594"
"556904",22,10,24,8,37,0,36.641281,-5.060198,"AV594"
"563927",22,10,24,8,41,58,36.641265,-5.06014,"AV594"
"592847",22,10,24,8,47,18,36.641319,-5.060156,"AV594"
"602646",22,10,24,8,52,19,36.641246,-5.060092,"AV594"
"618688",22,10,24,8,57,26,36.64112,-5.059488,"AV594"
"635144",22,10,24,9,2,33,36.64096,-5.058934,"AV594"
"653990",22,10,24,9,7,43,36.64088,-5.059184,"AV594"
"662330",22,10,24,9,12,42,36.641304,-5.060147,"AV594"
"704654",22,10,24,9,18,15,36.641349,-5.060162,"AV594"
"742016",22,10,24,9,23,43,36.641269,-5.060091,"AV594"
"757396",22,10,24,9,28,49,36.641185,-5.06013,"AV594"
"790963",22,10,24,9,34,14,36.641235,-5.060233,"AV594"
"831238",22,10,24,9,39,45,36.641258,-5.060277,"AV594"
"869449",22,10,24,9,45,14,36.641193,-5.060221,"AV594"
"910530",22,10,24,9,50,46,36.641208,-5.060232,"AV594"
"934600",22,10,24,9,56,1,36.641258,-5.060257,"AV594"
"943079",22,10,24,10,1,0,36.641273,-5.060276,"AV594"
"951588",22,10,24,10,6,0,36.641315,-5.060363,"AV594"
"961099",22,10,24,10,11,1,36.641357,-5.060309,"AV594"
"968616",22,10,24,10,16,0,36.641296,-5.060274,"AV594"
"1034520",22,10,24,10,21,57,36.640911,-5.057673,"AV594"
"1073936",22,10,24,10,27,28,36.639167,-5.056663,"AV594"
"1139950",22,10,24,10,33,25,36.638191,-5.056777,"AV594"
"1205396",22,10,24,10,39,22,36.63731,-5.056762,"AV594"
"1271282",22,10,24,10,45,19,36.636432,-5.057041,"AV594"
"1336603",22,10,24,10,51,16,36.63488,-5.057767,"AV594"
"1421296",22,10,24,11,2,23,36.633308,-5.057988,"AV594"
"1450537",22,10,24,11,7,43,36.633281,-5.05824,"AV594"
"1468283",22,10,24,11,12,52,36.633396,-5.058381,"AV594"
"1507025",22,10,24,11,18,22,36.631973,-5.058559,"AV594"
"1517550",22,10,24,11,23,23,36.631694,-5.058429,"AV594"
"1582844",22,10,24,11,29,21,36.631687,-5.058581,"AV594"
"1632574",22,10,24,11,35,2,36.631771,-5.058461,"AV594"
"1670349",22,10,24,11,40,31,36.631687,-5.058521,"AV594"
"1708778",22,10,24,11,46,1,36.631744,-5.058426,"AV594"
"1732898",22,10,24,11,51,16,36.631763,-5.058376,"AV594"
"1769278",22,10,24,11,56,44,36.631778,-5.058452,"AV594"
"1780295",22,10,24,12,1,45,36.63169,-5.058491,"AV594"
"1803284",22,10,24,12,7,0,36.631652,-5.05854,"AV594"
"1822498",22,10,24,12,12,10,36.631683,-5.05844,"AV594"
"1831040",22,10,24,12,17,10,36.63171,-5.058501,"AV594"
"1852236",22,10,24,12,22,23,36.631774,-5.058449,"AV594"
"1871624",22,10,24,12,27,34,36.631774,-5.058466,"AV594"
"1894101",22,10,24,12,32,48,36.631767,-5.058529,"AV594"
"1919711",22,10,24,12,38,5,36.631858,-5.058529,"AV594"
"1928706",22,10,24,12,43,5,36.631858,-5.058516,"AV594"
"1948393",22,10,24,12,48,16,36.631797,-5.058519,"AV594"
"1959931",22,10,24,12,53,18,36.631839,-5.058557,"AV594"
"1973947",22,10,24,12,58,24,36.631866,-5.058664,"AV594"
"1986665",22,10,24,13,3,28,36.631958,-5.05864,"AV594"
"1999221",22,10,24,13,8,31,36.631675,-5.058555,"AV594"
"2009786",22,10,24,13,13,33,36.631996,-5.058516,"AV594"
