"id","year","month","day","hour","minute","second","lat","long","id_gps"
"1050915",22,4,4,8,51,58,36.7971,-4.99708,"AV575"
"1116928",22,4,4,8,58,4,36.797058,-4.997119,"AV575"
"1182917",22,4,4,9,4,9,36.797229,-4.997034,"AV575"
"1248994",22,4,4,9,10,15,36.797245,-4.99689,"AV575"
"1315128",22,4,4,9,16,21,36.797138,-4.997104,"AV575"
"1381311",22,4,4,9,22,27,36.797157,-4.997052,"AV575"
"1444582",22,4,4,9,28,30,36.797203,-4.997017,"AV575"
"1509884",22,4,4,9,34,35,36.797195,-4.997042,"AV575"
"1575228",22,4,4,9,40,40,36.797176,-4.997029,"AV575"
"1631558",22,4,4,9,46,36,36.797157,-4.997059,"AV575"
"1678961",22,4,4,9,52,23,36.79713,-4.99702,"AV575"
"1726426",22,4,4,9,58,10,36.797164,-4.996999,"AV575"
"1791847",22,4,4,10,4,15,36.797233,-4.996988,"AV575"
"1857334",22,4,4,10,10,20,36.797168,-4.996981,"AV575"
"1922831",22,4,4,10,16,25,36.797145,-4.997086,"AV575"
"1988388",22,4,4,10,22,30,36.797142,-4.997169,"AV575"
"2053931",22,4,4,10,28,34,36.797042,-4.997069,"AV575"
"2119453",22,4,4,10,34,40,36.797046,-4.997031,"AV575"
"2185007",22,4,4,10,40,45,36.796962,-4.997035,"AV575"
"2250573",22,4,4,10,46,50,36.797138,-4.996983,"AV575"
"2309238",22,4,4,10,52,49,36.797088,-4.997001,"AV575"
"2374909",22,4,4,10,58,55,36.796939,-4.996974,"AV575"
"2440621",22,4,4,11,5,1,36.797031,-4.996971,"AV575"
"2506428",22,4,4,11,11,7,36.796939,-4.996905,"AV575"
"2572386",22,4,4,11,17,13,36.797115,-4.996999,"AV575"
"2638410",22,4,4,11,23,19,36.797115,-4.997043,"AV575"
"2704487",22,4,4,11,29,25,36.797195,-4.997092,"AV575"
"2770639",22,4,4,11,35,31,36.797122,-4.996955,"AV575"
"2836859",22,4,4,11,41,37,36.797153,-4.997001,"AV575"
"2902137",22,4,4,11,47,42,36.797058,-4.99686,"AV575"
"2967437",22,4,4,11,53,47,36.797073,-4.997225,"AV575"
"3032850",22,4,4,11,59,52,36.797073,-4.996803,"AV575"
"3098382",22,4,4,12,5,57,36.797061,-4.996934,"AV575"
"3164075",22,4,4,12,12,2,36.797149,-4.997096,"AV575"
