"id","year","month","day","hour","minute","second","lat","long","id_gps"
"216246",22,4,4,9,32,49,36.866401,-4.991036,"AV587"
"271607",22,4,4,9,38,37,36.866352,-4.991008,"AV587"
"316419",22,4,4,9,44,14,36.866283,-4.991061,"AV587"
"365360",22,4,4,9,49,56,36.866035,-4.990606,"AV587"
"408487",22,4,4,9,55,32,36.868442,-4.987957,"AV587"
"424820",22,4,4,10,0,41,36.868785,-4.988034,"AV587"
"437668",22,4,4,10,5,46,36.869247,-4.988229,"AV587"
"452905",22,4,4,10,10,54,36.869567,-4.988203,"AV587"
"464660",22,4,4,10,15,58,36.869483,-4.988349,"AV587"
"472119",22,4,4,10,20,58,36.869022,-4.989127,"AV587"
"485697",22,4,4,10,26,4,36.868877,-4.989152,"AV587"
"493133",22,4,4,10,31,4,36.868862,-4.989207,"AV587"
"528450",22,4,4,10,36,32,36.868824,-4.989125,"AV587"
"535935",22,4,4,10,41,32,36.868751,-4.988996,"AV587"
"551585",22,4,4,10,46,40,36.868667,-4.989301,"AV587"
"559087",22,4,4,10,51,40,36.868785,-4.989627,"AV587"
"567545",22,4,4,10,56,41,36.868583,-4.989844,"AV587"
"581338",22,4,4,11,1,47,36.868568,-4.989828,"AV587"
"595572",22,4,4,11,6,54,36.868679,-4.989786,"AV587"
"604052",22,4,4,11,11,54,36.868968,-4.989433,"AV587"
"614505",22,4,4,11,16,57,36.869865,-4.989003,"AV587"
"629980",22,4,4,11,22,5,36.870433,-4.989188,"AV587"
"637443",22,4,4,11,27,5,36.871208,-4.989721,"AV587"
"644914",22,4,4,11,32,5,36.87046,-4.990449,"AV587"
"652379",22,4,4,11,37,4,36.870258,-4.990875,"AV587"
"687258",22,4,4,11,42,32,36.870101,-4.990897,"AV587"
"703081",22,4,4,11,47,40,36.869857,-4.991255,"AV587"
"717399",22,4,4,11,52,47,36.869926,-4.991297,"AV587"
"731145",22,4,4,11,57,53,36.870002,-4.991387,"AV587"
"739617",22,4,4,12,2,54,36.869995,-4.991165,"AV587"
"747107",22,4,4,12,7,53,36.869934,-4.991183,"AV587"
"754605",22,4,4,12,12,53,36.870002,-4.991207,"AV587"
"762098",22,4,4,12,17,53,36.870021,-4.991266,"AV587"
"769611",22,4,4,12,22,53,36.870094,-4.991226,"AV587"
"776642",22,4,4,12,27,52,36.870094,-4.99108,"AV587"
"811533",22,4,4,12,33,20,36.870079,-4.991092,"AV587"
"819391",22,4,4,12,38,21,36.870262,-4.991003,"AV587"
"833547",22,4,4,12,43,28,36.870307,-4.990916,"AV587"
"847158",22,4,4,12,48,34,36.870288,-4.99083,"AV587"
"860210",22,4,4,12,53,40,36.871105,-4.989936,"AV587"
"897561",22,4,4,12,59,10,36.871547,-4.989917,"AV587"
"956812",22,4,4,13,5,2,36.871936,-4.989056,"AV587"
"964594",22,4,4,13,10,2,36.87162,-4.989026,"AV587"
"973051",22,4,4,13,15,3,36.871513,-4.989334,"AV587"
"986576",22,4,4,13,20,9,36.871707,-4.989499,"AV587"
"1029359",22,4,4,13,25,45,36.871696,-4.989716,"AV587"
"1068247",22,4,4,13,31,17,36.871448,-4.989894,"AV587"
"1090222",22,4,4,13,36,32,36.871242,-4.990214,"AV587"
"1105795",22,4,4,13,41,40,36.871231,-4.990382,"AV587"
"1118881",22,4,4,13,46,46,36.871131,-4.990403,"AV587"
"1128413",22,4,4,13,51,47,36.870986,-4.990788,"AV587"
"1137910",22,4,4,13,56,50,36.87088,-4.990817,"AV587"
"1153113",22,4,4,14,1,58,36.870811,-4.99074,"AV587"
"1161633",22,4,4,14,6,58,36.870929,-4.990833,"AV587"
"1174663",22,4,4,14,12,4,36.871078,-4.990497,"AV587"
"1182177",22,4,4,14,17,4,36.870727,-4.990938,"AV587"
"1191692",22,4,4,14,22,5,36.87075,-4.990996,"AV587"
"1225726",22,4,4,14,27,32,36.870777,-4.990954,"AV587"
"1234235",22,4,4,14,32,33,36.870746,-4.990955,"AV587"
"1243718",22,4,4,14,37,35,36.870727,-4.990856,"AV587"
"1252193",22,4,4,14,42,35,36.870651,-4.990944,"AV587"
"1260676",22,4,4,14,47,36,36.870655,-4.990998,"AV587"
"1278850",22,4,4,14,52,47,36.870693,-4.991164,"AV587"
"1288328",22,4,4,14,57,48,36.870712,-4.991469,"AV587"
"1295818",22,4,4,15,2,48,36.870796,-4.991475,"AV587"
"1336115",22,4,4,15,8,21,36.870876,-4.991888,"AV587"
"1376413",22,4,4,15,13,54,36.870647,-4.991658,"AV587"
"1415745",22,4,4,15,19,26,36.870223,-4.991339,"AV587"
"1432152",22,4,4,15,24,35,36.869743,-4.991652,"AV587"
"1445091",22,4,4,15,29,41,36.869499,-4.992054,"AV587"
"1452630",22,4,4,15,34,41,36.868919,-4.99209,"AV587"
"1460170",22,4,4,15,39,40,36.86848,-4.992081,"AV587"
"1518999",22,4,4,15,45,32,36.868072,-4.992298,"AV587"
"1580212",22,4,4,15,51,26,36.867843,-4.992401,"AV587"
"1596028",22,4,4,15,56,34,36.867389,-4.992611,"AV587"
"1604548",22,4,4,16,1,35,36.867317,-4.992892,"AV587"
"1612064",22,4,4,16,6,34,36.867267,-4.992989,"AV587"
"1647011",22,4,4,16,12,2,36.867107,-4.993106,"AV587"
"1654517",22,4,4,16,17,2,36.867179,-4.993138,"AV587"
"1662055",22,4,4,16,22,2,36.867229,-4.99314,"AV587"
"1670593",22,4,4,16,27,2,36.867454,-4.992882,"AV587"
"1677630",22,4,4,16,32,2,36.867412,-4.992661,"AV587"
"1685195",22,4,4,16,37,2,36.867244,-4.992567,"AV587"
"1722640",22,4,4,16,42,32,36.867053,-4.992476,"AV587"
"1739069",22,4,4,16,47,41,36.866756,-4.992408,"AV587"
"1747621",22,4,4,16,52,42,36.866649,-4.992224,"AV587"
"1755176",22,4,4,16,57,43,36.865856,-4.991935,"AV587"
"1764719",22,4,4,17,2,44,36.865901,-4.991957,"AV587"
"1778740",22,4,4,17,7,52,36.865909,-4.99192,"AV587"
"1793242",22,4,4,17,12,59,36.866123,-4.991741,"AV587"
"1801809",22,4,4,17,18,0,36.866336,-4.991549,"AV587"
"1820124",22,4,4,17,23,12,36.866081,-4.991127,"AV587"
"1828674",22,4,4,17,28,13,36.866485,-4.990664,"AV587"
"1838251",22,4,4,17,33,16,36.866973,-4.990841,"AV587"
"1854838",22,4,4,17,38,26,36.866447,-4.99027,"AV587"
