"id","year","month","day","hour","minute","second","lat","long","id_gps"
"143412",22,4,4,7,44,40,36.801506,-4.99579,"Av571"
"283978",22,4,4,7,57,6,36.797157,-4.997083,"Av571"
"349321",22,4,4,8,3,15,36.797039,-4.997089,"Av571"
"399673",22,4,4,8,9,9,36.797096,-4.997067,"Av571"
"455088",22,4,4,8,15,8,36.797176,-4.997121,"Av571"
"493635",22,4,4,8,20,50,36.797149,-4.997149,"Av571"
"559264",22,4,4,8,26,58,36.797168,-4.997169,"Av571"
"622863",22,4,4,8,33,5,36.797054,-4.997099,"Av571"
"669506",22,4,4,8,38,55,36.797115,-4.996893,"Av571"
"684982",22,4,4,8,44,13,36.797126,-4.99714,"Av571"
"750221",22,4,4,8,50,22,36.797111,-4.997012,"Av571"
"774668",22,4,4,8,55,49,36.797126,-4.997102,"Av571"
"791587",22,4,4,9,1,9,36.797035,-4.997063,"Av571"
"857633",22,4,4,9,7,19,36.797222,-4.996868,"Av571"
"909677",22,4,4,9,13,14,36.797096,-4.996985,"Av571"
"975686",22,4,4,9,19,23,36.797229,-4.996963,"Av571"
"1041504",22,4,4,9,25,32,36.796993,-4.997153,"Av571"
"1087377",22,4,4,9,31,21,36.797103,-4.997039,"Av571"
"1153255",22,4,4,9,37,30,36.79734,-4.996962,"Av571"
"1218915",22,4,4,9,43,39,36.797283,-4.996991,"Av571"
"1284484",22,4,4,9,49,48,36.797187,-4.99697,"Av571"
"1349991",22,4,4,9,55,57,36.797149,-4.99702,"Av571"
"1396422",22,4,4,10,1,47,36.797157,-4.996984,"Av571"
"1455922",22,4,4,10,7,50,36.797096,-4.997043,"Av571"
"1521378",22,4,4,10,13,59,36.797142,-4.997026,"Av571"
"1577766",22,4,4,10,19,59,36.797164,-4.997043,"Av571"
"1637168",22,4,4,10,26,2,36.7971,-4.997093,"Av571"
"1657751",22,4,4,10,31,26,36.797084,-4.996984,"Av571"
"1669232",22,4,4,10,36,40,36.797107,-4.997034,"Av571"
"1725751",22,4,4,10,42,40,36.797084,-4.997107,"Av571"
"1772358",22,4,4,10,48,30,36.797149,-4.997054,"Av571"
"1798218",22,4,4,10,53,59,36.797264,-4.996984,"Av571"
"1864201",22,4,4,11,0,8,36.797199,-4.997107,"Av571"
"1881390",22,4,4,11,5,28,36.79721,-4.997085,"Av571"
"1946832",22,4,4,11,11,37,36.797313,-4.997116,"Av571"
"1975359",22,4,4,11,17,9,36.797176,-4.996977,"Av571"
"2031112",22,4,4,11,23,8,36.797115,-4.996987,"Av571"
"2096861",22,4,4,11,29,17,36.797241,-4.997093,"Av571"
"2150500",22,4,4,11,35,14,36.797176,-4.99704,"Av571"
"2291055",22,4,4,11,47,41,36.797218,-4.997101,"Av571"
"2357193",22,4,4,11,53,51,36.797218,-4.99699,"Av571"
"2423147",22,4,4,12,0,0,36.797042,-4.997094,"Av571"
"2488980",22,4,4,12,6,9,36.797134,-4.997042,"Av571"
"2553564",22,4,4,12,12,17,36.797336,-4.996976,"Av571"
"2618934",22,4,4,12,18,26,36.797027,-4.99705,"Av571"
"2685152",22,4,4,12,24,36,36.797157,-4.997025,"Av571"
"2751204",22,4,4,12,30,45,36.797168,-4.996978,"Av571"
"2817152",22,4,4,12,36,54,36.797073,-4.997076,"Av571"
"2878942",22,4,4,12,42,59,36.797061,-4.997058,"Av571"
"2901413",22,4,4,12,48,24,36.797058,-4.99709,"Av571"
"2967477",22,4,4,12,54,34,36.797168,-4.997118,"Av571"
"3033386",22,4,4,13,0,43,36.797103,-4.996986,"Av571"
"3099068",22,4,4,13,6,52,36.797191,-4.996869,"Av571"
"3164541",22,4,4,13,13,1,36.797134,-4.996942,"Av571"
"3224881",22,4,4,13,19,5,36.797176,-4.996944,"Av571"
"3290155",22,4,4,13,25,14,36.797077,-4.997005,"Av571"
"3356287",22,4,4,13,31,23,36.796974,-4.99699,"Av571"
"3422311",22,4,4,13,37,32,36.797439,-4.996654,"Av571"
"3488243",22,4,4,13,43,41,36.797107,-4.997082,"Av571"
"3545153",22,4,4,13,49,41,36.797096,-4.996985,"Av571"
"3611048",22,4,4,13,55,50,36.797195,-4.997106,"Av571"
"3676793",22,4,4,14,1,59,36.797054,-4.996764,"Av571"
"3817427",22,4,4,14,14,26,36.797222,-4.996818,"Av571"
"3835089",22,4,4,14,19,47,36.797206,-4.997054,"Av571"
"3869248",22,4,4,14,25,24,36.797523,-4.997434,"Av571"
"3932513",22,4,4,14,31,31,36.797161,-4.997096,"Av571"
"3992705",22,4,4,14,37,34,36.797355,-4.996766,"Av571"
"4058833",22,4,4,14,43,43,36.797203,-4.996989,"Av571"
"4115968",22,4,4,14,49,43,36.797142,-4.996976,"Av571"
"4161188",22,4,4,14,55,31,36.797199,-4.997034,"Av571"
"4226493",22,4,4,15,1,40,36.797302,-4.996903,"Av571"
"4273851",22,4,4,15,7,30,36.797195,-4.997021,"Av571"
"4339289",22,4,4,15,13,39,36.797214,-4.996964,"Av571"
"4355925",22,4,4,15,18,59,36.797264,-4.996901,"Av571"
"4421842",22,4,4,15,25,8,36.797142,-4.996936,"Av571"
"4487683",22,4,4,15,31,17,36.797237,-4.996867,"Av571"
"4553414",22,4,4,15,37,26,36.797275,-4.99685,"Av571"
"4618999",22,4,4,15,43,35,36.797229,-4.996882,"Av571"
"4684543",22,4,4,15,49,44,36.797195,-4.996912,"Av571"
"4749957",22,4,4,15,55,53,36.79721,-4.997045,"Av571"
"4815255",22,4,4,16,2,2,36.797252,-4.996957,"Av571"
"4881371",22,4,4,16,8,11,36.797187,-4.997005,"Av571"
"4929487",22,4,4,16,14,2,36.797107,-4.997027,"Av571"
"4995627",22,4,4,16,20,11,36.797039,-4.99713,"Av571"
"5061732",22,4,4,16,26,20,36.797168,-4.996898,"Av571"
"5127737",22,4,4,16,32,29,36.797168,-4.996984,"Av571"
"5193662",22,4,4,16,38,38,36.797164,-4.997111,"Av571"
"5259477",22,4,4,16,44,47,36.797485,-4.997655,"Av571"
"5329210",22,4,4,16,51,0,36.797161,-4.997223,"Av571"
"5394855",22,4,4,16,57,9,36.797149,-4.996833,"Av571"
"5443636",22,4,4,17,3,1,36.797195,-4.997077,"Av571"
"5488620",22,4,4,17,8,49,36.797256,-4.996989,"Av571"
"5554729",22,4,4,17,14,58,36.79721,-4.997093,"Av571"
"5568245",22,4,4,17,20,14,36.797218,-4.997044,"Av571"
"5594189",22,4,4,17,25,43,36.797126,-4.997131,"Av571"
"5615656",22,4,4,17,31,7,36.797142,-4.997098,"Av571"
"5639701",22,4,4,17,36,34,36.797142,-4.996754,"Av571"
"5693090",22,4,4,17,42,31,36.797187,-4.997094,"Av571"
"5727697",22,4,4,17,48,9,36.797153,-4.996974,"Av571"
"5760756",22,4,4,17,53,45,36.797157,-4.99711,"Av571"
"5780300",22,4,4,17,59,7,36.797069,-4.997069,"Av571"
"5846260",22,4,4,18,5,17,36.797176,-4.99707,"Av571"
"5896303",22,4,4,18,11,10,36.797039,-4.997044,"Av571"
"5924676",22,4,4,18,16,41,36.797161,-4.996975,"Av571"
"5955533",22,4,4,18,22,15,36.797218,-4.997007,"Av571"
"5979845",22,4,4,18,27,42,36.797317,-4.996976,"Av571"
"6003749",22,4,4,18,33,9,36.79734,-4.996948,"Av571"
"6069961",22,4,4,18,39,18,36.797325,-4.996852,"Av571"
"6102377",22,4,4,18,44,53,36.797172,-4.996807,"Av571"
"6155133",22,4,4,18,50,49,36.797279,-4.9969,"Av571"
"6220894",22,4,4,18,56,58,36.79718,-4.997354,"Av571"
"6286686",22,4,4,19,3,7,36.797138,-4.996984,"Av571"
"6327576",22,4,4,19,8,51,36.797107,-4.99709,"Av571"
"6343937",22,4,4,19,14,10,36.797096,-4.996977,"Av571"
"6385829",22,4,4,19,19,55,36.797168,-4.996824,"Av571"
"6405156",22,4,4,19,25,17,36.797077,-4.996987,"Av571"
"6427122",22,4,4,19,30,42,36.797176,-4.997007,"Av571"
"6445658",22,4,4,19,36,4,36.797191,-4.997066,"Av571"
"6489649",22,4,4,19,41,51,36.797142,-4.997059,"Av571"
"6512011",22,4,4,19,47,16,36.797168,-4.996972,"Av571"
"6529519",22,4,4,19,52,36,36.797161,-4.996961,"Av571"
