id_collar,lat,lng,time_stamp
AO771,36.82418555,-4.868619821,2022-03-31T22:07:10Z
AV338,36.823804074,-4.8683146410000004,2022-03-31T22:15:06Z
AV338,36.823056382,-4.866056306,2022-03-31T22:44:54Z
AV338,36.823636225,-4.86785687,2022-03-31T23:14:41Z
AV338,36.823758297,-4.868009461,2022-03-31T23:44:35Z
AV338,36.823651484,-4.867963684,2022-04-01T00:14:18Z
AV338,36.823758297,-4.868055238,2022-04-01T01:43:55Z
AV338,36.823620966,-4.86817731,2022-04-01T02:13:48Z
AV338,36.823743038,-4.868131533,2022-04-01T03:43:18Z
AV338,36.82371252,-4.867994202,2022-04-01T04:13:07Z
AV338,36.823529412,-4.867811093,2022-04-01T04:42:13Z
AV338,36.823636225,-4.867994202,2022-04-01T05:12:14Z
AV338,36.823743038,-4.867978943,2022-04-01T05:42:41Z
AV338,36.823788815,-4.867948425,2022-04-01T06:42:27Z
AV338,36.823773556,-4.868070497,2022-04-01T09:11:37Z
AV338,36.823849851,-4.868085756,2022-04-01T09:40:46Z
AV338,36.82371252,-4.868131533,2022-04-01T10:10:49Z
AV337,36.82371252,-4.86802472,2022-04-01T10:11:19Z
AV338,36.823620966,-4.867826352,2022-04-01T12:10:02Z
AO771,36.824124514,-4.868528267,2022-04-01T15:12:28Z
AV337,36.823300526,-4.867841611,2022-04-01T15:41:53Z
AV337,36.823651484,-4.867887388,2022-04-01T16:12:03Z
AV338,36.823636225,-4.867658503,2022-04-01T17:39:02Z
AV338,36.823682002,-4.867917906,2022-04-01T18:08:15Z
AO771,36.824231327,-4.868558785,2022-04-01T18:13:30Z
AV338,36.823682002,-4.867795834,2022-04-01T18:38:40Z
AO771,36.824292363,-4.86880293,2022-04-01T18:43:29Z
AV338,36.823697261,-4.867948425,2022-04-01T21:08:00Z
AV338,36.823620966,-4.868009461,2022-04-01T21:37:10Z
AV338,36.823361563,-4.867765316,2022-04-01T22:06:57Z
AV337,36.823590448,-4.867872129,2022-04-02T02:14:13Z
AO771,36.824109255,-4.868772412,2022-04-02T04:16:48Z
AO771,36.824383917,-4.868390936,2022-04-02T04:46:57Z
AV337,36.82371252,-4.867994202,2022-04-02T05:14:36Z
AV338,36.823590448,-4.867841611,2022-04-02T06:04:30Z
AV338,36.822247654,-4.868833448,2022-04-02T07:04:51Z
AO771,36.824399176,-4.868467231,2022-04-02T08:48:21Z
AV338,1.00390631,0,2022-04-02T10:04:06Z
AV337,36.823224231,-4.867902647,2022-04-02T14:16:03Z
AO771,36.824460212,-4.868726635,2022-04-02T21:21:49Z
AV338,36.823605707,-4.867978943,2022-04-02T22:00:21Z
AO771,36.824093996,-4.868879225,2022-04-02T22:52:25Z
AO771,36.824368658,-4.868574044,2022-04-02T23:52:46Z
AO771,36.824734874,-4.868879225,2022-04-03T01:23:19Z
AV337,36.823804074,-4.868192569,2022-04-03T03:47:47Z
AO771,36.824170291,-4.868574044,2022-04-03T03:54:12Z
AV337,36.823300526,-4.86802472,2022-04-03T06:18:37Z
AO771,36.823834592,-4.868558785,2022-04-03T06:55:11Z
AV337,36.82371252,-4.86770428,2022-04-03T07:49:01Z
AV337,36.823743038,-4.867627985,2022-04-03T08:48:31Z
AV337,36.823682002,-4.867750057,2022-04-03T09:19:17Z
AV337,36.823376822,-4.86770428,2022-04-03T09:49:23Z
AO771,36.82464332,-4.866758221,2022-04-03T10:26:38Z
AV337,36.824048219,-4.868131533,2022-04-03T11:49:02Z
AO771,36.824292363,-4.868665599,2022-04-03T11:56:47Z
AV337,36.823788815,-4.868055238,2022-04-03T13:19:50Z
AO771,36.824536507,-4.868345159,2022-04-03T13:27:09Z
AO771,36.824231327,-4.868497749,2022-04-03T14:27:34Z
AV337,36.823727779,-4.868039979,2022-04-03T14:50:13Z
AO771,36.824200809,-4.86863508,2022-04-03T15:27:44Z
AV337,36.823682002,-4.86802472,2022-04-03T15:50:19Z
AO771,36.824383917,-4.868436713,2022-04-03T16:28:03Z
AV338,36.826138705,-4.869535363,2022-04-03T18:53:51Z
AV337,36.823361563,-4.867948425,2022-04-03T19:20:57Z
AV337,1.00390631,0,2022-04-03T19:51:09Z
AV337,36.823895628,-4.868146792,2022-04-03T21:50:29Z
AV337,36.82371252,-4.868055238,2022-04-03T22:21:25Z
AV338,1.00390631,0,2022-04-03T22:52:51Z
AV337,36.823788815,-4.868207828,2022-04-04T02:22:04Z
AV337,36.823788815,-4.868070497,2022-04-04T02:52:13Z
AV337,36.823682002,-4.868009461,2022-04-04T04:21:55Z
AV337,36.823834592,-4.867948425,2022-04-04T04:52:33Z
AO771,36.823941405,-4.8683299,2022-04-04T05:32:24Z
AO771,36.823468376,-4.867750057,2022-04-04T07:02:55Z
AV337,36.823636225,-4.868009461,2022-04-04T07:53:07Z
AV337,36.823880369,-4.867902647,2022-04-04T08:52:39Z
AV338,36.823666743,-4.868223087,2022-04-04T09:49:22Z
AV337,1.00390631,0,2022-04-04T09:53:32Z
AV337,36.823483635,-4.867841611,2022-04-04T10:53:39Z
AV337,36.823682002,-4.868162051,2022-04-04T11:23:42Z
AO771,36.824292363,-4.869977874,2022-04-04T11:34:21Z
AV337,36.823376822,-4.868085756,2022-04-04T12:53:58Z
AV337,36.823895628,-4.867978943,2022-04-04T13:23:17Z
AV337,36.823529412,-4.867689021,2022-04-04T14:24:13Z
AV337,36.823697261,-4.867811093,2022-04-04T15:23:42Z
AV337,36.823758297,-4.868039979,2022-04-04T17:24:40Z
AV337,36.823758297,-4.868085756,2022-04-04T17:54:46Z
AO771,36.824322881,-4.868513008,2022-04-04T18:06:29Z
AV337,36.823758297,-4.868085756,2022-04-04T22:25:34Z
AV337,1.00390631,0,2022-04-04T22:55:48Z
AV337,36.823727779,-4.86802472,2022-04-04T23:25:43Z
AO771,36.824078737,-4.868268864,2022-04-05T03:09:18Z
