id_collar,lat,lng,time_stamp
AV334,36.839734493,-4.96192874,2023-03-31T22:08:02Z
AV334,36.822522316,-4.952986954,2023-04-01T11:40:28Z
AV335,36.821866178,-4.952224002,2023-04-01T11:54:45Z
AV335,36.8221561,-4.953093767,2023-04-01T12:25:25Z
AV451,36.822522316,-4.953536278,2023-04-01T12:39:43Z
AV335,36.821896696,-4.953215839,2023-04-01T12:55:15Z
AV451,36.822125582,-4.953292134,2023-04-01T13:10:02Z
AV334,36.822217136,-4.95320058,2023-04-01T13:11:19Z
AV335,36.821591516,-4.955794614,2023-04-01T13:25:07Z
AV335,36.826901656,-4.960051881,2023-04-01T14:24:53Z
AV451,36.839917601,-4.957320516,2023-04-01T16:10:08Z
AV334,36.840039673,-4.956343938,2023-04-01T16:11:40Z
AV451,36.839856565,-4.962462806,2023-04-01T16:40:01Z
AV336,1.00390631,0,2023-04-01T16:44:55Z
AV334,36.832059205,-4.961455711,2023-04-01T17:42:08Z
AV336,1.00390631,0,2023-04-01T22:15:55Z
AV336,1.00390631,0,2023-04-01T23:46:18Z
AV335,36.829098955,-4.961043717,2023-04-02T04:26:37Z
AV451,36.827191577,-4.95164416,2023-04-02T05:13:20Z
AV334,36.828137636,-4.952559701,2023-04-02T05:14:05Z
AV335,36.826352331,-4.950041962,2023-04-02T05:26:21Z
AV334,36.822827497,-4.952361334,2023-04-02T09:15:05Z
AV451,36.8221561,-4.952956435,2023-04-02T10:13:54Z
AV335,36.8221561,-4.953276875,2023-04-02T10:26:49Z
AV334,36.822079805,-4.953582055,2023-04-02T11:15:26Z
AV335,36.821896696,-4.953551537,2023-04-02T11:26:54Z
AV334,36.821576257,-4.954207675,2023-04-02T11:45:29Z
AV335,36.821774624,-4.954055085,2023-04-02T11:56:49Z
AV336,1.00390631,0,2023-04-02T12:18:37Z
AV334,36.823605707,-4.961364157,2023-04-02T12:45:49Z
AV336,1.00390631,0,2023-04-02T12:48:49Z
AV335,36.822079805,-4.9593499660000004,2023-04-02T12:56:45Z
AV335,36.824933242,-4.962844282,2023-04-02T13:26:48Z
AV451,36.82542153,-4.96630808,2023-04-02T13:44:21Z
AV335,36.825558862,-4.970153353,2023-04-02T14:26:53Z
AV336,1.00390631,0,2023-04-02T14:49:07Z
AV334,36.821789883,-4.976623178,2023-04-02T15:16:15Z
AV336,1.00390631,0,2023-04-02T15:19:15Z
AV451,36.820141909,-4.976501106,2023-04-02T15:44:45Z
AV334,36.824444953,-4.978408484,2023-04-02T15:47:11Z
AV335,36.818966964,-4.978240635,2023-04-02T15:57:00Z
AV451,36.821179522,-4.977569238,2023-04-02T16:14:57Z
AV334,36.831784543,-4.976058595,2023-04-02T16:16:37Z
AV335,36.822964828,-4.977309834,2023-04-02T16:27:32Z
AV451,36.825650416,-4.978255894,2023-04-02T16:45:07Z
AV334,36.834653239,-4.970901045,2023-04-02T16:47:07Z
AV335,36.827985046,-4.978393225,2023-04-02T16:57:06Z
AV451,36.833340963,-4.976806287,2023-04-02T17:15:10Z
AV334,36.835004196,-4.971541924,2023-04-02T17:16:33Z
AV335,36.831143664,-4.970855268,2023-04-02T17:27:14Z
AV451,36.833096818,-4.97676051,2023-04-02T17:45:24Z
AV334,36.834866865,-4.971480888,2023-04-02T17:46:56Z
AV336,1.00390631,0,2023-04-02T17:49:41Z
AV335,36.830533303,-4.977401389,2023-04-02T17:57:20Z
AV451,36.8280766,-4.978744182,2023-04-02T18:15:33Z
AV334,36.83587396,-4.970840009,2023-04-02T18:16:52Z
AV335,36.826108186,-4.978805219,2023-04-02T18:27:38Z
AV451,36.825574121,-4.978912032,2023-04-02T18:46:12Z
AV334,36.835233082,-4.971938659,2023-04-02T18:46:51Z
