familiar_name,latitude,longitude,track_time
GPS_10,36.94335,-3.3331,2023-06-02 04:12:16
GPS_10,36.94335,-3.33301,2023-06-02 04:22:16
GPS_10,36.94364,-3.33319,2023-06-02 06:37:22
GPS_10,36.94392,-3.33359,2023-06-02 10:06:52
GPS_10,36.94392,-3.33356,2023-06-02 10:18:29
GPS_10,36.94392,-3.33368,2023-06-02 10:36:31
GPS_10,36.94396,-3.33368,2023-06-02 10:46:31
GPS_10,36.94396,-3.33368,2023-06-02 10:56:31
GPS_10,36.94655,-3.32699,2023-06-02 11:57:57
GPS_10,36.94655,-3.3245,2023-06-02 12:07:57
GPS_10,36.94479,-3.32175,2023-06-02 12:17:57
GPS_10,36.94307,-3.32248,2023-06-02 12:47:50
GPS_10,36.94346,-3.32248,2023-06-02 13:28:46
GPS_10,36.94347,-3.32239,2023-06-02 13:37:47
GPS_10,36.94273,-3.32301,2023-06-02 14:07:57
GPS_10,36.9429,-3.32361,2023-06-02 14:17:46
GPS_10,36.94298,-3.32352,2023-06-02 14:27:57
GPS_10,36.9434,-3.3239,2023-06-02 15:55:40
GPS_10,36.94331,-3.32347,2023-06-02 16:05:40
GPS_10,36.94404,-3.3233,2023-06-02 16:15:40
GPS_10,36.94371,-3.32312,2023-06-02 16:25:47
GPS_10,36.94425,-3.32285,2023-06-02 16:36:37
GPS_10,36.94432,-3.32303,2023-06-02 16:55:48
GPS_10,36.9466,-3.32541,2023-06-02 17:53:21
GPS_10,36.94681,-3.32515,2023-06-02 18:03:21
GPS_10,36.94638,-3.3273,2023-06-02 18:13:21
GPS_10,36.94532,-3.33096,2023-06-02 18:23:23
GPS_10,36.94413,-3.3338,2023-06-02 19:45:36
GPS_10,36.9439,-3.33353,2023-06-02 22:44:18
GPS_10,36.94422,-3.33368,2023-06-03 02:15:51
GPS_10,36.94511,-3.33337,2023-06-03 04:59:49
GPS_10,36.94362,-3.33299,2023-06-03 06:13:11
GPS_10,36.94302,-3.33325,2023-06-03 06:23:11
GPS_10,36.94392,-3.33377,2023-06-03 08:11:02
GPS_10,36.94389,-3.33362,2023-06-03 08:19:52
GPS_10,36.94402,-3.3337,2023-06-03 09:43:38
GPS_10,36.94398,-3.3337,2023-06-03 09:53:38
GPS_10,36.94398,-3.33353,2023-06-03 10:03:38
GPS_10,36.94412,-3.3337,2023-06-03 10:54:05
GPS_10,36.94403,-3.33379,2023-06-03 11:04:05
GPS_10,36.94394,-3.33353,2023-06-03 11:14:05
GPS_10,36.94401,-3.33365,2023-06-03 13:14:17
GPS_10,36.94405,-3.33374,2023-06-03 13:24:17
GPS_10,36.94405,-3.33374,2023-06-03 13:34:17
GPS_10,36.94409,-3.33362,2023-06-03 13:44:06
GPS_10,36.94418,-3.33376,2023-06-03 14:08:23
GPS_10,36.94395,-3.33359,2023-06-03 14:19:43
GPS_10,36.94397,-3.33359,2023-06-03 14:28:23
GPS_10,36.94396,-3.33359,2023-06-03 14:38:20
GPS_10,36.94393,-3.3334,2023-06-03 16:28:44
GPS_10,36.94397,-3.3334,2023-06-03 16:38:44
GPS_10,36.94401,-3.3334,2023-06-03 16:48:44
GPS_10,36.94395,-3.3334,2023-06-03 16:59:13
GPS_10,36.94391,-3.33344,2023-06-03 17:08:38
GPS_10,36.94389,-3.33344,2023-06-03 17:19:47
GPS_10,36.94457,-3.33406,2023-06-03 19:42:24
GPS_10,36.94423,-3.33389,2023-06-03 20:02:24
GPS_10,36.94442,-3.33383,2023-06-03 20:11:07
GPS_10,36.94466,-3.33385,2023-06-03 20:21:09
GPS_10,36.94445,-3.33359,2023-06-03 20:31:09
GPS_10,36.94477,-3.3338,2023-06-04 01:34:46
GPS_10,36.94429,-3.33386,2023-06-04 04:34:24
GPS_10,36.94433,-3.33377,2023-06-04 04:44:24
GPS_10,36.94395,-3.3335,2023-06-04 08:37:50
GPS_10,36.94403,-3.33359,2023-06-04 09:23:46
GPS_10,36.94403,-3.33359,2023-06-04 09:33:46
GPS_10,36.9442,-3.33359,2023-06-04 09:44:34
GPS_10,36.94311,-3.33522,2023-06-04 09:53:50
GPS_10,36.94139,-3.33676,2023-06-04 10:03:50
GPS_10,36.94141,-3.33722,2023-06-04 10:13:40
GPS_10,36.93997,-3.34045,2023-06-04 10:23:41
GPS_10,36.93795,-3.34653,2023-06-04 10:53:35
GPS_10,36.93727,-3.34279,2023-06-04 11:13:38
GPS_10,36.93766,-3.33936,2023-06-04 11:23:38
GPS_10,36.93637,-3.3367,2023-06-04 11:33:38
GPS_10,36.93678,-3.33612,2023-06-04 11:44:35
GPS_10,36.93646,-3.33685,2023-06-04 11:53:34
GPS_10,36.93587,-3.33603,2023-06-04 12:03:32
GPS_10,36.93607,-3.33588,2023-06-04 12:13:29
GPS_10,36.93528,-3.33679,2023-06-04 12:23:18
GPS_10,36.93531,-3.33713,2023-06-04 12:33:18
GPS_10,36.93499,-3.33716,2023-06-04 12:45:00
GPS_10,36.93522,-3.33679,2023-06-04 12:53:19
GPS_10,36.93572,-3.33569,2023-06-04 13:03:14
GPS_10,36.93568,-3.33575,2023-06-04 13:13:22
GPS_10,36.93596,-3.33517,2023-06-04 13:23:17
GPS_10,36.93583,-3.3356,2023-06-04 13:33:10
GPS_10,36.93581,-3.33569,2023-06-04 13:43:57
GPS_10,36.93591,-3.33594,2023-06-04 14:03:14
GPS_10,36.936,-3.33603,2023-06-04 14:13:02
GPS_10,36.936279999999996,-3.33463,2023-06-04 14:23:10
GPS_10,36.93626,-3.33475,2023-06-04 14:33:02
GPS_10,36.9377,-3.33383,2023-06-04 14:45:26
GPS_10,36.93715,-3.33319,2023-06-04 15:02:57
GPS_10,36.93739,-3.33296,2023-06-04 15:12:51
GPS_10,36.93726,-3.33322,2023-06-04 15:22:51
GPS_10,36.93719,-3.33328,2023-06-04 15:32:43
GPS_10,36.93721,-3.33322,2023-06-04 15:43:40
GPS_10,36.93708,-3.33331,2023-06-04 15:53:40
GPS_10,36.93717,-3.33334,2023-06-04 16:02:40
GPS_10,36.93715,-3.33337,2023-06-04 16:12:38
GPS_10,36.93719,-3.3338,2023-06-04 16:22:38
GPS_10,36.93715,-3.33368,2023-06-04 16:32:39
GPS_10,36.93783,-3.33353,2023-06-04 16:53:29
GPS_10,36.93776,-3.33334,2023-06-04 17:02:36
GPS_10,36.9383,-3.33401,2023-06-04 17:12:36
GPS_10,36.93823,-3.33402,2023-06-04 17:22:34
GPS_10,36.93827,-3.33411,2023-06-04 17:32:34
GPS_10,36.93827,-3.33395,2023-06-04 17:42:25
GPS_10,36.93816,-3.33392,2023-06-04 17:53:04
GPS_10,36.93784,-3.33386,2023-06-04 18:02:25
GPS_10,36.93828,-3.33368,2023-06-04 18:12:13
GPS_10,36.938720000000004,-3.3346,2023-06-04 18:22:02
GPS_10,36.93846,-3.33503,2023-06-04 18:32:02
GPS_10,36.93915,-3.33469,2023-06-04 18:42:02
GPS_10,36.94303,-3.33505,2023-06-04 19:02:00
GPS_10,36.94402,-3.33368,2023-06-04 19:12:00
GPS_10,36.94411,-3.33368,2023-06-04 19:22:00
GPS_10,36.94417,-3.33362,2023-06-04 19:31:57
GPS_10,36.94422,-3.33371,2023-06-04 19:41:55
GPS_10,36.94448,-3.33374,2023-06-04 19:52:32
GPS_10,36.9446,-3.33384,2023-06-04 21:06:19
GPS_10,36.94447,-3.33401,2023-06-04 21:16:19
GPS_10,36.94431,-3.33346,2023-06-04 23:39:49
GPS_10,36.94431,-3.33337,2023-06-04 23:49:49
GPS_10,36.94433,-3.33344,2023-06-05 00:00:03
GPS_10,36.94442,-3.33367,2023-06-05 01:26:48
GPS_10,36.94438,-3.33376,2023-06-05 01:36:48
GPS_10,36.94438,-3.33359,2023-06-05 01:46:48
GPS_10,36.94458,-3.33432,2023-06-05 05:11:41
GPS_10,36.94417,-3.33336,2023-06-05 06:44:35
GPS_10,36.94408,-3.3331,2023-06-05 06:54:35
GPS_10,36.94434,-3.33344,2023-06-05 07:04:35
GPS_10,36.94381,-3.33359,2023-06-05 10:03:40
GPS_10,36.94381,-3.33359,2023-06-05 10:11:58
GPS_10,36.94394,-3.33359,2023-06-05 10:21:58
GPS_10,36.94405,-3.33374,2023-06-05 10:31:54
GPS_10,36.94422,-3.33374,2023-06-05 10:41:54
GPS_10,36.94426,-3.33374,2023-06-05 10:51:54
GPS_10,36.94394,-3.33442,2023-06-05 11:01:53
GPS_10,36.94184,-3.33596,2023-06-05 11:11:53
GPS_10,36.93892,-3.33347,2023-06-05 11:21:53
GPS_10,36.93992,-3.33252,2023-06-05 11:31:54
GPS_10,36.94029,-3.3317,2023-06-05 12:21:49
GPS_10,36.94029,-3.33204,2023-06-05 12:31:49
GPS_10,36.9402,-3.33273,2023-06-05 12:41:49
GPS_10,36.94032,-3.33286,2023-06-05 12:51:56
GPS_10,36.94048,-3.33249,2023-06-05 13:03:29
GPS_10,36.94035,-3.33159,2023-06-05 13:52:08
GPS_10,36.94031,-3.3309,2023-06-05 14:02:08
GPS_10,36.94061,-3.33099,2023-06-05 14:12:08
GPS_10,36.94027,-3.33167,2023-06-05 14:31:38
GPS_10,36.94027,-3.33201,2023-06-05 14:41:38
GPS_10,36.94014,-3.3327,2023-06-05 14:51:38
GPS_10,36.94022,-3.33268,2023-06-05 15:41:25
GPS_10,36.93945,-3.33156,2023-06-05 15:51:25
GPS_10,36.93915,-3.33087,2023-06-05 16:01:25
GPS_10,36.93979,-3.3299,2023-06-05 16:11:23
GPS_10,36.93941,-3.33096,2023-06-05 16:22:04
GPS_10,36.94004,-3.3302,2023-06-05 16:31:22
GPS_10,36.93997,-3.3298,2023-06-05 16:41:13
GPS_10,36.93954,-3.33157,2023-06-05 16:51:18
GPS_10,36.93973,-3.33176,2023-06-05 17:01:16
GPS_10,36.93896,-3.33487,2023-06-05 17:31:14
GPS_10,36.93935,-3.33548,2023-06-05 17:41:11
GPS_10,36.93982,-3.33496,2023-06-05 17:51:14
GPS_10,36.9423,-3.33554,2023-06-05 18:21:58
GPS_10,36.94226,-3.33548,2023-06-05 18:30:54
GPS_10,36.9427,-3.33492,2023-06-05 18:40:44
GPS_10,36.94321,-3.33483,2023-06-05 18:50:44
GPS_10,36.94407,-3.33371,2023-06-05 19:00:44
GPS_10,36.94416,-3.33344,2023-06-05 19:41:57
GPS_10,36.94442,-3.33301,2023-06-05 19:50:29
GPS_10,36.94428,-3.33344,2023-06-05 20:21:23
GPS_10,36.94428,-3.33344,2023-06-05 20:31:23
GPS_10,36.94411,-3.33344,2023-06-05 20:41:23
GPS_10,36.94401,-3.3334,2023-06-05 20:50:27
GPS_10,36.94398,-3.33348,2023-06-05 22:15:24
GPS_10,36.94398,-3.33331,2023-06-05 22:25:24
GPS_10,36.94389,-3.33331,2023-06-05 22:35:24
GPS_10,36.94499,-3.32239,2023-06-06 11:59:38
GPS_10,36.9437,-3.32297,2023-06-06 12:09:48
GPS_10,36.94318,-3.32361,2023-06-06 12:20:02
GPS_10,36.94388,-3.32382,2023-06-06 12:29:49
GPS_10,36.9439,-3.32391,2023-06-06 12:39:44
GPS_10,36.9426,-3.32576,2023-06-06 12:49:55
GPS_10,36.94243,-3.32619,2023-06-06 12:59:55
GPS_10,36.94106,-3.32593,2023-06-06 13:09:55
GPS_10,36.94039,-3.32629,2023-06-06 13:20:37
GPS_10,36.94025,-3.32651,2023-06-06 13:29:48
GPS_10,36.94054,-3.32626,2023-06-06 13:39:44
GPS_10,36.9405,-3.32623,2023-06-06 13:49:43
GPS_10,36.94077,-3.32587,2023-06-06 13:59:42
GPS_10,36.94087,-3.32664,2023-06-06 14:09:37
GPS_10,36.94108,-3.32655,2023-06-06 14:19:37
GPS_10,36.94095,-3.32672,2023-06-06 14:29:37
GPS_10,36.94085,-3.32678,2023-06-06 14:39:42
GPS_10,36.94108,-3.32629,2023-06-06 14:49:37
GPS_10,36.94076,-3.32672,2023-06-06 14:59:35
GPS_10,36.94093,-3.32617,2023-06-06 15:09:36
GPS_10,36.94042,-3.32654,2023-06-06 15:21:40
GPS_10,36.94056,-3.32635,2023-06-06 15:29:36
GPS_10,36.94044,-3.32663,2023-06-06 15:39:28
GPS_10,36.9404,-3.32654,2023-06-06 15:49:28
GPS_10,36.9404,-3.32654,2023-06-06 15:59:28
GPS_10,36.94052,-3.32631,2023-06-06 16:09:19
GPS_10,36.94026,-3.32648,2023-06-06 16:19:19
GPS_10,36.94037,-3.32663,2023-06-06 16:29:51
GPS_10,36.94069,-3.32599,2023-06-06 16:39:09
GPS_10,36.94018,-3.32623,2023-06-06 16:49:00
GPS_10,36.94036,-3.32596,2023-06-06 16:59:03
GPS_10,36.94011,-3.32593,2023-06-06 17:09:04
GPS_10,36.94357,-3.32357,2023-06-06 17:48:48
GPS_10,36.94389,-3.32303,2023-06-06 17:59:02
GPS_10,36.94511,-3.32211,2023-06-06 18:08:48
GPS_10,36.9464,-3.32401,2023-06-06 18:18:56
GPS_10,36.94647,-3.32816,2023-06-06 18:48:42
GPS_10,36.94505,-3.33185,2023-06-06 18:58:42
GPS_10,36.94449,-3.33365,2023-06-06 19:08:42
GPS_10,36.94431,-3.33374,2023-06-06 19:18:39
GPS_10,36.94442,-3.33368,2023-06-06 19:28:38
GPS_10,36.94447,-3.33359,2023-06-06 20:00:20
GPS_10,36.94456,-3.33368,2023-06-06 20:10:20
GPS_10,36.94455,-3.33377,2023-06-06 20:20:21
GPS_10,36.94446,-3.33368,2023-06-06 20:30:21
GPS_10,36.94433,-3.33365,2023-06-06 20:40:22
GPS_10,36.94433,-3.33365,2023-06-06 20:50:22
GPS_10,36.94444,-3.33374,2023-06-06 21:00:18
GPS_10,36.94438,-3.33353,2023-06-06 22:34:50
GPS_10,36.94429,-3.33344,2023-06-06 22:44:50
GPS_10,36.94434,-3.33349,2023-06-06 23:41:40
GPS_10,36.94434,-3.3334,2023-06-06 23:51:40
GPS_10,36.94456,-3.33333,2023-06-07 00:51:21
GPS_10,36.94436,-3.33359,2023-06-07 01:01:23
GPS_10,36.94439,-3.33368,2023-06-07 01:11:21
GPS_10,36.94438,-3.33441,2023-06-07 04:37:37
GPS_10,36.94437,-3.33338,2023-06-07 06:07:57
GPS_10,36.94437,-3.33304,2023-06-07 06:17:57
GPS_10,36.94437,-3.3338,2023-06-07 07:47:31
GPS_10,36.94391,-3.33383,2023-06-07 17:14:42
GPS_10,36.94404,-3.3335,2023-06-07 19:24:33
GPS_10,36.94411,-3.33344,2023-06-08 04:06:05
GPS_10,36.94397,-3.33344,2023-06-08 07:01:50
GPS_10,36.94415,-3.33347,2023-06-08 08:44:50
GPS_10,36.944,-3.33346,2023-06-08 09:30:54
GPS_10,36.94404,-3.33346,2023-06-08 09:40:54
GPS_10,36.944,-3.33337,2023-06-08 09:50:54
GPS_10,36.94396,-3.33351,2023-06-08 09:57:18
GPS_10,36.94392,-3.33351,2023-06-08 10:07:18
GPS_10,36.94413,-3.33368,2023-06-08 10:17:18
GPS_10,36.94419,-3.33389,2023-06-08 10:27:15
GPS_10,36.94538,-3.33308,2023-06-08 10:37:12
GPS_10,36.94551,-3.3299,2023-06-08 10:47:12
GPS_10,36.94481,-3.32883,2023-06-08 10:58:24
GPS_10,36.94482,-3.32852,2023-06-08 11:07:05
GPS_10,36.94488,-3.32855,2023-06-08 11:16:59
GPS_10,36.94489,-3.3284,2023-06-08 11:27:05
GPS_10,36.94491,-3.32843,2023-06-08 11:36:56
GPS_10,36.94479,-3.32857,2023-06-08 11:47:47
GPS_10,36.9447,-3.32874,2023-06-08 11:57:47
GPS_10,36.94477,-3.32864,2023-06-08 12:06:59
GPS_10,36.94477,-3.32864,2023-06-08 12:16:59
GPS_10,36.94498,-3.32867,2023-06-08 12:26:57
GPS_10,36.94501,-3.32828,2023-06-08 12:36:59
GPS_10,36.94443,-3.33133,2023-06-08 13:06:47
GPS_10,36.94329,-3.33173,2023-06-08 13:16:42
GPS_10,36.94314,-3.33185,2023-06-08 13:26:47
GPS_10,36.94313,-3.33194,2023-06-08 13:36:44
GPS_10,36.9432,-3.33221,2023-06-08 13:46:48
GPS_10,36.94339,-3.33218,2023-06-08 13:56:51
GPS_10,36.94377,-3.332,2023-06-08 14:08:03
GPS_10,36.94322,-3.33234,2023-06-08 14:16:55
GPS_10,36.94288,-3.33221,2023-06-08 14:26:52
GPS_10,36.94321,-3.33206,2023-06-08 14:36:58
GPS_10,36.94339,-3.33194,2023-06-08 14:46:56
GPS_10,36.94345,-3.33191,2023-06-08 14:58:08
GPS_10,36.94336,-3.332,2023-06-08 15:08:08
GPS_10,36.94336,-3.33163,2023-06-08 15:17:10
GPS_10,36.9435,-3.33142,2023-06-08 15:26:59
GPS_10,36.944,-3.33151,2023-06-08 15:37:03
GPS_10,36.94256,-3.33148,2023-06-08 15:47:30
GPS_10,36.94239,-3.33157,2023-06-08 15:57:30
GPS_10,36.94239,-3.33157,2023-06-08 16:07:30
GPS_10,36.9424,-3.33151,2023-06-08 16:16:55
GPS_10,36.94241,-3.33154,2023-06-08 16:26:47
GPS_10,36.94453,-3.33115,2023-06-08 16:56:54
GPS_10,36.95321,-3.33084,2023-06-08 19:22:40
GPS_10,36.94601,-3.33252,2023-06-09 08:25:34
GPS_10,36.94474,-3.33392,2023-06-09 08:35:22
GPS_10,36.94418,-3.33392,2023-06-09 08:45:22
GPS_10,36.94401,-3.33359,2023-06-09 09:15:22
GPS_10,36.94401,-3.33359,2023-06-09 09:25:22
GPS_10,36.94401,-3.33368,2023-06-09 09:35:22
GPS_10,36.944,-3.33359,2023-06-09 10:40:26
GPS_10,36.944,-3.33359,2023-06-09 10:50:26
GPS_10,36.94401,-3.33354,2023-06-09 11:57:20
GPS_10,36.94401,-3.33354,2023-06-09 12:07:20
GPS_10,36.9441,-3.33337,2023-06-09 12:17:20
GPS_10,36.94407,-3.33323,2023-06-09 12:27:19
GPS_10,36.9439,-3.33374,2023-06-09 12:37:19
GPS_10,36.94394,-3.33374,2023-06-09 12:47:19
GPS_10,36.94421,-3.33314,2023-06-09 15:47:23
GPS_10,36.94425,-3.3334,2023-06-09 15:57:23
GPS_10,36.94401,-3.33353,2023-06-09 16:38:56
GPS_10,36.94122,-3.3361,2023-06-09 16:48:56
GPS_10,36.93834,-3.33636,2023-06-09 16:58:56
GPS_10,36.93786,-3.33606,2023-06-09 17:07:54
GPS_10,36.93781,-3.33597,2023-06-09 17:17:20
GPS_10,36.93822,-3.33664,2023-06-09 17:26:56
GPS_10,36.93758,-3.33591,2023-06-09 17:38:01
GPS_10,36.93811,-3.33536,2023-06-09 17:46:52
GPS_10,36.93824,-3.33536,2023-06-09 17:56:52
GPS_10,36.93768,-3.33627,2023-06-09 18:07:56
GPS_10,36.93666,-3.33605,2023-06-09 18:17:01
GPS_10,36.93657,-3.33691,2023-06-09 18:27:01
GPS_10,36.93709,-3.33627,2023-06-09 18:36:57
GPS_10,36.93702,-3.33649,2023-06-09 18:47:52
GPS_10,36.93661,-3.33691,2023-06-09 18:57:06
GPS_10,36.93757,-3.3361,2023-06-09 19:47:22
GPS_10,36.93808,-3.33584,2023-06-09 19:57:22
GPS_10,36.93791,-3.33627,2023-06-09 20:07:22
GPS_10,36.93896,-3.33469,2023-06-09 20:36:29
GPS_10,36.94017,-3.33564,2023-06-09 20:47:13
GPS_10,36.94171,-3.33573,2023-06-09 20:57:13
GPS_10,36.94411,-3.3335,2023-06-09 21:07:13
GPS_10,36.94421,-3.33334,2023-06-09 21:16:18
GPS_10,36.94432,-3.33295,2023-06-09 21:46:39
GPS_10,36.94413,-3.3335,2023-06-09 23:41:07
GPS_10,36.94413,-3.3335,2023-06-09 23:51:07
GPS_10,36.94432,-3.33331,2023-06-10 01:10:25
GPS_10,36.94432,-3.33331,2023-06-10 01:20:25
GPS_10,36.9441,-3.33368,2023-06-10 02:10:26
GPS_10,36.94407,-3.33337,2023-06-10 06:24:52
GPS_10,36.94396,-3.33361,2023-06-10 07:57:47
GPS_10,36.94405,-3.33344,2023-06-10 08:07:47
GPS_10,36.94389,-3.33344,2023-06-10 09:46:54
GPS_10,36.94393,-3.33344,2023-06-10 09:56:54
GPS_10,36.94387,-3.33344,2023-06-10 10:06:54
GPS_10,36.94398,-3.33377,2023-06-10 10:16:52
GPS_10,36.94205,-3.33606,2023-06-10 10:26:51
GPS_10,36.94025,-3.33966,2023-06-10 10:36:51
GPS_10,36.9443,-3.34732,2023-06-10 11:06:52
GPS_10,36.9504,-3.3474,2023-06-10 11:16:47
GPS_10,36.95332,-3.34869,2023-06-10 11:26:47
GPS_10,36.95324,-3.34927,2023-06-10 11:36:45
GPS_10,36.95331,-3.34912,2023-06-10 11:46:53
GPS_10,36.9536,-3.34903,2023-06-10 11:56:45
GPS_10,36.95367,-3.34906,2023-06-10 12:07:41
GPS_10,36.95378,-3.34903,2023-06-10 12:16:45
GPS_10,36.9537,-3.34943,2023-06-10 12:26:44
GPS_10,36.9536,-3.3494,2023-06-10 12:36:39
GPS_10,36.95369,-3.34848,2023-06-10 12:46:43
GPS_10,36.9539,-3.34915,2023-06-10 12:56:39
GPS_10,36.95315,-3.34875,2023-06-10 13:06:19
GPS_10,36.95354,-3.34866,2023-06-10 13:16:19
GPS_10,36.95346,-3.3493,2023-06-10 13:36:25
GPS_10,36.95335,-3.34906,2023-06-10 13:46:23
GPS_10,36.95326,-3.34903,2023-06-10 13:57:07
GPS_10,36.95356,-3.34912,2023-06-10 14:07:07
GPS_10,36.95311,-3.3492,2023-06-10 14:16:20
GPS_10,36.95354,-3.34937,2023-06-10 14:26:20
GPS_10,36.95404,-3.34933,2023-06-10 14:36:26
GPS_10,36.95399,-3.34884,2023-06-10 14:46:06
GPS_10,36.95348,-3.34875,2023-06-10 14:56:06
GPS_10,36.95313,-3.34848,2023-06-10 15:06:24
GPS_10,36.95391,-3.34917,2023-06-10 15:46:34
GPS_10,36.95365,-3.34926,2023-06-10 15:56:34
GPS_10,36.95395,-3.34909,2023-06-10 16:06:34
GPS_10,36.9547,-3.34842,2023-06-10 16:16:05
GPS_10,36.95518,-3.34805,2023-06-10 16:26:00
GPS_10,36.95942,-3.34747,2023-06-10 16:46:05
GPS_10,36.9621,-3.34866,2023-06-10 16:56:00
GPS_10,36.96484,-3.35233,2023-06-10 17:06:53
GPS_10,36.97055,-3.35159,2023-06-10 17:25:51
GPS_10,36.9804,-3.34631,2023-06-10 18:07:18
GPS_10,36.99051,-3.34256,2023-06-10 18:45:21
GPS_10,36.99047,-3.34256,2023-06-10 18:55:21
GPS_10,36.99051,-3.34256,2023-06-10 19:05:21
GPS_10,36.99089,-3.34219,2023-06-10 19:15:17
GPS_10,36.99089,-3.34219,2023-06-10 19:25:17
GPS_10,36.99111,-3.34183,2023-06-10 20:19:08
GPS_10,36.99111,-3.34183,2023-06-10 20:29:08
GPS_10,36.99107,-3.34183,2023-06-10 20:39:08
GPS_10,36.99096,-3.34198,2023-06-10 21:22:24
GPS_10,36.991,-3.34198,2023-06-10 21:32:24
GPS_10,36.99104,-3.34198,2023-06-10 21:42:24
GPS_10,36.99099,-3.34183,2023-06-10 21:52:11
GPS_10,36.99086,-3.34174,2023-06-10 22:02:11
GPS_10,36.99134,-3.34187,2023-06-11 00:02:08
GPS_10,36.98967,-3.3429,2023-06-11 00:12:08
GPS_10,36.99092,-3.34161,2023-06-11 02:27:54
GPS_10,36.99101,-3.34152,2023-06-11 02:37:54
GPS_10,36.99104,-3.34192,2023-06-11 05:20:24
GPS_10,36.99091,-3.34192,2023-06-11 05:30:24
GPS_10,36.99109,-3.34183,2023-06-11 06:18:53
GPS_10,36.991,-3.34192,2023-06-11 06:28:53
GPS_10,36.991,-3.34192,2023-06-11 06:38:53
GPS_10,36.99098,-3.34204,2023-06-11 08:14:30
GPS_10,36.99094,-3.34186,2023-06-11 10:24:01
GPS_10,36.9909,-3.34186,2023-06-11 10:34:01
GPS_10,36.99092,-3.34186,2023-06-11 10:46:39
GPS_10,36.991,-3.34186,2023-06-11 10:54:04
GPS_10,36.98969,-3.34241,2023-06-11 11:53:34
GPS_10,36.98808,-3.34342,2023-06-11 12:03:31
GPS_10,36.98907,-3.34445,2023-06-11 12:13:31
GPS_10,36.98789,-3.3472,2023-06-11 12:33:31
