id_collar,lat,lng,time_stamp
AV782,37.045960174,-3.041397726,2022-09-30T22:10:35Z
AT235,37.049195087,-3.049423972,2022-09-30T22:19:22Z
AV781,36.988479438,-3.005432212,2022-09-30T22:23:03Z
AV782,37.046372168,-3.041718166,2022-09-30T22:39:52Z
AT235,37.051682307,-3.050476844,2022-09-30T22:49:58Z
AN867,37.065720607,-3.024551766,2022-09-30T22:53:12Z
AV781,36.98844892,-3.005401694,2022-09-30T22:53:24Z
AV782,37.046585794,-3.041748684,2022-09-30T23:09:55Z
AN867,37.065796902,-3.023910887,2022-09-30T23:23:14Z
AN868,37.067444877,-3.025406271,2022-09-30T23:24:26Z
AV781,36.988342107,-3.005371176,2022-09-30T23:24:27Z
AV782,37.046402686,-3.041565576,2022-09-30T23:40:24Z
AT235,37.053391318,-3.04992752,2022-09-30T23:50:16Z
AV781,36.988387884,-3.005508507,2022-09-30T23:54:15Z
AT235,37.056992447,-3.050873579,2022-10-01T00:21:06Z
AV781,36.988403143,-3.005447471,2022-10-01T00:24:31Z
AT235,37.057343404,-3.050415808,2022-10-01T00:51:07Z
AN867,37.065781643,-3.023773556,2022-10-01T00:53:39Z
AV781,36.988265812,-3.005554284,2022-10-01T00:54:06Z
AN868,37.067429618,-3.025558862,2022-10-01T00:54:27Z
AV782,37.046295872,-3.041687648,2022-10-01T01:10:52Z
AT235,37.057022965,-3.049973297,2022-10-01T01:20:48Z
AV781,36.987472343,-3.005401694,2022-10-01T01:24:19Z
AN868,37.067414359,-3.025467308,2022-10-01T01:25:14Z
AV782,37.045960174,-3.041794461,2022-10-01T01:40:30Z
AT235,37.057084001,-3.05008011,2022-10-01T01:51:46Z
AN867,37.065781643,-3.024139773,2022-10-01T01:53:30Z
AV781,36.988342107,-3.00561532,2022-10-01T01:54:24Z
AN868,37.0673991,-3.025513085,2022-10-01T01:54:41Z
AV782,37.045883879,-3.041824979,2022-10-01T02:10:36Z
AT235,37.057114519,-3.050263218,2022-10-01T02:21:12Z
AN867,37.065690089,-3.023987182,2022-10-01T02:23:32Z
AN868,37.067109178,-3.025665675,2022-10-01T02:24:19Z
AV781,36.988311589,-3.005661097,2022-10-01T02:24:35Z
AV782,37.045822843,-3.041886015,2022-10-01T02:40:30Z
AT235,37.057206073,-3.050675212,2022-10-01T02:51:29Z
AN867,37.065781643,-3.023987182,2022-10-01T02:53:21Z
AN868,37.067414359,-3.025406271,2022-10-01T02:54:27Z
AV781,36.988509957,-3.005600061,2022-10-01T02:54:53Z
AV782,37.045975433,-3.042084382,2022-10-01T03:10:35Z
AT235,37.05709926,-3.050843061,2022-10-01T03:21:39Z
AN867,37.065720607,-3.024032959,2022-10-01T03:23:21Z
AN868,37.067582208,-3.026031891,2022-10-01T03:24:26Z
AV781,36.988372625,-3.005539025,2022-10-01T03:25:00Z
AV782,37.045792325,-3.04228275,2022-10-01T03:40:38Z
AT235,37.05694667,-3.050446326,2022-10-01T03:51:53Z
AN867,37.065735866,-3.024139773,2022-10-01T03:53:22Z
AV781,36.988586252,-3.005264363,2022-10-01T03:55:25Z
AV782,37.045929656,-3.042130159,2022-10-01T04:10:40Z
AT235,37.055268177,-3.050751507,2022-10-01T04:22:11Z
AV781,36.988403143,-3.005249104,2022-10-01T04:25:55Z
AV782,37.045563439,-3.042175937,2022-10-01T04:40:42Z
AT235,37.052124819,-3.050308995,2022-10-01T04:52:26Z
AV781,36.988509957,-3.004882887,2022-10-01T04:55:18Z
AV782,37.045273518,-3.042191196,2022-10-01T05:10:44Z
AT235,37.051941711,-3.050537881,2022-10-01T05:22:49Z
AN867,37.066071565,-3.02371252,2022-10-01T05:23:44Z
AV781,36.988403143,-3.005325399,2022-10-01T05:26:07Z
AV782,37.045685512,-3.042191196,2022-10-01T05:40:48Z
AT235,37.051468681,-3.050095369,2022-10-01T05:52:42Z
AN867,37.065751125,-3.023620966,2022-10-01T05:53:30Z
AV781,36.988342107,-3.005355917,2022-10-01T05:56:38Z
AV782,37.045273518,-3.043076219,2022-10-01T06:11:19Z
AT235,37.05148394,-3.050324254,2022-10-01T06:23:09Z
AV781,36.988372625,-3.005432212,2022-10-01T06:26:20Z
AT235,37.050873579,-3.051361868,2022-10-01T06:53:03Z
AV781,36.988357366,-3.005355917,2022-10-01T06:56:07Z
AT235,37.050354772,-3.051850156,2022-10-01T07:23:25Z
AV781,36.988082704,-3.00608835,2022-10-01T07:26:14Z
AV782,37.043045701,-3.040024414,2022-10-01T07:41:24Z
AT235,37.049530785,-3.054032197,2022-10-01T07:54:02Z
AT235,37.049591821,-3.054276341,2022-10-01T08:24:03Z
AN867,37.064972915,-3.02340734,2022-10-01T08:53:43Z
AT235,37.050110628,-3.055191882,2022-10-01T08:54:01Z
AV781,36.991409171,-3.010269322,2022-10-01T08:57:12Z
AT235,37.050461585,-3.055588617,2022-10-01T09:24:05Z
AV781,36.992950332,-3.01216144,2022-10-01T09:27:05Z
AT235,37.050202182,-3.055176623,2022-10-01T09:54:17Z
AV781,36.995986877,-3.011047532,2022-10-01T09:57:26Z
AT235,37.050064851,-3.056427863,2022-10-01T10:24:34Z
AV781,36.997131304,-3.009887846,2022-10-01T10:27:26Z
AV781,36.99719234,-3.010879683,2022-10-01T10:57:11Z
AV782,37.042877852,-3.039841306,2022-10-01T11:11:11Z
AN868,37.073594263,-3.027756161,2022-10-01T11:24:13Z
AV781,36.996704051,-3.013366903,2022-10-01T11:27:29Z
AV781,36.995208667,-3.014740215,2022-10-01T11:58:06Z
AN868,37.072907607,-3.027740902,2022-10-01T12:23:49Z
AT235,37.059616999,-3.075318532,2022-10-01T12:25:16Z
AV781,36.994308385,-3.015182727,2022-10-01T12:28:16Z
AT235,37.059815366,-3.075440604,2022-10-01T12:55:29Z
AN868,37.072434577,-3.02745098,2022-10-01T13:23:51Z
AT235,37.059678035,-3.075394827,2022-10-01T13:25:47Z
AN867,37.064866102,-3.023041123,2022-10-01T13:53:55Z
AT235,37.059693294,-3.075425345,2022-10-01T13:55:53Z
AN867,37.063996338,-3.021713588,2022-10-01T14:24:41Z
AT235,37.059205005,-3.074692912,2022-10-01T14:26:11Z
AT235,37.058823529,-3.074204623,2022-10-01T14:56:28Z
AV781,36.987853819,-3.012863355,2022-10-01T14:58:42Z
AV782,37.044541085,-3.042343786,2022-10-01T15:11:47Z
AT235,37.059174487,-3.075318532,2022-10-01T15:26:42Z
AV781,36.98736553,-3.007370108,2022-10-01T15:29:12Z
AV782,37.045426108,-3.04243534,2022-10-01T15:42:13Z
AT235,37.059464408,-3.074692912,2022-10-01T15:57:10Z
AV781,36.988281071,-3.00561532,2022-10-01T15:59:09Z
AV782,37.045761807,-3.042343786,2022-10-01T16:12:26Z
AT235,37.059388113,-3.073868925,2022-10-01T16:27:10Z
AV781,36.987960632,-3.005371176,2022-10-01T16:29:43Z
AT235,37.059830625,-3.07519646,2022-10-01T16:57:15Z
AV781,36.988342107,-3.005447471,2022-10-01T16:59:43Z
AV782,37.045944915,-3.042267491,2022-10-01T17:13:00Z
AT235,37.059769589,-3.075242237,2022-10-01T17:27:37Z
AV781,36.988357366,-3.005371176,2022-10-01T17:29:40Z
AT235,37.059830625,-3.075150683,2022-10-01T17:57:43Z
AV781,36.988570993,-3.005905241,2022-10-01T17:59:52Z
AV782,37.045822843,-3.042603189,2022-10-01T18:12:46Z
AN867,37.066575113,-3.022034028,2022-10-01T18:24:49Z
AT235,37.059830625,-3.075288014,2022-10-01T18:27:53Z
AV781,36.988250553,-3.005569543,2022-10-01T18:30:07Z
AT235,37.059784848,-3.075333791,2022-10-01T18:58:09Z
AV781,36.988372625,-3.005477989,2022-10-01T19:01:03Z
AT235,37.059845884,-3.07534905,2022-10-01T19:28:21Z
AV781,36.98844892,-3.00531014,2022-10-01T19:30:18Z
AT235,37.060013733,-3.07566949,2022-10-01T19:58:34Z
AV781,36.98829633,-3.005325399,2022-10-01T20:00:27Z
AT235,37.060074769,-3.07534905,2022-10-01T20:28:41Z
AV781,36.988326848,-3.005432212,2022-10-01T20:30:49Z
AT235,37.060135805,-3.07534905,2022-10-01T20:59:03Z
AV781,36.988082704,-3.005905241,2022-10-01T21:01:13Z
AT235,37.059784848,-3.075181201,2022-10-01T21:29:15Z
AV781,36.988113222,-3.005493248,2022-10-01T21:31:04Z
AV782,37.045700771,-3.042175937,2022-10-01T21:43:23Z
AT235,37.059952697,-3.07519646,2022-10-01T21:59:39Z
AV781,36.988525216,-3.005172808,2022-10-01T22:01:17Z
AT235,37.059998474,-3.074845502,2022-10-01T22:30:03Z
AV781,36.988525216,-3.005264363,2022-10-01T22:31:30Z
AV782,37.045639734,-3.041824979,2022-10-01T22:42:44Z
AT235,37.059815366,-3.074998093,2022-10-01T22:59:53Z
AV781,36.988326848,-3.005493248,2022-10-01T23:01:35Z
AV782,37.045487144,-3.042236973,2022-10-01T23:12:49Z
AN867,37.066666667,-3.021988251,2022-10-01T23:24:03Z
AT235,37.059891661,-3.075333791,2022-10-01T23:30:02Z
AV781,36.988387884,-3.005249104,2022-10-01T23:32:32Z
AV782,37.045700771,-3.041519799,2022-10-01T23:43:06Z
AN867,37.066193637,-3.022568093,2022-10-01T23:54:10Z
AT235,37.05975433,-3.075150683,2022-10-02T00:00:13Z
AV781,36.988387884,-3.005355917,2022-10-02T00:02:24Z
AV782,37.045761807,-3.042069123,2022-10-02T00:13:02Z
AT235,37.059876402,-3.074799725,2022-10-02T00:30:34Z
AV781,36.988540475,-3.005447471,2022-10-02T00:32:41Z
AV782,37.045700771,-3.042267491,2022-10-02T00:43:05Z
AN867,37.06645304,-3.022125582,2022-10-02T00:54:36Z
AT235,37.060120546,-3.074998093,2022-10-02T01:00:43Z
AV781,36.988372625,-3.00531014,2022-10-02T01:02:22Z
AV782,37.04586862,-3.041824979,2022-10-02T01:13:50Z
AN867,37.06662089,-3.021805142,2022-10-02T01:24:43Z
AT235,37.059723812,-3.074998093,2022-10-02T01:30:53Z
AV781,36.988311589,-3.005569543,2022-10-02T01:32:29Z
AV782,37.046112764,-3.041733425,2022-10-02T01:43:37Z
AN867,37.066590372,-3.02168307,2022-10-02T01:54:13Z
AT235,37.059739071,-3.074845502,2022-10-02T02:01:31Z
AV781,36.988311589,-3.005523766,2022-10-02T02:02:46Z
AV782,37.046433204,-3.041519799,2022-10-02T02:13:26Z
AT235,37.059662776,-3.074891279,2022-10-02T02:31:27Z
AV781,36.988326848,-3.005386435,2022-10-02T02:33:03Z
AV782,37.046478981,-3.041550317,2022-10-02T02:44:15Z
AN867,37.066392004,-3.022049287,2022-10-02T02:54:10Z
AT235,37.060181582,-3.075318532,2022-10-02T03:01:41Z
AV781,36.988342107,-3.005371176,2022-10-02T03:03:07Z
AV782,37.046509499,-3.041733425,2022-10-02T03:14:01Z
AT235,37.059708553,-3.075455863,2022-10-02T03:32:15Z
AV781,36.988342107,-3.005355917,2022-10-02T03:33:50Z
AT235,37.059479667,-3.075486381,2022-10-02T04:01:55Z
AV781,36.988342107,-3.005554284,2022-10-02T04:03:38Z
AV782,37.046478981,-3.041397726,2022-10-02T04:13:45Z
AN867,37.066651408,-3.021942473,2022-10-02T04:24:22Z
AT235,37.059540703,-3.074891279,2022-10-02T04:32:07Z
AV781,36.987930114,-3.005554284,2022-10-02T04:33:45Z
AN868,37.074586099,-3.02964828,2022-10-02T04:53:09Z
AT235,37.059784848,-3.075333791,2022-10-02T05:02:24Z
AV781,36.988189517,-3.00531014,2022-10-02T05:03:46Z
AV782,37.046692607,-3.041428244,2022-10-02T05:13:45Z
AN867,37.066376745,-3.02183566,2022-10-02T05:24:17Z
AT235,37.059540703,-3.07534905,2022-10-02T05:32:32Z
AV781,36.988540475,-3.005004959,2022-10-02T05:33:59Z
AV782,37.045578698,-3.041519799,2022-10-02T05:43:47Z
AT235,37.059616999,-3.075272755,2022-10-02T06:02:46Z
AV781,36.988220035,-3.005432212,2022-10-02T06:04:05Z
AT235,37.059647517,-3.075562676,2022-10-02T06:33:01Z
AV781,36.988265812,-3.005554284,2022-10-02T06:34:20Z
AT235,37.059662776,-3.075425345,2022-10-02T07:03:25Z
AV781,36.988403143,-3.005340658,2022-10-02T07:04:29Z
AT235,37.059815366,-3.075303273,2022-10-02T07:33:34Z
AV781,36.988372625,-3.005340658,2022-10-02T07:34:51Z
AN867,37.066742962,-3.018554971,2022-10-02T07:54:21Z
AT235,37.059586481,-3.075333791,2022-10-02T08:03:37Z
AV781,36.986358434,-3.008712902,2022-10-02T08:05:07Z
AN868,37.073746853,-3.029236286,2022-10-02T08:22:43Z
AT235,37.059266041,-3.075226978,2022-10-02T08:33:47Z
AV782,37.044785229,-3.041855497,2022-10-02T08:44:23Z
AT235,37.059449149,-3.074952316,2022-10-02T09:03:59Z
AV781,36.990386816,-3.012588693,2022-10-02T09:04:53Z
AV782,37.044800488,-3.041886015,2022-10-02T09:14:33Z
AT235,37.059235523,-3.075150683,2022-10-02T09:34:21Z
AV782,37.044998856,-3.042420081,2022-10-02T09:43:58Z
AN867,37.06692607,-3.018081941,2022-10-02T09:54:22Z
AT235,37.05975433,-3.075165942,2022-10-02T10:04:23Z
AN868,37.07472343,-3.028732738,2022-10-02T10:22:47Z
AT235,37.059723812,-3.07519646,2022-10-02T10:34:42Z
AV782,37.045578698,-3.042206455,2022-10-02T10:44:02Z
AN867,37.066758221,-3.018417639,2022-10-02T10:54:39Z
AT235,37.059494926,-3.074937057,2022-10-02T11:05:10Z
AV781,36.996673533,-3.00935378,2022-10-02T11:05:52Z
AV782,37.04571603,-3.042420081,2022-10-02T11:14:04Z
AT235,37.059800107,-3.07519646,2022-10-02T11:35:19Z
AV781,36.996780346,-3.009887846,2022-10-02T11:35:35Z
AV782,37.045456626000004,-3.042679484,2022-10-02T11:44:40Z
AT235,37.059525444,-3.074555581,2022-10-02T12:05:20Z
AV781,36.997314412,-3.012207218,2022-10-02T12:05:42Z
AV782,37.045365072,-3.042267491,2022-10-02T12:14:11Z
AN868,37.074189364,-3.028946365,2022-10-02T12:22:37Z
AV781,36.998107881,-3.014435035,2022-10-02T12:36:14Z
AT235,37.05990692,-3.075471122,2022-10-02T13:05:41Z
AV781,36.995437552,-3.01498436,2022-10-02T13:06:37Z
AV782,37.045792325,-3.042130159,2022-10-02T13:14:02Z
AT235,37.05990692,-3.075333791,2022-10-02T13:35:49Z
AV782,37.046158541,-3.04243534,2022-10-02T13:45:04Z
AT235,37.059739071,-3.075318532,2022-10-02T14:06:10Z
AV781,36.993636988,-3.014892805,2022-10-02T14:07:09Z
AV782,37.046234835999996,-3.042420081,2022-10-02T14:14:38Z
AT235,37.058991379,-3.074616617,2022-10-02T14:36:12Z
AV782,37.045517662,-3.042359045,2022-10-02T14:45:30Z
AT235,37.05880827,-3.075303273,2022-10-02T15:06:30Z
AV782,37.046082246,-3.042160678,2022-10-02T15:14:21Z
AN868,37.074464027,-3.029785611,2022-10-02T15:22:22Z
AT235,37.058396277,-3.074845502,2022-10-02T15:36:42Z
AV782,37.046356908999996,-3.04228275,2022-10-02T15:44:26Z
AN868,37.074204623,-3.029312581,2022-10-02T15:52:26Z
AT235,37.058136873,-3.073029679,2022-10-02T16:07:10Z
AV781,36.988250553,-3.005630579,2022-10-02T16:07:11Z
AN868,37.073960479,-3.029007401,2022-10-02T16:22:26Z
AT235,37.057160296,-3.073548486,2022-10-02T16:37:01Z
AV781,36.988342107,-3.00531014,2022-10-02T16:37:18Z
AV781,36.98829633,-3.005447471,2022-10-02T17:07:41Z
AV781,36.988403143,-3.005508507,2022-10-02T17:37:41Z
AT235,37.057648585,-3.072617685,2022-10-02T17:37:42Z
AT235,37.05740444,-3.073273823,2022-10-02T18:07:39Z
AV781,36.988357366,-3.005539025,2022-10-02T18:07:56Z
AV782,37.045975433,-3.042130159,2022-10-02T18:15:41Z
AV781,36.988052186,-3.005294881,2022-10-02T18:38:00Z
AT235,37.057602808,-3.072953384,2022-10-02T18:38:06Z
AV782,37.046219577,-3.041977569,2022-10-02T18:44:56Z
AV781,36.988235294,-3.005264363,2022-10-02T19:08:26Z
AT235,37.057068742,-3.072907607,2022-10-02T19:08:35Z
AV782,37.046387427,-3.042084382,2022-10-02T19:14:41Z
AV781,36.988433661,-3.005249104,2022-10-02T19:38:12Z
AT235,37.05709926,-3.073594263,2022-10-02T19:38:19Z
AV782,37.045792325,-3.041977569,2022-10-02T19:44:44Z
AT235,37.05694667,-3.073746853,2022-10-02T20:08:35Z
AV782,37.045883879,-3.042236973,2022-10-02T20:15:06Z
AN868,37.072114137,-3.028580148,2022-10-02T20:22:22Z
AV781,36.98814374,-3.005188067,2022-10-02T20:38:43Z
AT235,37.05694667,-3.073197528,2022-10-02T20:39:12Z
AV781,36.988418402,-3.005371176,2022-10-02T21:08:51Z
AT235,37.056855116,-3.073594263,2022-10-02T21:09:01Z
AN868,37.073029679,-3.02854963,2022-10-02T21:22:13Z
AV781,36.98829633,-3.005371176,2022-10-02T21:38:54Z
AT235,37.056900893,-3.073517967,2022-10-02T21:39:10Z
AV782,37.046524758,-3.042725261,2022-10-02T21:45:49Z
AT235,37.057145037,-3.073182269,2022-10-02T22:09:21Z
AV781,36.98829633,-3.005508507,2022-10-02T22:10:02Z
AV781,36.988357366,-3.00531014,2022-10-02T22:39:18Z
AT235,37.056931411,-3.073380636,2022-10-02T22:39:36Z
AV782,37.046082246,-3.041733425,2022-10-02T22:45:01Z
AV781,36.988036927,-3.005508507,2022-10-02T23:09:33Z
AT235,37.056992447,-3.073823148,2022-10-02T23:40:08Z
AV781,36.988403143,-3.005371176,2022-10-02T23:40:37Z
AV782,37.045670253,-3.0426642249999998,2022-10-02T23:45:35Z
