id_collar,lat,lng,time_stamp
AV338,36.823697261,-4.868116274,2023-02-01T09:43:13Z
AV338,36.823758297,-4.868116274,2023-02-01T10:12:35Z
AV337,36.823590448,-4.868009461,2023-02-01T14:15:34Z
AV338,36.823697261,-4.868131533,2023-02-01T14:41:43Z
AV338,36.823636225,-4.867948425,2023-02-01T15:11:18Z
AV338,36.823849851,-4.868039979,2023-02-01T15:41:23Z
AV338,36.823758297,-4.868085756,2023-02-01T16:11:16Z
AV338,36.823544671,-4.867887388,2023-02-01T16:40:55Z
AV338,36.823620966,-4.867978943,2023-02-01T17:10:53Z
AV338,36.823514153,-4.86785687,2023-02-01T17:40:30Z
AV338,36.82371252,-4.867841611,2023-02-01T18:10:35Z
AV338,36.823727779,-4.867978943,2023-02-01T18:40:28Z
AV338,36.823682002,-4.86802472,2023-02-01T19:10:04Z
AV338,36.823636225,-4.867917906,2023-02-01T19:39:21Z
AV337,36.823651484,-4.868009461,2023-02-01T19:46:48Z
AV338,36.823727779,-4.868085756,2023-02-01T20:09:59Z
AV338,36.823697261,-4.867994202,2023-02-01T20:39:47Z
AV338,36.823605707,-4.867948425,2023-02-01T21:09:44Z
AV338,36.823651484,-4.86785687,2023-02-01T21:39:28Z
AV338,36.823590448,-4.867978943,2023-02-01T22:09:21Z
AV338,1.00390631,0,2023-02-01T22:39:21Z
AV337,36.823773556,-4.867917906,2023-02-01T22:47:14Z
AV338,36.823666743,-4.868131533,2023-02-01T23:09:01Z
AV338,36.823758297,-4.867994202,2023-02-01T23:38:55Z
AV338,36.823468376,-4.867780575,2023-02-02T00:08:46Z
AV338,36.823773556,-4.868253605,2023-02-02T00:38:34Z
AV338,36.823834592,-4.868207828,2023-02-02T01:07:43Z
AV338,36.823758297,-4.868192569,2023-02-02T01:38:13Z
AV338,36.823682002,-4.86802472,2023-02-02T02:07:59Z
AV338,1.00390631,0,2023-02-02T02:38:04Z
AV338,36.823666743,-4.867963684,2023-02-02T03:07:44Z
AV338,36.823544671,-4.867826352,2023-02-02T03:37:04Z
AV338,36.823651484,-4.868055238,2023-02-02T04:07:26Z
AV338,36.823788815,-4.868192569,2023-02-02T04:37:23Z
AV338,36.823910887,-4.868085756,2023-02-02T05:07:11Z
AV338,36.823605707,-4.867887388,2023-02-02T05:36:16Z
AV338,36.823575189,-4.867948425,2023-02-02T06:06:09Z
AV338,36.823697261,-4.867841611,2023-02-02T06:35:51Z
AV338,36.823834592,-4.867765316,2023-02-02T07:06:35Z
AV338,36.823468376,-4.867582208,2023-02-02T08:06:01Z
AV338,36.823880369,-4.867902647,2023-02-02T08:36:03Z
AV338,36.82449073,-4.868558785,2023-02-02T09:05:53Z
AV338,36.823620966,-4.868070497,2023-02-02T10:04:49Z
AV338,36.823620966,-4.868223087,2023-02-02T10:35:20Z
AV338,36.823727779,-4.867963684,2023-02-02T11:05:16Z
AV338,36.823575189,-4.867765316,2023-02-02T11:34:27Z
AV338,36.823620966,-4.867689021,2023-02-02T12:05:04Z
AV338,36.823636225,-4.868192569,2023-02-02T12:34:49Z
AV338,36.823773556,-4.868116274,2023-02-02T13:04:39Z
AV338,36.823590448,-4.867994202,2023-02-02T14:04:22Z
AV338,36.823636225,-4.867948425,2023-02-02T15:03:41Z
AV338,36.823529412,-4.867780575,2023-02-02T15:33:24Z
AV338,36.823620966,-4.867612726,2023-02-02T16:03:05Z
AV338,36.823620966,-4.86785687,2023-02-02T17:03:24Z
AV338,36.823636225,-4.867887388,2023-02-02T17:33:15Z
AV338,36.823682002,-4.867780575,2023-02-02T18:02:23Z
AV338,36.823270008,-4.867841611,2023-02-02T18:32:55Z
AV338,36.823758297,-4.868055238,2023-02-02T19:02:31Z
AV338,36.823727779,-4.868238346,2023-02-02T19:32:38Z
AV338,36.823773556,-4.868116274,2023-02-02T20:02:26Z
AV338,36.823697261,-4.867795834,2023-02-02T20:32:17Z
AV338,36.823651484,-4.867780575,2023-02-02T21:02:07Z
AV338,36.823819333,-4.867627985,2023-02-02T21:31:58Z
AV338,36.823849851,-4.867673762,2023-02-02T22:01:49Z
AV338,36.823758297,-4.867689021,2023-02-02T22:31:38Z
AV338,36.823544671,-4.867887388,2023-02-02T23:01:19Z
AV338,36.823758297,-4.868131533,2023-02-02T23:31:20Z
AV338,36.823819333,-4.868101015,2023-02-03T00:01:13Z
AV338,36.823544671,-4.867887388,2023-02-03T00:31:01Z
AV338,36.82355993,-4.867933165,2023-02-03T01:00:53Z
AV338,36.823575189,-4.867841611,2023-02-03T01:30:40Z
AV338,36.823529412,-4.867917906,2023-02-03T01:59:46Z
AV338,36.823620966,-4.867978943,2023-02-03T02:29:35Z
AV338,36.823697261,-4.868070497,2023-02-03T03:00:07Z
AV338,36.823956664,-4.867917906,2023-02-03T03:30:04Z
AV338,36.8230869,-4.866910811,2023-02-03T04:00:00Z
AV338,36.823453117,-4.867673762,2023-02-03T04:29:05Z
AV338,36.823636225,-4.867902647,2023-02-03T04:59:36Z
AV338,36.823758297,-4.867933165,2023-02-03T05:29:01Z
AV338,36.823636225,-4.867978943,2023-02-03T05:59:20Z
AV338,36.823575189,-4.867933165,2023-02-03T06:28:25Z
AV338,36.823620966,-4.867978943,2023-02-03T06:58:14Z
AV338,36.823468376,-4.867780575,2023-02-03T07:28:44Z
AV338,36.823453117,-4.867414359,2023-02-03T07:58:41Z
AV338,36.823788815,-4.868116274,2023-02-03T08:58:06Z
AV338,36.823514153,-4.868116274,2023-02-03T09:28:13Z
AV337,36.823804074,-4.867811093,2023-02-03T09:52:15Z
AV338,36.824460212,-4.871641108,2023-02-03T10:27:57Z
AV338,36.823758297,-4.867933165,2023-02-03T10:57:50Z
AV338,36.823819333,-4.868131533,2023-02-03T12:27:19Z
AV337,36.823743038,-4.867948425,2023-02-03T13:22:44Z
AV338,36.823773556,-4.868116274,2023-02-03T15:55:39Z
AV338,36.823651484,-4.867902647,2023-02-03T17:55:31Z
AV338,36.823666743,-4.867933165,2023-02-03T19:24:42Z
AV338,36.823666743,-4.867811093,2023-02-03T19:54:05Z
AV338,36.823636225,-4.867978943,2023-02-03T20:24:20Z
AV338,36.823682002,-4.867734798,2023-02-03T21:24:19Z
AV338,36.823620966,-4.86755169,2023-02-03T21:54:19Z
AV338,36.823468376,-4.86802472,2023-02-03T22:53:40Z
AV338,36.823514153,-4.86802472,2023-02-03T23:22:59Z
AV338,36.823651484,-4.867948425,2023-02-03T23:53:35Z
AV338,36.823819333,-4.8683299,2023-02-04T01:22:56Z
AV338,36.823743038,-4.868131533,2023-02-04T02:51:45Z
AV338,36.823651484,-4.867872129,2023-02-04T03:22:29Z
AV338,36.823514153,-4.867689021,2023-02-04T04:22:03Z
AV338,36.823682002,-4.868009461,2023-02-04T04:51:54Z
AV338,36.823651484,-4.868085756,2023-02-04T06:50:49Z
AV338,36.823620966,-4.867627985,2023-02-04T07:21:14Z
AV338,36.823743038,-4.868131533,2023-02-04T07:51:09Z
AV338,36.823743038,-4.868070497,2023-02-04T08:20:56Z
AV338,36.823758297,-4.867933165,2023-02-04T08:49:58Z
AV338,36.823529412,-4.867902647,2023-02-04T09:20:39Z
AV338,36.823773556,-4.868070497,2023-02-04T11:19:24Z
AV338,36.823682002,-4.867811093,2023-02-04T12:49:34Z
AV338,36.823682002,-4.86785687,2023-02-04T16:18:23Z
AV338,36.823544671,-4.867917906,2023-02-04T16:48:13Z
AV338,36.823758297,-4.867948425,2023-02-04T17:17:59Z
AV338,36.82371252,-4.867719539,2023-02-04T18:17:43Z
AV338,36.823620966,-4.86770428,2023-02-04T18:47:24Z
AV338,36.823468376,-4.867841611,2023-02-04T19:17:28Z
AV338,36.823651484,-4.867963684,2023-02-04T20:17:07Z
AV338,36.823666743,-4.868039979,2023-02-04T20:46:56Z
AV338,1.00390631,0,2023-02-04T21:16:58Z
AV338,1.00390631,0,2023-02-04T21:46:46Z
AV338,36.82371252,-4.86802472,2023-02-04T23:15:59Z
AV338,36.823392081,-4.868192569,2023-02-05T00:45:08Z
AV338,36.82355993,-4.868055238,2023-02-05T01:44:37Z
AV338,36.823636225,-4.867902647,2023-02-05T02:44:17Z
AV338,36.823483635,-4.867780575,2023-02-05T04:13:45Z
AV338,36.823636225,-4.868192569,2023-02-05T05:43:38Z
AV338,36.823544671,-4.867505913,2023-02-05T07:43:25Z
AV338,1.00390631,0,2023-02-05T08:13:28Z
AV338,36.823453117,-4.867780575,2023-02-05T08:43:07Z
AV338,36.823697261,-4.867948425,2023-02-05T09:12:57Z
AV338,36.823682002,-4.868238346,2023-02-05T11:12:26Z
AV338,1.00390631,0,2023-02-05T12:12:13Z
AV338,36.818387121,-4.842862593,2023-02-05T12:41:54Z
AV338,36.820248722,-4.846280613,2023-02-05T13:11:47Z
AV338,36.823575189,-4.868039979,2023-02-05T13:41:37Z
AV338,36.823575189,-4.867780575,2023-02-05T16:10:47Z
AV338,36.82371252,-4.867994202,2023-02-05T17:10:27Z
AV338,36.823437858,-4.867658503,2023-02-05T19:09:31Z
AV338,36.823804074,-4.868039979,2023-02-05T21:38:56Z
AV338,36.823361563,-4.867261769,2023-02-05T22:38:41Z
AV338,36.823743038,-4.867978943,2023-02-05T23:08:31Z
AV338,36.823529412,-4.867978943,2023-02-05T23:38:17Z
AV338,36.823682002,-4.867978943,2023-02-06T00:37:56Z
AV338,36.823620966,-4.868009461,2023-02-06T01:07:10Z
AV338,36.823605707,-4.868039979,2023-02-06T01:36:58Z
AV338,36.823453117,-4.867978943,2023-02-06T05:36:17Z
AV338,36.823590448,-4.867750057,2023-02-06T06:06:17Z
AV338,36.82340734,-4.8673991,2023-02-06T07:35:35Z
AV338,36.823880369,-4.867841611,2023-02-06T09:04:47Z
AV337,36.824139773,-4.86802472,2023-02-06T09:33:45Z
AV338,36.823727779,-4.868116274,2023-02-06T09:35:11Z
AV338,36.823651484,-4.868085756,2023-02-06T10:04:46Z
AV338,36.823987182,-4.868055238,2023-02-06T11:04:01Z
AV338,36.823834592,-4.8683146410000004,2023-02-06T11:34:41Z
AV338,36.823788815,-4.867948425,2023-02-06T12:03:41Z
AV338,36.823620966,-4.867841611,2023-02-06T12:34:17Z
AV338,36.823666743,-4.867902647,2023-02-06T13:03:46Z
AV338,36.823636225,-4.86770428,2023-02-06T13:33:52Z
AV338,36.823834592,-4.867780575,2023-02-06T15:03:26Z
AV338,36.823422599,-4.867612726,2023-02-06T16:32:17Z
AV338,36.823682002,-4.867490654,2023-02-06T18:02:25Z
AV338,36.823529412,-4.867338064,2023-02-06T18:32:15Z
AV338,36.823727779,-4.868101015,2023-02-06T19:01:51Z
AV338,36.823880369,-4.868162051,2023-02-06T19:31:56Z
AV338,36.823697261,-4.86802472,2023-02-06T20:01:02Z
AV338,36.823666743,-4.867872129,2023-02-06T20:31:35Z
AV338,36.823636225,-4.867795834,2023-02-06T21:01:21Z
AV338,1.00390631,0,2023-02-06T21:31:30Z
AV338,36.82371252,-4.868085756,2023-02-07T01:29:46Z
AV338,36.823453117,-4.8683146410000004,2023-02-07T10:28:11Z
AV338,36.823834592,-4.868009461,2023-02-07T10:57:24Z
AV338,36.823773556,-4.867948425,2023-02-07T11:57:54Z
AV338,36.823682002,-4.867917906,2023-02-07T12:27:34Z
AV338,36.823788815,-4.868055238,2023-02-07T12:57:24Z
AV338,36.823666743,-4.867872129,2023-02-07T13:26:54Z
AV338,36.823819333,-4.867719539,2023-02-07T14:56:39Z
AV338,36.823697261,-4.867933165,2023-02-07T15:26:33Z
AV338,36.823437858,-4.867673762,2023-02-07T15:57:18Z
AV338,36.823544671,-4.867765316,2023-02-07T16:26:35Z
AV338,36.823743038,-4.868039979,2023-02-07T16:57:08Z
AV338,36.823666743,-4.867887388,2023-02-07T17:26:13Z
AV338,36.823788815,-4.867917906,2023-02-07T17:56:50Z
AV338,36.823819333,-4.867948425,2023-02-07T18:26:03Z
AV338,36.823636225,-4.868009461,2023-02-07T18:56:04Z
AV338,36.82371252,-4.868039979,2023-02-07T19:26:33Z
AV338,36.823773556,-4.868146792,2023-02-07T19:56:09Z
AV338,1.00390631,0,2023-02-07T20:56:44Z
AV338,36.823941405,-4.867963684,2023-02-07T22:26:18Z
AV338,36.823697261,-4.867948425,2023-02-07T22:55:44Z
AV338,36.823651484,-4.867948425,2023-02-07T23:26:13Z
AV338,36.823788815,-4.868070497,2023-02-08T00:26:03Z
AV338,36.823651484,-4.86802472,2023-02-08T00:55:09Z
AV338,36.823727779,-4.867994202,2023-02-08T02:24:53Z
AV338,36.823697261,-4.867978943,2023-02-08T02:55:39Z
AV338,36.823590448,-4.867780575,2023-02-08T03:24:44Z
AV338,36.823483635,-4.867643244,2023-02-08T03:55:33Z
AV338,36.823422599,-4.867719539,2023-02-08T04:25:28Z
AV338,36.823636225,-4.867734798,2023-02-08T04:54:37Z
AV338,36.823620966,-4.867750057,2023-02-08T06:54:18Z
AV338,36.823941405,-4.868055238,2023-02-08T08:24:53Z
AV338,36.823971923,-4.868055238,2023-02-08T08:53:53Z
AV338,36.823727779,-4.868039979,2023-02-08T09:54:23Z
AV338,36.823010605,-4.868192569,2023-02-08T11:24:28Z
AV338,36.823697261,-4.867811093,2023-02-08T11:54:24Z
AV338,36.823773556,-4.868268864,2023-02-08T12:24:19Z
AV338,36.823636225,-4.867826352,2023-02-08T12:53:23Z
AV338,36.823605707,-4.868055238,2023-02-08T13:54:02Z
AO771,36.823605707,-4.868009461,2023-02-08T13:59:48Z
AV338,36.823620966,-4.867933165,2023-02-08T14:23:07Z
AV338,36.823743038,-4.867841611,2023-02-08T17:23:33Z
AV338,36.82386511,-4.867673762,2023-02-08T17:53:28Z
AV338,36.823758297,-4.867872129,2023-02-08T20:23:07Z
AV338,36.823849851,-4.867811093,2023-02-08T21:22:58Z
AV338,36.824048219,-4.867582208,2023-02-08T22:22:52Z
AV338,36.823773556,-4.868085756,2023-02-08T23:21:52Z
AV338,36.823819333,-4.868192569,2023-02-08T23:52:43Z
AV338,36.823987182,-4.86802472,2023-02-09T00:21:52Z
AV338,36.823590448,-4.867658503,2023-02-09T01:51:41Z
AV338,36.823682002,-4.868192569,2023-02-09T02:22:07Z
AV338,36.823636225,-4.867948425,2023-02-09T02:52:12Z
AV338,36.823910887,-4.8683299,2023-02-09T03:22:07Z
AV338,36.823331044,-4.867658503,2023-02-09T05:21:17Z
AV337,36.823422599,-4.867658503,2023-02-09T06:40:27Z
AV338,36.823529412,-4.867566949,2023-02-09T06:51:32Z
AV338,36.82355993,-4.867627985,2023-02-09T07:21:37Z
AV338,36.823910887,-4.867765316,2023-02-09T08:21:01Z
AV338,36.823895628,-4.867734798,2023-02-09T08:50:46Z
AV338,36.823788815,-4.868055238,2023-02-09T09:51:11Z
AV338,1.00390631,0,2023-02-09T10:21:17Z
AV338,36.823804074,-4.868070497,2023-02-09T11:20:57Z
AV338,36.823743038,-4.867994202,2023-02-09T11:50:51Z
AV338,36.823804074,-4.8683299,2023-02-09T12:20:46Z
AV338,36.82371252,-4.868070497,2023-02-09T12:50:06Z
AV338,36.82371252,-4.868070497,2023-02-09T13:50:21Z
AV338,36.823605707,-4.867765316,2023-02-09T14:20:32Z
AV338,36.823605707,-4.867689021,2023-02-09T15:19:31Z
AO771,36.823804074,-4.868223087,2023-02-09T15:41:47Z
AV338,36.823666743,-4.86785687,2023-02-09T15:50:22Z
AV337,36.822476539,-4.86662089,2023-02-09T16:13:35Z
AV338,36.823971923,-4.867627985,2023-02-09T17:50:02Z
AV338,36.823666743,-4.867658503,2023-02-09T18:19:57Z
AV338,36.823514153,-4.867658503,2023-02-09T19:19:35Z
AV338,36.823636225,-4.867872129,2023-02-09T19:49:45Z
AV338,36.823804074,-4.867917906,2023-02-09T20:19:36Z
AV338,1.00390631,0,2023-02-09T21:19:37Z
AV338,36.823697261,-4.867887388,2023-02-09T21:49:25Z
AV338,36.823758297,-4.868039979,2023-02-09T22:19:20Z
AV338,36.823743038,-4.868085756,2023-02-09T22:48:56Z
AV338,36.823926146,-4.86802472,2023-02-09T23:49:05Z
AV338,36.823804074,-4.868070497,2023-02-10T00:18:50Z
AV338,36.823834592,-4.868207828,2023-02-10T00:48:05Z
AV338,36.823620966,-4.86817731,2023-02-10T02:18:10Z
AV338,36.823910887,-4.868162051,2023-02-10T03:18:26Z
AV338,36.823498894,-4.867689021,2023-02-10T03:48:30Z
AV338,36.823651484,-4.867826352,2023-02-10T04:17:41Z
AV338,36.823636225,-4.868039979,2023-02-10T04:48:10Z
AV338,36.82355993,-4.867948425,2023-02-10T05:18:21Z
AV338,36.823834592,-4.868223087,2023-02-10T05:48:15Z
AV338,36.823605707,-4.867643244,2023-02-10T06:48:05Z
AV338,36.823682002,-4.868085756,2023-02-10T07:17:55Z
AV338,36.823590448,-4.867475395,2023-02-10T07:47:10Z
AV338,36.823849851,-4.868085756,2023-02-10T08:47:51Z
AV338,36.823819333,-4.86817731,2023-02-10T09:47:25Z
AV338,36.823346304,-4.868085756,2023-02-10T10:17:35Z
AV338,36.823697261,-4.868085756,2023-02-10T10:47:29Z
AV338,36.823697261,-4.867963684,2023-02-10T11:47:24Z
AV338,36.823758297,-4.867994202,2023-02-10T12:17:20Z
AV338,36.823788815,-4.868085756,2023-02-10T12:47:16Z
AV338,36.823666743,-4.867872129,2023-02-10T13:17:14Z
AV338,36.823636225,-4.867948425,2023-02-10T13:47:05Z
AV338,36.823666743,-4.867734798,2023-02-10T14:46:20Z
AV338,36.823773556,-4.868070497,2023-02-10T15:16:06Z
AV338,36.823727779,-4.867902647,2023-02-10T16:46:39Z
AV338,36.823773556,-4.867780575,2023-02-10T17:15:44Z
AV338,36.823849851,-4.867643244,2023-02-10T17:46:18Z
AV338,36.823682002,-4.868055238,2023-02-10T18:45:54Z
AV338,36.823666743,-4.868009461,2023-02-10T19:15:29Z
AV338,36.823834592,-4.867887388,2023-02-10T20:16:14Z
AV338,36.823743038,-4.868055238,2023-02-10T21:16:00Z
AV338,36.823773556,-4.868101015,2023-02-10T21:45:58Z
AV338,36.823743038,-4.868116274,2023-02-10T22:45:49Z
AV338,36.823697261,-4.868070497,2023-02-11T00:15:30Z
