id_collar,lat,lng,time_stamp
AO771,36.821667811,-4.847104601,2023-06-30T22:04:17Z
AO771,36.821484703,-4.847089342,2023-06-30T22:34:35Z
AO771,36.821454185,-4.847455558,2023-06-30T23:05:01Z
AO771,36.821393149,-4.84774548,2023-06-30T23:34:45Z
AO771,36.82137789,-4.847653925,2023-07-01T00:05:04Z
AO771,36.821362631,-4.847684443,2023-07-01T00:35:10Z
AO771,36.821423667,-4.847470817,2023-07-01T01:05:17Z
AO771,36.821438926,-4.847623407,2023-07-01T01:36:07Z
AO771,36.821362631,-4.847440299,2023-07-01T02:05:45Z
AO771,36.821454185,-4.84805066,2023-07-01T02:35:56Z
AO771,36.823392081,-4.847699702,2023-07-01T03:06:04Z
AO771,36.824719615,-4.850568399,2023-07-01T03:36:24Z
AO771,36.824704356,-4.848325322,2023-07-01T04:06:25Z
AO771,36.824872206,-4.847440299,2023-07-01T04:36:33Z
AO771,36.824567025,-4.846738384,2023-07-01T05:06:47Z
AO771,36.824795911,-4.847074083,2023-07-01T05:36:59Z
AO771,36.825055314,-4.847058824,2023-07-01T06:07:12Z
AO771,36.824979019,-4.847150378,2023-07-01T06:37:15Z
AO771,36.824521248,-4.846448463,2023-07-01T07:37:34Z
AO771,36.824567025,-4.84664683,2023-07-01T08:07:45Z
AO771,36.825024796,-4.84757763,2023-07-01T08:37:53Z
AO771,36.825238422,-4.849332418,2023-07-01T09:08:11Z
AO771,36.824597543,-4.85055314,2023-07-01T09:38:18Z
AO771,36.825375753,-4.84945449,2023-07-01T10:08:32Z
AO771,36.824872206,-4.849576562,2023-07-01T10:38:33Z
AO771,36.824994278,-4.849744411,2023-07-01T11:08:43Z
AO771,36.825192645,-4.848310063,2023-07-01T12:08:56Z
AO771,36.825986114,-4.846616312,2023-07-01T12:39:04Z
AO771,36.824795911,-4.846540017,2023-07-01T13:09:18Z
AO771,36.824139773,-4.84679942,2023-07-01T13:39:23Z
AO771,36.823666743,-4.847409781,2023-07-01T14:09:31Z
AO771,36.823224231,-4.848279545,2023-07-01T14:39:42Z
AO771,36.822751202,-4.847669184,2023-07-01T15:09:52Z
AO771,36.823025864,-4.847547112,2023-07-01T15:40:00Z
AO771,36.823926146,-4.849225605,2023-07-01T16:10:17Z
AO771,36.823682002,-4.848767834,2023-07-01T16:41:15Z
AO771,36.824292363,-4.847470817,2023-07-01T17:10:32Z
AO771,36.82496376,-4.847531853,2023-07-01T17:40:43Z
AO771,36.824902724,-4.847486076,2023-07-01T18:10:47Z
AO771,36.824689097,-4.847165637,2023-07-01T18:41:35Z
AO771,36.824612802,-4.847241932,2023-07-01T19:11:09Z
AO771,36.824567025,-4.847135119,2023-07-01T19:41:18Z
AO771,36.824277104,-4.847058824,2023-07-01T20:11:30Z
AO771,36.824719615,-4.847211414,2023-07-01T20:41:50Z
AO771,36.824795911,-4.847211414,2023-07-01T21:11:50Z
AO771,36.825146868,-4.84711986,2023-07-01T21:42:07Z
AO771,36.825177386,-4.845853361,2023-07-01T22:12:16Z
AO771,36.824841688,-4.847043565,2023-07-01T22:42:24Z
AO771,36.825131609,-4.84805066,2023-07-01T23:42:52Z
AO771,36.82481117,-4.847333486,2023-07-02T00:12:55Z
AO771,36.825024796,-4.847043565,2023-07-02T00:43:08Z
AO771,36.825131609,-4.847043565,2023-07-02T01:13:37Z
AO771,36.824628061,-4.847211414,2023-07-02T01:44:01Z
AO771,36.824597543,-4.847165637,2023-07-02T02:13:38Z
AO771,36.824551766,-4.847287709,2023-07-02T02:43:56Z
AO771,36.82464332,-4.848432136,2023-07-02T03:14:08Z
AO771,36.824399176,-4.848035401,2023-07-02T03:44:11Z
AO771,36.823514153,-4.847837034,2023-07-02T04:14:57Z
AO771,36.822995346,-4.847470817,2023-07-02T04:44:39Z
AO771,36.823392081,-4.84727245,2023-07-02T05:14:52Z
AO771,36.823682002,-4.847348745,2023-07-02T05:44:52Z
AO771,36.823346304,-4.847013046,2023-07-02T06:15:31Z
AO771,36.823437858,-4.847150378,2023-07-02T06:45:15Z
AO771,36.823529412,-4.847165637,2023-07-02T07:15:21Z
AO771,36.823392081,-4.847074083,2023-07-02T07:45:34Z
AO771,36.823468376,-4.847043565,2023-07-02T08:15:45Z
AO771,36.82340734,-4.846982528,2023-07-02T08:46:07Z
AO771,36.823529412,-4.847943847,2023-07-02T09:16:10Z
AO771,36.823834592,-4.847531853,2023-07-02T09:46:22Z
AO771,36.823254749,-4.84757763,2023-07-02T10:16:37Z
AO771,36.822751202,-4.848310063,2023-07-02T10:46:33Z
AO771,36.82371252,-4.849469749,2023-07-02T11:16:35Z
AO771,36.823743038,-4.849256123,2023-07-02T11:46:55Z
AO771,36.823590448,-4.849317159,2023-07-02T12:16:53Z
AO771,36.823346304,-4.849561303,2023-07-02T12:47:05Z
AO771,36.823453117,-4.849103532,2023-07-02T13:17:11Z
AO771,36.822293431,-4.847531853,2023-07-02T13:47:19Z
AO771,36.819028,-4.844846265,2023-07-02T14:17:55Z
AO771,36.819394217,-4.846234836,2023-07-02T14:47:40Z
AO771,36.822278172,-4.847714961,2023-07-02T15:17:52Z
AO771,36.822796979,-4.847531853,2023-07-02T15:47:57Z
AO771,36.823254749,-4.848142214,2023-07-02T16:18:10Z
AO771,36.824292363,-4.8493019,2023-07-02T16:48:58Z
AO771,36.825223163,-4.847837034,2023-07-02T17:18:28Z
AO771,36.824505989,-4.847516594,2023-07-02T17:48:37Z
