familiar_name,latitude,longitude,track_time
GPS_10,36.91787,-3.35408,2023-03-01 13:44:04
GPS_10,36.9183,-3.35391,2023-03-01 13:54:04
GPS_10,36.91869,-3.35425,2023-03-01 14:04:04
GPS_10,36.91871,-3.35363,2023-03-01 14:13:31
GPS_10,36.91867,-3.35312,2023-03-01 14:23:31
GPS_10,36.91914,-3.35339,2023-03-01 14:33:47
GPS_10,36.92019,-3.35468,2023-03-01 14:43:42
GPS_10,36.92095,-3.35456,2023-03-01 14:54:28
GPS_10,36.92207,-3.35413,2023-03-01 15:04:28
GPS_10,36.92198,-3.35507,2023-03-01 15:13:51
GPS_10,36.92265,-3.35519,2023-03-01 15:23:37
GPS_10,36.9242,-3.35637,2023-03-01 16:33:31
GPS_10,36.92527,-3.3574,2023-03-01 16:43:31
GPS_10,36.92531,-3.36075,2023-03-01 16:53:31
GPS_10,36.92551,-3.36304,2023-03-01 17:05:14
GPS_10,36.92627,-3.36514,2023-03-01 17:33:34
GPS_10,36.92588,-3.366,2023-03-01 17:43:24
GPS_10,36.92558,-3.36609,2023-03-01 17:53:24
GPS_10,36.92498,-3.36604,2023-03-01 18:04:35
GPS_10,36.92434,-3.36758,2023-03-01 18:14:35
GPS_10,36.92336,-3.36786,2023-03-01 18:23:19
GPS_10,36.92328,-3.36697,2023-03-01 18:33:17
GPS_10,36.92336,-3.36703,2023-03-01 18:43:13
GPS_10,36.92336,-3.36703,2023-03-01 18:53:13
GPS_10,36.92352,-3.36706,2023-03-01 19:23:09
GPS_10,36.92356,-3.36697,2023-03-01 19:33:09
GPS_10,36.92356,-3.36697,2023-03-01 19:43:09
GPS_10,36.92363,-3.36691,2023-03-01 19:53:10
GPS_10,36.92357,-3.36707,2023-03-01 20:32:47
GPS_10,36.9234,-3.36707,2023-03-01 20:42:47
GPS_10,36.92349,-3.36707,2023-03-01 20:52:47
GPS_10,36.92334,-3.367,2023-03-01 22:51:40
GPS_10,36.9234,-3.36725,2023-03-02 01:55:52
GPS_10,36.92336,-3.36716,2023-03-02 02:05:52
GPS_10,36.92327,-3.36719,2023-03-02 03:40:32
GPS_10,36.92331,-3.36719,2023-03-02 03:50:32
GPS_10,36.92326,-3.36722,2023-03-02 04:01:40
GPS_10,36.92341,-3.36731,2023-03-02 07:49:02
GPS_10,36.92341,-3.36722,2023-03-02 07:59:02
GPS_10,36.92328,-3.36722,2023-03-02 08:39:56
GPS_10,36.92316,-3.36731,2023-03-02 09:19:40
GPS_10,36.92323,-3.36725,2023-03-02 09:49:27
GPS_10,36.92319,-3.36725,2023-03-02 09:59:27
GPS_10,36.9233,-3.36737,2023-03-02 10:09:30
GPS_10,36.92328,-3.36742,2023-03-02 10:19:34
GPS_10,36.92328,-3.36725,2023-03-02 10:29:34
GPS_10,36.92331,-3.36728,2023-03-02 10:39:30
GPS_10,36.92291,-3.36847,2023-03-02 10:49:28
GPS_10,36.92342,-3.36813,2023-03-02 10:59:28
GPS_10,36.92418,-3.36642,2023-03-02 11:09:24
GPS_10,36.92525,-3.3652,2023-03-02 11:39:15
GPS_10,36.92691,-3.36572,2023-03-02 12:19:10
GPS_10,36.92637,-3.36308,2023-03-02 12:30:25
GPS_10,36.92646,-3.35999,2023-03-02 12:40:25
GPS_10,36.92612,-3.35742,2023-03-02 12:50:25
GPS_10,36.92603,-3.35745,2023-03-02 12:59:00
GPS_10,36.92547,-3.35763,2023-03-02 13:08:57
GPS_10,36.92564,-3.35694,2023-03-02 13:18:57
GPS_10,36.92555,-3.35703,2023-03-02 13:28:57
GPS_10,36.92561,-3.35855,2023-03-02 13:38:56
GPS_10,36.92553,-3.36029,2023-03-02 13:48:48
GPS_10,36.92475,-3.36072,2023-03-02 13:58:56
GPS_10,36.92497,-3.36063,2023-03-02 14:08:48
GPS_10,36.92515,-3.36052,2023-03-02 14:18:47
GPS_10,36.92532,-3.36026,2023-03-02 14:28:47
GPS_10,36.92534,-3.36016,2023-03-02 14:39:56
GPS_10,36.92513,-3.36222,2023-03-02 14:49:56
GPS_10,36.92453,-3.36273,2023-03-02 14:59:56
GPS_10,36.92381,-3.36359,2023-03-02 15:18:41
GPS_10,36.92384,-3.36411,2023-03-02 15:28:46
GPS_10,36.92415,-3.36453,2023-03-02 15:38:41
GPS_10,36.92395,-3.36949,2023-03-02 16:18:41
GPS_10,36.92356,-3.36872,2023-03-02 16:28:41
GPS_10,36.92365,-3.36829,2023-03-02 16:38:41
GPS_10,36.92259,-3.36627,2023-03-02 17:19:55
GPS_10,36.92167,-3.36758,2023-03-02 17:28:26
GPS_10,36.92201,-3.36707,2023-03-02 17:38:26
GPS_10,36.92325,-3.36594,2023-03-02 18:18:08
GPS_10,36.92329,-3.36645,2023-03-02 18:28:08
GPS_10,36.92329,-3.36688,2023-03-02 18:38:08
GPS_10,36.92332,-3.36705,2023-03-02 18:48:08
GPS_10,36.92328,-3.36722,2023-03-02 18:58:08
GPS_10,36.92328,-3.36713,2023-03-02 19:08:08
GPS_10,36.92328,-3.36713,2023-03-02 19:18:41
GPS_10,36.9233,-3.36716,2023-03-02 19:28:04
GPS_10,36.9233,-3.36716,2023-03-02 19:38:04
GPS_10,36.9233,-3.36707,2023-03-02 19:48:04
GPS_10,36.92329,-3.36697,2023-03-02 20:34:11
GPS_10,36.92333,-3.36703,2023-03-02 20:44:17
GPS_10,36.92342,-3.36697,2023-03-02 20:54:11
GPS_10,36.92307,-3.36691,2023-03-02 22:48:34
GPS_10,36.92347,-3.36728,2023-03-02 22:55:33
GPS_10,36.92347,-3.36737,2023-03-02 23:05:33
GPS_10,36.92345,-3.36728,2023-03-02 23:15:34
GPS_10,36.92333,-3.36707,2023-03-02 23:25:31
GPS_10,36.92324,-3.36716,2023-03-02 23:35:31
GPS_10,36.92329,-3.36713,2023-03-02 23:45:36
GPS_10,36.92336,-3.36713,2023-03-03 00:15:30
GPS_10,36.92332,-3.36713,2023-03-03 00:25:30
GPS_10,36.92332,-3.36713,2023-03-03 00:35:30
GPS_10,36.92326,-3.36719,2023-03-03 00:45:22
GPS_10,36.92343,-3.36722,2023-03-03 01:25:10
GPS_10,36.92338,-3.36728,2023-03-03 01:46:03
GPS_10,36.92325,-3.36728,2023-03-03 01:56:03
GPS_10,36.92321,-3.36719,2023-03-03 02:06:03
GPS_10,36.92344,-3.36734,2023-03-03 02:14:52
GPS_10,36.9234,-3.36734,2023-03-03 02:24:52
GPS_10,36.92348,-3.36728,2023-03-03 02:38:24
GPS_10,36.92352,-3.36728,2023-03-03 02:48:24
GPS_10,36.92343,-3.36728,2023-03-03 02:58:24
GPS_10,36.92335,-3.36713,2023-03-03 03:08:17
GPS_10,36.92331,-3.36713,2023-03-03 03:18:17
GPS_10,36.92333,-3.36725,2023-03-03 04:18:32
GPS_10,36.9233,-3.36731,2023-03-03 04:27:11
GPS_10,36.9233,-3.36722,2023-03-03 04:37:11
GPS_10,36.92334,-3.36731,2023-03-03 04:47:11
GPS_10,36.92338,-3.36719,2023-03-03 04:57:47
GPS_10,36.92338,-3.36719,2023-03-03 05:07:47
GPS_10,36.92329,-3.36719,2023-03-03 05:17:47
GPS_10,36.92332,-3.36719,2023-03-03 05:27:00
GPS_10,36.9233,-3.36716,2023-03-03 06:32:33
GPS_10,36.92326,-3.36725,2023-03-03 06:42:33
GPS_10,36.92322,-3.36691,2023-03-03 08:15:15
GPS_10,36.92339,-3.36691,2023-03-03 08:25:15
GPS_10,36.92303,-3.36667,2023-03-03 08:35:15
GPS_10,36.92355,-3.36728,2023-03-03 08:45:17
GPS_10,36.92348,-3.36713,2023-03-03 08:55:16
GPS_10,36.92332,-3.36728,2023-03-03 09:05:26
GPS_10,36.92355,-3.36713,2023-03-03 09:35:19
GPS_10,36.92654,-3.36389,2023-03-03 10:39:06
GPS_10,36.92406,-3.36644,2023-03-03 10:47:55
GPS_10,36.92144,-3.36575,2023-03-03 10:57:55
GPS_10,36.92363,-3.36691,2023-03-03 11:08:39
GPS_10,36.92213,-3.36626,2023-03-03 11:17:53
GPS_10,36.9232,-3.36703,2023-03-03 11:27:53
GPS_10,36.92299,-3.36668,2023-03-03 11:37:28
GPS_10,36.92299,-3.36453,2023-03-03 11:47:28
GPS_10,36.92252,-3.36002,2023-03-03 11:57:30
GPS_10,36.92274,-3.35872,2023-03-03 12:07:44
GPS_10,36.92404,-3.35788,2023-03-03 12:17:28
GPS_10,36.92399,-3.35855,2023-03-03 12:27:44
GPS_10,36.92391,-3.3588,2023-03-03 12:37:20
GPS_10,36.9239,-3.3584,2023-03-03 13:07:22
GPS_10,36.92356,-3.35788,2023-03-03 13:17:27
GPS_10,36.92353,-3.35831,2023-03-03 13:28:04
GPS_10,36.9241,-3.35919,2023-03-03 13:37:19
GPS_10,36.92427,-3.35971,2023-03-03 13:47:05
GPS_10,36.92423,-3.35989,2023-03-03 13:57:02
GPS_10,36.92342,-3.35875,2023-03-03 14:36:55
GPS_10,36.92393,-3.35961,2023-03-03 14:46:55
GPS_10,36.92376,-3.35901,2023-03-03 14:56:55
GPS_10,36.9232,-3.35825,2023-03-03 15:06:58
GPS_10,36.92307,-3.35962,2023-03-03 15:16:58
GPS_10,36.92222,-3.36029,2023-03-03 15:28:18
GPS_10,36.92209,-3.36044,2023-03-03 15:36:56
GPS_10,36.92222,-3.36053,2023-03-03 15:46:56
GPS_10,36.92279,-3.36243,2023-03-03 15:56:49
GPS_10,36.92276,-3.36316,2023-03-03 16:06:50
GPS_10,36.92312,-3.3627,2023-03-03 16:16:42
GPS_10,36.92316,-3.3631,2023-03-03 16:26:41
GPS_10,36.92316,-3.36267,2023-03-03 16:36:41
GPS_10,36.92311,-3.3627,2023-03-03 16:46:38
GPS_10,36.92287,-3.36473,2023-03-03 16:56:31
GPS_10,36.92218,-3.3673,2023-03-03 17:06:31
GPS_10,36.92124,-3.36807,2023-03-03 17:16:31
GPS_10,36.92192,-3.36728,2023-03-03 17:26:59
GPS_10,36.92237,-3.36563,2023-03-03 17:36:41
GPS_10,36.92239,-3.36639,2023-03-03 17:46:21
GPS_10,36.92235,-3.36759,2023-03-03 17:56:21
GPS_10,36.92162,-3.36905,2023-03-03 18:06:21
GPS_10,36.92237,-3.36858,2023-03-03 18:17:42
GPS_10,36.92271,-3.36807,2023-03-03 18:27:42
GPS_10,36.92337,-3.36707,2023-03-03 18:36:10
GPS_10,36.92337,-3.36707,2023-03-03 18:46:10
GPS_10,36.92337,-3.36709,2023-03-03 19:36:00
GPS_10,36.92337,-3.36709,2023-03-03 19:46:00
GPS_10,36.92337,-3.367,2023-03-03 19:56:00
GPS_10,36.92345,-3.36688,2023-03-03 20:05:59
GPS_10,36.92348,-3.36691,2023-03-03 20:17:22
GPS_10,36.92361,-3.36691,2023-03-03 20:27:22
GPS_10,36.92368,-3.36682,2023-03-03 20:35:54
GPS_10,36.92368,-3.36682,2023-03-03 20:45:54
GPS_10,36.92355,-3.36673,2023-03-03 20:55:56
GPS_10,36.92343,-3.36676,2023-03-03 21:06:01
GPS_10,36.92336,-3.36664,2023-03-03 21:26:18
GPS_10,36.92332,-3.36664,2023-03-03 21:36:18
GPS_10,36.92328,-3.3665,2023-03-03 22:08:47
GPS_10,36.92328,-3.36667,2023-03-03 22:18:47
GPS_10,36.92371,-3.36716,2023-03-04 01:09:30
GPS_10,36.92371,-3.36716,2023-03-04 01:19:30
GPS_10,36.92365,-3.3671,2023-03-04 01:29:29
GPS_10,36.92378,-3.36714,2023-03-04 01:39:27
GPS_10,36.92378,-3.3674,2023-03-04 01:49:27
GPS_10,36.92378,-3.3674,2023-03-04 01:59:27
GPS_10,36.92348,-3.36731,2023-03-04 02:09:55
GPS_10,36.9234,-3.36725,2023-03-04 02:19:20
GPS_10,36.92344,-3.36734,2023-03-04 02:29:20
GPS_10,36.92331,-3.36725,2023-03-04 02:39:20
GPS_10,36.92337,-3.36728,2023-03-04 02:49:19
GPS_10,36.92327,-3.36719,2023-03-04 02:59:17
GPS_10,36.92332,-3.36713,2023-03-04 03:09:16
GPS_10,36.92328,-3.36713,2023-03-04 03:19:16
GPS_10,36.92324,-3.36716,2023-03-04 04:51:08
GPS_10,36.92336,-3.36743,2023-03-04 07:21:18
GPS_10,36.92336,-3.36743,2023-03-04 07:31:18
GPS_10,36.92336,-3.36743,2023-03-04 07:41:18
GPS_10,36.92332,-3.36707,2023-03-04 08:37:41
GPS_10,36.92345,-3.36707,2023-03-04 08:47:41
GPS_10,36.92345,-3.36716,2023-03-04 08:57:41
GPS_10,36.92357,-3.36707,2023-03-04 09:07:34
GPS_10,36.92341,-3.36713,2023-03-04 09:17:38
GPS_10,36.92382,-3.36713,2023-03-04 09:27:37
GPS_10,36.92323,-3.36719,2023-03-04 10:54:22
GPS_10,36.92297,-3.36719,2023-03-04 11:04:22
GPS_10,36.92323,-3.3671,2023-03-04 11:14:22
GPS_10,36.92319,-3.36719,2023-03-04 11:35:21
GPS_10,36.92323,-3.3671,2023-03-04 11:44:23
GPS_10,36.92347,-3.36719,2023-03-04 11:54:44
GPS_10,36.92331,-3.36719,2023-03-04 12:04:09
GPS_10,36.9234,-3.36719,2023-03-04 12:14:09
GPS_10,36.92304,-3.36517,2023-03-04 12:24:03
GPS_10,36.92209,-3.35911,2023-03-04 12:43:53
GPS_10,36.92196,-3.35842,2023-03-04 12:53:53
GPS_10,36.92037,-3.35739,2023-03-04 13:03:53
GPS_10,36.92056,-3.3588,2023-03-04 13:13:56
GPS_10,36.92017,-3.35843,2023-03-04 13:23:54
GPS_10,36.91983,-3.35757,2023-03-04 13:33:54
GPS_10,36.92004,-3.35623,2023-03-04 13:43:52
GPS_10,36.92078,-3.35394,2023-03-04 14:03:54
GPS_10,36.92217,-3.35461,2023-03-04 14:13:50
GPS_10,36.92284,-3.35446,2023-03-04 14:23:54
GPS_10,36.92292,-3.35413,2023-03-04 14:33:46
GPS_10,36.92257,-3.35382,2023-03-04 14:43:53
GPS_10,36.9224,-3.35468,2023-03-04 14:55:27
GPS_10,36.92188,-3.35556,2023-03-04 15:04:01
GPS_10,36.92146,-3.35641,2023-03-04 15:13:44
GPS_10,36.92155,-3.35703,2023-03-04 15:23:51
GPS_10,36.92107,-3.35775,2023-03-04 15:34:35
GPS_10,36.9209,-3.35861,2023-03-04 15:44:35
GPS_10,36.92004,-3.35852,2023-03-04 15:54:35
GPS_10,36.9202,-3.35803,2023-03-04 16:03:49
GPS_10,36.9196,-3.35657,2023-03-04 16:23:44
GPS_10,36.91992,-3.35724,2023-03-04 16:33:49
GPS_10,36.92056,-3.35641,2023-03-04 16:43:46
GPS_10,36.92126,-3.35597,2023-03-04 16:53:49
GPS_10,36.92263,-3.35657,2023-03-04 17:03:49
GPS_10,36.92274,-3.35716,2023-03-04 17:13:42
GPS_10,36.92283,-3.35776,2023-03-04 17:23:42
GPS_10,36.92318,-3.35822,2023-03-04 17:33:43
GPS_10,36.92375,-3.36011,2023-03-04 17:43:40
GPS_10,36.92368,-3.36051,2023-03-04 17:53:31
GPS_10,36.92377,-3.3624,2023-03-04 18:03:31
GPS_10,36.924,-3.36649,2023-03-04 18:13:26
GPS_10,36.92342,-3.36627,2023-03-04 18:23:31
GPS_10,36.92329,-3.36728,2023-03-04 18:53:59
GPS_10,36.92339,-3.3671,2023-03-04 19:03:20
GPS_10,36.92339,-3.36685,2023-03-04 19:13:11
GPS_10,36.92353,-3.36726,2023-03-04 19:23:12
GPS_10,36.92336,-3.367,2023-03-04 19:33:12
GPS_10,36.92349,-3.367,2023-03-04 19:43:12
GPS_10,36.92342,-3.36719,2023-03-04 19:53:51
GPS_10,36.92342,-3.36713,2023-03-04 20:03:13
GPS_10,36.9234,-3.36719,2023-03-04 20:13:10
GPS_10,36.92352,-3.36705,2023-03-04 20:43:41
GPS_10,36.92352,-3.36714,2023-03-04 20:53:41
GPS_10,36.92352,-3.36688,2023-03-04 21:03:41
GPS_10,36.92343,-3.36703,2023-03-04 21:13:45
GPS_10,36.92342,-3.3671,2023-03-04 21:23:37
GPS_10,36.92301,-3.36705,2023-03-04 22:31:38
GPS_10,36.92327,-3.36722,2023-03-04 22:41:38
GPS_10,36.92361,-3.36731,2023-03-04 22:51:38
GPS_10,36.92333,-3.36722,2023-03-05 00:24:52
GPS_10,36.92333,-3.36722,2023-03-05 00:34:52
GPS_10,36.92331,-3.36716,2023-03-05 00:44:47
GPS_10,36.92327,-3.36716,2023-03-05 00:54:47
GPS_10,36.92329,-3.36716,2023-03-05 01:54:21
GPS_10,36.92325,-3.36716,2023-03-05 02:04:21
GPS_10,36.92325,-3.36716,2023-03-05 02:14:21
GPS_10,36.9233,-3.36722,2023-03-05 02:54:34
GPS_10,36.92345,-3.36713,2023-03-05 03:23:52
GPS_10,36.92353,-3.36734,2023-03-05 03:43:53
GPS_10,36.92327,-3.36725,2023-03-05 03:53:53
GPS_10,36.92323,-3.36725,2023-03-05 04:03:53
GPS_10,36.9233,-3.36725,2023-03-05 04:13:47
GPS_10,36.92326,-3.36725,2023-03-05 04:23:55
GPS_10,36.92333,-3.36728,2023-03-05 04:33:36
GPS_10,36.92343,-3.36722,2023-03-05 04:43:43
GPS_10,36.92332,-3.36725,2023-03-05 05:23:52
GPS_10,36.92337,-3.36731,2023-03-05 05:33:45
GPS_10,36.92332,-3.36725,2023-03-05 05:43:52
GPS_10,36.92336,-3.36749,2023-03-05 06:42:07
GPS_10,36.92336,-3.36749,2023-03-05 06:52:07
GPS_10,36.92325,-3.36716,2023-03-05 07:02:02
GPS_10,36.92325,-3.36716,2023-03-05 07:12:02
GPS_10,36.92325,-3.36707,2023-03-05 07:22:02
GPS_10,36.92325,-3.36713,2023-03-05 07:32:00
GPS_10,36.92325,-3.36713,2023-03-05 07:42:00
GPS_10,36.92327,-3.36713,2023-03-05 07:51:56
GPS_10,36.92327,-3.3671,2023-03-05 08:14:14
GPS_10,36.92327,-3.3671,2023-03-05 08:24:14
GPS_10,36.9233,-3.36719,2023-03-05 08:34:24
GPS_10,36.92327,-3.36713,2023-03-05 08:44:18
GPS_10,36.92319,-3.36725,2023-03-05 09:28:55
GPS_10,36.92319,-3.36725,2023-03-05 09:38:55
GPS_10,36.92319,-3.36725,2023-03-05 09:48:55
GPS_10,36.92321,-3.36713,2023-03-05 09:58:54
GPS_10,36.92323,-3.36713,2023-03-05 10:08:51
GPS_10,36.92314,-3.36725,2023-03-05 10:28:42
GPS_10,36.92039,-3.37057,2023-03-05 11:08:18
GPS_10,36.91885,-3.37247,2023-03-05 11:18:19
GPS_10,36.91795,-3.37264,2023-03-05 11:28:19
GPS_10,36.91735,-3.37341,2023-03-05 11:38:19
GPS_10,36.91773,-3.37354,2023-03-05 11:48:22
GPS_10,36.91748,-3.37274,2023-03-05 11:58:22
GPS_10,36.91776,-3.37128,2023-03-05 12:08:28
GPS_10,36.91771,-3.3696,2023-03-05 12:18:30
GPS_10,36.91848,-3.37253,2023-03-05 12:58:11
GPS_10,36.91839,-3.37356,2023-03-05 13:08:27
GPS_10,36.91855,-3.37277,2023-03-05 13:18:16
GPS_10,36.91895,-3.37167,2023-03-05 13:28:27
GPS_10,36.9192,-3.37225,2023-03-05 13:37:58
GPS_10,36.91993,-3.37112,2023-03-05 13:47:52
GPS_10,36.92081,-3.3707,2023-03-05 13:57:47
GPS_10,36.92104,-3.37119,2023-03-05 14:07:50
GPS_10,36.92175,-3.37058,2023-03-05 14:18:25
GPS_10,36.92244,-3.37024,2023-03-05 14:28:25
GPS_10,36.92285,-3.37018,2023-03-05 14:37:48
GPS_10,36.92208,-3.37064,2023-03-05 14:47:51
GPS_10,36.92184,-3.37039,2023-03-05 14:57:57
GPS_10,36.9219,-3.36954,2023-03-05 15:07:55
GPS_10,36.92164,-3.36954,2023-03-05 15:17:55
GPS_10,36.92142,-3.37051,2023-03-05 15:28:44
GPS_10,36.92124,-3.37021,2023-03-05 15:37:50
GPS_10,36.92146,-3.36984,2023-03-05 15:47:51
GPS_10,36.92166,-3.37051,2023-03-05 15:57:37
GPS_10,36.92194,-3.37035,2023-03-05 16:07:38
GPS_10,36.92245,-3.36966,2023-03-05 16:17:38
GPS_10,36.92235,-3.36924,2023-03-05 16:27:44
GPS_10,36.92201,-3.3707,2023-03-05 16:37:44
GPS_10,36.92082,-3.37073,2023-03-05 16:47:35
GPS_10,36.9216,-3.36903,2023-03-05 16:57:46
GPS_10,36.9216,-3.36749,2023-03-05 17:07:46
GPS_10,36.92242,-3.36691,2023-03-05 17:38:15
GPS_10,36.92241,-3.36813,2023-03-05 17:47:23
GPS_10,36.922110000000004,-3.3689,2023-03-05 17:57:23
GPS_10,36.92315,-3.36804,2023-03-05 18:07:11
GPS_10,36.92336,-3.36813,2023-03-05 18:17:11
GPS_10,36.92342,-3.36734,2023-03-05 18:27:12
GPS_10,36.92333,-3.36713,2023-03-05 18:37:38
GPS_10,36.92336,-3.36713,2023-03-05 18:47:10
GPS_10,36.92337,-3.36713,2023-03-05 18:57:09
GPS_10,36.92339,-3.36719,2023-03-05 19:07:10
GPS_10,36.92337,-3.36702,2023-03-05 19:18:21
GPS_10,36.92337,-3.36676,2023-03-05 19:28:21
GPS_10,36.92337,-3.36676,2023-03-05 19:38:21
GPS_10,36.92353,-3.36664,2023-03-05 20:45:30
GPS_10,36.92327,-3.36673,2023-03-05 20:55:30
GPS_10,36.92361,-3.36664,2023-03-05 21:05:21
GPS_10,36.92346,-3.36691,2023-03-06 01:01:43
GPS_10,36.92363,-3.36709,2023-03-06 01:51:48
GPS_10,36.9235,-3.367,2023-03-06 02:01:48
GPS_10,36.9235,-3.367,2023-03-06 02:11:48
GPS_10,36.92347,-3.36691,2023-03-06 02:31:51
GPS_10,36.92343,-3.36691,2023-03-06 02:41:51
GPS_10,36.92343,-3.36691,2023-03-06 02:51:51
GPS_10,36.9233,-3.36688,2023-03-06 03:01:54
GPS_10,36.92349,-3.36658,2023-03-06 05:00:40
GPS_10,36.92349,-3.36658,2023-03-06 05:10:40
GPS_10,36.9234,-3.36667,2023-03-06 05:20:40
GPS_10,36.92333,-3.36687,2023-03-06 07:05:28
GPS_10,36.92337,-3.36687,2023-03-06 07:15:28
GPS_10,36.92341,-3.36713,2023-03-06 07:25:28
GPS_10,36.92345,-3.36685,2023-03-06 08:24:38
GPS_10,36.92345,-3.36685,2023-03-06 08:34:38
GPS_10,36.92355,-3.36676,2023-03-06 08:54:34
GPS_10,36.92376,-3.36674,2023-03-06 09:04:35
GPS_10,36.92372,-3.36691,2023-03-06 09:14:35
GPS_10,36.92368,-3.36688,2023-03-06 09:24:35
GPS_10,36.92434,-3.36677,2023-03-06 09:34:30
GPS_10,36.92374,-3.36703,2023-03-06 09:44:30
GPS_10,36.92344,-3.36694,2023-03-06 09:54:30
GPS_10,36.92332,-3.36708,2023-03-06 10:04:25
GPS_10,36.92336,-3.36725,2023-03-06 10:14:25
GPS_10,36.92323,-3.3671,2023-03-06 10:24:16
GPS_10,36.92332,-3.3671,2023-03-06 10:34:16
GPS_10,36.92336,-3.3671,2023-03-06 10:44:16
GPS_10,36.92308,-3.36582,2023-03-06 11:04:21
GPS_10,36.92312,-3.36479,2023-03-06 11:14:21
GPS_10,36.92342,-3.36359,2023-03-06 11:24:21
GPS_10,36.92311,-3.35915,2023-03-06 11:34:21
GPS_10,36.92362,-3.35855,2023-03-06 11:44:21
GPS_10,36.92391,-3.35843,2023-03-06 11:54:19
GPS_10,36.92417,-3.35843,2023-03-06 12:04:19
GPS_10,36.92421,-3.35756,2023-03-06 12:14:12
GPS_10,36.92494,-3.35739,2023-03-06 12:24:12
GPS_10,36.92542,-3.35688,2023-03-06 12:34:13
GPS_10,36.92589,-3.35654,2023-03-06 12:44:13
GPS_10,36.92628,-3.35791,2023-03-06 12:54:13
GPS_10,36.92628,-3.35773,2023-03-06 13:04:18
GPS_10,36.92646,-3.35657,2023-03-06 13:15:50
GPS_10,36.92585,-3.35825,2023-03-06 13:24:18
GPS_10,36.9257,-3.35677,2023-03-06 13:44:14
GPS_10,36.92587,-3.35666,2023-03-06 13:54:17
GPS_10,36.92493,-3.3584,2023-03-06 14:04:14
GPS_10,36.92491,-3.36218,2023-03-06 14:23:59
GPS_10,36.92518,-3.3638,2023-03-06 14:34:10
GPS_10,36.92555,-3.36295,2023-03-06 14:43:59
GPS_10,36.92619,-3.36047,2023-03-06 14:54:17
GPS_10,36.92579,-3.36301,2023-03-06 15:14:39
GPS_10,36.92541,-3.36321,2023-03-06 15:24:01
GPS_10,36.92502,-3.36218,2023-03-06 15:34:01
GPS_10,36.92502,-3.36249,2023-03-06 15:43:50
GPS_10,36.9248,-3.36334,2023-03-06 15:53:52
GPS_10,36.92467,-3.36108,2023-03-06 16:14:00
GPS_10,36.92471,-3.35979,2023-03-06 16:24:00
GPS_10,36.92475,-3.36005,2023-03-06 16:34:00
GPS_10,36.92469,-3.36041,2023-03-06 16:43:59
GPS_10,36.92443,-3.36041,2023-03-06 17:14:54
GPS_10,36.92471,-3.36188,2023-03-06 17:23:51
GPS_10,36.92424,-3.36301,2023-03-06 17:33:54
GPS_10,36.92455,-3.36569,2023-03-06 17:43:44
