id_gps,lat,long,date,date_time,year_month
AM717,36.944145,-3.497694,2023-05-01,2023-05-01T08:40:28Z,2023_05
AM717,36.944034,-3.497533,2023-05-01,2023-05-01T08:55:07Z,2023_05
AM717,36.943916,-3.497585,2023-05-01,2023-05-01T09:10:13Z,2023_05
AM717,36.944736,-3.500397,2023-05-01,2023-05-01T09:25:00Z,2023_05
AM717,36.939567,-3.500687,2023-05-01,2023-05-01T09:40:02Z,2023_05
AM717,36.938304,-3.504229,2023-05-01,2023-05-01T09:55:02Z,2023_05
AM717,36.940002,-3.507451,2023-05-01,2023-05-01T10:10:03Z,2023_05
AM717,36.943019,-3.509337,2023-05-01,2023-05-01T10:25:03Z,2023_05
AM717,36.947074,-3.51213,2023-05-01,2023-05-01T10:40:03Z,2023_05
AM717,36.946693,-3.514561,2023-05-01,2023-05-01T10:55:05Z,2023_05
AM717,36.946765,-3.514707,2023-05-01,2023-05-01T11:10:05Z,2023_05
AM717,36.946601,-3.514056,2023-05-01,2023-05-01T11:25:05Z,2023_05
AM717,36.946712,-3.513322,2023-05-01,2023-05-01T11:40:05Z,2023_05
AM717,36.945964,-3.513162,2023-05-01,2023-05-01T11:55:07Z,2023_05
AM717,36.946548,-3.512763,2023-05-01,2023-05-01T12:10:09Z,2023_05
AM717,36.946357,-3.512061,2023-05-01,2023-05-01T12:25:06Z,2023_05
AM717,36.945529,-3.511073,2023-05-01,2023-05-01T12:40:06Z,2023_05
AM717,36.945629,-3.510966,2023-05-01,2023-05-01T12:55:09Z,2023_05
AM717,36.945693,-3.511007,2023-05-01,2023-05-01T13:10:11Z,2023_05
AM717,36.945781,-3.511534,2023-05-01,2023-05-01T13:25:11Z,2023_05
AM717,36.9449,-3.510642,2023-05-01,2023-05-01T13:40:10Z,2023_05
AM717,36.943809,-3.508422,2023-05-01,2023-05-01T13:55:10Z,2023_05
AM717,36.942848,-3.506739,2023-05-01,2023-05-01T14:10:11Z,2023_05
AM717,36.943122,-3.506962,2023-05-01,2023-05-01T14:25:20Z,2023_05
AM717,36.943092,-3.506634,2023-05-01,2023-05-01T14:40:17Z,2023_05
AM717,36.943214,-3.506997,2023-05-01,2023-05-01T14:55:15Z,2023_05
AM717,36.943336,-3.50788,2023-05-01,2023-05-01T15:10:17Z,2023_05
AM717,36.94207,-3.508238,2023-05-01,2023-05-01T15:25:12Z,2023_05
AM717,36.941162,-3.509927,2023-05-01,2023-05-01T15:40:15Z,2023_05
AM717,36.941864,-3.509513,2023-05-01,2023-05-01T15:55:15Z,2023_05
AM717,36.94112,-3.509912,2023-05-01,2023-05-01T16:10:15Z,2023_05
AM717,36.939659,-3.508481,2023-05-01,2023-05-01T16:25:25Z,2023_05
AM717,36.938575,-3.509119,2023-05-01,2023-05-01T16:40:18Z,2023_05
AM717,36.938346,-3.509233,2023-05-01,2023-05-01T16:55:18Z,2023_05
AM717,36.939754,-3.509421,2023-05-01,2023-05-01T17:10:20Z,2023_05
AM717,36.939128,-3.500454,2023-05-01,2023-05-01T17:25:19Z,2023_05
AM717,36.939147,-3.500472,2023-05-01,2023-05-01T17:40:20Z,2023_05
AM717,36.939037,-3.500217,2023-05-01,2023-05-01T17:55:24Z,2023_05
AM717,36.941497,-3.500256,2023-05-01,2023-05-01T18:10:21Z,2023_05
AM717,36.945472,-3.499051,2023-05-01,2023-05-01T18:25:33Z,2023_05
AM717,36.945568,-3.497522,2023-05-01,2023-05-01T18:40:21Z,2023_05
AM717,36.944431,-3.497334,2023-05-01,2023-05-01T18:55:24Z,2023_05
AM717,36.944404,-3.497208,2023-05-01,2023-05-01T19:10:22Z,2023_05
AM717,36.944473,-3.497319,2023-05-01,2023-05-01T19:25:23Z,2023_05
AM717,36.944431,-3.497433,2023-05-01,2023-05-01T19:40:23Z,2023_05
AM717,36.944408,-3.497482,2023-05-01,2023-05-01T19:55:23Z,2023_05
AM717,36.944259,-3.497574,2023-05-01,2023-05-01T20:10:24Z,2023_05
AM717,36.944282,-3.497488,2023-05-01,2023-05-01T20:25:26Z,2023_05
AM717,36.944221,-3.497538,2023-05-01,2023-05-01T20:40:25Z,2023_05
AM717,36.944019,-3.497783,2023-05-01,2023-05-01T20:55:25Z,2023_05
AM717,36.944087,-3.49746,2023-05-01,2023-05-01T21:10:28Z,2023_05
AM717,36.944179,-3.497282,2023-05-01,2023-05-01T21:25:28Z,2023_05
AM717,36.944229,-3.497368,2023-05-01,2023-05-01T21:40:28Z,2023_05
AM717,36.944114,-3.497375,2023-05-01,2023-05-01T21:55:31Z,2023_05
AM717,36.94403,-3.497576,2023-05-01,2023-05-01T22:10:30Z,2023_05
AM717,36.944057,-3.497476,2023-05-01,2023-05-01T22:25:28Z,2023_05
AM717,36.943992,-3.497424,2023-05-01,2023-05-01T22:40:30Z,2023_05
AM717,36.943977,-3.497383,2023-05-01,2023-05-01T22:55:30Z,2023_05
AM717,36.943893,-3.497503,2023-05-01,2023-05-01T23:10:32Z,2023_05
AM717,36.943885,-3.497449,2023-05-01,2023-05-01T23:25:31Z,2023_05
AM717,36.943992,-3.497564,2023-05-01,2023-05-01T23:40:35Z,2023_05
AM717,36.944221,-3.497573,2023-05-01,2023-05-01T23:55:32Z,2023_05
AM717,36.944087,-3.497536,2023-05-02,2023-05-02T00:10:32Z,2023_05
AM717,36.944023,-3.497927,2023-05-02,2023-05-02T00:25:33Z,2023_05
AM717,36.944114,-3.497729,2023-05-02,2023-05-02T00:40:38Z,2023_05
AM717,36.944019,-3.497674,2023-05-02,2023-05-02T00:55:38Z,2023_05
AM717,36.943977,-3.497458,2023-05-02,2023-05-02T01:10:37Z,2023_05
AM717,36.94392,-3.496851,2023-05-02,2023-05-02T01:25:37Z,2023_05
AM717,36.943935,-3.497576,2023-05-02,2023-05-02T01:40:39Z,2023_05
AM717,36.943893,-3.497493,2023-05-02,2023-05-02T01:55:37Z,2023_05
AM717,36.943912,-3.497567,2023-05-02,2023-05-02T02:10:37Z,2023_05
AM717,36.944023,-3.497432,2023-05-02,2023-05-02T02:25:37Z,2023_05
AM717,36.944126,-3.497461,2023-05-02,2023-05-02T02:40:39Z,2023_05
AM717,36.944007,-3.497453,2023-05-02,2023-05-02T02:55:40Z,2023_05
AM717,36.943584,-3.497488,2023-05-02,2023-05-02T03:10:42Z,2023_05
AM717,36.943843,-3.497404,2023-05-02,2023-05-02T03:25:41Z,2023_05
AM717,36.944007,-3.497359,2023-05-02,2023-05-02T03:40:39Z,2023_05
AM717,36.943977,-3.497562,2023-05-02,2023-05-02T03:55:40Z,2023_05
AM717,36.944297,-3.497357,2023-05-02,2023-05-02T04:10:42Z,2023_05
AM717,36.944232,-3.497365,2023-05-02,2023-05-02T04:25:42Z,2023_05
AM717,36.944084,-3.497442,2023-05-02,2023-05-02T04:40:44Z,2023_05
AM717,36.944313,-3.49782,2023-05-02,2023-05-02T04:55:42Z,2023_05
AM717,36.944049,-3.497569,2023-05-02,2023-05-02T05:10:42Z,2023_05
AM717,36.944293,-3.497579,2023-05-02,2023-05-02T05:25:42Z,2023_05
AM717,36.944309,-3.497506,2023-05-02,2023-05-02T05:40:44Z,2023_05
AM717,36.944293,-3.497339,2023-05-02,2023-05-02T05:55:46Z,2023_05
AM717,36.944427,-3.497033,2023-05-02,2023-05-02T06:11:12Z,2023_05
AM717,36.944404,-3.497092,2023-05-02,2023-05-02T06:26:02Z,2023_05
AM717,36.944622,-3.497019,2023-05-02,2023-05-02T06:41:03Z,2023_05
AM717,36.944149,-3.497356,2023-05-02,2023-05-02T06:55:52Z,2023_05
AM717,36.943866,-3.497443,2023-05-02,2023-05-02T07:10:49Z,2023_05
AM717,36.943946,-3.497533,2023-05-02,2023-05-02T07:25:54Z,2023_05
AM717,36.943988,-3.49752,2023-05-02,2023-05-02T07:40:48Z,2023_05
AM717,36.943927,-3.497599,2023-05-02,2023-05-02T07:55:53Z,2023_05
AM717,36.944023,-3.497597,2023-05-02,2023-05-02T08:10:47Z,2023_05
AM717,36.943962,-3.497538,2023-05-02,2023-05-02T08:25:47Z,2023_05
AM717,36.944751,-3.499648,2023-05-02,2023-05-02T08:40:57Z,2023_05
AM717,36.941734,-3.501038,2023-05-02,2023-05-02T08:55:52Z,2023_05
AM717,36.938663,-3.504655,2023-05-02,2023-05-02T09:10:53Z,2023_05
AM717,36.937049,-3.50826,2023-05-02,2023-05-02T09:25:55Z,2023_05
AM717,36.940917,-3.508136,2023-05-02,2023-05-02T09:40:53Z,2023_05
AM717,36.943851,-3.50978,2023-05-02,2023-05-02T09:55:53Z,2023_05
AM717,36.948001,-3.510359,2023-05-02,2023-05-02T10:10:53Z,2023_05
AM717,36.950023,-3.508316,2023-05-02,2023-05-02T10:25:57Z,2023_05
AM717,36.953937,-3.51022,2023-05-02,2023-05-02T10:40:58Z,2023_05
AM717,36.952842,-3.515863,2023-05-02,2023-05-02T10:55:55Z,2023_05
AM717,36.95256,-3.516094,2023-05-02,2023-05-02T11:10:58Z,2023_05
AM717,36.95121,-3.515893,2023-05-02,2023-05-02T11:25:56Z,2023_05
AM717,36.950634,-3.51513,2023-05-02,2023-05-02T11:40:57Z,2023_05
AM717,36.951091,-3.515164,2023-05-02,2023-05-02T11:55:57Z,2023_05
AM717,36.951519,-3.515796,2023-05-02,2023-05-02T12:10:59Z,2023_05
AM717,36.951614,-3.515399,2023-05-02,2023-05-02T12:26:00Z,2023_05
AM717,36.951454,-3.515733,2023-05-02,2023-05-02T12:41:00Z,2023_05
AM717,36.950588,-3.516304,2023-05-02,2023-05-02T12:56:00Z,2023_05
AM717,36.951385,-3.515415,2023-05-02,2023-05-02T13:10:59Z,2023_05
AM717,36.951828,-3.514531,2023-05-02,2023-05-02T13:26:14Z,2023_05
AM717,36.95177,-3.514571,2023-05-02,2023-05-02T13:41:11Z,2023_05
AM717,36.951396,-3.514068,2023-05-02,2023-05-02T13:56:02Z,2023_05
AM717,36.950843,-3.515468,2023-05-02,2023-05-02T14:11:08Z,2023_05
AM717,36.950553,-3.516231,2023-05-02,2023-05-02T14:26:13Z,2023_05
AM717,36.950599,-3.51585,2023-05-02,2023-05-02T14:41:04Z,2023_05
AM717,36.951465,-3.515521,2023-05-02,2023-05-02T14:56:04Z,2023_05
AM717,36.951465,-3.516362,2023-05-02,2023-05-02T15:11:08Z,2023_05
AM717,36.951938,-3.516876,2023-05-02,2023-05-02T15:26:05Z,2023_05
AM717,36.953342,-3.513666,2023-05-02,2023-05-02T15:41:06Z,2023_05
AM717,36.953456,-3.513276,2023-05-02,2023-05-02T15:56:05Z,2023_05
AM717,36.953273,-3.51233,2023-05-02,2023-05-02T16:11:05Z,2023_05
AM717,36.952041,-3.509141,2023-05-02,2023-05-02T16:26:04Z,2023_05
AM717,36.945632,-3.510028,2023-05-02,2023-05-02T16:56:08Z,2023_05
AM717,36.945411,-3.509668,2023-05-02,2023-05-02T17:11:11Z,2023_05
AM717,36.943523,-3.509391,2023-05-02,2023-05-02T17:26:08Z,2023_05
AM717,36.939693,-3.507308,2023-05-02,2023-05-02T17:41:19Z,2023_05
AM717,36.939041,-3.500337,2023-05-02,2023-05-02T17:56:19Z,2023_05
AM717,36.942607,-3.500187,2023-05-02,2023-05-02T18:11:12Z,2023_05
AM717,36.944252,-3.497758,2023-05-02,2023-05-02T18:26:11Z,2023_05
AM717,36.94387,-3.497467,2023-05-02,2023-05-02T18:41:19Z,2023_05
AM717,36.94392,-3.497541,2023-05-02,2023-05-02T18:56:12Z,2023_05
AM717,36.943923,-3.497524,2023-05-02,2023-05-02T19:11:12Z,2023_05
AM717,36.944,-3.497535,2023-05-02,2023-05-02T19:26:13Z,2023_05
AM717,36.943988,-3.497509,2023-05-02,2023-05-02T19:41:14Z,2023_05
AM717,36.944164,-3.497574,2023-05-02,2023-05-02T19:56:15Z,2023_05
AM717,36.944065,-3.497712,2023-05-02,2023-05-02T20:11:14Z,2023_05
AM717,36.944221,-3.4976409999999998,2023-05-02,2023-05-02T20:26:15Z,2023_05
AM717,36.944084,-3.49787,2023-05-02,2023-05-02T20:41:18Z,2023_05
AM717,36.944099,-3.497676,2023-05-02,2023-05-02T20:56:18Z,2023_05
AM717,36.943809,-3.497606,2023-05-02,2023-05-02T21:11:16Z,2023_05
AM717,36.943855,-3.497775,2023-05-02,2023-05-02T21:26:24Z,2023_05
AM717,36.94403,-3.497993,2023-05-02,2023-05-02T21:41:20Z,2023_05
AM717,36.943977,-3.497543,2023-05-02,2023-05-02T21:56:21Z,2023_05
AM717,36.944068,-3.497656,2023-05-02,2023-05-02T22:11:18Z,2023_05
AM717,36.94416,-3.497211,2023-05-02,2023-05-02T22:26:19Z,2023_05
AM717,36.944137,-3.49743,2023-05-02,2023-05-02T22:41:21Z,2023_05
AM717,36.944335,-3.497599,2023-05-02,2023-05-02T22:56:20Z,2023_05
AM717,36.944267,-3.496773,2023-05-02,2023-05-02T23:11:22Z,2023_05
AM717,36.944252,-3.496928,2023-05-02,2023-05-02T23:26:22Z,2023_05
AM717,36.944232,-3.497232,2023-05-02,2023-05-02T23:41:32Z,2023_05
AM717,36.944969,-3.497616,2023-05-02,2023-05-02T23:56:24Z,2023_05
AM717,36.944496,-3.497292,2023-05-03,2023-05-03T00:11:32Z,2023_05
AM717,36.944305,-3.497286,2023-05-03,2023-05-03T00:26:31Z,2023_05
AM717,36.944023,-3.497434,2023-05-03,2023-05-03T00:41:31Z,2023_05
AM717,36.943916,-3.497493,2023-05-03,2023-05-03T00:56:39Z,2023_05
AM717,36.943874,-3.497524,2023-05-03,2023-05-03T01:11:25Z,2023_05
AM717,36.943771,-3.497482,2023-05-03,2023-05-03T01:26:25Z,2023_05
AM717,36.943965,-3.497439,2023-05-03,2023-05-03T01:41:26Z,2023_05
AM717,36.944099,-3.497676,2023-05-03,2023-05-03T01:56:32Z,2023_05
AM717,36.94419,-3.497722,2023-05-03,2023-05-03T02:11:32Z,2023_05
AM717,36.944213,-3.497613,2023-05-03,2023-05-03T02:26:27Z,2023_05
AM717,36.943889,-3.49738,2023-05-03,2023-05-03T02:41:30Z,2023_05
AM717,36.943889,-3.497494,2023-05-03,2023-05-03T02:56:30Z,2023_05
AM717,36.943946,-3.497417,2023-05-03,2023-05-03T03:11:30Z,2023_05
AM717,36.943824,-3.497177,2023-05-03,2023-05-03T03:26:34Z,2023_05
AM717,36.943912,-3.497133,2023-05-03,2023-05-03T03:41:31Z,2023_05
AM717,36.943794,-3.497204,2023-05-03,2023-05-03T03:56:30Z,2023_05
AM717,36.943916,-3.497325,2023-05-03,2023-05-03T04:11:31Z,2023_05
AM717,36.943778,-3.497546,2023-05-03,2023-05-03T04:26:32Z,2023_05
AM717,36.943916,-3.497288,2023-05-03,2023-05-03T04:41:44Z,2023_05
AM717,36.943977,-3.497198,2023-05-03,2023-05-03T05:11:45Z,2023_05
AM717,36.943901,-3.497372,2023-05-03,2023-05-03T05:26:37Z,2023_05
AM717,36.94408,-3.497274,2023-05-03,2023-05-03T05:41:44Z,2023_05
AM717,36.943984,-3.497375,2023-05-03,2023-05-03T05:56:35Z,2023_05
AM717,36.944309,-3.497179,2023-05-03,2023-05-03T06:11:52Z,2023_05
AM717,36.944221,-3.497051,2023-05-03,2023-05-03T06:26:41Z,2023_05
AM717,36.944297,-3.496949,2023-05-03,2023-05-03T06:41:37Z,2023_05
AM717,36.944274,-3.496929,2023-05-03,2023-05-03T06:56:59Z,2023_05
AM717,36.944171,-3.49744,2023-05-03,2023-05-03T07:12:07Z,2023_05
AM717,36.944007,-3.497281,2023-05-03,2023-05-03T07:26:54Z,2023_05
AM717,36.943897,-3.497285,2023-05-03,2023-05-03T07:41:40Z,2023_05
AM717,36.94384,-3.497299,2023-05-03,2023-05-03T07:56:38Z,2023_05
AM717,36.94403,-3.497514,2023-05-03,2023-05-03T08:11:43Z,2023_05
AM717,36.944034,-3.497613,2023-05-03,2023-05-03T08:26:43Z,2023_05
AM717,36.94384,-3.49739,2023-05-03,2023-05-03T08:41:44Z,2023_05
AM717,36.943981,-3.497478,2023-05-03,2023-05-03T08:56:45Z,2023_05
AM717,36.94416,-3.497928,2023-05-03,2023-05-03T09:11:42Z,2023_05
AM717,36.943412,-3.50057,2023-05-03,2023-05-03T09:26:48Z,2023_05
AM717,36.938377,-3.501346,2023-05-03,2023-05-03T09:41:44Z,2023_05
AM717,36.93893,-3.503546,2023-05-03,2023-05-03T09:56:45Z,2023_05
AM717,36.941902,-3.50825,2023-05-03,2023-05-03T10:11:43Z,2023_05
AM717,36.946361,-3.510148,2023-05-03,2023-05-03T10:26:46Z,2023_05
AM717,36.949676,-3.508898,2023-05-03,2023-05-03T10:41:47Z,2023_05
AM717,36.953186,-3.510034,2023-05-03,2023-05-03T10:56:47Z,2023_05
AM717,36.952644,-3.513404,2023-05-03,2023-05-03T11:11:48Z,2023_05
AM717,36.953277,-3.514074,2023-05-03,2023-05-03T11:26:46Z,2023_05
AM717,36.95272,-3.516451,2023-05-03,2023-05-03T11:41:47Z,2023_05
AM717,36.950481,-3.516541,2023-05-03,2023-05-03T11:56:47Z,2023_05
AM717,36.949089,-3.517027,2023-05-03,2023-05-03T12:11:50Z,2023_05
AM717,36.948947,-3.517247,2023-05-03,2023-05-03T12:26:48Z,2023_05
AM717,36.949249,-3.516523,2023-05-03,2023-05-03T12:41:49Z,2023_05
AM717,36.950904,-3.515056,2023-05-03,2023-05-03T12:56:51Z,2023_05
AM717,36.951377,-3.514911,2023-05-03,2023-05-03T13:11:50Z,2023_05
AM717,36.950672,-3.516098,2023-05-03,2023-05-03T13:26:51Z,2023_05
AM717,36.950317,-3.5162,2023-05-03,2023-05-03T13:42:01Z,2023_05
AM717,36.950523,-3.515925,2023-05-03,2023-05-03T13:56:51Z,2023_05
AM717,36.949794,-3.516842,2023-05-03,2023-05-03T14:11:52Z,2023_05
AM717,36.948879,-3.515733,2023-05-03,2023-05-03T14:26:53Z,2023_05
AM717,36.949989,-3.516624,2023-05-03,2023-05-03T14:41:54Z,2023_05
AM717,36.95129,-3.514889,2023-05-03,2023-05-03T14:56:54Z,2023_05
AM717,36.951763,-3.51583,2023-05-03,2023-05-03T15:11:54Z,2023_05
AM717,36.953315,-3.515311,2023-05-03,2023-05-03T15:26:57Z,2023_05
AM717,36.95343,-3.513126,2023-05-03,2023-05-03T15:41:58Z,2023_05
AM717,36.953227,-3.513566,2023-05-03,2023-05-03T15:56:56Z,2023_05
AM717,36.953353,-3.512416,2023-05-03,2023-05-03T16:11:56Z,2023_05
AM717,36.951515,-3.508069,2023-05-03,2023-05-03T16:26:59Z,2023_05
AM717,36.94865,-3.509273,2023-05-03,2023-05-03T16:41:58Z,2023_05
AM717,36.945446,-3.509242,2023-05-03,2023-05-03T16:56:58Z,2023_05
AM717,36.9421,-3.508891,2023-05-03,2023-05-03T17:12:01Z,2023_05
AM717,36.941009,-3.508033,2023-05-03,2023-05-03T17:27:01Z,2023_05
AM717,36.939659,-3.504275,2023-05-03,2023-05-03T17:42:02Z,2023_05
AM717,36.940238,-3.50034,2023-05-03,2023-05-03T17:57:01Z,2023_05
AM717,36.944618,-3.501043,2023-05-03,2023-05-03T18:12:04Z,2023_05
AM717,36.945739,-3.497771,2023-05-03,2023-05-03T18:27:02Z,2023_05
AM717,36.944377,-3.497394,2023-05-03,2023-05-03T18:42:04Z,2023_05
AM717,36.944297,-3.497614,2023-05-03,2023-05-03T18:57:13Z,2023_05
AM717,36.944202,-3.497611,2023-05-03,2023-05-03T19:12:04Z,2023_05
AM717,36.944355,-3.497673,2023-05-03,2023-05-03T19:27:06Z,2023_05
AM717,36.944332,-3.497739,2023-05-03,2023-05-03T19:42:05Z,2023_05
AM717,36.944274,-3.497759,2023-05-03,2023-05-03T19:57:06Z,2023_05
AM717,36.943878,-3.497583,2023-05-03,2023-05-03T20:12:14Z,2023_05
AM717,36.943904,-3.497439,2023-05-03,2023-05-03T20:27:13Z,2023_05
AM717,36.943881,-3.497557,2023-05-03,2023-05-03T20:42:05Z,2023_05
AM717,36.943367,-3.497786,2023-05-03,2023-05-03T20:57:10Z,2023_05
AM717,36.943542,-3.497656,2023-05-03,2023-05-03T21:12:10Z,2023_05
AM717,36.943889,-3.497465,2023-05-03,2023-05-03T21:27:06Z,2023_05
AM717,36.943946,-3.497283,2023-05-03,2023-05-03T21:42:07Z,2023_05
AM717,36.943874,-3.497372,2023-05-03,2023-05-03T21:57:10Z,2023_05
AM717,36.943889,-3.497365,2023-05-03,2023-05-03T22:12:09Z,2023_05
AM717,36.943912,-3.497323,2023-05-03,2023-05-03T22:27:09Z,2023_05
AM717,36.943923,-3.497339,2023-05-03,2023-05-03T22:42:15Z,2023_05
AM717,36.943973,-3.497332,2023-05-03,2023-05-03T22:57:15Z,2023_05
AM717,36.943885,-3.497684,2023-05-03,2023-05-03T23:12:11Z,2023_05
AM717,36.944213,-3.497487,2023-05-03,2023-05-03T23:27:12Z,2023_05
AM717,36.944091,-3.497665,2023-05-03,2023-05-03T23:42:12Z,2023_05
AM717,36.944084,-3.497611,2023-05-03,2023-05-03T23:57:14Z,2023_05
AM717,36.943908,-3.497612,2023-05-04,2023-05-04T00:12:13Z,2023_05
AM717,36.943977,-3.497617,2023-05-04,2023-05-04T00:27:14Z,2023_05
AM717,36.943962,-3.497592,2023-05-04,2023-05-04T00:42:27Z,2023_05
AM717,36.943809,-3.497466,2023-05-04,2023-05-04T00:57:15Z,2023_05
AM717,36.943901,-3.497438,2023-05-04,2023-05-04T01:12:20Z,2023_05
AM717,36.943931,-3.497334,2023-05-04,2023-05-04T01:27:16Z,2023_05
AM717,36.943992,-3.497343,2023-05-04,2023-05-04T01:42:21Z,2023_05
AM717,36.944042,-3.497387,2023-05-04,2023-05-04T01:57:25Z,2023_05
AM717,36.943988,-3.497461,2023-05-04,2023-05-04T02:12:17Z,2023_05
AM717,36.943729,-3.496903,2023-05-04,2023-05-04T02:27:30Z,2023_05
AM717,36.944019,-3.497462,2023-05-04,2023-05-04T02:42:25Z,2023_05
AM717,36.944007,-3.49748,2023-05-04,2023-05-04T02:57:23Z,2023_05
AM717,36.944305,-3.497421,2023-05-04,2023-05-04T03:12:19Z,2023_05
AM717,36.944286,-3.497491,2023-05-04,2023-05-04T03:27:22Z,2023_05
AM717,36.944049,-3.497382,2023-05-04,2023-05-04T03:42:21Z,2023_05
AM717,36.943943,-3.497177,2023-05-04,2023-05-04T03:57:32Z,2023_05
AM717,36.944053,-3.497437,2023-05-04,2023-05-04T04:12:21Z,2023_05
AM717,36.944129,-3.497181,2023-05-04,2023-05-04T04:27:31Z,2023_05
AM717,36.943767,-3.497395,2023-05-04,2023-05-04T04:42:22Z,2023_05
AM717,36.943893,-3.497234,2023-05-04,2023-05-04T04:57:32Z,2023_05
AM717,36.94384,-3.497341,2023-05-04,2023-05-04T05:12:28Z,2023_05
AM717,36.944149,-3.4974,2023-05-04,2023-05-04T05:27:27Z,2023_05
AM717,36.94416,-3.49729,2023-05-04,2023-05-04T05:42:31Z,2023_05
AM717,36.944282,-3.497335,2023-05-04,2023-05-04T05:57:30Z,2023_05
AM717,36.94432,-3.49718,2023-05-04,2023-05-04T06:12:31Z,2023_05
AM717,36.944297,-3.497328,2023-05-04,2023-05-04T06:27:26Z,2023_05
AM717,36.944664,-3.497014,2023-05-04,2023-05-04T06:42:29Z,2023_05
AM717,36.944137,-3.497486,2023-05-04,2023-05-04T06:57:34Z,2023_05
AM717,36.943965,-3.497558,2023-05-04,2023-05-04T07:12:28Z,2023_05
AM717,36.943958,-3.497532,2023-05-04,2023-05-04T07:27:37Z,2023_05
AM717,36.943973,-3.497465,2023-05-04,2023-05-04T07:42:27Z,2023_05
AM717,36.943897,-3.497419,2023-05-04,2023-05-04T07:57:30Z,2023_05
AM717,36.944007,-3.497604,2023-05-04,2023-05-04T08:12:41Z,2023_05
AM717,36.943904,-3.497613,2023-05-04,2023-05-04T08:27:34Z,2023_05
AM717,36.94395,-3.497516,2023-05-04,2023-05-04T08:42:38Z,2023_05
AM717,36.943935,-3.497562,2023-05-04,2023-05-04T08:57:37Z,2023_05
AM717,36.943977,-3.497628,2023-05-04,2023-05-04T09:12:33Z,2023_05
AM717,36.943878,-3.497587,2023-05-04,2023-05-04T09:27:33Z,2023_05
AM717,36.943992,-3.497639,2023-05-04,2023-05-04T09:42:35Z,2023_05
AM717,36.943969,-3.497657,2023-05-04,2023-05-04T09:57:34Z,2023_05
AM717,36.944541,-3.500848,2023-05-04,2023-05-04T10:12:33Z,2023_05
AM717,36.939155,-3.500478,2023-05-04,2023-05-04T10:27:38Z,2023_05
AM717,36.937763,-3.506931,2023-05-04,2023-05-04T10:42:36Z,2023_05
AM717,36.938804,-3.509701,2023-05-04,2023-05-04T10:57:35Z,2023_05
AM717,36.942234,-3.5088,2023-05-04,2023-05-04T11:12:35Z,2023_05
AM717,36.946746,-3.510916,2023-05-04,2023-05-04T11:27:45Z,2023_05
