id_collar,lat,lng,time_stamp
AU156,36.944075685,-3.497688258,2023-04-30T22:01:39Z
AU156,36.944197757,-3.497856107,2023-04-30T22:31:49Z
AU156,36.943953613,-3.497718776,2023-04-30T23:02:11Z
AU156,36.943755245,-3.497306783,2023-04-30T23:32:15Z
AU156,36.943953613,-3.497566186,2023-05-01T00:02:57Z
AU156,36.943907836,-3.497672999,2023-05-01T00:32:52Z
AU156,36.944075685,-3.497322042,2023-05-01T01:03:02Z
AU156,36.944029908,-3.497398337,2023-05-01T01:33:32Z
AU156,36.943694209,-3.497566186,2023-05-01T02:03:21Z
AU156,36.943877317,-3.497444114,2023-05-01T02:33:30Z
AU156,36.944258793,-3.497444114,2023-05-01T03:03:51Z
AU156,36.943816281,-3.49765774,2023-05-01T04:04:05Z
AU156,36.944319829,-3.497215229,2023-05-01T04:34:22Z
AU156,36.944380865,-3.497230488,2023-05-01T05:04:40Z
AU156,36.944167239,-3.497444114,2023-05-01T05:34:47Z
AU156,36.944289311,-3.497581445,2023-05-01T06:35:15Z
AU156,36.946288243,-3.51107042,2023-05-01T08:35:57Z
AU156,36.946684977,-3.5143511099999998,2023-05-01T09:06:00Z
AU156,36.945677882,-3.510887312,2023-05-01T10:36:32Z
AU156,36.945723659,-3.51076524,2023-05-01T11:06:54Z
AU156,36.945418479,-3.511207752,2023-05-01T11:36:52Z
AU156,36.943175402,-3.507408255,2023-05-01T12:07:02Z
AU156,36.943236439,-3.506919966,2023-05-01T12:37:28Z
AU156,36.943144884,-3.507377737,2023-05-01T13:07:38Z
AU156,36.941069657,-3.509315633,2023-05-01T13:37:48Z
AU156,36.940749218,-3.509437705,2023-05-01T14:07:44Z
AV272,36.958510719,-3.462363622,2023-05-01T14:18:56Z
AU156,36.940077821,-3.508186465,2023-05-01T14:38:06Z
AU156,36.939131762,-3.5085832,2023-05-01T15:08:19Z
AV272,36.9638056,-3.462638285,2023-05-01T15:18:43Z
AU156,36.939177539,-3.500587472,2023-05-01T15:38:30Z
AU156,36.940657664,-3.500633249,2023-05-01T16:08:29Z
AV272,36.966918441,-3.462348363,2023-05-01T16:18:47Z
AU156,36.945265888,-3.49735256,2023-05-01T16:38:51Z
AV272,36.969329366,-3.460654612,2023-05-01T16:49:49Z
AU156,36.944335088,-3.497734035,2023-05-01T17:08:52Z
AU156,36.944350347,-3.497734035,2023-05-01T17:39:02Z
AU156,36.944258793,-3.497581445,2023-05-01T18:09:17Z
AU156,36.944274052,-3.497520409,2023-05-01T19:09:38Z
AU156,36.944106203,-3.497749294,2023-05-01T19:39:53Z
AU156,36.944106203,-3.497779812,2023-05-01T20:10:01Z
AU156,36.944014649,-3.497596704,2023-05-01T20:40:16Z
AU156,36.944029908,-3.497718776,2023-05-01T22:10:50Z
