id_collar,lat,lng,time_stamp
AO771,36.824841688,-4.850263218,2023-07-31T22:21:41Z
AO771,36.824765393,-4.8502327,2023-07-31T22:52:16Z
AO771,36.824750134,-4.8502327,2023-07-31T23:22:02Z
AO771,36.824734874,-4.850324254,2023-07-31T23:52:31Z
AO771,36.824582284,-4.8502327,2023-08-01T00:22:20Z
AO771,36.824414435,-4.850125887,2023-08-01T00:52:58Z
AO771,36.824383917,-4.850324254,2023-08-01T01:22:46Z
AO771,36.824658579,-4.850431067,2023-08-01T01:52:51Z
AO771,36.824628061,-4.850293736,2023-08-01T02:23:25Z
AO771,36.824658579,-4.850400549,2023-08-01T02:53:05Z
AO771,36.824612802,-4.850400549,2023-08-01T03:23:22Z
AO771,36.825223163,-4.851529717,2023-08-01T03:53:29Z
AO771,36.825055314,-4.851728084,2023-08-01T04:23:38Z
AO771,36.824994278,-4.85195697,2023-08-01T04:53:50Z
AO771,36.825101091,-4.852246891,2023-08-01T05:23:57Z
AO771,36.824429694,-4.852094301,2023-08-01T05:54:09Z
AO771,36.825085832,-4.851804379,2023-08-01T06:24:27Z
AO771,36.824475471,-4.852124819,2023-08-01T06:54:32Z
AO771,36.825238422,-4.851361868,2023-08-01T07:24:40Z
AO771,36.825452049,-4.851117723,2023-08-01T07:54:51Z
AO771,36.825024796,-4.851407645,2023-08-01T08:24:54Z
AO771,36.825665675,-4.85101091,2023-08-01T08:55:06Z
AO771,36.825558862,-4.85101091,2023-08-01T09:25:14Z
AO771,36.82496376,-4.850400549,2023-08-01T09:55:21Z
AO771,36.824902724,-4.850537881,2023-08-01T10:25:36Z
AO771,36.82496376,-4.850324254,2023-08-01T10:55:36Z
AO771,36.825146868,-4.8502327,2023-08-01T11:25:44Z
AO771,36.825192645,-4.850370031,2023-08-01T11:55:53Z
AO771,36.82496376,-4.850644694,2023-08-01T12:26:09Z
AO771,36.842893111,-4.866529335,2023-08-01T16:27:34Z
AO771,36.842771038,-4.866315709,2023-08-01T17:27:47Z
AO771,36.843335622,-4.866132601,2023-08-01T17:57:38Z
AO771,36.843335622,-4.866208896,2023-08-01T18:27:42Z
AO771,36.843320363,-4.866010529,2023-08-01T19:58:15Z
AO771,36.843320363,-4.865781643,2023-08-01T22:29:02Z
AO771,36.843411917,-4.865613794,2023-08-01T22:59:15Z
AO771,36.843549248,-4.866010529,2023-08-01T23:59:31Z
AO771,36.84351873,-4.866163119,2023-08-02T00:29:50Z
AO771,36.843533989,-4.865873198,2023-08-02T03:30:49Z
AO771,36.843244068,-4.864454108,2023-08-02T04:00:53Z
AO771,36.841931792,-4.863675898,2023-08-02T04:31:02Z
AO771,36.842603189,-4.863599603,2023-08-02T05:31:27Z
AO771,36.842771038,-4.864576181,2023-08-02T06:01:30Z
AO771,36.843472953,-4.864194705,2023-08-02T06:32:12Z
AO771,36.843900206,-4.864408331,2023-08-02T08:02:15Z
AO771,36.843549248,-4.864805066,2023-08-02T08:32:52Z
AO771,36.843503471,-4.864789807,2023-08-02T09:03:07Z
AO771,36.843549248,-4.864850843,2023-08-02T09:32:52Z
AO771,36.844007019,-4.864271,2023-08-02T10:32:50Z
AO771,36.843900206,-4.863218128,2023-08-02T11:03:02Z
AO771,36.84368658,-4.86381323,2023-08-02T11:33:12Z
AO771,36.844190127,-4.863614862,2023-08-02T12:03:11Z
AO771,36.843732357,-4.863157092,2023-08-02T12:33:25Z
AO771,36.843930724,-4.863279164,2023-08-02T13:03:37Z
AO771,36.843976501,-4.863355459,2023-08-02T13:34:06Z
AO771,36.843244068,-4.86521706,2023-08-02T14:04:37Z
AO771,36.843457694,-4.86474403,2023-08-02T14:33:57Z
AO771,36.843656062,-4.865156023,2023-08-02T15:04:05Z
AO771,36.843625544,-4.866056306,2023-08-02T15:34:11Z
AO771,36.843656062,-4.866468299,2023-08-02T16:04:22Z
AO771,36.843533989,-4.866407263,2023-08-02T16:34:29Z
AO771,36.843320363,-4.866285191,2023-08-02T17:04:39Z
AO771,36.843442435,-4.865964752,2023-08-02T17:35:13Z
AO771,36.843549248,-4.866163119,2023-08-02T18:04:58Z
AO771,36.843472953,-4.866025788,2023-08-02T18:35:07Z
AO771,36.843411917,-4.86599527,2023-08-02T19:05:25Z
AO771,36.843396658,-4.866071565,2023-08-02T19:35:27Z
AO771,36.843442435,-4.866086824,2023-08-02T20:05:45Z
AO771,36.843472953,-4.866041047,2023-08-02T20:36:03Z
AO771,36.843274586,-4.864774548,2023-08-02T21:06:14Z
AO771,36.843503471,-4.866071565,2023-08-02T21:36:33Z
AO771,36.843488212,-4.866193637,2023-08-02T22:06:29Z
AO771,36.843503471,-4.865949493,2023-08-02T22:36:33Z
AO771,36.843778134,-4.86567483,2023-08-02T23:06:43Z
AO771,36.843625544,-4.865980011,2023-08-02T23:36:55Z
AO771,36.843503471,-4.865751125,2023-08-03T00:07:10Z
AO771,36.843747616,-4.866544594,2023-08-03T00:37:13Z
AO771,36.844052796,-4.866392004,2023-08-03T01:07:19Z
AO771,36.843442435,-4.866117342,2023-08-03T01:38:23Z
AO771,36.843457694,-4.86614786,2023-08-03T02:07:39Z
AO771,36.843427176,-4.866239414,2023-08-03T02:37:53Z
AO771,36.843533989,-4.86614786,2023-08-03T03:38:11Z
AO771,36.843442435,-4.86614786,2023-08-03T04:08:30Z
AO771,36.843625544,-4.865476463,2023-08-03T04:38:32Z
AO771,36.842694743,-4.866224155,2023-08-03T05:08:47Z
AO771,36.842542153,-4.865964752,2023-08-03T05:38:56Z
AO771,36.842526894,-4.866712444,2023-08-03T06:09:08Z
AO771,36.843488212,-4.86677348,2023-08-03T06:39:17Z
AO771,36.842603189,-4.865705348,2023-08-03T07:09:24Z
AO771,36.837994965,-4.862760357,2023-08-03T07:39:28Z
AO771,36.834607462,-4.865094987,2023-08-03T09:40:04Z
AO771,36.836835279,-4.863462272,2023-08-03T10:40:18Z
AO771,36.836881056,-4.863080797,2023-08-03T11:41:01Z
